time,SAR

2019-11-04,287.7714

2019-11-01,281.8749

2019-10-31,275.3232

2019-10-30,268.0435

2019-10-29,259.9550

2019-10-28,250.9678

2019-10-25,243.1514

2019-10-24,237.7794

2019-10-23,235.7471

2019-10-22,233.5618

2019-10-21,231.2121

2019-10-18,228.6854

2019-10-17,225.9687

2019-10-16,223.6624

2019-10-15,221.7499

2019-10-14,220.2166

2019-10-11,219.2620

2019-10-10,218.6494

2019-10-09,218.3600

2019-10-08,247.4004

2019-10-07,247.9930

2019-10-04,248.5978

2019-10-03,249.2149

2019-10-02,249.8446

2019-10-01,250.4871

2019-09-30,251.1428

2019-09-27,251.8118

2019-09-26,252.4945

2019-09-25,253.1911

2019-09-24,253.5000

2019-09-23,222.9217

2019-09-20,221.6477

2019-09-19,220.3205

2019-09-18,218.9380

2019-09-17,217.4979

2019-09-16,215.9978

2019-09-13,214.4352

2019-09-12,212.8075

2019-09-11,211.7138

2019-09-10,211.2276

2019-09-09,211.0000

2019-09-06,232.7108

2019-09-05,233.8534

2019-09-04,235.0562

2019-09-03,236.3224

2019-08-30,237.6551

2019-08-29,239.0580

2019-08-28,240.5347

2019-08-27,242.0892

2019-08-26,243.7255

2019-08-23,245.4479

2019-08-22,246.8603

2019-08-21,248.3316

2019-08-20,249.8641

2019-08-19,251.4605

2019-08-16,253.1235

2019-08-15,254.8557

2019-08-14,255.9486

2019-08-13,256.6363

2019-08-12,257.3380

2019-08-09,258.0541

2019-08-08,258.7848

2019-08-07,259.5304

2019-08-06,260.2913

2019-08-05,261.0676

2019-08-02,261.8598

2019-08-01,262.6682

2019-07-31,263.4930

2019-07-30,264.3347

2019-07-29,265.1936

2019-07-26,266.0700

2019-07-25,266.0700

2019-07-24,242.7958

2019-07-23,240.1573

2019-07-22,237.1591

2019-07-19,234.3410

2019-07-18,231.6777

2019-07-17,228.7186

2019-07-16,226.1767

2019-07-15,223.3834

2019-07-12,221.4707

2019-07-11,219.9578

2019-07-10,218.3311

2019-07-09,216.5819

2019-07-08,214.7011

2019-07-05,212.6787

2019-07-03,210.5041

2019-07-02,208.9571

2019-07-01,207.3114

2019-06-28,205.5606

2019-06-27,203.6981

2019-06-26,201.7167

2019-06-25,199.6089

2019-06-24,197.3665

2019-06-21,194.9809

2019-06-20,192.4431

2019-06-19,189.7433

2019-06-18,186.8712

2019-06-17,184.7591

2019-06-14,183.1499

2019-06-13,181.4737

2019-06-12,179.7276

2019-06-11,178.4542

2019-06-10,177.6688

2019-06-07,177.3321

2019-06-06,176.9920

2019-06-05,214.5940

2019-06-04,219.2414

2019-06-03,224.4633

2019-05-31,228.9481

2019-05-30,233.2907

2019-05-29,238.0627

2019-05-28,242.5708

2019-05-24,247.4708

2019-05-23,252.7970

2019-05-22,257.3897

2019-05-21,261.3560

2019-05-20,265.5755

2019-05-17,268.5574

2019-05-16,270.3931

2019-05-15,272.3054

2019-05-14,274.2972

2019-05-13,276.3721

2019-05-10,277.7714

2019-05-09,279.2139

2019-05-08,280.7010

2019-05-07,282.2341

2019-05-06,283.8147

2019-05-03,285.4441

2019-05-02,287.1239

2019-05-01,288.8557

2019-04-30,290.6410

2019-04-29,292.4816

2019-04-26,294.3790

2019-04-25,295.3649

2019-04-24,295.7651

2019-04-23,296.1693

2019-04-22,259.1988

2019-04-18,258.8254

2019-04-17,258.4482

2019-04-16,258.0671

2019-04-15,257.6823

2019-04-12,257.2935

2019-04-11,256.9008

2019-04-10,256.5042

2019-04-09,256.1035

2019-04-08,255.6988

2019-04-05,255.2900

