time,ROCR
2018-12-14,0.9851
2018-12-13,0.9739
2018-12-12,0.9962
2018-12-11,0.9649
2018-12-10,0.9652
2018-12-07,0.9836
2018-12-06,1.0068
2018-12-04,1.0211
2018-12-03,1.0651
2018-11-30,1.0724
2018-11-29,1.0595
2018-11-28,1.0680
2018-11-27,1.0251
2018-11-26,0.9715
2018-11-23,0.9339
2018-11-21,0.9322
2018-11-20,0.9164
2018-11-19,0.9338
2018-11-16,0.9575
2018-11-15,0.9551
2018-11-14,0.9450
2018-11-13,0.9798
2018-11-12,1.0188
2018-11-09,1.0334
2018-11-08,1.0430
2018-11-07,1.0659
2018-11-06,1.0618
2018-11-05,1.0465
2018-11-02,1.0588
2018-11-01,1.0507
2018-10-31,1.0690
2018-10-30,1.0033
2018-10-29,0.9785
2018-10-26,0.9807
2018-10-25,0.9960
2018-10-24,0.9476
2018-10-23,0.9999
2018-10-22,1.0088
2018-10-19,0.9992
2018-10-18,1.0168
2018-10-17,1.0345
2018-10-16,0.9785
2018-10-15,0.9529
2018-10-12,0.9492
2018-10-11,0.9215
2018-10-10,0.9068
2018-10-09,0.9463
2018-10-08,0.9556
2018-10-05,0.9596
2018-10-04,0.9818
2018-10-03,1.0026
2018-10-02,1.0110
2018-10-01,1.0155
2018-09-28,1.0139
2018-09-27,1.0111
2018-09-26,1.0211
2018-09-25,1.0230
2018-09-24,1.0360
2018-09-21,1.0211
2018-09-20,1.0346
2018-09-19,1.0270
2018-09-18,1.0160
2018-09-17,1.0080
2018-09-14,1.0076
2018-09-13,0.9859
2018-09-12,0.9915
2018-09-11,0.9769
2018-09-10,0.9612
2018-09-07,0.9783
2018-09-06,0.9822
2018-09-05,0.9798
2018-09-04,0.9947
2018-08-31,1.0253
2018-08-30,1.0259
2018-08-29,1.0141
2018-08-28,1.0175
2018-08-27,1.0415
2018-08-24,1.0340
2018-08-23,1.0383
2018-08-22,1.0287
2018-08-21,1.0352
2018-08-20,1.0023
2018-08-17,0.9700
2018-08-16,0.9396
2018-08-15,0.9112
2018-08-14,0.8824
2018-08-13,0.8933
2018-08-10,0.9349
2018-08-09,0.9554
2018-08-08,1.0108
2018-08-07,1.0243
2018-08-06,1.0226
2018-08-03,0.9735
2018-08-02,0.9760
2018-08-01,0.9794
2018-07-31,1.0012
2018-07-30,1.0170
2018-07-27,1.0375
