time,TRIX
2018-12-24,-2.8059
2018-12-21,-2.6359
2018-12-20,-2.3892
2018-12-19,-2.2921
2018-12-18,-2.1801
2018-12-17,-2.0242
2018-12-14,-1.8317
2018-12-13,-1.6291
2018-12-12,-1.3366
2018-12-11,-1.0540
2018-12-10,-0.7375
2018-12-07,-0.4883
2018-12-06,-0.3329
2018-12-04,-0.4607
2018-12-03,-0.5913
2018-11-30,-0.9839
2018-11-29,-1.2779
2018-11-28,-1.5385
2018-11-27,-1.6052
2018-11-26,-1.6985
2018-11-23,-1.8962
2018-11-21,-1.9261
2018-11-20,-1.9391
2018-11-19,-2.0034
2018-11-16,-2.2268
2018-11-15,-2.5452
2018-11-14,-2.7018
2018-11-13,-2.5153
2018-11-12,-1.9604
2018-11-09,-1.0540
2018-11-08,-0.1070
2018-11-07,0.6520
2018-11-06,0.4970
2018-11-05,0.4575
2018-11-02,0.1645
2018-11-01,-0.3801
2018-10-31,-1.0263
2018-10-30,-1.5219
2018-10-29,-1.7449
2018-10-26,-1.8113
2018-10-25,-1.8921
2018-10-24,-1.8704
2018-10-23,-1.6923
2018-10-22,-1.6060
2018-10-19,-1.3994
2018-10-18,-1.1718
2018-10-17,-1.1703
2018-10-16,-1.4747
2018-10-15,-1.9346
2018-10-12,-2.1837
2018-10-11,-2.1416
2018-10-10,-1.6635
2018-10-09,-1.1134
2018-10-08,-0.8631
2018-10-05,-0.5439
2018-10-04,-0.1621
2018-10-03,0.2672
2018-10-02,0.4431
2018-10-01,0.6284
2018-09-28,0.5714
2018-09-27,0.6692
2018-09-26,0.6733
2018-09-25,0.7451
2018-09-24,0.8222
2018-09-21,0.8888
2018-09-20,0.9756
2018-09-19,1.0560
2018-09-18,1.2498
2018-09-17,1.3726
2018-09-14,1.5851
2018-09-13,1.6432
2018-09-12,1.5966
2018-09-11,1.3568
2018-09-10,0.9689
2018-09-07,0.6402
2018-09-06,0.4878
2018-09-05,0.4434
2018-09-04,0.5336
2018-08-31,0.5891
2018-08-30,0.9381
2018-08-29,1.2666
2018-08-28,1.6000
2018-08-27,1.6319
2018-08-24,1.4823
2018-08-23,1.3283
2018-08-22,1.3281
2018-08-21,1.3145
2018-08-20,1.3594
2018-08-17,1.5272
2018-08-16,1.7379
2018-08-15,1.8714
2018-08-14,2.1005
2018-08-13,2.0504
2018-08-10,1.6995
2018-08-09,0.8280
2018-08-08,-0.0335
2018-08-07,-0.1505
2018-08-06,-0.3370
2018-08-03,-0.5688
2018-08-02,-0.6826
2018-08-01,-0.7375
2018-07-31,-0.6361
2018-07-30,-0.3957
2018-07-27,-0.0264
2018-07-26,0.1284
2018-07-25,0.2513
2018-07-24,0.4580
2018-07-23,0.8181
2018-07-20,0.9629
2018-07-19,1.0890
2018-07-18,1.1696
2018-07-17,1.1690
2018-07-16,0.9655
2018-07-13,0.9391
2018-07-12,0.8048
2018-07-11,0.6922
2018-07-10,0.7403
2018-07-09,0.7023
2018-07-06,0.5240
2018-07-05,0.2198
2018-07-03,-0.0605
2018-07-02,-0.3545
2018-06-29,-0.4108
2018-06-28,-0.3104
2018-06-27,-0.0116
2018-06-26,0.3770
2018-06-25,0.6711
2018-06-22,1.1726
2018-06-21,1.4322
2018-06-20,1.5639
2018-06-19,1.5166
2018-06-18,1.5357
2018-06-15,1.5219
2018-06-14,1.5167
2018-06-13,1.2333
2018-06-12,1.0304
2018-06-11,0.9519
2018-06-08,0.8659
2018-06-07,0.9661
2018-06-06,0.9827
2018-06-05,0.9369
2018-06-04,0.8098
2018-06-01,0.9311
2018-05-31,1.1273
2018-05-30,1.1828
2018-05-29,0.9870
2018-05-25,0.6263
2018-05-24,0.2260
2018-05-23,0.1178
2018-05-22,0.1983
2018-05-21,0.3384
2018-05-18,0.3949
2018-05-17,0.4163
2018-05-16,0.5941
2018-05-15,0.7773
2018-05-14,0.9571
2018-05-11,0.9226
2018-05-10,0.7746
2018-05-09,0.4354
2018-05-08,-0.0172
2018-05-07,-0.1520
2018-05-04,-0.2372
2018-05-03,-0.0824
2018-05-02,0.0979
2018-05-01,-0.0068
2018-04-30,-0.0731
2018-04-27,-0.1020
2018-04-26,-0.1532
2018-04-25,-0.1868
2018-04-24,-0.0712
2018-04-23,0.0314
2018-04-20,0.1906
2018-04-19,0.3559
2018-04-18,0.5350
2018-04-17,0.6959
2018-04-16,0.3323
2018-04-13,0.2650
2018-04-12,0.1517
2018-04-11,-0.1118
2018-04-10,-0.2399
2018-04-09,-0.4685
2018-04-06,-0.7646
2018-04-05,-0.9621
2018-04-04,-1.2326
2018-04-03,-1.4840
2018-04-02,-1.4314
2018-03-29,-1.3129
2018-03-28,-1.2153
2018-03-27,-1.1371
2018-03-26,-1.2481
2018-03-23,-1.4295
2018-03-22,-1.3023
2018-03-21,-1.2737
2018-03-20,-1.2546
2018-03-19,-1.1824
2018-03-16,-0.9812
2018-03-15,-0.9304
2018-03-14,-0.8901
2018-03-13,-0.8943
2018-03-12,-0.9383
2018-03-09,-1.0440
2018-03-08,-1.2204
2018-03-07,-1.4141
2018-03-06,-1.5913
2018-03-05,-1.6758
2018-03-02,-1.6595
2018-03-01,-1.3976
2018-02-28,-1.1174
2018-02-27,-0.8345
2018-02-26,-0.3342
2018-02-23,0.4230
2018-02-22,1.2353
2018-02-21,1.8572
2018-02-20,1.5096
2018-02-16,1.0030
2018-02-15,0.6754
2018-02-14,0.5111
2018-02-13,0.4096
2018-02-12,0.4475
2018-02-09,0.4333
2018-02-08,0.3749
2018-02-07,0.0428
2018-02-06,-0.4959
2018-02-05,-0.6602
2018-02-02,-0.6241
2018-02-01,-0.5396
2018-01-31,-0.3539
2018-01-30,-0.2086
2018-01-29,-0.1610
2018-01-26,-0.2460
2018-01-25,-0.4780
2018-01-24,-0.8709
2018-01-23,-1.1843
2018-01-22,-1.5991
2018-01-19,-2.0417
2018-01-18,-2.1471
2018-01-17,-2.2080
2018-01-16,-2.1677
2018-01-12,-1.8719
2018-01-11,-1.7766
2018-01-10,-1.5774
2018-01-09,-1.2684
2018-01-08,-0.8139
2018-01-05,-0.3777
2018-01-04,0.1918
2018-01-03,0.3951
2018-01-02,0.3780
2017-12-29,0.6840
2017-12-28,1.0572
2017-12-27,1.3367
2017-12-26,1.5181
2017-12-22,1.7653
2017-12-21,2.2541
2017-12-20,2.5065
2017-12-19,2.5875
2017-12-18,2.0666
2017-12-15,1.3796
2017-12-14,0.9761
2017-12-13,1.0573
2017-12-12,1.0825
2017-12-11,0.8277
2017-12-08,0.4351
2017-12-07,0.3519
2017-12-06,0.5078
2017-12-05,0.7070
2017-12-04,1.4753
2017-12-01,2.1264
2017-11-30,2.6492
2017-11-29,3.0817
2017-11-28,3.2453
2017-11-27,3.0638
2017-11-24,2.9066
2017-11-22,3.5698
2017-11-21,4.3097
2017-11-20,5.5935
2017-11-17,6.7792
2017-11-16,7.9499
2017-11-15,8.6167
2017-11-14,8.6185
2017-11-13,7.5265
2017-11-10,4.0093
2017-11-09,1.3543
2017-11-08,-0.5532
2017-11-07,-0.4998
2017-11-06,-0.5037
2017-11-03,-0.5737
2017-11-02,-0.7342
2017-11-01,-0.9981
2017-10-31,-1.3478
2017-10-30,-1.7762
2017-10-27,-1.9400
2017-10-26,-1.8306
2017-10-25,-1.5332
2017-10-24,-1.1710
2017-10-23,-0.8526
2017-10-20,-0.5999
2017-10-19,-0.5434
2017-10-18,-0.4466
2017-10-17,-0.2755
