time,ADX
2019-11-15,34.6553
2019-11-14,31.8326
2019-11-13,35.5917
2019-11-12,40.1495
2019-11-11,45.8468
2019-11-08,52.9685
2019-11-07,54.4097
2019-11-06,56.0454
2019-11-05,59.6122
2019-11-04,64.0707
2019-11-01,63.9950
2019-10-31,61.1023
2019-10-30,57.4864
2019-10-29,52.9665
2019-10-28,47.4361
2019-10-25,42.3228
2019-10-24,35.9311
2019-10-23,35.1449
2019-10-22,35.9216
2019-10-21,33.4899
2019-10-18,34.0783
2019-10-17,36.8524
2019-10-16,31.6378
2019-10-15,27.7823
2019-10-14,22.9629
2019-10-11,25.5228
2019-10-10,28.1528
2019-10-09,29.5530
2019-10-08,29.2162
2019-10-07,28.7953
2019-10-04,35.6757
2019-10-03,44.2763
2019-10-02,43.2321
2019-10-01,43.1955
2019-09-30,51.8662
2019-09-27,54.1728
2019-09-26,58.4611
2019-09-25,53.3950
2019-09-24,49.1828
2019-09-23,43.9175
2019-09-20,39.2863
2019-09-19,38.0978
2019-09-18,36.6121
2019-09-17,45.6269
2019-09-16,52.0070
2019-09-13,51.6572
2019-09-12,50.6124
2019-09-11,46.2281
2019-09-10,41.5230
2019-09-09,38.9616
2019-09-06,38.3272
2019-09-05,36.1910
2019-09-04,40.8100
2019-09-03,40.4142
2019-08-30,39.8031
2019-08-29,49.7002
2019-08-28,59.1899
2019-08-27,59.4664
2019-08-26,61.2136
2019-08-23,58.6699
2019-08-22,56.6967
2019-08-21,58.3529
2019-08-20,64.2584
2019-08-19,63.3031
2019-08-16,60.1839
2019-08-15,55.3690
2019-08-14,49.3303
2019-08-13,44.3653
2019-08-12,44.2269
2019-08-09,39.3851
2019-08-08,35.4571
2019-08-07,33.9295
2019-08-06,33.1135
2019-08-05,33.0353
2019-08-02,32.1176
2019-08-01,34.0479
2019-07-31,31.0405
2019-07-30,28.9479
2019-07-29,29.0020
2019-07-26,20.6433
2019-07-25,22.4150
2019-07-24,21.3720
2019-07-23,16.1861
2019-07-22,12.6527
2019-07-19,14.1301
2019-07-18,13.7085
2019-07-17,16.1205
2019-07-16,18.1302
2019-07-15,20.6423
2019-07-12,24.2119
2019-07-11,28.5961
2019-07-10,27.0784
2019-07-09,26.4135
2019-07-08,28.3629
2019-07-05,31.2553
2019-07-03,32.7269
2019-07-02,36.0906
2019-07-01,43.8758
2019-06-28,44.8241
2019-06-27,48.3742
2019-06-26,56.4277
2019-06-25,51.6132
2019-06-24,45.5952
2019-06-21,48.0092
2019-06-20,46.9650
2019-06-19,45.6599
2019-06-18,47.4610
2019-06-17,46.3128
2019-06-14,44.1232
2019-06-13,44.0706
2019-06-12,37.0267
2019-06-11,30.4448
2019-06-10,24.2268
2019-06-07,28.5885
2019-06-06,34.0406
2019-06-05,28.7807
2019-06-04,22.2058
2019-06-03,21.2851
2019-05-31,20.1343
2019-05-30,22.9176
2019-05-29,27.8148
2019-05-28,27.8207
2019-05-24,34.2340
2019-05-23,35.0321
2019-05-22,37.2229
2019-05-21,37.2498
2019-05-20,39.8665
2019-05-17,43.6089
2019-05-16,42.6659
2019-05-15,46.0891
2019-05-14,42.9982
2019-05-13,40.5137
2019-05-10,37.9485
2019-05-09,40.4072
2019-05-08,48.1123
2019-05-07,50.3094
2019-05-06,48.6792
2019-05-03,46.6414
2019-05-02,44.0942
