time,SAR
2018-02-22,15.2995
2018-02-21,15.5224
2018-02-20,15.7546
2018-02-16,15.9964
2018-02-15,16.2484
2018-02-14,16.5108
2018-02-13,16.7842
2018-02-12,17.0689
2018-02-09,17.3655
2018-02-08,17.6745
2018-02-07,17.9964
2018-02-06,18.3316
2018-02-05,18.6809
2018-02-02,18.9258
2018-02-01,19.0647
2018-01-31,19.1229
2018-01-30,19.1817
2018-01-29,19.2411
2018-01-26,19.3011
2018-01-25,19.3617
2018-01-24,19.4229
2018-01-23,19.4847
2018-01-22,19.5472
2018-01-19,19.6102
2018-01-18,19.6740
2018-01-17,19.7383
2018-01-16,19.8033
2018-01-12,19.8690
2018-01-11,15.7225
2018-01-10,14.8732
2018-01-09,13.8500
2018-01-08,13.3400
2018-01-05,13.3400
2018-01-04,13.2449
2018-01-03,12.4940
2018-01-02,12.3453
2017-12-29,11.8278
2017-12-28,11.4675
2017-12-27,11.1854
2017-12-26,10.8685
2017-12-22,10.7128
2017-12-21,10.5869
2017-12-20,10.4487
2017-12-19,10.2967
2017-12-18,10.1297
2017-12-15,9.9463
2017-12-14,9.7446
2017-12-13,9.5230
2017-12-12,9.2796
2017-12-11,9.0120
2017-12-08,8.7179
2017-12-07,8.3948
2017-12-06,8.0398
2017-12-05,7.6496
2017-12-04,7.4382
2017-12-01,7.2085
2017-11-30,6.9588
2017-11-29,6.6874
2017-11-28,6.3924
2017-11-27,6.1547
2017-11-24,6.0529
2017-11-22,5.9757
2017-11-21,5.8944
2017-11-20,5.8089
2017-11-17,5.7188
2017-11-16,5.6240
2017-11-15,5.5242
2017-11-14,5.4192
2017-11-13,5.3424
2017-11-10,5.2921
2017-11-09,5.2402
2017-11-08,5.1867
2017-11-07,5.1315
2017-11-06,5.1008
2017-11-03,5.0899
2017-11-02,5.0790
2017-11-01,5.0680
2017-10-31,6.1233
2017-10-30,6.1559
2017-10-27,6.1895
2017-10-26,6.2242
2017-10-25,6.2600
2017-10-24,6.2969
