time,SlowD,SlowK
2019-11-18,70.3775,64.8122
2019-11-15,76.6462,68.5264
2019-11-14,84.1852,77.7941
2019-11-13,86.7173,83.6180
2019-11-12,88.5322,91.1436
2019-11-11,84.4367,85.3904
2019-11-08,79.2672,89.0627
2019-11-07,63.1080,78.8571
2019-11-06,48.8166,69.8818
2019-11-05,37.0050,40.5851
2019-11-04,41.7568,35.9827
2019-11-01,52.8601,34.4470
2019-10-31,69.7728,54.8405
2019-10-30,81.8791,69.2929
2019-10-29,83.1026,85.1851
2019-10-28,72.2874,91.1592
2019-10-25,51.9619,72.9634
2019-10-24,40.4590,52.7397
2019-10-23,40.9613,30.1827
2019-10-22,56.2946,38.4545
2019-10-21,72.5883,54.2467
2019-10-18,84.6207,76.1827
2019-10-17,89.0404,87.3354
2019-10-16,88.5759,90.3441
2019-10-15,86.5059,89.4419
2019-10-14,83.8009,85.9416
2019-10-11,80.4210,84.1344
2019-10-10,71.5355,81.3266
2019-10-09,58.9636,75.8020
2019-10-08,49.5437,57.4780
2019-10-07,52.2051,43.6109
2019-10-04,63.7501,47.5422
2019-10-03,74.4851,65.4621
2019-10-02,79.0125,78.2459
2019-10-01,74.9217,79.7474
2019-09-30,61.8891,79.0442
2019-09-27,43.0935,65.9735
2019-09-26,27.5015,40.6495
2019-09-25,28.6571,22.6576
2019-09-24,35.0425,19.1974
2019-09-23,45.4317,44.1162
2019-09-20,45.2224,41.8140
2019-09-19,50.4964,50.3650
2019-09-18,55.4577,43.4883
2019-09-17,67.1123,57.6359
2019-09-16,77.8059,65.2488
2019-09-13,87.4501,78.4520
2019-09-12,88.9375,89.7170
2019-09-11,84.4693,94.1813
2019-09-10,73.5263,82.9144
2019-09-09,66.4848,76.3123
2019-09-06,60.2136,61.3521
2019-09-05,63.9060,61.7899
2019-09-04,63.9279,57.4988
2019-09-03,60.2766,72.4293
2019-08-30,44.5086,61.8555
2019-08-29,28.9691,46.5450
2019-08-28,21.3679,25.1252
2019-08-27,24.3284,15.2372
2019-08-26,38.3212,23.7414
2019-08-23,51.2118,34.0067
2019-08-22,58.6148,57.2154
2019-08-21,51.9576,62.4133
2019-08-20,36.6787,56.2157
2019-08-19,26.9544,37.2438
2019-08-16,24.4743,16.5765
2019-08-15,36.1515,27.0430
2019-08-14,46.9632,29.8034
2019-08-13,58.8194,51.6082
2019-08-12,58.7387,59.4781
2019-08-09,47.4601,65.3721
2019-08-08,34.1535,51.3660
2019-08-07,28.1371,25.6424
2019-08-06,38.1500,25.4522
2019-08-05,48.8208,33.3166
2019-08-02,55.0224,55.6812
2019-08-01,46.4321,57.4645
2019-07-31,33.0702,51.9215
2019-07-30,28.3065,29.9102
2019-07-29,38.3832,17.3789
2019-07-26,57.7981,37.6304
2019-07-25,70.0855,60.1402
2019-07-24,74.1598,75.6237
2019-07-23,76.4233,74.4925
2019-07-22,79.3083,72.3633
2019-07-19,85.3757,82.4142
2019-07-18,89.6117,83.1473
2019-07-17,92.4133,90.5657
2019-07-16,91.0582,95.1221
2019-07-15,81.7592,91.5520
2019-07-12,69.4570,86.5005
2019-07-11,56.3681,67.2252
2019-07-10,53.2535,54.6454
2019-07-09,54.7443,47.2335
2019-07-08,59.0470,57.8815
2019-07-05,58.6205,59.1177
2019-07-03,59.6600,60.1417
2019-07-02,57.0080,56.6021
2019-07-01,52.5220,62.2362
2019-06-28,43.9062,52.1855
2019-06-27,39.1894,43.1444
2019-06-26,37.8375,36.3888
2019-06-25,41.7569,38.0351
2019-06-24,48.0384,39.0888
2019-06-21,59.7477,48.1470
2019-06-20,65.9054,56.8793
2019-06-19,67.9401,74.2167
2019-06-18,58.0541,66.6200
2019-06-17,55.1701,62.9836
2019-06-14,57.5823,44.5587
2019-06-13,71.2773,57.9679
2019-06-12,80.3059,70.2204
2019-06-11,84.3140,85.6435
2019-06-10,85.0562,85.0538
2019-06-07,77.7543,82.2447
2019-06-06,63.1640,87.8701
2019-06-05,38.2011,63.1479
2019-06-04,23.0921,38.4741
2019-06-03,16.7668,12.9814
2019-05-31,18.8870,17.8209
2019-05-30,19.4199,19.4981
2019-05-29,18.3622,19.3420
2019-05-28,17.9804,19.4196
2019-05-24,17.5752,16.3249
2019-05-23,18.8489,18.1966
2019-05-22,18.9950,18.2040
2019-05-21,20.5925,20.1461
2019-05-20,23.9510,18.6349
2019-05-17,26.2326,22.9965
2019-05-16,24.4862,30.2215
2019-05-15,19.6209,25.4799
2019-05-14,19.3183,17.7571
2019-05-13,26.2875,15.6257
2019-05-10,41.2183,24.5722
2019-05-09,59.7441,38.6647
2019-05-08,76.1403,60.4180
2019-05-07,76.5681,80.1496
2019-05-06,62.4635,87.8533
2019-05-03,40.1171,61.7013
2019-05-02,26.4957,37.8360
2019-05-01,18.9750,20.8142
2019-04-30,15.4889,20.8370
2019-04-29,15.5437,15.2738
2019-04-26,19.6465,10.3560
2019-04-25,33.6250,21.0012
2019-04-24,47.9031,27.5825
2019-04-23,65.4780,52.2914
2019-04-22,69.2465,63.8354
2019-04-18,62.1144,80.3073
2019-04-17,43.2185,63.5968
2019-04-16,33.8891,42.4390
2019-04-15,33.7728,23.6196
2019-04-12,41.8540,35.6087
2019-04-11,42.0701,42.0902
2019-04-10,38.7110,47.8630
2019-04-09,38.3655,36.2570
2019-04-08,46.6513,32.0130
2019-04-05,65.2017,46.8266
2019-04-04,80.8476,61.1143
2019-04-03,92.8574,87.6642
2019-04-02,95.2145,93.7644
2019-04-01,91.3542,97.1438
2019-03-29,79.0023,94.7354
2019-03-28,57.9754,82.1835
2019-03-27,40.1975,60.0879
2019-03-26,30.3018,31.6548
2019-03-25,30.4644,28.8497
2019-03-22,26.6381,30.4010
2019-03-21,19.3113,32.1426
2019-03-20,18.0257,17.3707
2019-03-19,30.0112,8.4207
2019-03-18,50.3855,28.2858
2019-03-15,67.0537,53.3270
2019-03-14,71.5594,69.5437
2019-03-13,66.6561,78.2903
2019-03-12,49.2718,66.8441
2019-03-11,31.7389,54.8338
2019-03-08,17.0324,26.1374
2019-03-07,12.6659,14.2456
2019-03-06,21.8978,10.7141
2019-03-05,42.0200,13.0380
2019-03-04,64.9874,41.9413
2019-03-01,71.6185,71.0809
2019-02-28,60.2758,81.9401
2019-02-27,39.9372,61.8344
2019-02-26,24.8108,37.0528
2019-02-25,18.7212,20.9244
2019-02-22,21.9658,16.4552
2019-02-21,26.7365,18.7841
2019-02-20,33.0773,30.6581
2019-02-19,36.8621,30.7674
2019-02-15,43.8874,37.8064
2019-02-14,46.3721,42.0126
2019-02-13,44.5068,51.8433
2019-02-12,41.7063,45.2603
2019-02-11,48.6342,36.4168
2019-02-08,65.3585,43.4417
2019-02-07,80.7985,66.0440
2019-02-06,87.0102,86.5899
2019-02-05,87.7520,89.7617
2019-02-04,88.3262,84.6789
2019-02-01,88.2189,88.8153
2019-01-31,79.8312,91.4844
2019-01-30,61.9563,84.3569
2019-01-29,40.7745,63.6522
2019-01-28,23.0432,37.8597
2019-01-25,12.5661,20.8115
2019-01-24,15.0553,10.4585
2019-01-23,28.1629,6.4283
2019-01-22,50.3854,28.2793
2019-01-18,60.9418,49.7813
2019-01-17,67.1852,73.0957
2019-01-16,68.3496,59.9483
2019-01-15,79.8682,68.5116
2019-01-14,86.8856,76.5889
2019-01-11,90.1911,94.5041
2019-01-10,83.1144,89.5639
2019-01-09,69.4284,86.5053
2019-01-08,50.7243,73.2739
2019-01-07,40.5679,48.5059
2019-01-04,48.3620,30.3932
2019-01-03,65.0117,42.8046
2019-01-02,74.7096,71.8882
2018-12-31,64.2653,80.3424
2018-12-28,45.8710,71.8983
2018-12-27,24.1653,40.5553
2018-12-26,13.6144,25.1596
2018-12-24,7.4046,6.7810
2018-12-21,8.2141,8.9027
2018-12-20,13.2227,6.5302
2018-12-19,28.1556,9.2093
2018-12-18,46.8373,23.9285
2018-12-17,61.1485,51.3289
2018-12-14,61.9180,65.2546
2018-12-13,57.2292,66.8620
2018-12-12,54.8747,53.6373
2018-12-11,59.1938,51.1882
2018-12-10,67.3949,59.7986
2018-12-07,74.3111,66.5946
2018-12-06,78.8490,75.7915
2018-12-04,80.9892,80.5472
2018-12-03,78.3821,80.2084
2018-11-30,73.7591,82.2120
2018-11-29,59.5007,72.7259
2018-11-28,42.4759,66.3394
2018-11-27,26.6565,39.4367
2018-11-26,26.5695,21.6516
2018-11-23,41.3600,18.8812
2018-11-21,60.9088,39.1756
2018-11-20,72.4253,66.0233
2018-11-19,67.9133,77.5274
2018-11-16,51.4501,73.7251
2018-11-15,38.9313,52.4875
2018-11-14,38.6790,28.1378
2018-11-13,55.6760,36.1685
2018-11-12,68.3578,51.7306
2018-11-09,75.1360,79.1290
2018-11-08,73.2255,74.2137
2018-11-07,76.4949,72.0652
2018-11-06,81.3283,73.3976
2018-11-05,83.7464,84.0217
2018-11-02,81.9735,86.5655
2018-11-01,80.5796,80.6520
2018-10-31,83.2815,78.7030
2018-10-30,84.8252,82.3837
2018-10-29,85.3554,88.7576
2018-10-26,76.7321,83.3342
2018-10-25,64.6947,83.9744
2018-10-24,46.5699,62.8878
2018-10-23,39.8968,47.2220
2018-10-22,46.7887,29.6000
2018-10-19,62.1585,42.8683
2018-10-18,71.7176,67.8977
2018-10-17,63.9450,75.7096
2018-10-16,48.8458,71.5455
2018-10-15,31.7728,44.5799
2018-10-12,22.1159,30.4122
2018-10-11,15.3730,20.3264
2018-10-10,13.4340,15.6090
2018-10-09,19.5723,10.1835
2018-10-08,35.1260,14.5096
2018-10-05,55.2789,34.0238
2018-10-04,63.0277,56.8446
2018-10-03,62.4260,74.9683
2018-10-02,54.3238,57.2701
2018-10-01,60.1953,55.0395
2018-09-28,68.3804,50.6618
2018-09-27,77.8458,74.8847
2018-09-26,78.6243,79.5946
2018-09-25,78.6473,79.0582
2018-09-24,74.1190,77.2200
2018-09-21,70.5397,79.6637
2018-09-20,66.7305,65.4732
2018-09-19,73.4497,66.4821
2018-09-18,81.7438,68.2363
2018-09-17,87.0014,85.6307
2018-09-14,84.8313,91.3645
2018-09-13,72.4805,84.0089
2018-09-12,56.3090,79.1204
2018-09-11,34.8663,54.3124
2018-09-10,19.7342,35.4942
2018-09-07,11.1568,14.7923
2018-09-06,10.6481,8.9159
2018-09-05,12.3771,9.7621
2018-09-04,13.8835,13.2663
2018-08-31,18.1919,14.1029
2018-08-30,31.4336,14.2815
2018-08-29,51.8455,26.1912
2018-08-28,68.8795,53.8282
2018-08-27,73.5203,75.5170
2018-08-24,65.0385,77.2933
2018-08-23,49.4604,67.7505
2018-08-22,31.5957,50.0716
2018-08-21,18.5437,30.5592
2018-08-20,12.2039,14.1564
2018-08-17,14.1170,10.9154
2018-08-16,18.7814,11.5399
2018-08-15,25.7216,19.8956
2018-08-14,34.0596,24.9087
2018-08-13,47.1514,32.3604
2018-08-10,63.6189,44.9095
2018-08-09,77.7598,64.1842
2018-08-08,86.3257,81.7630
2018-08-07,86.7655,87.3323
2018-08-06,80.7710,89.8817
2018-08-03,64.7208,83.0826
2018-08-02,47.1214,69.3486
2018-08-01,33.7782,41.7311
2018-07-31,33.6194,30.2846
2018-07-30,36.0865,29.3189
2018-07-27,37.2860,41.2548
2018-07-26,32.9322,37.6858
2018-07-25,36.1903,32.9175
2018-07-24,47.6767,28.1934
2018-07-23,66.3861,47.4601
2018-07-20,72.6005,67.3766
2018-07-19,68.1553,84.3216
2018-07-18,54.5479,66.1032
2018-07-17,53.0491,54.0410
2018-07-16,57.4745,43.4996
2018-07-13,62.6607,61.6066
2018-07-12,55.8341,67.3172
2018-07-11,41.1595,59.0582
2018-07-10,25.8615,41.1268
2018-07-09,17.1282,23.2935
2018-07-06,18.3461,13.1642
