time,ATR
2018-10-25,5.7445
2018-10-24,5.5581
2018-10-23,4.6827
2018-10-22,4.2508
2018-10-19,4.5760
2018-10-18,4.7625
2018-10-17,4.5831
2018-10-16,4.8314
2018-10-15,4.4343
2018-10-12,4.8578
2018-10-11,4.8423
2018-10-10,3.9178
2018-10-09,2.5173
2018-10-08,2.6254
2018-10-05,2.6018
2018-10-04,2.2397
2018-10-03,1.7846
2018-10-02,1.7583
2018-10-01,1.8941
2018-09-28,1.8152
2018-09-27,1.9365
2018-09-26,1.9131
2018-09-25,1.6839
2018-09-24,1.8138
2018-09-21,1.8622
2018-09-20,1.8853
2018-09-19,1.6766
2018-09-18,1.8795
2018-09-17,1.7894
2018-09-14,1.7743
2018-09-13,1.9003
2018-09-12,1.8959
2018-09-11,1.9774
2018-09-10,1.8280
2018-09-07,1.9250
2018-09-06,1.9004
2018-09-05,1.7530
2018-09-04,1.7118
2018-08-31,1.7323
2018-08-30,1.7854
2018-08-29,1.7692
2018-08-28,1.7478
2018-08-27,1.9302
2018-08-24,1.8153
2018-08-23,1.7991
2018-08-22,1.8713
2018-08-21,2.0398
2018-08-20,2.1398
2018-08-17,2.4472
2018-08-16,2.5115
2018-08-15,2.3244
2018-08-14,1.9705
2018-08-13,1.9456
2018-08-10,1.8345
2018-08-09,1.6156
2018-08-08,1.7557
2018-08-07,1.9522
2018-08-06,2.0977
2018-08-03,2.1751
2018-08-02,2.3847
2018-08-01,2.1258
2018-07-31,2.1578
2018-07-30,2.1797
2018-07-27,2.1421
2018-07-26,1.8177
2018-07-25,2.0171
2018-07-24,1.7489
2018-07-23,1.5961
2018-07-20,1.6526
2018-07-19,1.8207
2018-07-18,1.8759
2018-07-17,2.0664
2018-07-16,1.9653
2018-07-13,2.2158
2018-07-12,2.4523
2018-07-11,2.4229
2018-07-10,2.4336
2018-07-09,2.7645
2018-07-06,2.8206
2018-07-05,2.7445
2018-07-03,2.8606
2018-07-02,2.9358
2018-06-29,2.9697
2018-06-28,3.0196
2018-06-27,2.9562
2018-06-26,2.5240
2018-06-25,2.7126
2018-06-22,1.9807
2018-06-21,2.0896
2018-06-20,2.0370
2018-06-19,2.2413
2018-06-18,2.0441
2018-06-15,2.0101
2018-06-14,1.6677
2018-06-13,1.7596
2018-06-12,1.7795
2018-06-11,1.9393
2018-06-08,2.1292
2018-06-07,2.2639
2018-06-06,2.3449
2018-06-05,2.3210
2018-06-04,2.5638
2018-06-01,2.8086
2018-05-31,2.7607
2018-05-30,2.8622
2018-05-29,2.5552
2018-05-25,2.0965
2018-05-24,2.3006
2018-05-23,2.2308
2018-05-22,2.1885
2018-05-21,2.2331
2018-05-18,2.1289
2018-05-17,2.3911
2018-05-16,2.4638
2018-05-15,2.6648
2018-05-14,2.5935
2018-05-11,2.8119
2018-05-10,3.1224
2018-05-09,3.1804
2018-05-08,3.2393
2018-05-07,3.5054
2018-05-04,3.8817
