time,ATR

2019-11-08,5.4690

2019-11-07,5.4888

2019-11-06,3.1535

2019-11-05,3.3244

2019-11-04,3.1205

2019-11-01,2.3106

2019-10-31,2.1907

2019-10-30,2.2059

2019-10-29,2.3024

2019-10-28,2.3205

2019-10-25,2.2881

2019-10-24,2.3351

2019-10-23,2.6164

2019-10-22,2.7980

2019-10-21,3.0425

2019-10-18,3.1306

2019-10-17,2.7732

2019-10-16,2.8140

2019-10-15,2.9450

2019-10-14,3.0263

2019-10-11,3.4129

2019-10-10,3.4036

2019-10-09,3.0445

2019-10-08,3.2856

2019-10-07,3.2896

2019-10-04,3.2869

2019-10-03,3.6562

2019-10-02,3.6752

2019-10-01,3.6590

2019-09-30,4.0088

2019-09-27,4.4510

2019-09-26,4.0637

2019-09-25,3.8046

2019-09-24,3.3533

2019-09-23,2.8141

2019-09-20,2.8026

2019-09-19,2.5558

2019-09-18,2.7848

2019-09-17,2.8760

2019-09-16,2.8674

2019-09-13,3.0268

2019-09-12,3.2535

2019-09-11,3.4294

2019-09-10,3.3167

2019-09-09,2.7659

2019-09-06,2.7499

2019-09-05,2.9248

2019-09-04,3.0136

2019-09-03,3.1394

2019-08-30,3.4218

2019-08-29,3.8448

2019-08-28,3.9760

2019-08-27,4.2099

2019-08-26,4.4474

2019-08-23,4.8068

2019-08-22,5.0035

2019-08-21,5.1443

2019-08-20,5.2904

2019-08-19,4.3180

2019-08-16,3.2475

2019-08-15,3.2444

2019-08-14,3.4303

2019-08-13,3.4206

2019-08-12,2.9958

2019-08-09,3.1247

2019-08-08,3.0846

2019-08-07,3.5033

2019-08-06,3.5441

2019-08-05,3.7452

2019-08-02,2.5615

2019-08-01,2.5318

2019-07-31,2.1098

2019-07-30,2.0097

2019-07-29,2.0872

2019-07-26,2.1665

2019-07-25,2.3956

2019-07-24,2.3970

2019-07-23,2.2087

2019-07-22,1.8734

2019-07-19,1.9167

2019-07-18,1.9184

2019-07-17,1.9030

2019-07-16,2.1587

2019-07-15,2.2159

2019-07-12,2.3864

2019-07-11,2.5980

2019-07-10,2.9725

2019-07-09,3.0357

2019-07-08,3.0821

2019-07-05,3.0651

2019-07-03,3.0085

2019-07-02,2.9457

2019-07-01,3.1346

2019-06-28,2.8082

2019-06-27,2.9766

2019-06-26,3.1882

2019-06-25,3.0627

2019-06-24,2.7534

2019-06-21,3.0118

2019-06-20,3.2097

2019-06-19,3.1197

2019-06-18,3.3171

2019-06-17,2.9439

2019-06-14,3.1598

2019-06-13,3.3473

2019-06-12,3.7479

2019-06-11,3.8523

2019-06-10,3.4079

2019-06-07,3.2974

2019-06-06,3.6818

2019-06-05,4.1097

2019-06-04,4.0371

2019-06-03,3.7427

2019-05-31,3.8134

2019-05-30,3.9993

2019-05-29,4.4596

2019-05-28,5.0595

2019-05-24,5.9131

2019-05-23,6.7889

2019-05-22,7.2112

2019-05-21,7.9215

2019-05-20,9.0093

2019-05-17,8.4741

2019-05-16,3.8952

2019-05-15,4.0105

2019-05-14,4.3481

2019-05-13,4.8301

2019-05-10,4.3551

2019-05-09,4.3689

2019-05-08,4.0162

2019-05-07,4.1377

2019-05-06,4.1971

2019-05-03,3.4864

2019-05-02,3.8346

2019-05-01,3.8807

2019-04-30,4.0358

2019-04-29,3.9523

2019-04-26,4.0253

2019-04-25,4.0411

2019-04-24,4.3364

2019-04-23,4.1310

2019-04-22,3.8388

2019-04-18,3.9184

2019-04-17,4.1260

2019-04-16,4.5075

2019-04-15,4.9369

2019-04-12,4.7487

2019-04-11,5.1583

2019-04-10,4.9729

2019-04-09,4.8561

2019-04-08,4.8052

2019-04-05,4.5490

2019-04-04,4.8512

2019-04-03,4.6090

2019-04-02,4.2737

2019-04-01,4.0254

2019-03-29,3.3943

2019-03-28,3.6079

2019-03-27,3.8523

2019-03-26,3.8642

2019-03-25,4.0115

2019-03-22,4.1568

2019-03-21,3.7485

2019-03-20,3.8759

2019-03-19,3.6745

2019-03-18,4.0406

2019-03-15,3.9633

2019-03-14,4.1516

2019-03-13,4.6845

2019-03-12,4.9107

2019-03-11,5.0858

2019-03-08,5.3798

2019-03-07,5.5023

2019-03-06,5.5428

2019-03-05,5.4835

2019-03-04,4.5144

2019-03-01,4.1900

2019-02-28,4.3605

2019-02-27,4.8807

2019-02-26,5.4151

2019-02-25,5.6688

2019-02-22,5.6636

2019-02-21,4.5369

2019-02-20,4.8812

2019-02-19,4.7067

2019-02-15,4.7834

2019-02-14,4.3218

2019-02-13,4.5497

2019-02-12,4.4121

2019-02-11,4.6452

2019-02-08,4.3564

2019-02-07,4.2156

2019-02-06,4.2944

2019-02-05,4.6306

2019-02-04,4.9494

2019-02-01,5.0556

2019-01-31,5.2794

2019-01-30,5.1618

2019-01-29,5.2398

2019-01-28,5.5934

2019-01-25,5.6143

2019-01-24,5.6796

2019-01-23,6.4625

2019-01-22,6.9609

2019-01-18,5.4911

2019-01-17,5.3226

2019-01-16,5.3058

2019-01-15,5.7823

2019-01-14,5.5003

2019-01-11,5.7454

2019-01-10,6.2628

2019-01-09,6.4435

2019-01-08,6.8031

2019-01-07,7.0714

2019-01-04,7.3443

2019-01-03,7.2503

2019-01-02,6.9454

2018-12-31,6.4718

2018-12-28,6.3697

2018-12-27,6.9609

2018-12-26,6.9511

2018-12-24,6.5489

2018-12-21,6.6286

2018-12-20,6.6558

2018-12-19,7.1299

2018-12-18,6.6264

2018-12-17,6.7630

2018-12-14,5.9513

2018-12-13,6.4316

2018-12-12,7.0570

2018-12-11,7.2962

2018-12-10,7.5996

2018-12-07,7.6745

2018-12-06,7.9607

2018-12-04,7.7417

2018-12-03,6.3044

2018-11-30,5.9506

2018-11-29,5.6355

2018-11-28,5.5456

2018-11-27,5.2440

2018-11-26,5.5200

2018-11-23,5.8385

2018-11-21,6.5607

2018-11-20,6.0033

2018-11-19,5.5617

2018-11-16,5.6883

2018-11-15,5.9054

2018-11-14,6.5218

2018-11-13,6.8247

2018-11-12,7.2351

2018-11-09,7.8289

2018-11-08,8.0611

2018-11-07,8.1339

2018-11-06,9.2499

2018-11-05,10.4873

2018-11-02,11.1042

2018-11-01,10.3252

2018-10-31,8.6240

2018-10-30,8.1438

2018-10-29,8.7298

2018-10-26,7.9372

2018-10-25,7.7335

2018-10-24,7.6543

2018-10-23,7.2179

2018-10-22,6.9437

2018-10-19,6.9813

2018-10-18,7.1367

2018-10-17,6.2658

2018-10-16,6.5823

2018-10-15,7.2379

2018-10-12,7.6523

2018-10-11,7.4029

2018-10-10,6.9686

2018-10-09,6.5483

2018-10-08,7.0448

2018-10-05,6.9488

2018-10-04,6.7209

2018-10-03,5.9662

2018-10-02,6.1552

2018-10-01,5.1690

2018-09-28,5.4688

2018-09-27,5.8635

2018-09-26,6.0894

2018-09-25,6.1145

2018-09-24,6.5882

2018-09-21,7.0352

2018-09-20,7.1740

2018-09-19,7.3200

2018-09-18,6.1326

2018-09-17,5.9657

2018-09-14,6.3903

2018-09-13,6.3954

2018-09-12,6.5118

2018-09-11,6.1520

2018-09-10,5.6332

2018-09-07,5.9440

2018-09-06,6.0225

2018-09-05,5.8374

2018-09-04,5.6542

2018-08-31,5.3827

2018-08-30,5.3284

2018-08-29,5.4230

2018-08-28,6.0391

2018-08-27,6.0126

2018-08-24,5.7583

2018-08-23,5.7504

2018-08-22,5.6780

2018-08-21,6.0927

2018-08-20,6.6511

2018-08-17,6.9639

2018-08-16,6.7099

2018-08-15,6.4049

2018-08-14,5.9411

2018-08-13,6.2514

2018-08-10,6.8717

2018-08-09,7.2388

2018-08-08,8.0185

2018-08-07,8.5956

2018-08-06,8.5695

2018-08-03,9.2768

2018-08-02,9.8361

2018-08-01,10.9726

2018-07-31,8.5805

2018-07-30,8.1231

2018-07-27,7.9014

2018-07-26,7.0937

2018-07-25,7.3839

2018-07-24,7.4074

2018-07-23,6.6018

2018-07-20,7.2724

2018-07-19,7.7827

2018-07-18,7.8559

2018-07-17,8.4223

2018-07-16,7.5329

2018-07-13,8.4812

2018-07-12,8.5267

2018-07-11,7.9334

2018-07-10,7.8655

2018-07-09,8.3367

2018-07-06,7.6384

2018-07-05,7.1420

2018-07-03,7.1150

2018-07-02,7.9537

2018-06-29,7.4172

2018-06-28,7.8290

2018-06-27,8.4862

2018-06-26,7.1987

2018-06-25,7.7727

2018-06-22,6.3408

2018-06-21,6.9935

2018-06-20,7.4169

2018-06-19,7.9287

2018-06-18,6.7983

2018-06-15,6.2829

2018-06-14,6.0387

2018-06-13,6.6583

2018-06-12,7.1304

2018-06-11,7.1092

2018-06-08,7.0577

2018-06-07,7.4771

2018-06-06,8.1039

2018-06-05,8.4024

2018-06-04,7.9505

2018-06-01,6.8031

2018-05-31,6.3939

2018-05-30,7.0179

2018-05-29,7.9524

2018-05-25,8.8266

2018-05-24,9.6035

2018-05-23,11.0287

2018-05-22,12.1058

2018-05-21,13.2692

2018-05-18,11.9587

2018-05-17,7.9234

2018-05-16,8.5368

2018-05-15,7.4225

2018-05-14,7.6156

2018-05-11,7.3070

2018-05-10,7.8578

2018-05-09,7.6473

2018-05-08,8.3791

2018-05-07,7.8264

2018-05-04,8.0955

2018-05-03,8.7576

2018-05-02,8.7470

2018-05-01,9.4470

2018-04-30,9.7912

2018-04-27,9.5953

2018-04-26,7.3416

2018-04-25,7.1795

2018-04-24,6.7344

2018-04-23,5.9530

2018-04-20,6.2138

2018-04-19,6.0422

2018-04-18,6.2646

2018-04-17,6.7708

2018-04-16,6.3710

2018-04-13,6.8299

2018-04-12,6.7299

2018-04-11,7.6107

2018-04-10,8.3583

2018-04-09,8.1429

2018-04-06,8.1966

2018-04-05,8.3858

2018-04-04,9.4322

2018-04-03,8.6918

2018-04-02,8.8447

2018-03-29,9.1159

2018-03-28,9.8140

2018-03-27,9.5775

2018-03-26,8.8450

2018-03-23,8.9587

2018-03-22,8.8284

2018-03-21,6.9530

2018-03-20,7.3337

2018-03-19,8.0096

2018-03-16,7.0020

2018-03-15,7.1300

2018-03-14,7.5630

2018-03-13,7.9521

2018-03-12,7.2751

2018-03-09,7.2589

2018-03-08,6.4586

2018-03-07,7.1507

2018-03-06,7.7959

2018-03-05,8.4674

2018-03-02,8.0542

2018-03-01,7.3378

2018-02-28,6.5423

2018-02-27,7.0428

2018-02-26,6.9660

2018-02-23,7.3200

2018-02-22,7.8726

2018-02-21,8.5761

2018-02-20,8.8401

2018-02-16,9.5826

2018-02-15,10.5182

2018-02-14,10.0478

2018-02-13,8.9897

2018-02-12,9.7222

2018-02-09,10.2602

2018-02-08,10.1577

2018-02-07,9.1931

2018-02-06,9.7013

2018-02-05,8.6267

2018-02-02,8.0065

2018-02-01,7.9831

2018-01-31,7.7639

2018-01-30,8.2598

2018-01-29,7.1923

2018-01-26,7.1279

2018-01-25,7.2531

2018-01-24,7.3280

2018-01-23,6.3325

2018-01-22,6.3456

2018-01-19,6.2020

2018-01-18,6.7600

2018-01-17,7.5508

2018-01-16,7.4860

2018-01-12,6.1750

2018-01-11,6.0287

2018-01-10,6.3859

2018-01-09,6.2749

2018-01-08,6.1086

2018-01-05,5.4557

2018-01-04,5.4696

2018-01-03,5.6070

2018-01-02,5.4653

2017-12-29,4.6791

2017-12-28,4.9385

2017-12-27,5.0232

2017-12-26,5.3965

2017-12-22,5.8273

2017-12-21,6.1991

2017-12-20,5.8839

2017-12-19,5.9399

2017-12-18,5.7074

2017-12-15,5.1302

2017-12-14,5.3689

2017-12-13,5.3510

2017-12-12,5.3560

2017-12-11,5.7901

2017-12-08,6.3713

2017-12-07,6.7867

2017-12-06,7.3201

2017-12-05,7.9826

2017-12-04,7.8282

2017-12-01,6.8950

2017-11-30,7.0863

2017-11-29,7.8579

2017-11-28,6.0674

2017-11-27,5.8117

2017-11-24,6.3146

2017-11-22,6.7328

2017-11-21,6.2660

2017-11-20,5.7425

2017-11-17,5.9356

2017-11-16,6.4120

2017-11-15,6.3899

2017-11-14,5.7599

2017-11-13,6.0874

2017-11-10,5.9993

2017-11-09,6.6091

2017-11-08,7.0389

2017-11-07,7.3673

2017-11-06,7.8316

2017-11-03,8.3146

2017-11-02,9.3757

2017-11-01,9.7884

2017-10-31,10.4255

2017-10-30,10.6871

2017-10-27,10.3313

2017-10-26,6.6917

2017-10-25,6.8546

2017-10-24,5.8624

2017-10-23,6.4068

2017-10-20,6.4187

2017-10-19,6.6609

2017-10-18,5.8711

2017-10-17,6.2089

2017-10-16,6.3786

2017-10-13,5.3757

2017-10-12,5.3872

2017-10-11,5.9089

