time,PPO
2019-11-15,-4.1161
2019-11-14,-3.0468
2019-11-13,-2.3909
2019-11-12,-1.8877
2019-11-11,-1.3543
2019-11-08,-1.2871
2019-11-07,-1.5213
2019-11-06,-1.2218
2019-11-05,-1.2887
2019-11-04,-1.7023
2019-11-01,-2.1174
2019-10-31,-2.9919
2019-10-30,-3.7533
2019-10-29,-4.9043
2019-10-28,-6.1731
2019-10-25,-7.2714
2019-10-24,-7.6381
2019-10-23,-8.3685
2019-10-22,-9.2150
2019-10-21,-9.5758
2019-10-18,-9.5534
2019-10-17,-9.8599
2019-10-16,-10.4509
2019-10-15,-10.4449
2019-10-14,-10.1778
2019-10-11,-9.4270
2019-10-10,-8.6462
2019-10-09,-8.0390
2019-10-08,-7.4127
2019-10-07,-6.5987
2019-10-04,-5.5184
2019-10-03,-3.7780
2019-10-02,-2.1593
2019-10-01,-0.7251
2019-09-30,0.6472
2019-09-27,1.4812
2019-09-26,2.2180
2019-09-25,2.7059
2019-09-24,3.2109
2019-09-23,3.7507
2019-09-20,3.7402
2019-09-19,2.4732
2019-09-18,0.8639
2019-09-17,-1.3331
2019-09-16,-3.2684
2019-09-13,-5.0477
2019-09-12,-6.8803
2019-09-11,-8.0843
2019-09-10,-9.3384
2019-09-09,-10.6756
2019-09-06,-11.3506
2019-09-05,-12.0765
2019-09-04,-12.7847
2019-09-03,-12.8020
2019-08-30,-13.2382
2019-08-29,-12.1935
2019-08-28,-10.6816
2019-08-27,-9.5964
2019-08-26,-8.3482
2019-08-23,-7.4512
2019-08-22,-6.7586
2019-08-21,-6.1605
2019-08-20,-5.9276
2019-08-19,-5.4143
2019-08-16,-5.1172
2019-08-15,-4.9696
2019-08-14,-4.7448
2019-08-13,-5.1298
2019-08-12,-5.5369
2019-08-09,-5.7679
2019-08-08,-6.0137
2019-08-07,-6.1244
2019-08-06,-6.3548
2019-08-05,-6.4293
2019-08-02,-6.3352
2019-08-01,-6.1436
2019-07-31,-5.9956
2019-07-30,-6.1985
2019-07-29,-6.6416
2019-07-26,-6.8188
2019-07-25,-6.7404
2019-07-24,-6.5152
2019-07-23,-6.2403
2019-07-22,-5.7734
2019-07-19,-5.1042
2019-07-18,-4.8161
2019-07-17,-4.4720
2019-07-16,-4.3562
2019-07-15,-3.9085
2019-07-12,-3.5406
2019-07-11,-3.0089
2019-07-10,-2.6582
2019-07-09,-2.3538
2019-07-08,-1.5284
2019-07-05,-1.1117
2019-07-03,-0.9462
2019-07-02,-1.1123
2019-07-01,-1.2885
2019-06-28,-1.3959
2019-06-27,-1.4095
2019-06-26,-1.3464
2019-06-25,-0.8703
2019-06-24,-0.8299
2019-06-21,-1.0682
2019-06-20,-1.4030
2019-06-19,-2.0692
2019-06-18,-2.9392
2019-06-17,-3.7528
2019-06-14,-4.1199
2019-06-13,-4.4512
2019-06-12,-4.3998
2019-06-11,-4.6315
