time,MFI
2019-11-15,100.0000
2019-11-14,100.0000
2019-11-13,63.4110
2019-11-12,63.8158
2019-11-11,49.9210
2019-11-08,33.1057
2019-11-07,19.6521
2019-11-06,27.4801
2019-11-05,16.8219
2019-11-04,38.3788
2019-11-01,67.7285
2019-10-31,82.1273
2019-10-30,100.0000
2019-10-29,86.3757
2019-10-28,63.7531
2019-10-25,58.3071
2019-10-24,30.9746
2019-10-23,38.3435
2019-10-22,54.6283
2019-10-21,72.5166
2019-10-18,60.2994
2019-10-17,87.3833
2019-10-16,87.6351
2019-10-15,87.9289
2019-10-14,86.0256
2019-10-11,100.0000
2019-10-10,100.0000
2019-10-09,100.0000
2019-10-08,84.5120
2019-10-07,84.8415
2019-10-04,83.3220
2019-10-03,62.2959
2019-10-02,38.0048
2019-10-01,60.5309
2019-09-30,32.7084
2019-09-27,17.5694
2019-09-26,12.1680
2019-09-25,11.1390
2019-09-24,0.0000
2019-09-23,8.1263
2019-09-20,17.9465
2019-09-19,26.0368
2019-09-18,46.0880
2019-09-17,57.4438
2019-09-16,29.5207
2019-09-13,13.6274
2019-09-12,27.9364
2019-09-11,13.7662
2019-09-10,35.7734
2019-09-09,53.9223
2019-09-06,73.5378
2019-09-05,71.6832
2019-09-04,100.0000
2019-09-03,100.0000
2019-08-30,100.0000
2019-08-29,100.0000
2019-08-28,100.0000
2019-08-27,100.0000
2019-08-26,100.0000
2019-08-23,100.0000
2019-08-22,83.5385
2019-08-21,62.0459
2019-08-20,37.8051
2019-08-19,53.2584
2019-08-16,60.4666
2019-08-15,72.7698
2019-08-14,87.4010
2019-08-13,100.0000
2019-08-12,89.1740
2019-08-09,77.9865
2019-08-08,67.2902
2019-08-07,32.5797
2019-08-06,0.0000
2019-08-05,0.0000
2019-08-02,0.0000
2019-08-01,21.4817
2019-07-31,37.5554
2019-07-30,54.5448
2019-07-29,47.4483
2019-07-26,54.5285
2019-07-25,33.9820
2019-07-24,16.2076
2019-07-23,26.6918
2019-07-22,60.3343
2019-07-19,59.9447
2019-07-18,59.4382
2019-07-17,60.1130
2019-07-16,57.6361
2019-07-15,45.5809
2019-07-12,65.2718
2019-07-11,82.3423
2019-07-10,100.0000
2019-07-09,78.1481
2019-07-08,75.6125
2019-07-05,51.2461
2019-07-03,43.3372
2019-07-02,25.5774
2019-07-01,25.6210
2019-06-28,11.7199
2019-06-27,13.7627
2019-06-26,16.8472
2019-06-25,34.1323
2019-06-24,60.8908
2019-06-21,65.3337
2019-06-20,59.2226
2019-06-19,60.9785
2019-06-18,67.4121
2019-06-17,46.7171
2019-06-14,42.1889
2019-06-13,60.3048
2019-06-12,63.7281
2019-06-11,69.5054
2019-06-10,83.8993
2019-06-07,85.0810
2019-06-06,69.9471
2019-06-05,68.9022
2019-06-04,64.5435
2019-06-03,41.2827
2019-05-31,60.9332
2019-05-30,73.8635
2019-05-29,73.1531
2019-05-28,70.4707
2019-05-24,83.4211
2019-05-23,82.0626
2019-05-22,62.6417
2019-05-21,62.5927
2019-05-20,61.9449
2019-05-17,52.2382
2019-05-16,57.8993
2019-05-15,81.8315
2019-05-14,73.7822
2019-05-13,73.9216
2019-05-10,90.9748
2019-05-09,88.5807
2019-05-08,59.6822
2019-05-07,84.8547
2019-05-06,82.0634
2019-05-03,82.8515
2019-05-02,85.4860
2019-05-01,100.0000
2019-04-30,81.1108
2019-04-29,83.9194
2019-04-26,82.9565
2019-04-25,64.3745
2019-04-24,46.6189
2019-04-23,66.3760
2019-04-22,43.1840
2019-04-18,24.4043
2019-04-17,41.0984
2019-04-16,40.1245
2019-04-15,40.9065
2019-04-12,31.7491
2019-04-11,32.5562
2019-04-10,15.7114
2019-04-09,15.1613
2019-04-08,13.0599
2019-04-05,34.5470
2019-04-04,45.3920
2019-04-03,74.4872
2019-04-02,80.7756
2019-04-01,55.0494
2019-03-29,59.6785
2019-03-28,47.5291
2019-03-27,47.6784
2019-03-26,61.2020
2019-03-25,84.8210
2019-03-22,81.2466
2019-03-21,100.0000
2019-03-20,64.0363
2019-03-19,35.7938
2019-03-18,23.8510
2019-03-15,24.0791
2019-03-14,11.4222
2019-03-13,12.9835
2019-03-12,43.4562
2019-03-11,61.6767
2019-03-08,40.0298
2019-03-07,58.1203
2019-03-06,60.5014
2019-03-05,55.6421
2019-03-04,36.0207
2019-03-01,67.1085
2019-02-28,78.4666
2019-02-27,74.5539
2019-02-26,74.2952
2019-02-25,86.7551
2019-02-22,84.1804
2019-02-21,71.7134
2019-02-20,100.0000
2019-02-19,100.0000
2019-02-15,72.9644
2019-02-14,72.2193
2019-02-13,50.2649
2019-02-12,49.1941
2019-02-11,51.2533
2019-02-08,83.8292
2019-02-07,83.5479
2019-02-06,100.0000
2019-02-05,100.0000
2019-02-04,100.0000
2019-02-01,80.7568
2019-01-31,82.6924
2019-01-30,84.0707
2019-01-29,83.9453
2019-01-28,67.8709
2019-01-25,88.1200
2019-01-24,88.5865
2019-01-23,67.4642
2019-01-22,68.7360
2019-01-18,81.9124
2019-01-17,60.7155
2019-01-16,34.5717
2019-01-15,58.5326
2019-01-14,72.0552
2019-01-11,78.4344
2019-01-10,87.3863
2019-01-09,91.3883
2019-01-08,90.5842
2019-01-07,85.9540
2019-01-04,57.7631
2019-01-03,59.1460
2019-01-02,82.9330
2018-12-31,73.3559
2018-12-28,61.5708
2018-12-27,67.6036
2018-12-26,41.8241
2018-12-24,0.0000
2018-12-21,0.0000
2018-12-20,0.0000
2018-12-19,0.0000
2018-12-18,0.0000
2018-12-17,0.0000
2018-12-14,0.0000
2018-12-13,0.0000
2018-12-12,0.0000
2018-12-11,0.0000
2018-12-10,25.3243
2018-12-07,43.7633
2018-12-06,69.6427
2018-12-04,57.3065
2018-12-03,53.8624
2018-11-30,51.7226
2018-11-29,42.7123
2018-11-28,35.4453
2018-11-27,38.1316
2018-11-26,40.8752
2018-11-23,43.4201
2018-11-21,61.5802
2018-11-20,63.4774
2018-11-19,86.7723
2018-11-16,73.4405
2018-11-15,47.3569
2018-11-14,18.5239
2018-11-13,27.3221
2018-11-12,18.5336
2018-11-09,19.2342
2018-11-08,30.2239
2018-11-07,69.3893
2018-11-06,62.7266
2018-11-05,81.0052
2018-11-02,81.5645
2018-11-01,56.8267
2018-10-31,55.7867
2018-10-30,35.1927
2018-10-29,17.8257
2018-10-26,16.5067
2018-10-25,16.4636
2018-10-24,0.0000
2018-10-23,0.0000
2018-10-22,18.4987
2018-10-19,36.8222
2018-10-18,61.0947
2018-10-17,60.4171
2018-10-16,58.0116
2018-10-15,44.8465
2018-10-12,28.7774
2018-10-11,0.0000
2018-10-10,0.0000
2018-10-09,0.0000
2018-10-08,0.0000
2018-10-05,19.9338
2018-10-04,21.4917
2018-10-03,34.9926
2018-10-02,55.7275
2018-10-01,81.1506
2018-09-28,58.0578
2018-09-27,81.7257
2018-09-26,85.0696
2018-09-25,63.1862
2018-09-24,66.9185
2018-09-21,67.0561
2018-09-20,66.2771
2018-09-19,63.8880
2018-09-18,57.8055
2018-09-17,58.8746
2018-09-14,77.1005
2018-09-13,78.4523
2018-09-12,78.1332
2018-09-11,83.0189
2018-09-10,82.6180
