time,SAR
2019-11-15,54.1527
2019-11-14,54.6025
2019-11-13,55.0616
2019-11-12,55.5300
2019-11-11,56.0079
2019-11-08,56.4956
2019-11-07,56.9933
2019-11-06,57.5011
2019-11-05,58.0193
2019-11-04,58.5481
2019-11-01,59.0876
2019-10-31,59.6382
2019-10-30,60.2000
2019-10-29,60.2700
2019-10-28,51.9594
2019-10-25,51.7898
2019-10-24,51.7173
2019-10-23,51.6440
2019-10-22,51.5700
2019-10-21,58.1699
2019-10-18,58.5911
2019-10-17,59.0393
2019-10-16,59.5161
2019-10-15,60.0233
2019-10-14,60.5628
2019-10-11,61.1368
2019-10-10,61.7475
2019-10-09,62.3971
2019-10-08,63.0882
2019-10-07,63.6844
2019-10-04,64.3120
2019-10-03,64.9727
2019-10-02,65.4946
2019-10-01,65.8737
2019-09-30,66.2644
2019-09-27,66.6672
2019-09-26,67.0825
2019-09-25,67.3246
2019-09-24,67.5716
2019-09-23,67.6800
2019-09-20,58.0766
2019-09-19,57.7795
2019-09-18,57.4733
2019-09-17,57.1577
2019-09-16,56.8322
2019-09-13,56.4967
2019-09-12,56.1509
2019-09-11,55.9305
2019-09-10,55.8247
2019-09-09,55.7179
2019-09-06,55.6100
2019-09-05,62.8510
2019-09-04,63.5671
2019-09-03,64.3541
2019-08-30,65.2189
2019-08-29,66.1692
2019-08-28,67.2136
2019-08-27,68.1669
2019-08-26,69.0285
2019-08-23,69.7727
2019-08-22,70.5643
2019-08-21,71.4065
2019-08-20,72.3025
2019-08-19,73.2556
2019-08-16,74.2696
2019-08-15,75.3483
2019-08-14,76.1103
2019-08-13,76.5965
2019-08-12,77.1031
2019-08-09,77.4758
2019-08-08,77.8601
2019-08-07,78.2563
2019-08-06,78.6648
2019-08-05,79.0859
2019-08-02,79.5200
2019-08-01,79.9675
2019-07-31,80.2446
2019-07-30,80.2446
2019-07-29,72.0000
2019-07-26,78.5562
2019-07-25,78.7589
2019-07-24,78.9680
2019-07-23,79.0961
2019-07-22,79.1500
2019-07-19,74.0000
2019-07-18,73.9378
2019-07-17,73.5454
2019-07-16,73.1236
2019-07-15,72.6700
2019-07-12,72.6700
2019-07-11,72.4938
2019-07-10,71.9928
2019-07-09,71.4541
2019-07-08,70.8749
2019-07-05,70.2520
2019-07-03,69.5822
2019-07-02,68.8621
2019-07-01,68.0877
2019-06-28,67.4353
2019-06-27,66.7411
2019-06-26,66.0027
2019-06-25,65.2171
2019-06-24,64.7343
2019-06-21,64.2261
2019-06-20,63.6912
2019-06-19,63.1281
2019-06-18,62.5354
2019-06-17,61.9114
2019-06-14,61.3977
2019-06-13,60.8626
2019-06-12,60.5163
2019-06-11,60.3120
2019-06-10,60.2545
2019-06-07,60.1965
2019-06-06,65.9205
2019-06-05,66.2859
2019-06-04,66.6746
2019-06-03,67.0881
2019-05-31,67.5280
2019-05-30,67.9959
2019-05-29,68.4938
2019-05-28,69.0234
2019-05-24,69.5868
2019-05-23,70.1862
2019-05-22,70.8238
2019-05-21,71.5022
2019-05-20,72.2238
2019-05-17,72.8393
2019-05-16,73.4871
2019-05-15,74.1691
2019-05-14,74.7061
2019-05-13,75.1118
2019-05-10,75.3562
2019-05-09,75.6056
2019-05-08,75.8601
2019-05-07,76.1198
2019-05-06,76.3848
2019-05-03,76.6552
2019-05-02,76.9311
2019-05-01,77.2127
2019-04-30,77.5000
2019-04-29,77.5000
2019-04-26,63.7404
2019-04-25,63.5035
2019-04-24,63.3717
2019-04-23,63.3100
2019-04-22,69.8033
2019-04-18,70.4455
2019-04-17,70.9565
2019-04-16,71.5118
2019-04-15,72.1154
2019-04-12,72.7716
2019-04-11,73.3181
2019-04-10,73.9058
2019-04-09,74.5378
2019-04-08,75.2173
2019-04-05,75.9479
2019-04-04,76.7336
2019-04-03,77.5784
2019-04-02,78.4868
2019-04-01,79.4635
2019-03-29,80.5138
2019-03-28,81.6431
2019-03-27,82.8574
2019-03-26,83.8830
2019-03-25,84.7742
2019-03-22,85.4769
2019-03-21,86.0140
2019-03-20,86.5677
2019-03-19,86.8985
2019-03-18,87.0484
2019-03-15,87.1998
2019-03-14,87.3527
2019-03-13,87.5072
2019-03-12,87.6632
2019-03-11,87.8208
2019-03-08,87.9800
2019-03-07,72.8289
2019-03-06,72.5197
2019-03-05,72.2042
2019-03-04,71.8822
2019-03-01,71.5537
2019-02-28,71.2185
2019-02-27,70.8764
2019-02-26,70.5273
2019-02-25,70.1711
2019-02-22,69.8077
2019-02-21,69.4368
2019-02-20,69.0584
2019-02-19,68.6723
2019-02-15,68.2782
2019-02-14,67.8761
2019-02-13,67.4659
2019-02-12,67.0472
2019-02-11,66.6200
2019-02-08,66.6200
2019-02-07,84.3600
2019-02-06,74.8376
2019-02-05,74.3543
2019-02-04,73.9865
2019-02-01,73.6035
2019-01-31,73.2044
2019-01-30,72.7888
2019-01-29,72.3558
2019-01-28,71.9048
2019-01-25,71.5942
2019-01-24,71.2739
2019-01-23,70.9437
2019-01-22,70.6033
2019-01-18,70.2523
2019-01-17,69.8906
2019-01-16,69.5176
2019-01-15,69.1331
2019-01-14,68.7367
2019-01-11,68.3280
2019-01-10,67.9067
2019-01-09,67.4724
2019-01-08,67.0246
2019-01-07,66.7481
2019-01-04,66.6400
2019-01-03,78.2331
2019-01-02,79.1057
2018-12-31,80.0440
2018-12-28,81.0529
2018-12-27,82.1377
2018-12-26,83.3042
2018-12-24,84.5585
2018-12-21,85.5854
2018-12-20,86.4368
2018-12-19,87.0588
2018-12-18,87.4905
2018-12-17,87.9356
2018-12-14,88.3944
2018-12-13,88.8674
2018-12-12,89.3551
2018-12-11,89.8578
2018-12-10,90.3761
2018-12-07,90.9104
2018-12-06,91.4612
2018-12-04,91.8233
2018-12-03,92.1928
2018-11-30,92.5697
2018-11-29,92.9544
2018-11-28,93.3470
2018-11-27,93.7475
2018-11-26,94.1563
2018-11-23,94.5733
2018-11-21,94.9989
2018-11-20,95.4332
2018-11-19,95.5890
2018-11-16,83.2028
2018-11-15,83.0777
2018-11-14,82.9513
2018-11-13,82.8236
2018-11-12,82.6947
2018-11-09,82.5645
2018-11-08,82.4329
2018-11-07,82.3000
2018-11-06,96.8000
2018-11-05,96.8000
2018-11-02,98.7438
2018-11-01,101.6457
2018-10-31,105.0597
2018-10-30,109.0761
2018-10-29,113.3861
2018-10-26,117.2676
2018-10-25,121.1196
2018-10-24,122.6026
2018-10-23,123.9063
2018-10-22,125.3547
2018-10-19,126.9642
2018-10-18,128.7524
2018-10-17,130.7393
2018-10-16,132.9470
2018-10-15,135.4000
2018-10-12,137.5141
2018-10-11,139.5561
2018-10-10,141.2121
2018-10-09,142.3325
2018-10-08,143.5244
2018-10-05,144.3999
2018-10-04,145.0576
2018-10-03,145.4568
2018-10-02,145.8684
2018-10-01,146.2926
2018-09-28,146.7300
2018-09-27,147.1810
2018-09-26,147.6458
2018-09-25,148.1251
2018-09-24,148.6192
2018-09-21,148.9102
2018-09-20,149.2071
2018-09-19,149.3490
2018-09-18,138.3244
2018-09-17,137.0994
2018-09-14,135.7383
2018-09-13,134.5533
2018-09-12,133.2511
2018-09-11,132.0235
2018-09-10,131.0192
2018-09-07,129.9394
2018-09-06,128.7782
2018-09-05,127.5297
2018-09-04,126.1872
2018-08-31,124.9808
2018-08-30,123.6975
2018-08-29,122.6667
2018-08-28,121.8851
2018-08-27,121.2921
2018-08-24,120.6807
2018-08-23,120.0504
2018-08-22,119.4007
2018-08-21,118.7308
2018-08-20,118.0402
2018-08-17,117.3282
2018-08-16,116.5943
2018-08-15,115.8376
2018-08-14,115.0575
2018-08-13,114.2533
2018-08-10,113.4242
2018-08-09,112.5695
2018-08-08,111.6884
2018-08-07,110.7800
2018-08-06,109.8435
2018-08-03,108.8780
2018-08-02,107.8827
2018-08-01,106.8566
2018-07-31,105.7988
2018-07-30,104.7082
2018-07-27,103.5839
2018-07-26,102.4249
2018-07-25,101.6815
2018-07-24,101.5485
2018-07-23,101.4141
2018-07-20,101.2784
2018-07-19,101.1413
2018-07-18,101.0029
2018-07-17,100.8630
2018-07-16,113.7155
2018-07-13,114.1129
2018-07-12,114.5227
2018-07-11,114.9452
2018-07-10,115.3807
2018-07-09,115.8297
2018-07-06,116.2926
2018-07-05,116.7698
2018-07-03,117.2618
2018-07-02,117.7690
2018-06-29,118.2918
2018-06-28,118.8309
2018-06-27,119.1923
2018-06-26,119.5611
2018-06-25,119.9375
2018-06-22,120.0700
2018-06-21,107.8337
2018-06-20,106.7697
2018-06-19,105.6131
2018-06-18,104.3560
2018-06-15,102.9896
2018-06-14,101.7092
2018-06-13,100.7395
2018-06-12,100.0621
2018-06-11,99.3490
2018-06-08,98.5984
2018-06-07,97.8083
2018-06-06,96.9767
2018-06-05,96.1012
2018-06-04,95.4613
2018-06-01,94.7947
2018-05-31,94.1003
2018-05-30,93.6636
2018-05-29,93.3976
2018-05-25,93.1261
2018-05-24,92.8491
2018-05-23,92.5664
2018-05-22,92.2779
