timestamp,open,high,low,close
2020-03-07,0.4233,0.4233,0.4233,0.4233
2020-03-06,0.4233,0.4234,0.4217,0.4233
2020-03-05,0.4230,0.4233,0.4214,0.4233
2020-03-04,0.4253,0.4261,0.4217,0.4230
2020-03-03,0.4199,0.4253,0.4199,0.4253
2020-03-02,0.4221,0.4221,0.4193,0.4199
2020-03-01,0.4229,0.4229,0.4229,0.4229
2020-02-28,0.4239,0.4288,0.4203,0.4229
2020-02-27,0.4239,0.4272,0.4214,0.4239
2020-02-26,0.4261,0.4280,0.4227,0.4239
2020-02-25,0.4261,0.4283,0.4261,0.4261
2020-02-24,0.4269,0.4297,0.4261,0.4261
2020-02-23,0.4289,0.4289,0.4289,0.4289
2020-02-21,0.4289,0.4319,0.4269,0.4289
2020-02-20,0.4282,0.4297,0.4275,0.4289
2020-02-19,0.4285,0.4293,0.4269,0.4275
2020-02-18,0.4274,0.4293,0.4264,0.4269
2020-02-17,0.4264,0.4292,0.4264,0.4264
2020-02-16,0.4292,0.4292,0.4292,0.4292
2020-02-15,0.4292,0.4292,0.4292,0.4292
2020-02-14,0.4292,0.4292,0.4269,0.4292
2020-02-13,0.4296,0.4296,0.4279,0.4292
2020-02-12,0.4282,0.4296,0.4282,0.4283
2020-02-11,0.4272,0.4294,0.4269,0.4283
2020-02-10,0.4273,0.4297,0.4272,0.4272
2020-02-09,0.4273,0.4273,0.4273,0.4273
2020-02-08,0.4273,0.4273,0.4273,0.4273
2020-02-07,0.4273,0.4273,0.4242,0.4273
2020-02-06,0.4272,0.4280,0.4260,0.4273
2020-02-05,0.4275,0.4283,0.4264,0.4272
2020-02-04,0.4283,0.4293,0.4244,0.4267
2020-02-03,0.4251,0.4284,0.4250,0.4283
2020-02-02,0.4251,0.4251,0.4251,0.4251
2020-01-31,0.4264,0.4280,0.4244,0.4251
2020-01-30,0.4258,0.4265,0.4239,0.4244
2020-01-29,0.4270,0.4270,0.4253,0.4258
2020-01-28,0.4264,0.4278,0.4258,0.4270
2020-01-27,0.4280,0.4280,0.4261,0.4264
2020-01-26,0.4273,0.4280,0.4273,0.4280
2020-01-24,0.4281,0.4283,0.4269,0.4280
2020-01-23,0.4276,0.4283,0.4269,0.4281
2020-01-22,0.4289,0.4289,0.4267,0.4270
2020-01-21,0.4278,0.4289,0.4269,0.4269
2020-01-20,0.4278,0.4280,0.4270,0.4270
2020-01-19,0.4278,0.4278,0.4278,0.4278
2020-01-18,0.4278,0.4278,0.4278,0.4278
2020-01-17,0.4278,0.4278,0.4278,0.4278
2020-01-16,0.4278,0.4299,0.4265,0.4278
2020-01-15,0.4295,0.4309,0.4269,0.4278
2020-01-14,0.4294,0.4300,0.4288,0.4288
2020-01-13,0.4273,0.4304,0.4273,0.4294
2020-01-12,0.4304,0.4304,0.4273,0.4273
2020-01-10,0.4294,0.4312,0.4273,0.4304
2020-01-09,0.4303,0.4304,0.4283,0.4294
2020-01-08,0.4283,0.4308,0.4283,0.4283
2020-01-07,0.4289,0.4327,0.4283,0.4283
2020-01-06,0.4294,0.4294,0.4264,0.4289
2020-01-05,0.4294,0.4294,0.4294,0.4294
2020-01-03,0.4294,0.4310,0.4257,0.4294
2020-01-02,0.4289,0.4317,0.4264,0.4264
2020-01-01,0.4289,0.4309,0.4289,0.4289
2019-12-31,0.4300,0.4336,0.4289,0.4289
2019-12-30,0.4348,0.4350,0.4292,0.4300
2019-12-29,0.4348,0.4348,0.4348,0.4348
2019-12-27,0.4339,0.4350,0.4317,0.4348
2019-12-26,0.4339,0.4354,0.4336,0.4339
2019-12-25,0.4350,0.4355,0.4350,0.4350
2019-12-24,0.4350,0.4370,0.4337,0.4350
2019-12-23,0.4325,0.4365,0.4325,0.4350
2019-12-22,0.4365,0.4365,0.4365,0.4365
2019-12-21,0.4365,0.4365,0.4365,0.4365
2019-12-20,0.4365,0.4381,0.4325,0.4365
2019-12-19,0.4380,0.4380,0.4345,0.4347
2019-12-18,0.4367,0.4388,0.4332,0.4345
2019-12-17,0.4367,0.4389,0.4354,0.4367
2019-12-16,0.4380,0.4396,0.4354,0.4367
2019-12-15,0.4380,0.4380,0.4380,0.4380
2019-12-13,0.4349,0.4388,0.4349,0.4380
2019-12-12,0.4361,0.4381,0.4349,0.4349
2019-12-11,0.4372,0.4372,0.4346,0.4361
2019-12-10,0.4364,0.4372,0.4337,0.4361
2019-12-09,0.4339,0.4377,0.4339,0.4364
2019-12-08,0.4370,0.4377,0.4370,0.4377
2019-12-07,0.4339,0.4377,0.4339,0.4377
2019-12-06,0.4378,0.4378,0.4339,0.4339
2019-12-05,0.4380,0.4380,0.4339,0.4339
2019-12-04,0.4365,0.4394,0.4356,0.4370
2019-12-03,0.4372,0.4389,0.4345,0.4365
2019-12-02,0.4350,0.4396,0.4350,0.4372
2019-12-01,0.4350,0.4389,0.4350,0.4389
2019-11-29,0.4350,0.4389,0.4350,0.4350
2019-11-28,0.4364,0.4372,0.4350,0.4350
2019-11-27,0.4367,0.4385,0.4347,0.4364
2019-11-26,0.4364,0.4385,0.4345,0.4367
2019-11-25,0.4333,0.4379,0.4333,0.4375
2019-11-24,0.4364,0.4364,0.4364,0.4364
2019-11-22,0.4333,0.4371,0.4333,0.4364
2019-11-21,0.4356,0.4364,0.4333,0.4333
2019-11-20,0.4356,0.4361,0.4343,0.4356
2019-11-19,0.4350,0.4362,0.4345,0.4356
