time,ADX
2019-11-15,41.1407
2019-11-14,29.9149
2019-11-13,18.7782
2019-11-12,15.7999
2019-11-11,15.7725
2019-11-08,19.3683
2019-11-07,23.8630
2019-11-06,28.0724
2019-11-05,21.2391
2019-11-04,15.6014
2019-11-01,18.8011
2019-10-31,19.9741
2019-10-30,21.4403
2019-10-29,25.3069
2019-10-28,31.4673
2019-10-25,31.8257
2019-10-24,38.3156
2019-10-23,42.4860
2019-10-22,46.8884
2019-10-21,46.9124
2019-10-18,46.9424
2019-10-17,51.1962
2019-10-16,57.7841
2019-10-15,60.7236
2019-10-14,64.3979
2019-10-11,60.7266
2019-10-10,57.9336
2019-10-09,55.1509
2019-10-08,56.1766
2019-10-07,55.9551
2019-10-04,57.8753
2019-10-03,64.7213
2019-10-02,68.3169
2019-10-01,63.8425
2019-09-30,59.4054
2019-09-27,55.8370
2019-09-26,54.6397
2019-09-25,54.4542
2019-09-24,51.4505
2019-09-23,50.3396
2019-09-20,52.6717
2019-09-19,47.8502
2019-09-18,44.6477
2019-09-17,41.2312
2019-09-16,36.9607
2019-09-13,36.0023
2019-09-12,43.8599
2019-09-11,53.6819
2019-09-10,48.0301
2019-09-09,44.1182
2019-09-06,39.6119
2019-09-05,34.6649
2019-09-04,39.5573
2019-09-03,49.2871
2019-08-30,52.4667
2019-08-29,49.2117
2019-08-28,46.3307
2019-08-27,40.8778
2019-08-26,37.6960
2019-08-23,32.8761
2019-08-22,29.4255
2019-08-21,29.4075
2019-08-20,30.7863
2019-08-19,32.5098
2019-08-16,34.6642
2019-08-15,34.2344
2019-08-14,29.9683
2019-08-13,30.3166
2019-08-12,34.8224
2019-08-09,42.2899
2019-08-08,51.4506
2019-08-07,55.4604
2019-08-06,60.4726
2019-08-05,64.3624
2019-08-02,64.9973
2019-08-01,65.7909
2019-07-31,62.0096
2019-07-30,60.9795
2019-07-29,59.6919
2019-07-26,55.0994
2019-07-25,52.8759
2019-07-24,52.0869
2019-07-23,48.6565
2019-07-22,45.5236
2019-07-19,41.6075
2019-07-18,41.4427
2019-07-17,43.3935
2019-07-16,52.9036
2019-07-15,54.9108
2019-07-12,47.6394
2019-07-11,39.3417
2019-07-10,34.2352
2019-07-09,31.1211
2019-07-08,25.5673
2019-07-05,22.2198
2019-07-03,22.0575
2019-07-02,21.8547
2019-07-01,27.2751
2019-06-28,25.4823
2019-06-27,25.1159
2019-06-26,27.1958
2019-06-25,29.6224
2019-06-24,34.8006
2019-06-21,35.2871
2019-06-20,25.9738
2019-06-19,22.2043
2019-06-18,21.5833
2019-06-17,21.7843
2019-06-14,20.7274
2019-06-13,19.4062
2019-06-12,22.6116
2019-06-11,25.6579
2019-06-10,27.0827
2019-06-07,30.6299
2019-06-06,36.0530
2019-06-05,39.4563
2019-06-04,46.0622
2019-06-03,46.4270
2019-05-31,38.3845
2019-05-30,30.7446
2019-05-29,26.3392
2019-05-28,23.8482
2019-05-24,27.1310
2019-05-23,26.2080
2019-05-22,25.0542
2019-05-21,27.9231
2019-05-20,31.1096
2019-05-17,38.3724
2019-05-16,41.2659
2019-05-15,48.5876
2019-05-14,60.7056
2019-05-13,65.5096
2019-05-10,60.0754
2019-05-09,54.4648
2019-05-08,48.7727
2019-05-07,44.0458
2019-05-06,38.1373
2019-05-03,30.7516
2019-05-02,30.5339
2019-05-01,30.2617
2019-04-30,25.4931
2019-04-29,16.7522
2019-04-26,17.2536
2019-04-25,15.7707
2019-04-24,17.2286
2019-04-23,19.0025
2019-04-22,18.5950
2019-04-18,18.0858
2019-04-17,21.5277
2019-04-16,25.8300
2019-04-15,26.3420
2019-04-12,19.9268
2019-04-11,21.2493
2019-04-10,22.9024
2019-04-09,24.5666
2019-04-08,21.2270
2019-04-05,26.2760
2019-04-04,30.8977
2019-04-03,30.8728
2019-04-02,30.8416
2019-04-01,32.8845
2019-03-29,37.2888
2019-03-28,40.1300
2019-03-27,36.8876
2019-03-26,36.0613
2019-03-25,41.0239
2019-03-22,47.2272
2019-03-21,57.2753
2019-03-20,59.4791
2019-03-19,62.2339
2019-03-18,56.5726
2019-03-15,49.9491
2019-03-14,42.9278
2019-03-13,36.6783
2019-03-12,28.8664
2019-03-11,27.6746
2019-03-08,29.2040
2019-03-07,34.6766
2019-03-06,36.9580
2019-03-05,33.3022
2019-03-04,32.1695
2019-03-01,34.3191
2019-02-28,39.4926
2019-02-27,37.5588
2019-02-26,35.1415
2019-02-25,33.5890
2019-02-22,40.0664
2019-02-21,41.2832
2019-02-20,45.9048
2019-02-19,43.5808
2019-02-15,41.5234
2019-02-14,41.6263
2019-02-13,41.7550
2019-02-12,45.7966
2019-02-11,50.8486
2019-02-08,63.4066
2019-02-07,63.6107
2019-02-06,63.8658
2019-02-05,65.4597
2019-02-04,59.7509
2019-02-01,52.6150
2019-01-31,46.9627
2019-01-30,43.0192
2019-01-29,39.0646
2019-01-28,34.1215
2019-01-25,30.0760
2019-01-24,28.1064
2019-01-23,30.3283
2019-01-22,36.5824
2019-01-18,45.0544
2019-01-17,55.8616
2019-01-16,62.0648
2019-01-15,56.2223
2019-01-14,48.9192
2019-01-11,42.1443
2019-01-10,34.9466
2019-01-09,31.8903
2019-01-08,38.8013
2019-01-07,35.0846
2019-01-04,38.7986
2019-01-03,43.4411
2019-01-02,44.6743
2018-12-31,45.4993
2018-12-28,49.7934
2018-12-27,55.1610
2018-12-26,52.1171
2018-12-24,49.1732
2018-12-21,42.8896
2018-12-20,36.6747
2018-12-19,30.0318
2018-12-18,26.7571
2018-12-17,25.8771
2018-12-14,25.6024
2018-12-13,23.6815
2018-12-12,24.8166
2018-12-11,26.7914
2018-12-10,32.9319
2018-12-07,38.1477
2018-12-06,45.5476
2018-12-04,41.4364
2018-12-03,45.8360
2018-11-30,52.5789
2018-11-29,51.6065
2018-11-28,51.7366
2018-11-27,51.8993
2018-11-26,46.2315
2018-11-23,41.2513
2018-11-21,37.8353
2018-11-20,35.5447
2018-11-19,30.5575
2018-11-16,28.8820
2018-11-15,30.2025
2018-11-14,31.8531
2018-11-13,26.8577
2018-11-12,26.8811
2018-11-09,27.1681
2018-11-08,32.5804
2018-11-07,32.6201
2018-11-06,32.6696
2018-11-05,37.6691
2018-11-02,45.6118
2018-11-01,50.1131
2018-10-31,55.7399
2018-10-30,59.0957
2018-10-29,54.0748
2018-10-26,48.5671
2018-10-25,45.0541
2018-10-24,41.2761
2018-10-23,37.1053
2018-10-22,31.8918
2018-10-19,29.1593
2018-10-18,35.2199
2018-10-17,40.6990
2018-10-16,48.6629
2018-10-15,41.6275
2018-10-12,35.1272
2018-10-11,34.5218
2018-10-10,42.6416
2018-10-09,46.6405
2018-10-08,43.0807
2018-10-05,38.6350
2018-10-04,38.3147
2018-10-03,38.8929
2018-10-02,40.6123
2018-10-01,44.8781
2018-09-28,44.8686
2018-09-27,48.5248
2018-09-26,56.3830
2018-09-25,59.9707
2018-09-24,56.3114
2018-09-21,55.5308
2018-09-20,50.9769
2018-09-19,45.2846
2018-09-18,38.1691
2018-09-17,33.0379
2018-09-14,29.1526
2018-09-13,34.3069
2018-09-12,39.1227
2018-09-11,32.4168
2018-09-10,27.3231
2018-09-07,32.0464
2018-09-06,39.5369
2018-09-05,47.4021
2018-09-04,45.8329
2018-08-31,49.0690
2018-08-30,53.1140
2018-08-29,56.7997
2018-08-28,61.1191
2018-08-27,66.5183
2018-08-24,62.2116
2018-08-23,58.8438
2018-08-22,56.7830
2018-08-21,54.2071
2018-08-20,49.7360
2018-08-17,48.9422
2018-08-16,58.8521
2018-08-15,72.1857
2018-08-14,88.8528
2018-08-13,86.8088
2018-08-10,84.7681
2018-08-09,82.9131
2018-08-08,81.1497
2018-08-07,78.9455
2018-08-06,76.3920
2018-08-03,76.3343
2018-08-02,76.2623
2018-08-01,77.6093
2018-07-31,81.0765
2018-07-30,81.9295
2018-07-27,83.1121
2018-07-26,85.5676
2018-07-25,82.8885
2018-07-24,80.0458
2018-07-23,76.7967
2018-07-20,73.4206
2018-07-19,68.4387
2018-07-18,62.7097
2018-07-17,56.3334
2018-07-16,48.3630
2018-07-13,39.1792
2018-07-12,30.7077
2018-07-11,26.6650
2018-07-10,21.6117
2018-07-09,19.9000
2018-07-06,19.0932
2018-07-05,18.4743
2018-07-03,21.6132
2018-07-02,25.5368
2018-06-29,30.4413
2018-06-28,35.8738
2018-06-27,41.1785
2018-06-26,44.1319
2018-06-25,53.1059
2018-06-22,58.2260
2018-06-21,52.6313
2018-06-20,46.3247
2018-06-19,39.6511
2018-06-18,34.1999
2018-06-15,36.1904
2018-06-14,41.0209
2018-06-13,43.7543
2018-06-12,47.6349
2018-06-11,53.9260
2018-06-08,52.1983
2018-06-07,48.9235
2018-06-06,38.7429
2018-06-05,26.8710
2018-06-04,18.6480
2018-06-01,20.3086
2018-05-31,22.3844
2018-05-30,24.2516
2018-05-29,27.5082
2018-05-25,33.6867
2018-05-24,41.4099
2018-05-23,39.8437
2018-05-22,37.7826
2018-05-21,35.5037
2018-05-18,32.6552
2018-05-17,37.2286
2018-05-16,29.7333
2018-05-15,24.0504
2018-05-14,23.6476
2018-05-11,23.5516
2018-05-10,25.1839
2018-05-09,27.2243
2018-05-08,23.5678
2018-05-07,18.9971
2018-05-04,22.1171
2018-05-03,25.5143
2018-05-02,28.2876
2018-05-01,31.7542
2018-04-30,36.4658
2018-04-27,42.3552
2018-04-26,37.2975
2018-04-25,33.0636
2018-04-24,28.5508
2018-04-23,23.7651
2018-04-20,19.5884
2018-04-19,23.6125
2018-04-18,28.2130
2018-04-17,33.9636
2018-04-16,41.1518
2018-04-13,45.6300
2018-04-12,55.7904
2018-04-11,58.3939
2018-04-10,61.6483
2018-04-09,60.1390
2018-04-06,61.0100
2018-04-05,65.8503
2018-04-04,71.9006
2018-04-03,67.0632
2018-04-02,62.1290
2018-03-29,58.5934
2018-03-28,54.1739
2018-03-27,49.4709
2018-03-26,47.0521
2018-03-23,46.0067
2018-03-22,48.1630
