time,ADX

2019-11-08,62.2194

2019-11-07,58.7028

2019-11-06,56.7753

2019-11-05,54.3658

2019-11-04,53.4510

2019-11-01,54.9274

2019-10-31,56.7730

2019-10-30,50.4148

2019-10-29,43.4965

2019-10-28,37.9688

2019-10-25,31.7500

2019-10-24,23.9766

2019-10-23,26.0521

2019-10-22,24.3861

2019-10-21,23.8806

2019-10-18,28.9151

2019-10-17,27.9563

2019-10-16,26.7578

2019-10-15,25.9117

2019-10-14,29.9213

2019-10-11,35.3173

2019-10-10,43.3673

2019-10-09,51.9751

2019-10-08,52.3963

2019-10-07,53.6902

2019-10-04,55.3075

2019-10-03,59.5651

2019-10-02,59.6550

2019-10-01,53.6920

2019-09-30,47.6734

2019-09-27,41.3135

2019-09-26,35.2420

2019-09-25,29.1589

2019-09-24,29.5391

2019-09-23,30.2907

2019-09-20,27.7674

2019-09-19,31.3532

2019-09-18,37.3429

2019-09-17,42.3540

2019-09-16,49.4267

2019-09-13,54.7602

2019-09-12,50.5801

2019-09-11,45.3550

2019-09-10,39.9506

2019-09-09,29.8406

2019-09-06,20.3235

2019-09-05,16.2097

2019-09-04,15.4964

2019-09-03,19.3574

2019-08-30,21.1747

2019-08-29,24.5574

2019-08-28,30.5760

2019-08-27,31.1430

2019-08-26,31.8517

2019-08-23,37.5184

2019-08-22,44.6016

2019-08-21,47.3241

2019-08-20,42.3139

2019-08-19,37.8484

2019-08-16,32.2665

2019-08-15,27.8303

2019-08-14,22.2851

2019-08-13,22.6776

2019-08-12,25.4168

2019-08-09,31.1671

2019-08-08,31.0029

2019-08-07,30.7976

2019-08-06,34.4951

2019-08-05,42.2704

2019-08-02,51.9894

2019-08-01,47.7253

2019-07-31,40.5712

2019-07-30,39.5696

2019-07-29,44.0087

2019-07-26,50.5770

2019-07-25,47.2557

2019-07-24,43.7690

2019-07-23,45.3192

2019-07-22,47.9637

2019-07-19,57.9264

2019-07-18,62.5589

2019-07-17,57.8522

2019-07-16,53.6353

2019-07-15,48.3642

2019-07-12,42.7473

2019-07-11,35.7262

2019-07-10,26.9498

2019-07-09,22.4886

2019-07-08,23.5146

2019-07-05,29.0125

2019-07-03,34.5701

2019-07-02,33.2647

2019-07-01,33.0911

2019-06-28,30.6604

2019-06-27,35.3319

2019-06-26,43.1212

2019-06-25,48.7455

2019-06-24,55.7759

2019-06-21,54.7800

2019-06-20,51.6103

2019-06-19,47.6481

2019-06-18,45.4495

2019-06-17,45.6204

2019-06-14,51.2430

2019-06-13,53.1865

2019-06-12,55.9171

2019-06-11,62.7869

2019-06-10,70.8479

2019-06-07,67.3731

2019-06-06,63.5207

2019-06-05,58.9503

2019-06-04,54.4605

2019-06-03,49.2717

2019-05-31,44.7976

2019-05-30,41.4646

2019-05-29,37.2984

2019-05-28,40.2907

2019-05-24,44.7233

2019-05-23,43.8970

2019-05-22,42.8641

2019-05-21,47.5875

2019-05-20,53.4918

2019-05-17,49.9718

2019-05-16,48.7025

2019-05-15,52.0190

2019-05-14,47.6390

2019-05-13,42.9615

2019-05-10,37.1147

2019-05-09,35.4644

2019-05-08,33.4017

2019-05-07,41.2652

2019-05-06,48.1611

2019-05-03,51.5081

2019-05-02,47.3788

2019-05-01,45.6683

2019-04-30,44.1357

2019-04-29,50.3216

2019-04-26,47.8497

2019-04-25,47.4477

2019-04-24,46.9452

2019-04-23,40.1307

2019-04-22,33.8615

2019-04-18,32.2454

2019-04-17,34.4742

2019-04-16,34.2987

2019-04-15,41.0140

2019-04-12,43.2832

2019-04-11,46.1198

2019-04-10,42.2195

2019-04-09,38.9194

2019-04-08,39.7372

2019-04-05,44.2482

2019-04-04,52.8330

2019-04-03,55.8362

2019-04-02,59.5902

2019-04-01,61.9531

2019-03-29,66.7209

2019-03-28,71.4250

2019-03-27,72.8059

2019-03-26,67.5430

2019-03-25,61.1304

2019-03-22,53.2347

2019-03-21,43.5442

2019-03-20,31.7503

2019-03-19,27.2339

2019-03-18,25.4337

2019-03-15,23.1835

2019-03-14,23.2835

2019-03-13,26.0618

2019-03-12,29.5347

2019-03-11,35.2011

2019-03-08,38.9907

2019-03-07,40.1509

2019-03-06,46.7081

2019-03-05,57.6977

2019-03-04,61.6458

2019-03-01,66.5809

2019-02-28,61.4035

2019-02-27,56.1211

2019-02-26,51.4171

2019-02-25,45.5372

2019-02-22,38.1872

2019-02-21,30.3137

2019-02-20,29.7243

2019-02-19,28.9875

2019-02-15,29.9931

2019-02-14,33.3427

2019-02-13,35.7779

2019-02-12,39.1591

2019-02-11,37.3553

2019-02-08,35.1005

2019-02-07,38.1283

2019-02-06,40.8472

2019-02-05,37.6584

2019-02-04,45.9573

2019-02-01,54.0025

2019-01-31,64.0589

2019-01-30,59.3981

2019-01-29,55.0329

2019-01-28,49.5764

2019-01-25,43.6664

2019-01-24,38.8113

2019-01-23,43.0175

2019-01-22,47.9544

2019-01-18,57.5682

2019-01-17,55.1057

2019-01-16,52.8887

2019-01-15,51.5954

2019-01-14,50.8752

2019-01-11,50.0622

2019-01-10,51.6283

2019-01-09,54.1112

2019-01-08,50.2116

2019-01-07,46.2259

2019-01-04,41.3167

2019-01-03,38.8316

2019-01-02,47.7034

2018-12-31,49.1827

2018-12-28,48.5303

2018-12-27,49.3457

2018-12-26,48.1707

2018-12-24,46.7020

2018-12-21,37.2930

2018-12-20,27.1500

2018-12-19,18.4539

2018-12-18,16.7048

2018-12-17,19.3977

2018-12-14,18.8943

2018-12-13,20.4527

2018-12-12,19.8344

2018-12-11,23.1635

2018-12-10,27.3249

2018-12-07,29.6140

2018-12-06,33.3137

2018-12-04,34.8073

2018-12-03,42.9823

2018-11-30,45.6392

2018-11-29,53.1251

2018-11-28,62.4825

2018-11-27,57.8656

2018-11-26,52.4095

2018-11-23,48.1672

2018-11-21,43.9267

2018-11-20,40.0150

2018-11-19,37.1514

2018-11-16,31.1028

2018-11-15,24.9149

2018-11-14,22.0062

2018-11-13,18.6791

2018-11-12,14.5203

2018-11-09,15.4908

2018-11-08,19.0632

2018-11-07,23.1441

2018-11-06,27.8796

2018-11-05,27.4844

2018-11-02,31.3165

2018-11-01,35.2033

2018-10-31,43.5592

2018-10-30,44.9853

2018-10-29,54.8263

2018-10-26,51.5725

2018-10-25,47.5053

2018-10-24,42.8600

2018-10-23,38.7803

2018-10-22,35.9091

2018-10-19,32.3200

2018-10-18,28.9538

2018-10-17,27.9711

2018-10-16,26.7427

2018-10-15,20.9237

2018-10-12,22.1810

2018-10-11,25.3731

2018-10-10,22.8283

2018-10-09,23.7891

2018-10-08,28.1617

2018-10-05,22.9824

2018-10-04,17.6642

2018-10-03,18.8432

2018-10-02,20.3170

2018-10-01,23.9253

2018-09-28,23.1843

2018-09-27,27.5831

2018-09-26,30.5237

2018-09-25,36.9406

2018-09-24,44.9616

2018-09-21,48.3844

2018-09-20,52.6629

2018-09-19,48.1111

2018-09-18,47.4656

2018-09-17,46.6588

2018-09-14,52.6972

2018-09-13,55.1383

2018-09-12,51.3790

2018-09-11,47.7814

2018-09-10,45.8669

2018-09-07,43.4737

2018-09-06,43.0056

2018-09-05,45.2524

2018-09-04,48.8680

2018-08-31,46.6879

2018-08-30,45.5007

2018-08-29,44.0166

2018-08-28,39.5071

2018-08-27,44.8966

2018-08-24,42.1589

2018-08-23,42.8036

2018-08-22,50.6102

2018-08-21,51.1286

2018-08-20,51.7766

2018-08-17,50.7716

2018-08-16,49.5153

2018-08-15,47.9450

2018-08-14,45.9821

2018-08-13,43.5285

2018-08-10,50.5669

2018-08-09,54.5215

2018-08-08,48.0724

2018-08-07,40.8944

2018-08-06,32.5363

2018-08-03,31.0346

2018-08-02,29.1576

2018-08-01,24.4083

2018-07-31,23.4503

2018-07-30,26.5877

2018-07-27,29.9805

2018-07-26,32.3310

2018-07-25,28.5085

2018-07-24,24.8457

2018-07-23,27.6116

2018-07-20,28.1372

2018-07-19,29.8801

2018-07-18,32.0589

2018-07-17,35.6837

2018-07-16,41.3287

2018-07-13,41.1062

2018-07-12,38.6953

2018-07-11,38.3108

2018-07-10,36.7064

2018-07-09,30.2752

2018-07-06,23.4581

2018-07-05,19.7554

2018-07-03,23.9288

2018-07-02,29.1456

2018-06-29,35.9489

2018-06-28,35.1141

2018-06-27,34.0707

2018-06-26,35.1203

2018-06-25,34.4369

2018-06-22,40.3054

2018-06-21,48.5677

2018-06-20,60.4299

2018-06-19,71.6014

2018-06-18,70.1540

2018-06-15,68.3533

2018-06-14,66.1025

2018-06-13,68.9861

2018-06-12,71.6627

2018-06-11,75.0083

2018-06-08,70.8447

2018-06-07,65.8496

2018-06-06,59.6057

2018-06-05,52.0109

2018-06-04,43.2237

2018-06-01,32.6462

2018-05-31,25.2744

2018-05-30,23.7757

2018-05-29,28.8961

2018-05-25,35.5486

2018-05-24,39.2106

2018-05-23,45.7626

2018-05-22,56.4272

2018-05-21,58.6900

2018-05-18,56.5845

2018-05-17,57.0153

2018-05-16,52.3923

2018-05-15,47.5701

2018-05-14,46.8287

2018-05-11,39.8844

2018-05-10,32.7532

2018-05-09,24.5635

2018-05-08,18.6560

2018-05-07,20.5985

2018-05-04,24.1752

2018-05-03,23.2103

2018-05-02,20.4929

2018-05-01,24.1336

2018-04-30,28.7128

2018-04-27,34.1703

2018-04-26,38.7202

2018-04-25,36.1223

2018-04-24,28.4317

2018-04-23,21.3008

2018-04-20,17.1426

2018-04-19,17.6938

2018-04-18,22.0829

2018-04-17,15.8241

2018-04-16,17.4344

2018-04-13,19.4473

2018-04-12,15.3922

2018-04-11,18.2765

2018-04-10,21.8818

2018-04-09,24.9488

2018-04-06,28.7825

2018-04-05,33.5746

2018-04-04,40.1906

2018-04-03,36.4570

2018-04-02,34.5059

2018-03-29,35.4138

2018-03-28,36.5486

2018-03-27,37.9671

2018-03-26,45.2134

2018-03-23,42.3065

2018-03-22,41.7501

2018-03-21,42.9009

2018-03-20,39.9640

2018-03-19,40.1170

2018-03-16,40.3083

2018-03-15,32.9770

2018-03-14,28.6877

2018-03-13,28.3457

2018-03-12,34.6371

2018-03-09,35.2222

2018-03-08,35.9537

2018-03-07,31.8669

2018-03-06,27.1304

2018-03-05,21.2097

2018-03-02,17.4719

2018-03-01,20.0576

2018-02-28,20.2077

2018-02-27,19.5872

2018-02-26,18.8115

2018-02-23,22.9585

2018-02-22,17.9457

2018-02-21,14.8101

2018-02-20,17.8785

2018-02-16,19.2874

2018-02-15,22.8462

2018-02-14,27.2946

2018-02-13,31.9313

2018-02-12,39.6271

2018-02-09,40.8425

2018-02-08,36.4225

2018-02-07,42.9954

2018-02-06,40.4252

2018-02-05,37.2124

2018-02-02,36.0793

2018-02-01,31.0665

2018-01-31,28.1131

2018-01-30,24.7749

2018-01-29,24.4450

2018-01-26,28.7736

2018-01-25,34.1842

2018-01-24,42.3969

2018-01-23,40.0623

2018-01-22,39.8719

2018-01-19,43.9207

2018-01-18,39.4449

2018-01-17,35.5904

2018-01-16,36.5951

2018-01-12,38.2642

2018-01-11,45.9316

2018-01-10,46.2707

2018-01-09,42.4324

2018-01-08,37.6345

2018-01-05,35.9587

2018-01-04,36.0904

2018-01-03,33.4335

2018-01-02,31.9671

2017-12-29,31.6558

2017-12-28,30.0354

2017-12-27,30.8208

2017-12-26,31.8026

2017-12-22,24.4690

2017-12-21,19.1568

2017-12-20,17.7766

2017-12-19,16.0513

2017-12-18,19.6402

2017-12-15,24.1264

2017-12-14,28.1555

2017-12-13,29.6523

2017-12-12,31.2927

2017-12-11,33.3432

2017-12-08,31.4865

2017-12-07,38.9446

2017-12-06,43.9448

2017-12-05,39.5228

2017-12-04,32.9721

2017-12-01,24.7836

2017-11-30,28.2160

2017-11-29,24.5420

2017-11-28,23.4993

2017-11-27,20.3184

2017-11-24,23.5325

2017-11-22,26.6991

2017-11-21,31.5379

2017-11-20,36.0938

2017-11-17,45.1077

2017-11-16,49.9113

2017-11-15,52.7658

2017-11-14,52.4056

2017-11-13,51.9554

2017-11-10,54.4751

2017-11-09,57.6249

2017-11-08,60.6106

2017-11-07,59.6469

2017-11-06,58.5938

2017-11-03,52.9523

2017-11-02,46.5467

2017-11-01,39.2376

2017-10-31,32.8554

2017-10-30,27.4820

2017-10-27,22.3180

2017-10-26,19.5286

2017-10-25,23.6096

2017-10-24,26.9171

2017-10-23,21.2843

2017-10-20,18.8019

2017-10-19,21.3248

2017-10-18,21.4754

2017-10-17,26.1596

2017-10-16,25.0246

2017-10-13,30.0441

2017-10-12,34.1925

2017-10-11,37.8853

2017-10-10,31.1562

2017-10-09,23.1346

2017-10-06,16.3823

2017-10-05,17.2537

2017-10-04,19.2467

2017-10-03,21.8820

2017-10-02,23.6385

2017-09-29,25.8341

2017-09-28,21.6813

2017-09-27,20.6995

2017-09-26,19.6380

2017-09-25,24.1443

2017-09-22,27.5898

2017-09-21,31.8967

2017-09-20,31.1798

2017-09-19,31.5532

2017-09-18,38.1851

2017-09-15,43.6447

2017-09-14,37.1123

2017-09-13,32.8480

2017-09-12,37.8884

2017-09-11,38.2062

2017-09-08,32.6398

2017-09-07,25.6818

2017-09-06,24.7178

2017-09-05,23.5129

2017-09-01,28.6283

2017-08-31,30.8170

2017-08-30,32.6688

2017-08-29,35.6909

2017-08-28,34.4006

2017-08-25,35.4089

2017-08-24,36.8166

2017-08-23,35.9657

2017-08-22,32.2546

2017-08-21,25.1913

2017-08-18,16.3621

2017-08-17,17.1660

2017-08-16,18.1709

2017-08-15,19.7758

2017-08-14,23.4864

2017-08-11,22.0084

2017-08-10,25.5611

2017-08-09,29.1506

2017-08-08,30.4764

2017-08-07,23.8265

2017-08-04,16.0763

2017-08-03,17.4243

2017-08-02,19.1093

2017-08-01,14.7704

2017-07-31,14.9151

2017-07-28,18.6158

2017-07-27,22.8277

2017-07-26,25.2313

2017-07-25,31.0240

2017-07-24,33.6290

2017-07-21,38.6012

2017-07-20,44.8166

2017-07-19,44.9691

2017-07-18,39.4000

2017-07-17,41.0043

2017-07-14,36.1777

2017-07-13,30.4502

2017-07-12,27.9785

2017-07-11,24.8889

2017-07-10,30.1438

2017-07-07,34.8586

2017-07-06,42.5410

2017-07-05,51.1957

2017-07-03,61.3439

2017-06-30,61.2342

2017-06-29,62.4419

2017-06-28,60.4164

2017-06-27,57.8844

2017-06-26,58.0313

2017-06-23,50.5511

2017-06-22,41.3607

2017-06-21,30.3043

2017-06-20,21.3760

2017-06-19,24.6283

2017-06-16,27.8968

2017-06-15,27.4754

2017-06-14,23.4876

2017-06-13,28.0478

2017-06-12,30.8841

2017-06-09,33.1013

