time,TRIX
2019-11-15,-0.1507
2019-11-14,-0.7242
2019-11-13,-1.2668
2019-11-12,-1.7626
2019-11-11,-2.4404
2019-11-08,-3.1568
2019-11-07,-3.7709
2019-11-06,-4.2353
2019-11-05,-4.7098
2019-11-04,-4.9060
2019-11-01,-4.6934
2019-10-31,-3.9547
2019-10-30,-2.7459
2019-10-29,-1.1030
2019-10-28,0.5191
2019-10-25,0.4096
2019-10-24,0.2517
2019-10-23,0.2674
2019-10-22,0.2843
2019-10-21,0.2996
2019-10-18,0.3114
2019-10-17,0.2524
2019-10-16,0.0294
2019-10-15,-0.1452
2019-10-14,-0.3828
2019-10-11,-0.5468
2019-10-10,-0.7460
2019-10-09,-0.8033
2019-10-08,-0.7691
2019-10-07,-0.7237
2019-10-04,-0.8822
2019-10-03,-1.0980
2019-10-02,-1.1170
2019-10-01,-1.0909
2019-09-30,-1.2536
2019-09-27,-1.3503
2019-09-26,-1.3460
2019-09-25,-1.2378
2019-09-24,-1.0132
2019-09-23,-0.6389
2019-09-20,-0.1664
2019-09-19,0.2687
2019-09-18,0.7252
2019-09-17,1.0262
2019-09-16,1.2691
2019-09-13,1.3543
2019-09-12,1.2787
2019-09-11,1.0042
2019-09-10,0.6278
2019-09-09,0.2874
2019-09-06,-0.0236
2019-09-05,-0.2509
2019-09-04,-0.4975
2019-09-03,-0.6287
2019-08-30,-0.6799
2019-08-29,-0.9004
2019-08-28,-1.0465
2019-08-27,-1.0544
2019-08-26,-0.9628
2019-08-23,-0.9533
2019-08-22,-0.9320
2019-08-21,-1.1202
2019-08-20,-1.3664
2019-08-19,-1.5510
2019-08-16,-1.5865
2019-08-15,-1.4186
2019-08-14,-1.0686
2019-08-13,-0.8022
2019-08-12,-0.7253
2019-08-09,-0.6226
2019-08-08,-0.5690
2019-08-07,-0.6937
2019-08-06,-0.8199
2019-08-05,-0.9262
2019-08-02,-0.9339
2019-08-01,-0.8335
2019-07-31,-0.4554
2019-07-30,-0.0861
2019-07-29,0.0634
2019-07-26,-0.2837
