time,SAR
2019-11-15,304.9340
2019-11-14,304.1785
2019-11-13,303.3101
2019-11-12,302.3120
2019-11-11,301.3114
2019-11-08,300.1743
2019-11-07,298.8821
2019-11-06,297.7552
2019-11-05,296.4890
2019-11-04,295.0663
2019-11-01,293.8303
2019-10-31,292.7701
2019-10-30,291.6051
2019-10-29,290.5073
2019-10-28,289.5030
2019-10-25,288.6925
2019-10-24,288.0411
2019-10-23,287.5053
2019-10-22,286.9472
2019-10-21,286.5361
2019-10-18,286.1122
2019-10-17,285.6753
2019-10-16,285.3891
2019-10-15,285.0970
2019-10-14,284.9592
2019-10-11,284.8200
2019-10-10,298.6604
2019-10-09,299.2371
2019-10-08,299.8378
2019-10-07,300.4636
2019-10-04,301.1154
2019-10-03,301.7944
2019-10-02,302.2631
2019-10-01,302.4521
2019-09-30,302.5406
2019-09-27,302.6300
2019-09-26,294.1087
2019-09-25,293.4673
2019-09-24,292.7776
2019-09-23,292.0360
2019-09-20,291.2386
2019-09-19,290.3812
2019-09-18,289.6102
2019-09-17,288.7900
2019-09-16,287.9175
2019-09-13,286.9892
2019-09-12,286.0017
2019-09-11,285.2471
2019-09-10,284.6641
2019-09-09,284.0567
2019-09-06,283.5998
2019-09-05,283.1288
2019-09-04,282.9020
2019-09-03,282.6706
2019-08-30,282.4345
2019-08-29,282.3184
2019-08-28,282.2011
2019-08-27,282.0826
2019-08-26,281.9630
2019-08-23,281.8421
2019-08-22,281.7200
2019-08-21,293.9392
2019-08-20,294.4483
2019-08-19,294.9786
2019-08-16,295.5311
2019-08-15,296.1066
2019-08-14,296.7060
2019-08-13,297.3304
2019-08-12,297.9808
2019-08-09,298.6584
2019-08-08,299.3641
2019-08-07,300.0993
2019-08-06,300.8651
2019-08-05,301.6628
2019-08-02,301.9957
2019-08-01,302.1597
2019-07-31,302.2300
2019-07-30,297.0096
2019-07-29,296.9030
2019-07-26,296.7943
2019-07-25,296.7474
2019-07-24,296.7000
2019-07-23,301.0006
2019-07-22,301.0441
2019-07-19,301.0879
2019-07-18,301.1323
2019-07-17,296.2786
2019-07-16,295.5534
2019-07-15,294.7198
2019-07-12,293.9002
2019-07-11,293.1883
2019-07-10,292.3884
2019-07-09,291.6738
2019-07-08,290.8798
2019-07-05,289.9976
2019-07-03,289.0173
2019-07-02,288.2357
2019-07-01,287.3768
2019-06-28,286.6001
2019-06-27,285.7558
2019-06-26,284.8382
2019-06-25,283.8407
2019-06-24,282.7565
2019-06-21,281.5780
2019-06-20,280.2971
2019-06-19,279.2920
2019-06-18,278.3807
2019-06-17,277.6954
2019-06-14,276.9741
2019-06-13,276.2149
2019-06-12,275.4157
2019-06-11,274.5744
2019-06-10,273.8986
2019-06-07,273.4362
2019-06-06,273.1890
2019-06-05,273.0900
2019-06-04,283.4856
2019-06-03,284.5137
2019-05-31,285.3201
2019-05-30,285.9682
2019-05-29,286.6650
2019-05-28,287.0949
2019-05-24,287.5523
2019-05-23,288.0388
2019-05-22,288.5564
2019-05-21,289.1070
2019-05-20,289.6928
2019-05-17,290.3159
2019-05-16,290.9788
2019-05-15,291.6841
2019-05-14,292.4343
2019-05-13,293.2325
2019-05-10,293.8079
2019-05-09,294.2457
2019-05-08,294.5066
2019-05-07,294.7756
2019-05-06,294.8957
2019-05-03,294.9500
2019-05-02,294.9500
2019-05-01,291.1723
2019-04-30,290.5479
2019-04-29,289.8047
2019-04-26,289.1544
2019-04-25,288.5023
2019-04-24,287.7440
2019-04-23,286.9377
2019-04-22,286.3258
2019-04-18,285.6305
2019-04-17,284.8404
2019-04-16,284.0778
2019-04-15,283.3676
2019-04-12,282.5784
2019-04-11,281.9522
2019-04-10,281.2641
2019-04-09,280.5079
2019-04-08,279.6769
2019-04-05,278.8984
2019-04-04,278.2314
2019-04-03,277.5142
2019-04-02,276.9578
2019-04-01,276.4735
2019-03-29,276.1107
2019-03-28,275.7328
2019-03-27,275.3392
2019-03-26,274.9292
2019-03-25,274.5021
2019-03-22,274.0572
2019-03-21,273.5937
2019-03-20,273.2607
2019-03-19,272.9174
2019-03-18,272.7186
2019-03-15,272.6210
2019-03-14,272.5224
2019-03-13,272.4229
2019-03-12,281.4210
2019-03-11,281.6046
