time,ADX
2018-12-14,49.2433
2018-12-13,48.9508
2018-12-12,50.5053
2018-12-11,57.1650
2018-12-10,65.3443
2018-12-07,70.6573
2018-12-06,77.2985
2018-12-04,73.3871
2018-12-03,68.8896
2018-11-30,64.2494
2018-11-29,64.4749
2018-11-28,66.0376
2018-11-27,67.9909
2018-11-26,63.8820
2018-11-23,59.6965
2018-11-21,56.1137
2018-11-20,52.5244
2018-11-19,47.4200
2018-11-16,43.3101
2018-11-15,40.8291
2018-11-14,37.7278
2018-11-13,31.0374
2018-11-12,26.2643
2018-11-09,26.1967
2018-11-08,31.3100
2018-11-07,30.5000
2018-11-06,29.4875
2018-11-05,31.6077
2018-11-02,38.2989
2018-11-01,46.6628
2018-10-31,57.1177
2018-10-30,64.9109
2018-10-29,60.3188
2018-10-26,54.7523
2018-10-25,51.3062
2018-10-24,46.9985
2018-10-23,43.1233
2018-10-22,38.2793
2018-10-19,34.8025
2018-10-18,38.1714
2018-10-17,42.6497
2018-10-16,53.1072
2018-10-15,48.6112
2018-10-12,45.8349
2018-10-11,42.9768
2018-10-10,39.4042
2018-10-09,34.9384
2018-10-08,41.8783
2018-10-05,45.1614
2018-10-04,41.9932
2018-10-03,39.4538
2018-10-02,36.2795
2018-10-01,32.3117
2018-09-28,35.0602
2018-09-27,29.4906
2018-09-26,23.5846
2018-09-25,23.5041
2018-09-24,28.6732
2018-09-21,33.8452
2018-09-20,35.1241
2018-09-19,37.2492
2018-09-18,39.9056
2018-09-17,48.5646
2018-09-14,55.8066
2018-09-13,59.2341
2018-09-12,67.0514
2018-09-11,78.5909
2018-09-10,76.0934
2018-09-07,73.1538
2018-09-06,69.7963
2018-09-05,65.6445
2018-09-04,61.6069
2018-08-31,58.1362
2018-08-30,56.3000
2018-08-29,54.0049
2018-08-28,52.0659
2018-08-27,52.7356
2018-08-24,43.4841
2018-08-23,34.0541
2018-08-22,30.5543
2018-08-21,27.9101
2018-08-20,22.1939
2018-08-17,18.7492
2018-08-16,23.2994
2018-08-15,28.9872
2018-08-14,34.6379
2018-08-13,26.9426
2018-08-10,23.2710
2018-08-09,28.4053
2018-08-08,30.8946
2018-08-07,26.7210
2018-08-06,21.5041
2018-08-03,23.1320
2018-08-02,25.1669
2018-08-01,26.5607
2018-07-31,32.2970
2018-07-30,28.4441
2018-07-27,23.6279
2018-07-26,23.4388
2018-07-25,24.5032
2018-07-24,30.1016
2018-07-23,37.0429
2018-07-20,41.9231
2018-07-19,39.1899
2018-07-18,38.9784
2018-07-17,38.7141
2018-07-16,28.0188
2018-07-13,17.2622
2018-07-12,14.1593
2018-07-11,17.2366
2018-07-10,21.0832
2018-07-09,23.4942
2018-07-06,27.9089
2018-07-05,25.2131
2018-07-03,26.2605
2018-07-02,27.5699
2018-06-29,33.4758
2018-06-28,40.8583
2018-06-27,43.9937
2018-06-26,48.2573
2018-06-25,44.2181
2018-06-22,39.1690
2018-06-21,32.8577
2018-06-20,26.5999
2018-06-19,25.0414
2018-06-18,30.6468
2018-06-15,32.5458
2018-06-14,28.4246
2018-06-13,25.9756
2018-06-12,22.9144
2018-06-11,21.7707
2018-06-08,25.0506
2018-06-07,27.0631
2018-06-06,33.3627
2018-06-05,30.8494
2018-06-04,33.8189
2018-06-01,39.4251
2018-05-31,36.8016
2018-05-30,33.5222
2018-05-29,34.4355
2018-05-25,35.5772
2018-05-24,37.9674
2018-05-23,47.0512
2018-05-22,49.0890
2018-05-21,49.2737
2018-05-18,49.6923
2018-05-17,56.7744
2018-05-16,65.6270
2018-05-15,60.8695
2018-05-14,55.3260
2018-05-11,50.2179
2018-05-10,48.7228
2018-05-09,41.1666
2018-05-08,32.6845
2018-05-07,23.8789
2018-05-04,28.2520
2018-05-03,32.2604
2018-05-02,32.2796
2018-05-01,32.7267
2018-04-30,35.2784
2018-04-27,38.4680
2018-04-26,36.2873
2018-04-25,33.5615
2018-04-24,30.6026
2018-04-23,27.9373
2018-04-20,25.9408
2018-04-19,28.5378
2018-04-18,35.0994
2018-04-17,42.2144
2018-04-16,46.1784
2018-04-13,45.9228
2018-04-12,49.0530
2018-04-11,52.0346
2018-04-10,53.6151
2018-04-09,51.0279
2018-04-06,50.8051
2018-04-05,52.2966
2018-04-04,54.7983
2018-04-03,48.0241
2018-04-02,41.2568
2018-03-29,35.3171
2018-03-28,30.7745
2018-03-27,26.1474
2018-03-26,26.1106
2018-03-23,22.2573
2018-03-22,24.4659
2018-03-21,17.7774
2018-03-20,19.6286
2018-03-19,24.2484
2018-03-16,20.1893
2018-03-15,17.5455
2018-03-14,21.2232
2018-03-13,23.9312
2018-03-12,21.0610
2018-03-09,18.8693
2018-03-08,22.4435
2018-03-07,26.9113
2018-03-06,32.0147
2018-03-05,32.8159
2018-03-02,39.1889
2018-03-01,43.0469
2018-02-28,47.8693
2018-02-27,50.7840
2018-02-26,44.4125
2018-02-23,39.4416
2018-02-22,37.4315
2018-02-21,36.8987
2018-02-20,38.9271
2018-02-16,41.4626
2018-02-15,36.4840
2018-02-14,35.2798
2018-02-13,37.0313
2018-02-12,39.2208
2018-02-09,43.6763
2018-02-08,45.8018
2018-02-07,51.3588
2018-02-06,58.3050
2018-02-05,57.1691
2018-02-02,50.4743
2018-02-01,42.9274
2018-01-31,35.3335
2018-01-30,31.8815
2018-01-29,27.5507
2018-01-26,26.6346
2018-01-25,23.5298
2018-01-24,21.8526
2018-01-23,26.8030
2018-01-22,30.1545
2018-01-19,29.9371
2018-01-18,31.9014
2018-01-17,35.0145
2018-01-16,38.9059
2018-01-12,43.7701
2018-01-11,47.6442
2018-01-10,55.8704
2018-01-09,55.6853
2018-01-08,55.4538
2018-01-05,60.3294
2018-01-04,74.5563
2018-01-03,92.3399
2018-01-02,90.7028
2017-12-29,88.7806
2017-12-28,86.4534
2017-12-27,83.8461
2017-12-26,81.0995
2017-12-22,77.6663
2017-12-21,75.2590
2017-12-20,73.7193
2017-12-19,73.1070
2017-12-18,72.9646
2017-12-15,73.4560
2017-12-14,75.1765
2017-12-13,73.1885
2017-12-12,70.7035
2017-12-11,67.5973
2017-12-08,65.5950
2017-12-07,64.5130
2017-12-06,63.1606
2017-12-05,60.4055
2017-12-04,54.3163
2017-12-01,52.8794
2017-11-30,52.2224
2017-11-29,53.8702
2017-11-28,48.0689
2017-11-27,38.7984
2017-11-24,28.0893
2017-11-22,22.9840
2017-11-21,28.1791
2017-11-20,34.6405
2017-11-17,42.2929
2017-11-16,51.2361
2017-11-15,61.8700
2017-11-14,59.5869
2017-11-13,56.7329
2017-11-10,54.9277
2017-11-09,57.4417
2017-11-08,64.6929
2017-11-07,59.8365
2017-11-06,53.7660
2017-11-03,47.7904
2017-11-02,47.1829
2017-11-01,46.4236
2017-10-31,45.4216
2017-10-30,44.9235
2017-10-27,49.8304
2017-10-26,48.2985
2017-10-25,47.6773
2017-10-24,48.4753
2017-10-23,50.8077
2017-10-20,55.9869
2017-10-19,57.5657
2017-10-18,56.0318
2017-10-17,56.1368
2017-10-16,57.5306
2017-10-13,54.0621
2017-10-12,52.0823
2017-10-11,50.6359
2017-10-10,48.8279
2017-10-09,52.2755
2017-10-06,58.1017
2017-10-05,65.3846
2017-10-04,63.0467
2017-10-03,66.2124
2017-10-02,70.1696
2017-09-29,65.8651
2017-09-28,61.2859
2017-09-27,61.1217
2017-09-26,62.2187
2017-09-25,64.9962
2017-09-22,67.2103
2017-09-21,72.9331
2017-09-20,80.0865
2017-09-19,77.7562
2017-09-18,74.8433
2017-09-15,71.8639
2017-09-14,71.8291
2017-09-13,73.4341
2017-09-12,68.0301
2017-09-11,61.5693
2017-09-08,55.8368
2017-09-07,48.6713
2017-09-06,43.0117
2017-09-05,35.9372
2017-09-01,32.6312
2017-08-31,29.5618
2017-08-30,29.1850
2017-08-29,28.7140
2017-08-28,28.1252
2017-08-25,29.4580
2017-08-24,31.1240
2017-08-23,30.0887
2017-08-22,31.9347
2017-08-21,28.7541
2017-08-18,24.7784
2017-08-17,23.7819
2017-08-16,24.4214
2017-08-15,30.0707
2017-08-14,37.1323
2017-08-11,38.5624
2017-08-10,36.0295
2017-08-09,38.7749
2017-08-08,43.1759
2017-08-07,48.6772
2017-08-04,46.0732
2017-08-03,42.8182
2017-08-02,43.5911
2017-08-01,52.4126
2017-07-31,56.4405
2017-07-28,58.5803
2017-07-27,63.9418
2017-07-26,70.6436
2017-07-25,67.9997
2017-07-24,66.6199
2017-07-21,66.2030
2017-07-20,67.8919
2017-07-19,70.0030
2017-07-18,64.4213
2017-07-17,57.4443
2017-07-14,49.4946
2017-07-13,41.8810
2017-07-12,32.3641
2017-07-11,20.7386
2017-07-10,22.8745
2017-07-07,25.5443
2017-07-06,28.8815
2017-07-05,31.9722
2017-07-03,30.7154
2017-06-30,31.0012
2017-06-29,35.8807
2017-06-28,35.0493
2017-06-27,34.9801
2017-06-26,39.3927
2017-06-23,36.7739
2017-06-22,33.4835
2017-06-21,29.9596
2017-06-20,32.2729
2017-06-19,35.1644
2017-06-16,33.6276
2017-06-15,36.7565
2017-06-14,44.6228
2017-06-13,48.8898
2017-06-12,51.1138
2017-06-09,55.5982
2017-06-08,68.2496
2017-06-07,71.3731
2017-06-06,68.2778
2017-06-05,64.9747
2017-06-02,63.1534
2017-06-01,67.4162
2017-05-31,62.6008
2017-05-30,56.5816
2017-05-26,52.3435
2017-05-25,47.0458
2017-05-24,40.9202
2017-05-23,38.8554
2017-05-22,37.1034
2017-05-19,35.4014
2017-05-18,33.2740
2017-05-17,28.9648
2017-05-16,26.2864
2017-05-15,29.2669
2017-05-12,33.0384
2017-05-11,37.7529
2017-05-10,40.2264
2017-05-09,33.4500
2017-05-08,28.8505
2017-05-05,27.9752
2017-05-04,25.7131
2017-05-03,26.3256
2017-05-02,32.2091
2017-05-01,38.4126
2017-04-28,44.1689
2017-04-27,39.3079
2017-04-26,34.8792
2017-04-25,30.7883
2017-04-24,28.1040
2017-04-21,31.6645
2017-04-20,35.3243
2017-04-19,37.2386
2017-04-18,41.6820
2017-04-17,41.4076
2017-04-13,42.0229
2017-04-12,47.3297
2017-04-11,58.0818
2017-04-10,71.5218
2017-04-07,65.5661
2017-04-06,58.8656
2017-04-05,51.8135
2017-04-04,44.1502
2017-04-03,39.6056
2017-03-31,35.6280
2017-03-30,32.9922
2017-03-29,31.4523
2017-03-28,30.7252
2017-03-27,29.8163
2017-03-24,34.7284
2017-03-23,30.7297
2017-03-22,26.0562
