timestamp,open,high,low,close
2020-03-13,0.2448,0.2448,0.2444,0.2444
2020-03-12,0.2471,0.2476,0.2471,0.2476
2020-03-10,0.2415,0.2418,0.2411,0.2418
2020-03-09,0.2404,0.2404,0.2404,0.2404
2020-03-06,0.2424,0.2424,0.2424,0.2424
2020-03-05,0.2448,0.2448,0.2448,0.2448
2020-03-04,0.2472,0.2472,0.2464,0.2464
2020-03-03,0.2450,0.2450,0.2450,0.2450
2020-03-02,0.2455,0.2455,0.2455,0.2455
2020-02-28,0.2490,0.2490,0.2490,0.2490
2020-02-27,0.2497,0.2497,0.2494,0.2494
2020-02-26,0.2520,0.2520,0.2508,0.2508
2020-02-25,0.2515,0.2515,0.2506,0.2506
2020-02-24,0.2512,0.2512,0.2512,0.2512
2020-02-21,0.2514,0.2514,0.2514,0.2514
2020-02-20,0.2529,0.2529,0.2529,0.2529
2020-02-19,0.2524,0.2527,0.2524,0.2526
2020-02-18,0.2521,0.2521,0.2521,0.2521
2020-02-17,0.2522,0.2522,0.2522,0.2522
2020-02-14,0.2517,0.2517,0.2515,0.2515
2020-02-13,0.2508,0.2518,0.2508,0.2511
2020-02-11,0.2494,0.2494,0.2493,0.2493
2020-02-10,0.2489,0.2496,0.2489,0.2496
2020-02-07,0.2490,0.2490,0.2483,0.2483
2020-02-06,0.2478,0.2481,0.2478,0.2481
2020-02-05,0.2476,0.2478,0.2476,0.2477
2020-02-04,0.2469,0.2470,0.2466,0.2466
2020-02-03,0.2467,0.2467,0.2467,0.2467
2020-01-31,0.2464,0.2472,0.2456,0.2456
2020-01-30,0.2479,0.2480,0.2468,0.2468
2020-01-29,0.2480,0.2484,0.2480,0.2483
2020-01-28,0.2484,0.2489,0.2483,0.2483
2020-01-27,0.2473,0.2475,0.2472,0.2475
2020-01-24,0.2471,0.2471,0.2468,0.2470
2020-01-23,0.2462,0.2466,0.2462,0.2462
2020-01-22,0.2462,0.2462,0.2462,0.2462
2020-01-21,0.2458,0.2461,0.2458,0.2461
2020-01-20,0.2467,0.2467,0.2462,0.2462
2020-01-17,0.2463,0.2463,0.2463,0.2463
2020-01-16,0.2451,0.2454,0.2448,0.2448
2020-01-15,0.2446,0.2446,0.2442,0.2443
2020-01-14,0.2454,0.2454,0.2444,0.2446
2020-01-13,0.2443,0.2449,0.2443,0.2444
2020-01-10,0.2462,0.2462,0.2448,0.2450
2020-01-09,0.2461,0.2462,0.2458,0.2458
2020-01-08,0.2457,0.2457,0.2455,0.2456
2020-01-07,0.2443,0.2449,0.2443,0.2448
2020-01-06,0.2434,0.2434,0.2434,0.2434
2020-01-03,0.2437,0.2437,0.2435,0.2435
2020-01-02,0.2417,0.2419,0.2417,0.2419
2019-12-31,0.2423,0.2426,0.2423,0.2425
2019-12-30,0.2433,0.2433,0.2426,0.2428
2019-12-27,0.2440,0.2440,0.2437,0.2438
2019-12-26,0.2456,0.2456,0.2446,0.2446
2019-12-24,0.2453,0.2453,0.2452,0.2452
2019-12-23,0.2459,0.2459,0.2448,0.2448
2019-12-20,0.2458,0.2458,0.2453,0.2455
2019-12-19,0.2455,0.2457,0.2447,0.2450
2019-12-18,0.2447,0.2456,0.2447,0.2448
2019-12-17,0.2450,0.2450,0.2444,0.2444
2019-12-16,0.2455,0.2455,0.2452,0.2452
2019-12-13,0.2453,0.2464,0.2453,0.2463
2019-12-12,0.2461,0.2462,0.2455,0.2460
2019-12-11,0.2465,0.2471,0.2465,0.2471
2019-12-10,0.2474,0.2475,0.2471,0.2471
2019-12-09,0.2478,0.2478,0.2478,0.2478
2019-12-06,0.2473,0.2477,0.2472,0.2477
2019-12-05,0.2473,0.2473,0.2468,0.2468
2019-12-04,0.2475,0.2476,0.2472,0.2476
2019-12-03,0.2473,0.2473,0.2473,0.2473
2019-12-02,0.2479,0.2480,0.2473,0.2475
2019-11-29,0.2492,0.2492,0.2492,0.2492
2019-11-27,0.2489,0.2492,0.2489,0.2492
2019-11-26,0.2489,0.2489,0.2484,0.2484
2019-11-25,0.2492,0.2492,0.2482,0.2482
2019-11-22,0.2478,0.2483,0.2476,0.2483
2019-11-21,0.2471,0.2479,0.2471,0.2479
2019-11-20,0.2478,0.2479,0.2477,0.2477
2019-11-19,0.2473,0.2474,0.2473,0.2474
2019-11-18,0.2481,0.2481,0.2477,0.2477
2019-11-15,0.2491,0.2491,0.2478,0.2478
2019-11-14,0.2501,0.2501,0.2491,0.2491
2019-11-13,0.2497,0.2499,0.2496,0.2496
2019-11-12,0.2497,0.2497,0.2496,0.2496
2019-11-11,0.2493,0.2493,0.2493,0.2493
2019-11-08,0.2494,0.2496,0.2492,0.2495
2019-11-07,0.2486,0.2491,0.2486,0.2491
2019-11-06,0.2482,0.2485,0.2482,0.2484
2019-11-05,0.2482,0.2486,0.2482,0.2484
2019-11-04,0.2468,0.2470,0.2468,0.2470
2019-10-31,0.2471,0.2472,0.2464,0.2464
2019-10-30,0.2482,0.2482,0.2473,0.2477
2019-10-29,0.2487,0.2487,0.2476,0.2476
2019-10-28,0.2488,0.2488,0.2484,0.2484
2019-10-25,0.2483,0.2486,0.2480,0.2485
2019-10-24,0.2485,0.2485,0.2480,0.2481
2019-10-23,0.2479,0.2479,0.2471,0.2471
2019-10-22,0.2479,0.2480,0.2472,0.2472
2019-10-21,0.2478,0.2479,0.2474,0.2475
2019-10-18,0.2487,0.2489,0.2477,0.2477
