timestamp,open,high,low,close
2020-03-07,9.9028,9.9028,9.9028,9.9028
2020-03-06,9.8967,9.9041,9.8590,9.9028
2020-03-05,9.8927,9.9020,9.8517,9.8967
2020-03-04,9.9444,9.9474,9.8597,9.8927
2020-03-03,9.8092,9.9444,9.8084,9.9444
2020-03-02,9.8643,9.8650,9.7941,9.8092
2020-03-01,9.8643,9.8643,9.8643,9.8643
2020-02-28,9.9508,10.0293,9.8401,9.8643
2020-02-27,9.9521,10.0293,9.8920,9.9508
2020-02-26,10.0031,10.0293,9.9221,9.9521
2020-02-25,10.0031,10.0371,10.0031,10.0031
2020-02-24,10.0214,10.0721,10.0031,10.0031
2020-02-23,10.0698,10.0698,10.0698,10.0698
2020-02-21,10.0721,10.1077,10.0207,10.0698
2020-02-20,10.0597,10.0775,10.0374,10.0721
2020-02-19,10.0661,10.0676,10.0281,10.0427
2020-02-18,10.0476,10.0738,10.0150,10.0281
2020-02-17,10.0204,10.0882,10.0204,10.0227
2020-02-16,10.0851,10.0851,10.0851,10.0851
2020-02-15,10.0851,10.0851,10.0851,10.0851
2020-02-14,10.0828,10.0851,10.0291,10.0851
2020-02-13,10.0886,10.0932,10.0480,10.0828
2020-02-12,10.0528,10.0886,10.0515,10.0585
2020-02-11,10.0272,10.0816,10.0207,10.0554
2020-02-10,10.0252,10.0678,10.0226,10.0285
2020-02-09,10.0252,10.0252,10.0252,10.0252
2019-10-28,10.0578,10.0655,10.0282,10.0526
