time,TRIX
2019-11-19,1.3643
2019-11-18,1.1498
2019-11-15,1.0187
2019-11-14,0.9653
2019-11-13,0.9018
2019-11-12,0.9193
2019-11-11,1.0237
2019-11-08,1.1598
2019-11-07,1.2688
2019-11-06,1.3314
2019-11-05,1.3434
2019-11-04,1.2161
2019-11-01,0.9985
2019-10-31,0.8999
2019-10-30,0.8883
2019-10-29,0.9263
2019-10-28,0.8968
2019-10-25,0.7446
2019-10-24,0.7040
2019-10-23,0.7812
2019-10-22,0.8745
2019-10-21,0.8893
2019-10-18,0.7991
2019-10-17,0.7733
2019-10-16,0.6440
2019-10-15,0.4547
2019-10-14,0.1761
2019-10-11,-0.1343
2019-10-10,-0.3369
2019-10-09,-0.3562
2019-10-08,-0.3742
2019-10-07,-0.3814
2019-10-04,-0.4894
2019-10-03,-0.5914
2019-10-02,-0.6134
2019-10-01,-0.5598
2019-09-30,-0.5262
2019-09-27,-0.4677
2019-09-26,-0.3441
2019-09-25,-0.2744
2019-09-24,-0.1789
2019-09-23,-0.0837
2019-09-20,-0.1019
2019-09-19,-0.0389
2019-09-18,-0.0107
2019-09-17,-0.0313
2019-09-16,-0.1465
2019-09-13,-0.2513
2019-09-12,-0.3139
2019-09-11,-0.2690
2019-09-10,-0.1349
2019-09-09,-0.0302
2019-09-06,0.0575
2019-09-05,0.1165
2019-09-04,0.0583
2019-09-03,0.0498
2019-08-30,0.0016
2019-08-29,-0.1522
2019-08-28,-0.3045
2019-08-27,-0.3396
2019-08-26,-0.2584
2019-08-23,-0.1305
2019-08-22,0.0452
2019-08-21,-0.0829
2019-08-20,-0.1738
2019-08-19,-0.1511
2019-08-16,-0.1779
2019-08-15,-0.0645
2019-08-14,0.2823
2019-08-13,0.5061
2019-08-12,0.3722
2019-08-09,-0.0401
2019-08-08,-0.8424
2019-08-07,-1.5512
2019-08-06,-1.5943
2019-08-05,-1.4318
2019-08-02,-1.0287
2019-08-01,-0.6368
2019-07-31,-0.1749
2019-07-30,0.2175
2019-07-29,0.2336
2019-07-26,0.2712
2019-07-25,0.2312
2019-07-24,0.2018
2019-07-23,0.1315
2019-07-22,0.1777
2019-07-19,0.3597
2019-07-18,0.6214
2019-07-17,0.8353
2019-07-16,0.9597
2019-07-15,1.0051
2019-07-12,0.9626
2019-07-11,1.0096
2019-07-10,0.9749
2019-07-09,0.7644
2019-07-08,0.5776
2019-07-05,0.4834
2019-07-03,0.4082
2019-07-02,0.3045
2019-07-01,0.1208
2019-06-28,-0.1101
2019-06-27,-0.2974
2019-06-26,-0.5330
2019-06-25,-0.6138
2019-06-24,-0.5124
2019-06-21,-0.3932
2019-06-20,-0.2143
2019-06-19,-0.0995
2019-06-18,0.0430
2019-06-17,0.3426
2019-06-14,0.9006
2019-06-13,1.3723
2019-06-12,1.7065
2019-06-11,1.8619
2019-06-10,1.8159
2019-06-07,1.4714
2019-06-06,1.0514
2019-06-05,0.6143
2019-06-04,0.4074
2019-06-03,0.2006
2019-05-31,0.2657
2019-05-30,0.3117
2019-05-29,0.2073
2019-05-28,0.0104
2019-05-24,-0.2704
2019-05-23,-0.1579
2019-05-22,-0.0374
2019-05-21,-0.0501
2019-05-20,-0.0260
2019-05-17,0.0675
2019-05-16,0.0043
2019-05-15,-0.1495
2019-05-14,-0.2410
2019-05-13,-0.2581
2019-05-10,-0.1589
2019-05-09,-0.2744
2019-05-08,-0.2545
2019-05-07,-0.1687
2019-05-06,-0.0206
2019-05-03,-0.0052
2019-05-02,-0.1110
2019-05-01,-0.1747
2019-04-30,-0.0236
2019-04-29,0.0344
2019-04-26,0.0930
2019-04-25,0.1331
2019-04-24,0.1728
2019-04-23,0.0932
2019-04-22,0.0630
2019-04-18,0.0173
2019-04-17,0.0619
2019-04-16,0.1491
