time,SAR
2019-01-28,1640.5892

2019-01-25,1632.5271

2019-01-24,1627.1873

2019-01-23,1624.1332

2019-01-22,1621.0167

2019-01-18,1617.8367

2019-01-17,1616.4412

2019-01-16,1615.0316

2019-01-15,1613.6078

2019-01-14,1612.1696

2019-01-11,1610.7168

2019-01-10,1609.2494

2019-01-09,1607.7672

2019-01-08,1606.2700

2019-01-07,1745.7134

2019-01-04,1756.2091

2019-01-03,1767.4949

2019-01-02,1779.6301

2018-12-31,1792.6787

2018-12-28,1806.7094

2018-12-27,1821.7963

2018-12-26,1838.0187

2018-12-24,1855.4621

2018-12-21,1870.6726

2018-12-20,1880.4050

2018-12-19,1887.8798

2018-12-18,1895.6661

2018-12-17,1903.7767

2018-12-14,1909.2508

2018-12-13,1914.8943

2018-12-12,1920.7122

2018-12-11,1926.7101

2018-12-10,1932.8936

2018-12-07,1939.2682

2018-12-06,1945.8400

2018-12-04,1945.8400

2018-12-03,1950.9812

2018-11-30,1957.9153

2018-11-29,1965.0638

2018-11-28,1972.4334

2018-11-27,1980.0309

2018-11-26,1987.8634

2018-11-23,1995.9382

2018-11-21,2004.2627

2018-11-20,2012.8446

2018-11-19,2017.6002

2018-11-16,2019.4800

2018-11-15,1829.7464

2018-11-14,1819.7604

2018-11-13,1809.2489

2018-11-12,1798.1841

2018-11-09,1786.5369

2018-11-08,1774.2768

2018-11-07,1764.2196

2018-11-06,1756.6184

2018-11-05,1753.5272

2018-11-02,1750.3728

2018-11-01,1747.1541

2018-10-31,1745.6300

2018-10-30,1874.1164

2018-10-29,1882.3177

2018-10-26,1891.0424

2018-10-25,1900.3241

2018-10-24,1910.1982

2018-10-23,1918.2528

2018-10-22,1926.7314

2018-10-19,1935.6562

2018-10-18,1945.0507

2018-10-17,1954.9397

2018-10-16,1965.3491

2018-10-15,1976.3065

2018-10-12,1987.8405

2018-10-11,1999.9816

2018-10-10,2008.9200

2018-10-09,2013.2409

2018-10-08,2015.9401

2018-10-05,2017.1100

2018-10-04,1918.8892

2018-10-03,1907.9758

2018-10-02,1895.8497

2018-10-01,1882.3764

2018-09-28,1871.6627

2018-09-27,1861.3908

2018-09-26,1851.9785

2018-09-25,1844.2493

2018-09-24,1836.0267

2018-09-21,1829.3902

2018-09-20,1824.0066

2018-09-19,1820.6271

2018-09-18,1818.6003

2018-09-17,1816.5321

2018-09-14,1815.5000

2018-09-13,1920.3860

2018-09-12,1925.9063

2018-09-11,1931.7172

2018-09-10,1937.8339

2018-09-07,1944.2725

2018-09-06,1951.0500

2018-09-05,1956.8062

2018-09-04,1964.2434

2018-08-31,1972.0720

2018-08-30,1980.3126

2018-08-29,1988.9869

2018-08-28,1998.1178

2018-08-27,2007.7293

2018-08-24,2017.8466

2018-08-23,2028.4964

2018-08-22,2039.7068

2018-08-21,2051.5071

2018-08-20,2063.9286

2018-08-17,2077.0037

2018-08-16,2090.7671

2018-08-15,2105.2548

2018-08-14,2116.6225

2018-08-13,2124.8012

2018-08-10,2129.5910

2018-08-09,2131.9000

2018-08-08,2002.3420

2018-08-07,1999.6980

2018-08-06,1997.0000

2018-08-03,1995.5520

2018-08-02,1992.7694

2018-08-01,1989.9300

2018-07-31,1987.0327

2018-07-30,1984.0762

2018-07-27,1981.0594

2018-07-26,1980.0000

2018-07-25,2082.3586

2018-07-24,2085.5243

2018-07-23,2088.7879

2018-07-20,2092.1525

2018-07-19,2095.6211

2018-07-18,2099.1971

2018-07-17,2102.8836

2018-07-16,2106.6841

2018-07-13,2110.6021

2018-07-12,2114.6414

2018-07-11,2118.8056

2018-07-10,2123.0985

2018-07-09,2127.5242

2018-07-06,2132.0868

2018-07-05,2136.7906

2018-07-03,2141.6398

2018-07-02,2146.6389

2018-06-29,2151.7927

2018-06-28,2157.1059

2018-06-27,2160.2854

2018-06-26,2161.5911

2018-06-25,2162.9100

2018-06-22,2062.3651

2018-06-21,2059.2555

2018-06-20,2056.0497

2018-06-19,2053.9862

2018-06-18,2051.8806

2018-06-15,2049.7320

2018-06-14,2047.5396

2018-06-13,2045.3025

2018-06-12,2043.0197

2018-06-11,2040.6903

2018-06-08,2038.3133

2018-06-07,2035.8879

2018-06-06,2034.6700

2018-06-05,2157.1906

2018-06-04,2159.6910

2018-06-01,2162.2425

2018-05-31,2164.8460

2018-05-30,2167.5027

2018-05-29,2170.2135

2018-05-25,2172.9797

2018-05-24,2175.8024

2018-05-23,2178.6826

2018-05-22,2181.6217

2018-05-21,2184.6207

2018-05-18,2187.6809

2018-05-17,2190.8036

2018-05-16,2193.9900

2018-05-15,2197.2414

2018-05-14,2198.7589

2018-05-11,2200.2917

2018-05-10,2201.8400

2018-05-09,2070.7032

2018-05-08,2065.2392

2018-05-07,2059.5475

2018-05-04,2055.4182

2018-05-03,2051.1613

2018-05-02,2046.7727

2018-05-01,2042.2483

2018-04-30,2037.5840

2018-04-27,2034.5541

2018-04-26,2031.4624

2018-04-25,2028.3075

2018-04-24,2025.0883

2018-04-23,2021.8033

2018-04-20,2018.4514

2018-04-19,2015.0310

2018-04-18,2011.5408

2018-04-17,2009.9200

2018-04-16,2164.1634

2018-04-13,2168.9339

2018-04-12,2173.8518

2018-04-11,2178.9219

2018-04-10,2184.1487

2018-04-09,2189.5372

2018-04-06,2195.0924

2018-04-05,2200.8194

2018-04-04,2206.7235

2018-04-03,2212.8102

2018-04-02,2219.0852

2018-03-29,2223.1338

2018-03-28,2227.2651

2018-03-27,2228.9900

2018-03-26,2050.3911

2018-03-23,2034.8608

2018-03-22,2017.9800

2018-03-21,1999.6313

2018-03-20,1979.6871

2018-03-19,1958.0085

2018-03-16,1934.4449

2018-03-15,1908.8323

2018-03-14,1880.9925

2018-03-13,1850.7319

2018-03-12,1823.0805

2018-03-09,1800.4286

2018-03-08,1781.0222

2018-03-07,1766.5665

2018-03-06,1756.3818

2018-03-05,1749.6276

2018-03-02,1742.7355

2018-03-01,1735.7028

2018-02-28,1728.5265

2018-02-27,1726.5230

2018-02-26,1724.4993

2018-02-23,1722.4552

2018-02-22,1720.3904

2018-02-21,1718.3047

2018-02-20,1716.1980

2018-02-16,1714.0700

2018-02-15,1882.0050

2018-02-14,1894.6452

2018-02-13,1908.2369

2018-02-12,1922.8516

2018-02-09,1938.5664

2018-02-08,1947.4104

2018-02-07,1956.8189

2018-02-06,1966.8280

2018-02-05,1974.7400

2018-02-02,1979.6638

2018-02-01,1982.3320

2018-01-31,1984.0939

2018-01-30,1984.9400

2018-01-29,1915.2843

2018-01-26,1903.9450

2018-01-25,1890.7598

2018-01-24,1875.4281

2018-01-23,1861.3923

2018-01-22,1848.0876

2018-01-19,1832.9686

2018-01-18,1815.7880

2018-01-17,1796.2645

2018-01-16,1777.2845

2018-01-12,1760.7628

2018-01-11,1746.9070

2018-01-10,1735.6185

2018-01-09,1723.3484

2018-01-08,1711.9375

2018-01-05,1703.1952

2018-01-04,1693.8949

2018-01-03,1686.7831

2018-01-02,1682.3337

2017-12-29,1677.6990

2017-12-28,1672.8711

2017-12-27,1667.8420

2017-12-26,1662.6035

2017-12-22,1657.1466

2017-12-21,1651.4624

2017-12-20,1645.5413

2017-12-19,1639.3735

2017-12-18,1634.8155

2017-12-15,1631.9397

2017-12-14,1630.5600

2017-12-13,1746.7799

2017-12-12,1751.6224

2017-12-11,1756.6667

2017-12-08,1761.9211

2017-12-07,1767.3945

2017-12-06,1773.0960

2017-12-05,1779.0350

2017-12-04,1785.2214

2017-12-01,1791.6656

2017-11-30,1798.3784

2017-11-29,1805.3708

2017-11-28,1812.6546

2017-11-27,1820.2419

2017-11-24,1828.1453

2017-11-22,1836.3780

2017-11-21,1844.9537

2017-11-20,1853.8868

2017-11-17,1863.1921

2017-11-16,1872.8851

2017-11-15,1882.9820

2017-11-14,1893.4996

2017-11-13,1904.4554

2017-11-10,1915.8677

2017-11-09,1927.7555

2017-11-08,1940.1387

2017-11-07,1949.4758

2017-11-06,1951.2258

2017-11-03,1953.0115

2017-11-02,1954.8336

2017-11-01,1956.6929

2017-10-31,1958.5902

2017-10-30,1960.5262

2017-10-27,1961.4500

2017-10-26,1908.7197

2017-10-25,1903.5047

2017-10-24,1897.7738

2017-10-23,1891.4762

2017-10-20,1884.5557

2017-10-19,1876.9507

2017-10-18,1868.5937

2017-10-17,1861.9505

2017-10-16,1854.7297

2017-10-13,1848.0536

2017-10-12,1840.8750

2017-10-11,1833.1561

2017-10-10,1824.8562

2017-10-09,1817.5078

2017-10-06,1812.0083

2017-10-05,1807.7599

2017-10-04,1805.0617

2017-10-03,1803.4732

2017-10-02,1801.8522

2017-09-29,1800.1982

2017-09-28,1798.5104

2017-09-27,1796.7881

2017-09-26,1795.0308

2017-09-25,1793.2375

2017-09-22,1791.4077

2017-09-21,1789.5405

2017-09-20,1787.6352

2017-09-19,1785.6910

2017-09-18,1783.7071

2017-09-15,1781.6828

2017-09-14,1779.6171

2017-09-13,1777.5093

2017-09-12,1775.3585

2017-09-11,1774.4000

2017-09-08,1869.1968

2017-09-07,1877.4401

2017-09-06,1886.4001

2017-09-05,1896.1392

2017-09-01,1906.7252

2017-08-31,1918.2318

2017-08-30,1930.7389

2017-08-29,1944.3335

2017-08-28,1956.5182

2017-08-25,1967.3386

2017-08-24,1978.8495

2017-08-23,1991.0953

2017-08-22,2004.1226

2017-08-21,2017.9815

2017-08-18,2029.4016

2017-08-17,2038.4900

2017-08-16,2044.4689

2017-08-15,2050.6328

2017-08-14,2056.9873

2017-08-11,2063.5384

2017-08-10,2067.9900

2017-08-09,2067.9900

2017-08-08,1999.1924

2017-08-07,1992.4208

2017-08-04,1985.3941

2017-08-03,1977.4092

2017-08-02,1968.3355

2017-08-01,1958.0244

2017-07-31,1946.3073

2017-07-28,1932.9924

2017-07-27,1917.8618

2017-07-26,1903.1369

2017-07-25,1889.7701

2017-07-24,1878.0127

2017-07-21,1865.0924

2017-07-20,1850.8943

2017-07-19,1838.0155

2017-07-18,1826.6481

2017-07-17,1818.4114

