timestamp,open,high,low,close
2020-03-13,4.4256,4.4387,4.4142,4.4174
2020-03-12,4.4672,4.4773,4.4605,4.4762
2020-03-10,4.3648,4.3709,4.3534,4.3709
2020-03-09,4.3457,4.3457,4.3403,4.3446
2020-03-06,4.3821,4.3962,4.3767,4.3821
2020-03-05,4.4277,4.4277,4.4223,4.4267
2020-03-04,4.4703,4.4703,4.4528,4.4561
2020-03-03,4.4318,4.4318,4.4252,4.4318
2020-03-02,4.4410,4.4552,4.4355,4.4399
2020-02-28,4.5049,4.5249,4.4982,4.4982
2020-02-27,4.5187,4.5187,4.5097,4.5130
2020-02-26,4.5585,4.5731,4.5340,4.5373
2020-02-25,4.5526,4.5661,4.5308,4.5353
2020-02-24,4.5466,4.5600,4.5428,4.5461
2020-02-21,4.5517,4.5697,4.5484,4.5484
2020-02-20,4.5781,4.5928,4.5747,4.5781
2020-02-19,4.5711,4.5892,4.5689,4.5720
2020-02-18,4.5650,4.5785,4.5617,4.5650
2020-02-17,4.5671,4.5671,4.5614,4.5671
2020-02-14,4.5580,4.5726,4.5526,4.5526
2020-02-13,4.5418,4.5601,4.5385,4.5479
2020-02-11,4.5178,4.5311,4.5132,4.5154
2020-02-10,4.5084,4.5363,4.5051,4.5218
2019-10-28,4.5054,4.5054,4.4981,4.4981
