timestamp,open,high,low,close
2020-03-13,4098.3987,4118.7745,4065.5040,4099.8775
2020-03-12,4054.6736,4085.5329,3975.8571,4008.7614
2020-03-11,4068.6385,4091.9302,4038.3517,4054.4914
2020-03-10,4063.5096,4085.7774,4062.4492,4081.3306
2020-03-09,4011.8285,4056.6250,3996.8647,4038.9640
2020-03-06,4089.4674,4121.2264,4060.8508,4085.3997
2020-03-05,4128.4591,4145.1171,4096.3337,4104.0781
2020-03-04,4186.5359,4192.0083,4135.3461,4143.4070
2020-03-03,4181.5732,4227.7011,4157.9150,4213.6657
2020-03-02,4178.3244,4204.1492,4150.6041,4177.3633
2020-03-01,4167.7600,4167.7600,4167.7600,4167.7600
2020-02-28,4171.4742,4197.8225,4154.7064,4166.0406
2020-02-27,4197.5353,4220.1129,4166.1793,4189.9378
2020-02-26,4211.9043,4247.0258,4198.9514,4215.6627
2020-02-25,4237.9350,4252.9640,4201.3059,4212.4456
2020-02-24,4226.8060,4255.7058,4206.3661,4240.4545
2020-02-23,4266.9342,4266.9342,4266.9342,4266.9342
2020-02-21,4229.5002,4291.0568,4205.9985,4265.1733
2020-02-20,4260.0954,4284.1888,4238.9199,4248.2453
2020-02-19,4307.4658,4320.8176,4273.2382,4301.7834
2020-02-18,4288.4501,4315.0271,4280.6635,4298.3987
2020-02-17,4309.3453,4324.6601,4305.4110,4313.0985
2020-02-16,4324.0981,4324.7792,4316.4978,4318.7564
2020-02-14,4304.5330,4335.9633,4299.6384,4322.3154
2020-02-13,4285.2644,4308.6947,4281.4065,4300.8453
2020-02-12,4324.6940,4348.3157,4305.2685,4328.5335
2020-02-11,4285.8472,4326.1068,4279.5677,4307.6597
2020-02-10,4276.1648,4299.6996,4259.8246,4296.0923
2020-02-07,4316.8948,4327.3293,4269.0886,4281.2406
2020-02-06,4363.0383,4375.7132,4325.4753,4338.8715
2020-02-05,4369.5826,4396.2608,4351.1275,4364.4646
2020-02-04,4327.6888,4357.3113,4320.1299,4340.4674
2020-02-03,4286.0142,4314.1030,4259.2330,4306.2485
2020-01-31,4242.2874,4255.2462,4225.7124,4244.1610
2020-01-30,4261.1760,4271.7174,4240.7334,4250.5935
2020-01-29,4324.2769,4330.0809,4270.8700,4290.5832
2020-01-28,4298.0179,4329.9680,4285.7736,4325.6767
2020-01-27,4299.6726,4318.4220,4273.8704,4309.7519
2020-01-24,4362.1654,4375.3401,4340.7926,4362.0295
2020-01-23,4407.2058,4416.7194,4340.9608,4358.4544
2020-01-22,4379.6196,4399.7050,4371.6551,4379.7339
2020-01-21,4395.0175,4406.2823,4360.6733,4365.0992
2020-01-20,4386.1412,4404.3950,4383.8253,4394.8306
2020-01-17,4389.8652,4399.8182,4356.1619,4377.1035
2020-01-16,4367.9644,4380.1066,4337.7581,4348.2147
2020-01-15,4372.3303,4389.8647,4346.3206,4353.9340
2020-01-14,4393.3295,4410.2533,4360.2555,4385.5111
