time,SAR

2019-11-08,17.7313

2019-11-07,17.8437

2019-11-06,17.9685

2019-11-05,18.0821

2019-11-04,18.2069

2019-11-01,18.3441

2019-10-31,18.4948

2019-10-30,18.6248

2019-10-29,18.7661

2019-10-28,18.9197

2019-10-25,19.0866

2019-10-24,19.2060

2019-10-23,19.3344

2019-10-22,19.4725

2019-10-21,19.6210

2019-10-18,19.7806

2019-10-17,19.9523

2019-10-16,20.1369

2019-10-15,20.3353

2019-10-14,20.5487

2019-10-11,20.7782

2019-10-10,21.0250

2019-10-09,21.2903

2019-10-08,21.5756

2019-10-07,21.8823

2019-10-04,22.2122

2019-10-03,22.5669

2019-10-02,22.9482

2019-10-01,23.2488

2019-09-30,23.4882

2019-09-27,23.6627

2019-09-26,23.7852

2019-09-25,23.8596

2019-09-24,23.9355

2019-09-23,24.0130

2019-09-20,24.0920

2019-09-19,24.1727

2019-09-18,24.2550

2019-09-17,24.3390

2019-09-16,24.4247

2019-09-13,24.5121

2019-09-12,24.6013

2019-09-11,24.6924

2019-09-10,24.7853

2019-09-09,24.8200

2019-09-06,21.7732

2019-09-05,21.6789

2019-09-04,21.5818

2019-09-03,21.4817

2019-08-30,21.3784

2019-08-29,21.2720

2019-08-28,21.1622

2019-08-27,21.0491

2019-08-26,20.9325

2019-08-23,20.8122

2019-08-22,20.6883

2019-08-21,20.5605

2019-08-20,20.4756

2019-08-19,20.3890

2019-08-16,20.3500

2019-08-15,20.3500

2019-08-14,23.3500

2019-08-13,20.3523

2019-08-12,20.2911

2019-08-09,20.2287

2019-08-08,20.1650

2019-08-07,20.1000

2019-08-06,20.1000

2019-08-05,20.0348

2019-08-02,19.9671

2019-08-01,19.8981

2019-07-31,19.8800

2019-07-30,21.6363

2019-07-29,21.7484

2019-07-26,21.8676

2019-07-25,21.9685

2019-07-24,22.0401

2019-07-23,22.1146

2019-07-22,22.1922

2019-07-19,22.2731

2019-07-18,22.3574

2019-07-17,22.4451

2019-07-16,22.5365

2019-07-15,22.6317

2019-07-12,22.7309

2019-07-11,22.8342

2019-07-10,22.8882

2019-07-09,22.9171

2019-07-08,22.9300

2019-07-05,21.6963

2019-07-03,21.5438

2019-07-02,21.3725

2019-07-01,21.1800

2019-06-28,21.1800

2019-06-27,20.9690

2019-06-26,20.8637

2019-06-25,20.6083

2019-06-24,20.3213

2019-06-21,19.9989

2019-06-20,19.6367

2019-06-19,19.3163

2019-06-18,19.0311

2019-06-17,18.7860

2019-06-14,18.5195

2019-06-13,18.2711

2019-06-12,18.0490

2019-06-11,17.8128

2019-06-10,17.5615

2019-06-07,17.3526

2019-06-06,17.1834

2019-06-05,17.0691

2019-06-04,16.9947

2019-06-03,16.9635

2019-05-31,16.9319

2019-05-30,16.9000

2019-05-29,19.8383

2019-05-28,19.9929

2019-05-24,20.1557

2019-05-23,20.3271

2019-05-22,20.5074

2019-05-21,20.6973

2019-05-20,20.8972

2019-05-17,21.0387

2019-05-16,21.1448

