timestamp,open,high,low,close
2020-03-13,0.3356,0.3356,0.3356,0.3356
2020-03-12,0.3360,0.3360,0.3360,0.3360
2020-03-11,0.3360,0.3360,0.3360,0.3360
2020-03-10,0.3359,0.3359,0.3359,0.3359
2020-03-09,0.3361,0.3361,0.3361,0.3361
2020-03-06,0.3360,0.3360,0.3360,0.3360
2020-03-05,0.3359,0.3359,0.3359,0.3359
2020-03-04,0.3360,0.3360,0.3360,0.3360
2020-03-03,0.3355,0.3355,0.3355,0.3355
2020-03-02,0.3349,0.3349,0.3349,0.3349
2020-02-28,0.3348,0.3348,0.3348,0.3348
2020-02-27,0.3350,0.3350,0.3350,0.3350
2020-02-26,0.3351,0.3351,0.3351,0.3351
2020-02-25,0.3350,0.3350,0.3350,0.3350
2020-02-24,0.3350,0.3350,0.3350,0.3350
2020-02-21,0.3354,0.3354,0.3354,0.3354
2020-02-20,0.3359,0.3359,0.3359,0.3359
2020-02-19,0.3361,0.3361,0.3361,0.3361
2020-02-18,0.3361,0.3361,0.3361,0.3361
2020-02-17,0.3361,0.3361,0.3361,0.3361
2020-02-14,0.3362,0.3362,0.3362,0.3362
2020-02-13,0.3360,0.3360,0.3360,0.3360
2020-02-12,0.3362,0.3362,0.3362,0.3362
2020-02-11,0.3362,0.3362,0.3362,0.3362
2020-02-10,0.3362,0.3362,0.3362,0.3362
2020-02-07,0.3363,0.3363,0.3363,0.3363
2020-02-06,0.3362,0.3362,0.3362,0.3362
2020-02-05,0.3361,0.3361,0.3361,0.3361
2020-02-04,0.3361,0.3361,0.3361,0.3361
2020-02-03,0.3359,0.3362,0.3359,0.3362
2020-01-27,0.3359,0.3359,0.3359,0.3359
2020-01-24,0.3359,0.3359,0.3359,0.3359
2020-01-23,0.3358,0.3358,0.3358,0.3358
2020-01-22,0.3361,0.3361,0.3361,0.3361
2020-01-21,0.3360,0.3360,0.3360,0.3360
2020-01-20,0.3359,0.3361,0.3359,0.3361
2020-01-17,0.3359,0.3359,0.3359,0.3359
2020-01-16,0.3360,0.3360,0.3360,0.3360
2020-01-15,0.3356,0.3356,0.3356,0.3356
2020-01-14,0.3358,0.3358,0.3358,0.3358
2020-01-13,0.3362,0.3362,0.3362,0.3362
2020-01-10,0.3362,0.3362,0.3362,0.3362
2020-01-09,0.3357,0.3357,0.3357,0.3357
2020-01-08,0.3358,0.3358,0.3358,0.3358
2020-01-07,0.3358,0.3358,0.3358,0.3358
2020-01-06,0.3352,0.3355,0.3352,0.3355
2020-01-03,0.3352,0.3352,0.3352,0.3352
2020-01-02,0.3350,0.3350,0.3350,0.3350
2019-12-31,0.3352,0.3352,0.3352,0.3352
2019-12-30,0.3352,0.3352,0.3351,0.3351
2019-12-27,0.3352,0.3352,0.3352,0.3352
2019-12-26,0.3352,0.3352,0.3352,0.3352
2019-12-23,0.3352,0.3352,0.3348,0.3348
2019-12-19,0.3352,0.3352,0.3352,0.3352
2019-12-18,0.3353,0.3353,0.3353,0.3353
2019-12-17,0.3351,0.3351,0.3351,0.3351
2019-12-16,0.3344,0.3348,0.3344,0.3348
2019-12-13,0.3344,0.3344,0.3344,0.3344
2019-12-12,0.3343,0.3343,0.3343,0.3343
2019-12-11,0.3336,0.3336,0.3336,0.3336
2019-12-10,0.3335,0.3335,0.3335,0.3335
2019-12-09,0.3335,0.3335,0.3334,0.3334
2019-12-06,0.3335,0.3335,0.3335,0.3335
2019-12-05,0.3335,0.3335,0.3335,0.3335
2019-12-04,0.3335,0.3335,0.3335,0.3335
2019-12-03,0.3334,0.3334,0.3334,0.3334
2019-12-02,0.3335,0.3335,0.3335,0.3335
2019-11-29,0.3335,0.3335,0.3335,0.3335
2019-11-28,0.3335,0.3335,0.3335,0.3335
2019-11-27,0.3335,0.3335,0.3335,0.3335
2019-11-26,0.3336,0.3336,0.3336,0.3336
2019-11-25,0.3337,0.3337,0.3335,0.3335
2019-11-22,0.3337,0.3337,0.3337,0.3337
2019-11-21,0.3336,0.3336,0.3336,0.3336
2019-11-20,0.3335,0.3335,0.3335,0.3335
2019-11-19,0.3335,0.3335,0.3335,0.3335
2019-11-18,0.3334,0.3335,0.3334,0.3335
2019-11-15,0.3334,0.3334,0.3334,0.3334
2019-11-14,0.3335,0.3335,0.3335,0.3335
2019-11-13,0.3335,0.3335,0.3335,0.3335
2019-11-12,0.3335,0.3335,0.3335,0.3335
2019-11-11,0.3337,0.3337,0.3335,0.3335
2019-11-08,0.3337,0.3337,0.3337,0.3337
2019-11-07,0.3337,0.3337,0.3337,0.3337
2019-11-06,0.3333,0.3333,0.3333,0.3333
2019-11-05,0.3331,0.3331,0.3331,0.3331
2019-11-04,0.3332,0.3332,0.3330,0.3330
2019-11-01,0.3332,0.3332,0.3332,0.3332
2019-10-31,0.3331,0.3331,0.3331,0.3331
2019-10-30,0.3330,0.3330,0.3330,0.3330
2019-10-29,0.3330,0.3330,0.3330,0.3330
2019-10-25,0.3331,0.3331,0.3331,0.3331
2019-10-24,0.3331,0.3331,0.3331,0.3331
2019-10-23,0.3329,0.3329,0.3329,0.3329
2019-10-22,0.3329,0.3329,0.3329,0.3329
2019-10-21,0.3329,0.3329,0.3329,0.3329
2019-10-18,0.3329,0.3329,0.3329,0.3329
2019-10-17,0.3328,0.3328,0.3328,0.3328
2019-10-16,0.3328,0.3328,0.3328,0.3328
2019-10-15,0.3328,0.3328,0.3328,0.3328
