time,ADX
2019-11-19,67.5840
2019-11-18,62.2573
2019-11-15,57.5778
2019-11-14,52.8904
2019-11-13,49.2674
2019-11-12,46.6221
2019-11-11,47.2973
2019-11-08,51.2125
2019-11-07,49.9958
2019-11-06,48.0563
2019-11-05,47.4356
2019-11-04,41.3708
2019-11-01,35.3265
2019-10-31,32.3091
2019-10-30,31.6594
2019-10-29,37.4221
2019-10-28,37.1200
2019-10-25,30.6971
2019-10-24,27.1571
2019-10-23,30.7541
2019-10-22,37.6132
2019-10-21,36.3131
2019-10-18,34.6881
2019-10-17,40.0085
2019-10-16,37.1005
2019-10-15,33.4656
2019-10-14,31.6751
2019-10-11,31.3706
2019-10-10,33.6721
2019-10-09,34.1847
2019-10-08,37.7880
2019-10-07,38.1006
2019-10-04,46.3888
2019-10-03,48.1556
2019-10-02,45.2186
2019-10-01,44.9469
2019-09-30,49.7203
2019-09-27,45.4896
2019-09-26,40.2012
2019-09-25,36.7564
2019-09-24,30.1638
2019-09-23,25.7440
2019-09-20,27.2249
2019-09-19,22.4180
2019-09-18,21.2118
2019-09-17,18.3441
2019-09-16,18.9039
2019-09-13,22.3185
2019-09-12,23.9124
2019-09-11,25.7309
2019-09-10,20.8613
2019-09-09,16.7180
2019-09-06,15.5775
2019-09-05,16.4725
2019-09-04,16.1954
2019-09-03,17.9474
2019-08-30,16.9384
2019-08-29,19.9320
2019-08-28,24.1582
2019-08-27,24.1714
2019-08-26,20.7456
2019-08-23,18.2673
2019-08-22,15.1694
2019-08-21,17.4784
2019-08-20,21.5528
2019-08-19,24.5957
2019-08-16,27.6761
2019-08-15,34.0953
2019-08-14,38.0544
2019-08-13,44.1017
2019-08-12,48.6083
2019-08-09,52.2146
2019-08-08,51.1286
2019-08-07,52.0074
2019-08-06,53.4069
2019-08-05,52.5675
2019-08-02,45.2371
2019-08-01,37.9698
2019-07-31,29.1642
2019-07-30,20.5135
2019-07-29,24.3920
2019-07-26,29.7165
2019-07-25,24.4682
2019-07-24,22.2265
2019-07-23,19.4243
2019-07-22,22.8255
2019-07-19,23.9988
2019-07-18,25.4654
2019-07-17,27.2986
2019-07-16,28.3227
2019-07-15,25.5208
2019-07-12,23.8114
2019-07-11,28.5452
2019-07-10,35.2599
2019-07-09,37.4628
2019-07-08,46.4823
2019-07-05,41.0933
2019-07-03,37.5648
2019-07-02,34.7566
2019-07-01,31.7086
2019-06-28,25.6465
2019-06-27,23.3893
2019-06-26,21.6538
2019-06-25,23.0619
2019-06-24,25.4656
2019-06-21,24.6658
2019-06-20,25.6609
2019-06-19,30.2985
2019-06-18,34.4253
2019-06-17,39.5838
2019-06-14,41.7292
2019-06-13,48.6017
2019-06-12,57.5179
2019-06-11,61.1742
2019-06-10,65.7447
2019-06-07,59.6322
2019-06-06,53.3545
2019-06-05,46.2450
2019-06-04,41.8594
2019-06-03,38.0885
2019-05-31,33.3750
2019-05-30,34.1102
2019-05-29,32.2638
2019-05-28,28.3237
2019-05-24,23.3985
2019-05-23,19.7265
2019-05-22,15.1364
2019-05-21,18.0525
2019-05-20,20.3411
2019-05-17,21.4461
2019-05-16,18.9060
2019-05-15,16.5518
2019-05-14,19.3192
2019-05-13,21.7922
2019-05-10,21.7837
2019-05-09,24.2731
2019-05-08,23.9073
2019-05-07,25.8079
2019-05-06,22.9057
2019-05-03,20.9549
2019-05-02,20.6780
2019-05-01,20.3318
2019-04-30,17.6557
2019-04-29,14.7207
2019-04-26,18.2894
2019-04-25,18.6427
2019-04-24,23.2953
2019-04-23,18.4335
2019-04-22,16.2937
2019-04-18,17.0679
2019-04-17,19.0897
2019-04-16,21.6169
2019-04-15,25.9817
2019-04-12,29.4394
2019-04-11,31.2847
2019-04-10,36.9313
2019-04-09,43.9895
2019-04-08,52.8123
2019-04-05,54.0810
2019-04-04,47.5627
2019-04-03,39.8838
2019-04-02,30.2851
2019-04-01,27.3267
2019-03-29,25.3008
2019-03-28,30.0642
2019-03-27,37.2552
2019-03-26,46.2439
2019-03-25,48.7331
2019-03-22,50.9068
2019-03-21,43.8980
2019-03-20,35.1368
2019-03-19,26.2005
2019-03-18,16.8407
2019-03-15,19.4698
2019-03-14,22.7560
2019-03-13,28.3817
2019-03-12,29.5724
2019-03-11,33.7534
2019-03-08,38.9402
2019-03-07,31.7389
2019-03-06,25.7506
2019-03-05,22.7507
2019-03-04,25.5104
2019-03-01,28.9600
2019-02-28,33.8459
2019-02-27,38.0393
2019-02-26,44.2578
2019-02-25,46.7047
2019-02-22,38.7097
2019-02-21,35.9467
2019-02-20,32.8559
2019-02-19,27.5071
2019-02-15,20.8211
2019-02-14,15.0087
2019-02-13,14.9780
2019-02-12,16.7629
2019-02-11,18.4709
2019-02-08,22.5164
2019-02-07,27.5432
2019-02-06,33.3353
2019-02-05,35.6098
2019-02-04,39.9769
2019-02-01,35.5601
2019-01-31,30.0391
2019-01-30,23.1378
2019-01-29,19.3963
2019-01-28,18.1040
2019-01-25,21.1896
2019-01-24,15.9816
2019-01-23,17.7431
