time,PPO
2019-11-15,9.8823
2019-11-14,10.3642
2019-11-13,10.9355
2019-11-12,11.9620
2019-11-11,13.0120
2019-11-08,13.4209
2019-11-07,12.5851
2019-11-06,11.6180
2019-11-05,10.6718
2019-11-04,10.0132
2019-11-01,9.4734
2019-10-31,8.9101
2019-10-30,8.4717
2019-10-29,8.0791
2019-10-28,7.0638
2019-10-25,5.7350
2019-10-24,4.2587
2019-10-23,3.1508
2019-10-22,2.7337
2019-10-21,2.1164
2019-10-18,1.5508
2019-10-17,1.2556
2019-10-16,0.9012
2019-10-15,0.6394
2019-10-14,0.5136
2019-10-11,0.4890
2019-10-10,0.1163
2019-10-09,-0.2479
2019-10-08,-0.0484
2019-10-07,0.2059
2019-10-04,0.7801
2019-10-03,1.4669
2019-10-02,2.1986
2019-10-01,2.6599
2019-09-30,3.2432
2019-09-27,3.7434
2019-09-26,4.2904
2019-09-25,4.3272
2019-09-24,4.4715
2019-09-23,4.6820
2019-09-20,4.7080
2019-09-19,4.3508
2019-09-18,3.7660
2019-09-17,3.3650
2019-09-16,2.6892
2019-09-13,1.7681
2019-09-12,0.8266
2019-09-11,-0.0527
2019-09-10,-1.0534
2019-09-09,-1.5288
2019-09-06,-1.9690
2019-09-05,-2.2642
2019-09-04,-2.5762
2019-09-03,-2.8527
2019-08-30,-3.2467
2019-08-29,-3.5192
2019-08-28,-3.7354
2019-08-27,-3.9663
2019-08-26,-3.8769
2019-08-23,-3.7291
2019-08-22,-3.6124
2019-08-21,-3.8220
2019-08-20,-4.0504
2019-08-19,-4.1816
2019-08-16,-4.2181
2019-08-15,-3.7526
2019-08-14,-3.1901
2019-08-13,-2.7938
2019-08-12,-2.9620
2019-08-09,-3.0317
2019-08-08,-1.9994
2019-08-07,-1.0281
2019-08-06,-0.1588
2019-08-05,0.9081
2019-08-02,1.8714
2019-08-01,2.8312
2019-07-31,3.7099
2019-07-30,4.4260
2019-07-29,4.8696
2019-07-26,5.2439
2019-07-25,5.6540
2019-07-24,5.7677
2019-07-23,5.2333
2019-07-22,5.0516
2019-07-19,5.0327
2019-07-18,4.6735
2019-07-17,4.3541
2019-07-16,3.9437
2019-07-15,3.7006
2019-07-12,3.2726
2019-07-11,3.1896
2019-07-10,3.4350
2019-07-09,3.8779
2019-07-08,4.3061
2019-07-05,4.9431
2019-07-03,5.4366
2019-07-02,5.9355
2019-07-01,6.2123
2019-06-28,6.3031
2019-06-27,6.3384
2019-06-26,6.4587
2019-06-25,6.4767
2019-06-24,6.0317
2019-06-21,5.2217
2019-06-20,4.0012
2019-06-19,2.7053
2019-06-18,0.7791
2019-06-17,-1.0903
2019-06-14,-2.8774
2019-06-13,-4.4122
2019-06-12,-5.9918
2019-06-11,-7.5105
2019-06-10,-8.9867
2019-06-07,-10.2785
2019-06-06,-10.7282
2019-06-05,-11.2689
2019-06-04,-11.4190
2019-06-03,-10.7477
2019-05-31,-9.8246
2019-05-30,-9.2134
2019-05-29,-8.9554
2019-05-28,-8.2703
2019-05-24,-7.6498
2019-05-23,-6.9541
2019-05-22,-6.3268
2019-05-21,-5.2746
2019-05-20,-4.5101
2019-05-17,-4.1430
2019-05-16,-4.3352
2019-05-15,-4.6340
2019-05-14,-4.9170
2019-05-13,-5.4343
2019-05-10,-5.3428
2019-05-09,-5.4618
2019-05-08,-5.3736
2019-05-07,-5.4197
2019-05-06,-5.0449
2019-05-03,-4.8660
2019-05-02,-4.5640
2019-05-01,-4.1936
2019-04-30,-3.5085
2019-04-29,-2.9434
2019-04-26,-2.3258
2019-04-25,-1.7170
2019-04-24,-1.2098
2019-04-23,-0.8625
2019-04-22,-0.9051
2019-04-18,-0.4000
2019-04-17,-0.2361
2019-04-16,0.1383
2019-04-15,0.0895
2019-04-12,0.2111
2019-04-11,0.3019
2019-04-10,0.1735
2019-04-09,-0.3033
2019-04-08,-0.7169
2019-04-05,-0.9883
2019-04-04,-1.6391
2019-04-03,-2.2780
2019-04-02,-3.0174
2019-04-01,-3.4953
2019-03-29,-3.5448
2019-03-28,-3.4261
2019-03-27,-3.5999
2019-03-26,-3.5304
2019-03-25,-3.5736
2019-03-22,-3.6637
2019-03-21,-3.8844
2019-03-20,-4.2911
2019-03-19,-4.4494
2019-03-18,-4.1550
2019-03-15,-3.2110
2019-03-14,-2.6338
2019-03-13,-2.8066
2019-03-12,-2.8323
2019-03-11,-2.8762
2019-03-08,-3.0669
2019-03-07,-2.8632
2019-03-06,-2.3226
2019-03-05,-1.7049
2019-03-04,-1.2153
2019-03-01,-0.6693
2019-02-28,-0.1143
2019-02-27,-0.0425
2019-02-26,-0.1298
2019-02-25,-0.4880
2019-02-22,-0.5765
2019-02-21,-0.4735
2019-02-20,-0.4245
2019-02-19,-0.7147
2019-02-15,-1.1559
2019-02-14,-1.5017
2019-02-13,-2.0454
2019-02-12,-2.6722
2019-02-11,-3.1285
2019-02-08,-3.5419
2019-02-07,-4.0701
2019-02-06,-4.5875
2019-02-05,-5.1693
2019-02-04,-4.4317
2019-02-01,-3.7189
2019-01-31,-2.6818
2019-01-30,-2.1169
2019-01-29,-1.1914
2019-01-28,-0.3786
2019-01-25,0.2274
2019-01-24,0.6007
2019-01-23,0.8297
2019-01-22,0.5423
2019-01-18,-0.2065
2019-01-17,-0.7484
2019-01-16,-1.3099
2019-01-15,-1.7451
2019-01-14,-2.6516
2019-01-11,-3.1356
2019-01-10,-4.5331
2019-01-09,-5.2114
2019-01-08,-5.8079
2019-01-07,-5.9996
2019-01-04,-6.0441
2019-01-03,-5.5938
2019-01-02,-4.2735
2018-12-31,-2.9571
2018-12-28,-2.2978
2018-12-27,-1.7166
2018-12-26,-0.9537
2018-12-24,-0.4339
2018-12-21,0.6484
2018-12-20,1.3899
2018-12-19,2.2383
2018-12-18,2.4575
2018-12-17,2.3946
2018-12-14,2.3844
2018-12-13,2.1434
2018-12-12,1.8069
2018-12-11,1.0588
2018-12-10,0.6253
2018-12-07,0.5115
2018-12-06,0.7171
2018-12-04,0.8227
2018-12-03,0.8746
2018-11-30,1.0167
2018-11-29,1.4379
2018-11-28,1.7374
2018-11-27,2.8213
2018-11-26,4.0128
2018-11-23,5.0698
2018-11-21,6.1304
2018-11-20,6.9910
2018-11-19,8.0937
2018-11-16,9.0964
2018-11-15,10.0145
2018-11-14,10.7688
2018-11-13,11.6511
2018-11-12,12.6879
2018-11-09,13.2341
2018-11-08,12.5012
2018-11-07,11.7133
2018-11-06,9.9241
2018-11-05,8.0490
2018-11-02,6.9160
2018-11-01,5.3083
2018-10-31,3.8275
2018-10-30,2.0614
2018-10-29,0.3892
2018-10-26,-1.5622
2018-10-25,-3.3195
2018-10-24,-4.6574
2018-10-23,-5.7399
2018-10-22,-6.7066
2018-10-19,-6.5250
2018-10-18,-5.8735
2018-10-17,-5.1230
2018-10-16,-4.0790
2018-10-15,-4.5412
2018-10-12,-3.1838
2018-10-11,-1.9890
2018-10-10,-0.9452
2018-10-09,-0.1298
2018-10-08,0.4003
2018-10-05,1.0703
2018-10-04,1.5538
2018-10-03,1.2434
2018-10-02,0.9213
2018-10-01,0.4711
2018-09-28,-0.2495
2018-09-27,-0.2610
2018-09-26,-1.2289
2018-09-25,-1.8862
2018-09-24,-2.9956
2018-09-21,-3.9598
2018-09-20,-4.9514
2018-09-19,-5.8023
2018-09-18,-6.4101
2018-09-17,-6.7416
2018-09-14,-7.1337
2018-09-13,-7.5467
2018-09-12,-7.7737
2018-09-11,-7.5027
2018-09-10,-7.2096
2018-09-07,-6.9857
2018-09-06,-5.8978
2018-09-05,-5.3866
2018-09-04,-4.8601
2018-08-31,-3.7673
2018-08-30,-2.8808
2018-08-29,-1.8124
2018-08-28,-0.4157
2018-08-27,0.7982
2018-08-24,1.7123
2018-08-23,2.9561
2018-08-22,4.4278
2018-08-21,4.9340
2018-08-20,5.7510
2018-08-17,6.6696
2018-08-16,6.4103
2018-08-15,5.6646
2018-08-14,4.6259
2018-08-13,3.6919
2018-08-10,2.9945
2018-08-09,2.3527
2018-08-08,1.4301
2018-08-07,0.1039
2018-08-06,-1.1872
2018-08-03,-1.8543
2018-08-02,-2.4501
2018-08-01,-3.0675
2018-07-31,-3.2021
2018-07-30,-3.0748
2018-07-27,-3.0517
2018-07-26,-3.2401
2018-07-25,-3.3598
2018-07-24,-3.8151
2018-07-23,-4.2059
2018-07-20,-4.6607
2018-07-19,-5.0715
2018-07-18,-4.9478
2018-07-17,-4.5626
2018-07-16,-3.8292
2018-07-13,-3.0394
2018-07-12,-2.4709
2018-07-11,-1.7769
2018-07-10,-1.1579
2018-07-09,-0.1782
2018-07-06,1.3158
2018-07-05,2.6210
2018-07-03,4.4879
2018-07-02,6.0832
2018-06-29,7.3801
2018-06-28,8.2438
2018-06-27,9.0316
2018-06-26,9.4981
2018-06-25,9.7253
2018-06-22,9.9280
2018-06-21,10.1898
2018-06-20,9.5385
2018-06-19,8.7241
2018-06-18,7.7695
2018-06-15,6.2973
2018-06-14,5.1512
2018-06-13,3.8394
2018-06-12,2.5516
2018-06-11,1.3665
2018-06-08,0.4912
2018-06-07,-0.5074
2018-06-06,-1.1988
2018-06-05,-2.0886
2018-06-04,-2.3158
2018-06-01,-2.4647
2018-05-31,-2.5404
2018-05-30,-2.3156
2018-05-29,-1.9381
2018-05-25,-1.4106
2018-05-24,-0.8842
2018-05-23,-0.3964
2018-05-22,0.1682
2018-05-21,0.4991
2018-05-18,0.2886
2018-05-17,0.7530
2018-05-16,0.9731
2018-05-15,0.9428
2018-05-14,1.1504
2018-05-11,0.8704
2018-05-10,0.2341
2018-05-09,-0.1394
2018-05-08,-0.2918
2018-05-07,0.0245
2018-05-04,0.4337
2018-05-03,0.8989
2018-05-02,1.0636
2018-05-01,0.7353
2018-04-30,0.7257
2018-04-27,0.5270
2018-04-26,0.4245
2018-04-25,0.6424
2018-04-24,0.4626
2018-04-23,0.4135
2018-04-20,0.4920
2018-04-19,-0.0754
2018-04-18,-1.5242
2018-04-17,-3.3180
2018-04-16,-4.4007
2018-04-13,-5.7800
2018-04-12,-6.7404
2018-04-11,-6.8655
2018-04-10,-7.2275
2018-04-09,-7.4609
2018-04-06,-7.2120
2018-04-05,-7.4126
2018-04-04,-7.7190
2018-04-03,-7.6030
2018-04-02,-7.0275
2018-03-29,-6.1503
2018-03-28,-4.9554
2018-03-27,-3.5848
2018-03-26,-3.0061
2018-03-23,-2.7158
2018-03-22,-2.1781
2018-03-21,-1.8644
2018-03-20,-1.4340
2018-03-19,-0.8171
2018-03-16,-0.4012
2018-03-15,-0.1306
2018-03-14,0.4067
2018-03-13,1.0992
2018-03-12,1.3315
2018-03-09,1.3044
2018-03-08,1.1415
2018-03-07,1.0885
2018-03-06,0.9686
2018-03-05,0.9448
2018-03-02,0.6229
2018-03-01,0.2170
2018-02-28,-0.4056
2018-02-27,-1.3037
2018-02-26,-2.1717
2018-02-23,-2.3346
2018-02-22,-2.7255
2018-02-21,-2.9793
2018-02-20,-2.7541
2018-02-16,-2.4326
2018-02-15,-1.9615
2018-02-14,-1.6678
2018-02-13,-1.1558
2018-02-12,-0.6041
2018-02-09,-0.0523
2018-02-08,0.7425
2018-02-07,1.6051
2018-02-06,2.1563
2018-02-05,2.7701
2018-02-02,3.3063
2018-02-01,3.7047
2018-01-31,3.7626
2018-01-30,3.5816
2018-01-29,3.5861
2018-01-26,3.4375
2018-01-25,3.2552
2018-01-24,3.1549
2018-01-23,2.5145
2018-01-22,1.7181
2018-01-19,0.9784
2018-01-18,0.4823
2018-01-17,-0.0134
2018-01-16,-0.4008
2018-01-12,-0.8117
2018-01-11,-0.9152
2018-01-10,-0.8580
2018-01-09,-0.6052
2018-01-08,-0.4321
2018-01-05,-0.2255
2018-01-04,0.3418
2018-01-03,1.0639
2018-01-02,1.6205
2017-12-29,2.1981
2017-12-28,2.8898
2017-12-27,3.3237
2017-12-26,3.3721
2017-12-22,3.2742
2017-12-21,3.1359
2017-12-20,2.6911
2017-12-19,2.2375
2017-12-18,1.9408
2017-12-15,1.5945
2017-12-14,1.1285
2017-12-13,0.9828
2017-12-12,0.8406
2017-12-11,0.5933
2017-12-08,0.5248
2017-12-07,0.5226
2017-12-06,0.2029
2017-12-05,0.1664
2017-12-04,0.1894
2017-12-01,0.0935
2017-11-30,-0.0863
2017-11-29,-0.2610
2017-11-28,-0.7400
2017-11-27,-1.4561
2017-11-24,-2.1996
2017-11-22,-2.9669
2017-11-21,-3.7235
2017-11-20,-4.4033
2017-11-17,-5.1784
2017-11-16,-5.4791
2017-11-15,-5.4622
2017-11-14,-5.7293
2017-11-13,-5.7982
2017-11-10,-5.9806
2017-11-09,-5.9771
2017-11-08,-5.6850
2017-11-07,-5.3496
2017-11-06,-4.7706
2017-11-03,-3.9826
2017-11-02,-3.0385
2017-11-01,-2.1204
2017-10-31,-1.6701
2017-10-30,-1.2366
2017-10-27,-0.7196
2017-10-26,-0.4120
2017-10-25,-0.2338
2017-10-24,-0.3661
2017-10-23,-0.4222
2017-10-20,-0.4540
2017-10-19,-0.5720
2017-10-18,-0.8123
2017-10-17,-1.2686
2017-10-16,-1.6949
2017-10-13,-1.8755
2017-10-12,-2.1641
2017-10-11,-2.2903
2017-10-10,-2.4624
2017-10-09,-2.5657
2017-10-06,-2.1517
2017-10-05,-1.7144
2017-10-04,-1.1672
2017-10-03,-0.3647
2017-10-02,0.3782
2017-09-29,1.0995
2017-09-28,1.5595
2017-09-27,2.0812
2017-09-26,2.6465
2017-09-25,2.5788
2017-09-22,2.6334
2017-09-21,2.3498
2017-09-20,2.0015
2017-09-19,1.6804
2017-09-18,1.4204
2017-09-15,0.9987
2017-09-14,0.4141
2017-09-13,-0.2034
2017-09-12,-0.5119
2017-09-11,-0.6803
2017-09-08,-0.7585
