time,ATR
2019-11-04,7.5416
2019-11-01,8.4770
2019-10-31,9.7313
2019-10-30,10.4616
2019-10-29,11.0745
2019-10-28,7.5156
2019-10-25,6.8145
2019-10-24,7.4529
2019-10-23,7.4111
2019-10-22,6.9764
2019-10-21,6.8880
2019-10-18,6.7102
2019-10-17,6.0277
2019-10-16,5.6047
2019-10-15,5.8276
2019-10-14,5.8395
2019-10-11,5.6094
2019-10-10,5.4592
2019-10-09,5.7140
2019-10-08,5.6070
2019-10-07,5.7887
2019-10-04,6.3134
2019-10-03,7.1668
2019-10-02,7.5572
2019-10-01,8.1165
2019-09-30,8.7207
2019-09-27,9.4058
2019-09-26,10.3973
2019-09-25,7.4266
2019-09-24,6.8058
2019-09-23,6.2197
2019-09-20,5.5322
2019-09-19,6.1352
2019-09-18,6.5190
2019-09-17,5.2763
2019-09-16,5.9478
2019-09-13,6.1098
2019-09-12,6.6448
2019-09-11,6.9884
2019-09-10,7.2605
2019-09-09,7.4382
2019-09-06,7.3637
2019-09-05,6.8822
2019-09-04,6.9452
2019-09-03,7.7175
2019-08-30,7.8719
2019-08-29,8.1373
2019-08-28,8.2417
2019-08-27,8.5271
2019-08-26,9.0851
2019-08-23,9.2189
2019-08-22,10.1786
2019-08-21,11.1958
2019-08-20,12.3408
2019-08-19,12.0035
2019-08-16,13.0718
2019-08-15,13.2723
2019-08-14,9.8322
2019-08-13,10.7327
2019-08-12,11.8159
2019-08-09,12.3511
2019-08-08,14.3764
2019-08-07,15.3005
2019-08-06,17.4019
2019-08-05,16.4698
2019-08-02,18.7773
2019-08-01,21.7566
2019-07-31,21.0683
2019-07-30,22.9576
2019-07-29,19.0395
2019-07-26,15.3244
2019-07-25,13.1030
2019-07-24,11.3863
2019-07-23,11.7278
2019-07-22,10.4848
2019-07-19,7.1035
2019-07-18,6.8269
2019-07-17,7.3736
2019-07-16,7.8860
2019-07-15,7.8217
2019-07-12,8.6021
2019-07-11,8.3902
2019-07-10,7.8052
2019-07-09,8.2415
2019-07-08,9.0319
2019-07-05,9.5573
2019-07-03,10.5132
2019-07-02,11.8165
2019-07-01,13.1006
2019-06-28,13.7598
2019-06-27,14.8873
2019-06-26,16.2741
2019-06-25,17.4302
2019-06-24,18.6979
2019-06-21,19.3399
2019-06-20,20.3824
2019-06-19,22.8030
2019-06-18,25.4514
2019-06-17,21.5192
2019-06-14,21.9715
2019-06-13,23.3369
2019-06-12,26.1211
2019-06-11,26.5489
2019-06-10,22.4687
2019-06-07,16.1408
2019-06-06,7.6860
2019-06-05,8.6700
2019-06-04,9.3726
2019-06-03,9.8807
2019-05-31,9.0982
2019-05-30,9.5503
2019-05-29,9.1328
2019-05-28,8.5035
2019-05-24,8.3394
2019-05-23,8.9268
2019-05-22,9.6159
2019-05-21,10.8349
2019-05-20,10.5462
2019-05-17,11.2252
2019-05-16,11.2890
2019-05-15,11.6453
2019-05-14,9.9441
2019-05-13,9.6176
2019-05-10,9.8720
2019-05-09,10.4070
