time,TRIX
2019-11-15,-1.4421
2019-11-14,-0.5484
2019-11-13,-0.1799
2019-11-12,-0.0359
2019-11-11,0.0924
2019-11-08,0.1189
2019-11-07,-0.0396
2019-11-06,-0.0194
2019-11-05,-0.2041
2019-11-04,-0.4083
2019-11-01,-0.4266
2019-10-31,-0.3976
2019-10-30,-0.3541
2019-10-29,-0.3135
2019-10-28,-0.2934
2019-10-25,-0.4295
2019-10-24,-0.7076
2019-10-23,-0.9133
2019-10-22,-1.0537
2019-10-21,-1.1317
2019-10-18,-1.3453
2019-10-17,-1.6132
2019-10-16,-2.0216
2019-10-15,-2.1211
2019-10-14,-2.1935
2019-10-11,-1.9247
2019-10-10,-1.6917
2019-10-09,-1.4788
2019-10-08,-1.5612
2019-10-07,-1.6477
2019-10-04,-1.7446
2019-10-03,-2.0753
2019-10-02,-2.3550
2019-10-01,-2.2217
2019-09-30,-1.9865
2019-09-27,-1.8937
2019-09-26,-1.9017
2019-09-25,-1.9007
2019-09-24,-1.8050
2019-09-23,-1.6350
2019-09-20,-1.5450
2019-09-19,-1.2776
2019-09-18,-0.9367
2019-09-17,-0.4729
2019-09-16,0.1450
2019-09-13,0.7030
2019-09-12,0.9600
2019-09-11,1.1103
2019-09-10,0.7419
2019-09-09,0.4003
2019-09-06,0.1036
2019-09-05,-0.3137
2019-09-04,-0.6037
2019-09-03,-0.7385
2019-08-30,-0.8975
2019-08-29,-0.9232
2019-08-28,-0.9505
2019-08-27,-0.9634
2019-08-26,-0.9654
2019-08-23,-1.0601
2019-08-22,-1.0300
2019-08-21,-1.0543
2019-08-20,-1.0587
2019-08-19,-1.0169
2019-08-16,-0.8049
2019-08-15,-0.4936
2019-08-14,0.0869
2019-08-13,0.4044
2019-08-12,0.3715
2019-08-09,0.3377
2019-08-08,0.2418
2019-08-07,-0.0335
2019-08-06,-0.4428
2019-08-05,-0.9844
2019-08-02,-1.1633
2019-08-01,-1.3311
2019-07-31,-1.2046
2019-07-30,-1.2469
2019-07-29,-1.2157
2019-07-26,-1.1102
2019-07-25,-1.0522
2019-07-24,-0.9708
2019-07-23,-0.8587
2019-07-22,-0.7439
2019-07-19,-0.6249
2019-07-18,-0.5573
2019-07-17,-0.6026
2019-07-16,-0.8635
2019-07-15,-0.9241
2019-07-12,-0.7917
2019-07-11,-0.4844
2019-07-10,-0.3347
2019-07-09,-0.2247
2019-07-08,-0.0391
2019-07-05,0.1319
2019-07-03,0.2632
2019-07-02,0.3249
2019-07-01,0.3588
2019-06-28,0.2263
2019-06-27,0.0251
2019-06-26,-0.2168
2019-06-25,-0.3647
2019-06-24,-0.4265
2019-06-21,-0.4708
2019-06-20,-0.3897
2019-06-19,-0.3560
2019-06-18,-0.3296
2019-06-17,-0.3288
2019-06-14,-0.3258
2019-06-13,-0.2939
2019-06-12,-0.2961
2019-06-11,-0.4293
2019-06-10,-0.6370
2019-06-07,-0.9196
2019-06-06,-1.0432
2019-06-05,-1.1119
2019-06-04,-1.2300
