time,PPO
2019-11-15,-4.7403
2019-11-14,-4.3328
2019-11-13,-3.7063
2019-11-12,-2.9931
2019-11-11,-2.9613
2019-11-08,-2.6934
2019-11-07,-2.6031
2019-11-06,-2.3597
2019-11-05,-1.9049
2019-11-04,-1.8739
2019-11-01,-1.8409
2019-10-31,-2.0384
2019-10-30,-2.1956
2019-10-29,-2.3168
2019-10-28,-2.8632
2019-10-25,-3.5048
2019-10-24,-4.2528
2019-10-23,-5.0066
2019-10-22,-5.6445
2019-10-21,-5.9756
2019-10-18,-6.4748
2019-10-17,-7.1989
2019-10-16,-7.7313
2019-10-15,-7.9757
2019-10-14,-8.1455
2019-10-11,-8.3416
2019-10-10,-7.9946
2019-10-09,-7.6346
2019-10-08,-6.6512
2019-10-07,-5.9289
2019-10-04,-5.2631
2019-10-03,-4.8499
2019-10-02,-4.2331
2019-10-01,-3.7071
2019-09-30,-3.3022
2019-09-27,-3.2654
2019-09-26,-3.4499
2019-09-25,-3.6670
2019-09-24,-4.1494
2019-09-23,-3.9589
2019-09-20,-3.8823
2019-09-19,-3.2178
2019-09-18,-2.7774
2019-09-17,-2.0819
2019-09-16,-1.5642
2019-09-13,-1.0788
2019-09-12,-0.6906
2019-09-11,0.0612
2019-09-10,0.7453
2019-09-09,1.5898
2019-09-06,2.5857
2019-09-05,3.3136
2019-09-04,4.1266
2019-09-03,4.6268
2019-08-30,5.0910
2019-08-29,4.6261
2019-08-28,4.5748
2019-08-27,4.3345
2019-08-26,4.3777
2019-08-23,4.4562
2019-08-22,4.4444
2019-08-21,3.9353
2019-08-20,3.1137
2019-08-19,2.8768
2019-08-16,2.7023
2019-08-15,2.4446
2019-08-14,2.0421
2019-08-13,1.8940
2019-08-12,1.3151
2019-08-09,0.6931
2019-08-08,0.1523
2019-08-07,-0.5170
2019-08-06,-0.9556
2019-08-05,-1.1114
2019-08-02,-1.2940
2019-08-01,-1.6776
2019-07-31,-2.1395
2019-07-30,-2.5670
2019-07-29,-2.8690
2019-07-26,-3.2169
2019-07-25,-3.2446
2019-07-24,-2.9792
2019-07-23,-2.6005
2019-07-22,-2.1100
2019-07-19,-1.7786
2019-07-18,-1.2846
2019-07-17,-0.7600
2019-07-16,-0.4108
2019-07-15,-0.0030
2019-07-12,0.1579
2019-07-11,0.3260
2019-07-10,0.9736
2019-07-09,1.5480
2019-07-08,2.1447
2019-07-05,2.7828
2019-07-03,3.4918
2019-07-02,3.9854
2019-07-01,4.5981
2019-06-28,5.3353
2019-06-27,5.8529
2019-06-26,6.3080
2019-06-25,7.0899
2019-06-24,7.8813
2019-06-21,8.2561
2019-06-20,8.5775
2019-06-19,8.8658
2019-06-18,8.7700
2019-06-17,8.1547
2019-06-14,7.8640
2019-06-13,6.5833
2019-06-12,5.1966
2019-06-11,3.8791
2019-06-10,2.1756
2019-06-07,0.8855
2019-06-06,-0.4536
2019-06-05,-1.8603
2019-06-04,-3.1678
2019-06-03,-4.0601
2019-05-31,-4.8642
2019-05-30,-5.6052
2019-05-29,-6.4595
2019-05-28,-6.1916
2019-05-24,-5.9464
2019-05-23,-5.3475
2019-05-22,-4.4826
2019-05-21,-3.7474
2019-05-20,-2.4033
2019-05-17,-1.3279
2019-05-16,-0.2435
2019-05-15,0.3240
2019-05-14,0.8772
2019-05-13,1.6100
2019-05-10,2.2969
2019-05-09,2.7434
2019-05-08,3.3100
2019-05-07,3.3916
2019-05-06,3.2169
2019-05-03,3.0909
2019-05-02,2.7331
2019-05-01,2.5053
2019-04-30,2.1528
2019-04-29,1.7437
2019-04-26,1.3654
2019-04-25,0.1023
2019-04-24,-0.8396
2019-04-23,-1.8233
2019-04-22,-2.8824
2019-04-18,-3.8049
2019-04-17,-4.6759
2019-04-16,-5.5149
2019-04-15,-6.5115
2019-04-12,-7.2773
2019-04-11,-8.2622
2019-04-10,-9.2289
2019-04-09,-10.2404
