timestamp,open,high,low,close
2020-03-10,0.7263,0.7263,0.7421,0.7357
2020-03-06,0.7587,0.7553,0.7655,0.7621
2020-03-04,0.7655,0.7587,0.7690,0.7621
2020-02-28,0.7621,0.7553,0.7655,0.7587
2020-02-24,0.7690,0.7621,0.7725,0.7655
2020-02-18,0.7760,0.7725,0.7760,0.7725
2020-02-17,0.7760,0.7760,0.7796,0.7760
2020-02-14,0.7725,0.7725,0.7796,0.7760
2020-02-13,0.7760,0.7725,0.7760,0.7760
2020-02-12,0.7796,0.7760,0.7832,0.7760
2020-02-11,0.7796,0.7760,0.7832,0.7796
2020-02-10,0.7796,0.7760,0.7832,0.7796
2020-02-07,0.7868,0.7796,0.7868,0.7796
2020-02-06,0.7905,0.7832,0.7942,0.7868
2020-02-05,0.7942,0.7905,0.7979,0.7905
2020-02-04,0.7942,0.7905,0.7979,0.7942
2020-02-03,0.7942,0.7942,0.7979,0.7942
2020-01-31,0.7942,0.7942,0.7942,0.7942
2020-01-30,0.8016,0.7942,0.8016,0.7942
2020-01-29,0.8054,0.7979,0.8054,0.8016
2020-01-28,0.8016,0.7979,0.8054,0.8054
2020-01-27,0.8093,0.8016,0.8093,0.8016
2020-01-24,0.8054,0.8054,0.8054,0.8054
2020-01-23,0.8054,0.8016,0.8054,0.8054
2020-01-22,0.8016,0.8016,0.8054,0.8054
2020-01-21,0.8054,0.8016,0.8054,0.8016
2020-01-17,0.8016,0.8016,0.8054,0.8016
2020-01-16,0.8054,0.8016,0.8054,0.8016
2020-01-15,0.8054,0.8016,0.8054,0.8054
2020-01-14,0.8054,0.8016,0.8054,0.8054
2020-01-13,0.8054,0.8054,0.8093,0.8054
2020-01-10,0.8016,0.8016,0.8054,0.8016
2020-01-09,0.8054,0.8016,0.8093,0.8016
2020-01-08,0.8054,0.8016,0.8093,0.8054
2020-01-07,0.8093,0.8054,0.8093,0.8054
2019-12-30,0.8093,0.8093,0.8132,0.8093
2019-12-27,0.8093,0.8093,0.8132,0.8093
2019-12-26,0.8171,0.8093,0.8171,0.8093
2019-12-25,0.8171,0.8171,0.8171,0.8171
2019-12-24,0.8132,0.8132,0.8171,0.8171
2019-12-20,0.8093,0.8093,0.8132,0.8093
2019-12-19,0.8093,0.8054,0.8093,0.8093
2019-12-18,0.8132,0.8093,0.8132,0.8093
2019-12-17,0.8132,0.8093,0.8132,0.8132
2019-12-16,0.8093,0.8093,0.8132,0.8132
2019-12-13,0.8132,0.8093,0.8171,0.8093
2019-12-12,0.8054,0.8054,0.8132,0.8093
2019-12-11,0.8093,0.8054,0.8093,0.8054
2019-12-10,0.8093,0.8054,0.8093,0.8093
2019-12-09,0.8054,0.8054,0.8093,0.8093
2019-12-06,0.8054,0.8054,0.8093,0.8054
2019-12-05,0.8016,0.8016,0.8054,0.8054
2019-12-04,0.8054,0.8016,0.8054,0.8016
2019-12-03,0.8093,0.8054,0.8093,0.8054
2019-12-02,0.8093,0.8054,0.8132,0.8093
2019-11-29,0.8093,0.8054,0.8132,0.8093
2019-11-28,0.8132,0.8016,0.8132,0.8093
2019-11-27,0.8210,0.8093,0.8250,0.8132
2019-11-26,0.8250,0.8210,0.8290,0.8210
2019-11-25,0.8331,0.8250,0.8331,0.8250
2019-11-21,0.8331,0.8331,0.8372,0.8331
2019-11-20,0.8331,0.8331,0.8372,0.8331
2019-11-19,0.8331,0.8331,0.8331,0.8331
2019-11-18,0.8331,0.8331,0.8331,0.8331
2019-11-15,0.8331,0.8331,0.8331,0.8331
2019-11-14,0.8331,0.8331,0.8331,0.8331
2019-11-13,0.8331,0.8331,0.8331,0.8331
2019-11-08,0.8331,0.8331,0.8331,0.8331
2019-11-07,0.8372,0.8290,0.8372,0.8331
2019-11-06,0.8331,0.8331,0.8372,0.8372
2019-11-05,0.8331,0.8331,0.8331,0.8331
2019-11-04,0.8290,0.8290,0.8372,0.8331
2019-11-01,0.8290,0.8290,0.8290,0.8290
2019-10-31,0.8290,0.8290,0.8290,0.8290
2019-10-30,0.8290,0.8290,0.8290,0.8290
2019-10-29,0.8331,0.8290,0.8331,0.8290
2019-10-28,0.8331,0.8331,0.8331,0.8331
2019-10-25,0.8331,0.8331,0.8372,0.8331
2019-10-24,0.8372,0.8331,0.8372,0.8331
2019-10-23,0.8372,0.8372,0.8372,0.8372
2019-10-22,0.8372,0.8372,0.8372,0.8372
2019-10-21,0.8372,0.8372,0.8372,0.8372
2019-10-18,0.8372,0.8372,0.8372,0.8372
2019-10-17,0.8290,0.8290,0.8372,0.8372
2019-10-16,0.8290,0.8290,0.8290,0.8290
2019-10-15,0.8290,0.8290,0.8331,0.8290
2019-10-14,0.8331,0.8290,0.8331,0.8290
2019-10-11,0.8250,0.8250,0.8331,0.8331
2019-10-10,0.8171,0.8171,0.8290,0.8250
2019-10-09,0.8171,0.8171,0.8171,0.8171
2019-10-08,0.8171,0.8171,0.8171,0.8171
2019-10-07,0.8171,0.8171,0.8171,0.8171
2019-10-04,0.8171,0.8171,0.8171,0.8171
2019-10-03,0.8132,0.8132,0.8171,0.8171
2019-10-02,0.8171,0.8132,0.8171,0.8132
2019-10-01,0.8171,0.8171,0.8171,0.8171
2019-09-30,0.8210,0.8171,0.8210,0.8171
2019-09-27,0.8210,0.8210,0.8250,0.8210
2019-09-26,0.8210,0.8210,0.8250,0.8210
2019-09-25,0.8250,0.8210,0.8250,0.8210
