time,ATR
2018-11-26,2.6368

2018-11-23,2.8897

2018-11-21,3.2722

2018-11-20,3.4107

2018-11-19,3.2234

2018-11-16,3.4117

2018-11-15,3.5821

2018-11-14,3.8477

2018-11-13,4.2473

2018-11-12,4.7957

2018-11-09,5.0871

2018-11-08,5.6009

2018-11-07,3.6898

2018-11-06,3.7223

2018-11-05,3.8004

2018-11-02,3.7630

2018-11-01,4.0662

2018-10-31,4.0103

2018-10-30,3.9889

2018-10-29,4.1134

2018-10-26,4.0168

2018-10-25,4.0785

2018-10-24,4.4281

2018-10-23,4.4776

2018-10-22,4.3541

2018-10-19,4.6951

2018-10-18,4.4588

2018-10-17,4.4959

2018-10-16,4.3573

2018-10-15,4.5192

2018-10-12,4.8840

2018-10-11,4.5949

2018-10-10,4.7687

2018-10-09,3.9234

2018-10-08,4.1969

2018-10-05,4.1387

2018-10-04,3.9652

2018-10-03,3.3515

2018-10-02,3.5019

2018-10-01,3.0424

2018-09-28,2.6682

2018-09-27,2.5802

2018-09-26,2.7853

2018-09-25,2.9141

2018-09-24,3.0927

2018-09-21,3.1458

2018-09-20,3.4827

2018-09-19,3.4059

2018-09-18,3.2649

2018-09-17,2.9036

2018-09-14,3.1620

2018-09-13,3.4199

2018-09-12,3.7187

2018-09-11,3.4769

2018-09-10,3.6361

2018-09-07,3.3201

2018-09-06,3.2826

2018-09-05,3.3158

2018-09-04,3.0397

2018-08-31,2.7996

2018-08-30,2.9370

2018-08-29,3.1163

2018-08-28,2.7004

2018-08-27,2.8257

2018-08-24,3.0515

2018-08-23,2.9544

2018-08-22,3.0859

2018-08-21,3.2248

2018-08-20,3.2035

2018-08-17,3.3069

2018-08-16,3.5362

2018-08-15,3.4602

2018-08-14,3.6498

2018-08-13,3.8823

2018-08-10,3.9203

2018-08-09,3.7629

2018-08-08,2.0286

2018-08-07,2.0359

2018-08-06,2.1073

2018-08-03,2.0867

2018-08-02,2.1833

2018-08-01,2.3167

2018-07-31,2.5958

2018-07-30,2.7073

2018-07-27,2.3691

2018-07-26,2.3816

2018-07-25,2.5076

2018-07-24,2.6298

2018-07-23,2.1873

2018-07-20,2.0718

2018-07-19,2.2098

2018-07-18,2.4115
