time,SlowD,SlowK
2018-07-20,72.7752,63.5995
2018-07-19,76.7214,76.6828
2018-07-18,76.6857,78.0434
2018-07-17,77.4876,75.4380
2018-07-16,78.0758,76.5756
2018-07-13,77.7865,80.4491
2018-07-12,77.6217,77.2025
2018-07-11,80.7521,75.7077
2018-07-10,82.4611,79.9548
2018-07-09,83.1557,86.5938
2018-07-06,79.6203,80.8347
2018-07-05,75.1562,82.0388
2018-07-03,62.3691,75.9873
2018-07-02,45.7906,67.4424
2018-06-29,27.5618,43.6777
2018-06-28,15.2923,26.2516
2018-06-27,8.1292,12.7560
2018-06-26,6.1269,6.8693
2018-06-25,7.8499,4.7624
2018-06-22,17.9758,6.7490
2018-06-21,36.4907,12.0382
2018-06-20,62.3357,35.1403
2018-06-19,82.2450,62.2934
2018-06-18,93.6007,89.5734
2018-06-15,90.1446,94.8681
2018-06-14,77.1533,96.3606
2018-06-13,55.7176,79.2050
2018-06-12,36.7034,55.8944
2018-06-11,30.1247,32.0534
2018-06-08,36.4476,22.1625
2018-06-07,51.6037,36.1582
2018-06-06,61.7732,51.0221
2018-06-05,69.4896,67.6309
2018-06-04,66.9732,66.6667
2018-06-01,59.0350,74.1712
2018-05-31,42.3385,60.0816
2018-05-30,30.7379,42.8521
2018-05-29,27.9428,24.0818
2018-05-25,34.5020,25.2797
2018-05-24,46.2496,34.4669
2018-05-23,59.4953,43.7593
2018-05-22,68.1515,60.5225
2018-05-21,65.1292,74.2040
2018-05-18,51.4794,69.7279
2018-05-17,38.1667,51.4557
2018-05-16,37.0182,33.2547
2018-05-15,49.3739,29.7897
2018-05-14,69.0484,48.0102
2018-05-11,83.8861,70.3217
2018-05-10,89.2286,88.8134
2018-05-09,84.2679,92.5233
2018-05-08,73.3383,86.3492
2018-05-07,59.0000,73.9311
2018-05-04,50.7639,59.7346
2018-05-03,47.7693,43.3341
2018-05-02,52.6423,49.2228
2018-05-01,49.8177,50.7510
2018-04-30,43.4946,57.9530
2018-04-27,34.6968,40.7491
2018-04-26,35.9536,31.7818
2018-04-25,44.4287,31.5597
2018-04-24,56.9823,44.5192
2018-04-23,68.2776,57.2073
2018-04-20,72.4710,69.2204
2018-04-19,66.6905,78.4050
2018-04-18,56.2746,69.7875
2018-04-17,48.7397,51.8790
2018-04-16,53.0661,47.1573
2018-04-13,55.1685,47.1827
2018-04-12,57.3013,64.8584
2018-04-11,52.7137,53.4644
2018-04-10,54.0637,53.5812
2018-04-09,52.1842,51.0954
2018-04-06,43.9939,57.5146
2018-04-05,30.4581,47.9427
2018-04-04,19.6688,26.5245
2018-04-03,16.3499,16.9072
2018-04-02,18.6872,15.5748
2018-03-29,21.1484,16.5678
2018-03-28,22.4933,23.9192
2018-03-27,22.8701,22.9582
2018-03-26,31.6704,20.6023
2018-03-23,45.5450,25.0498
2018-03-22,57.1438,49.3590
2018-03-21,60.2982,62.2261
2018-03-20,63.2559,59.8463
2018-03-19,68.3893,58.8221
2018-03-16,76.3059,71.0994
2018-03-15,82.2171,75.2464
2018-03-14,89.6124,82.5720
2018-03-13,94.6307,88.8329
2018-03-12,95.9716,97.4322
2018-03-09,93.6687,97.6271
2018-03-08,89.6034,92.8553
2018-03-07,82.8630,90.5238
2018-03-06,74.2022,85.4311
2018-03-05,64.7876,72.6342
2018-03-02,63.9555,64.5412
2018-03-01,63.6596,57.1873
2018-02-28,68.7695,70.1379
2018-02-27,69.1258,63.6535
2018-02-26,75.4240,72.5171
2018-02-23,79.8918,71.2068
2018-02-22,86.8404,82.5482
2018-02-21,90.8143,85.9204
2018-02-20,91.4339,92.0526
2018-02-16,86.8765,94.4700
2018-02-15,79.0982,87.7792
2018-02-14,74.1541,78.3804
2018-02-13,70.1552,71.1350
2018-02-12,65.0054,72.9470
2018-02-09,52.8159,66.3836
2018-02-08,37.4696,55.6857
2018-02-07,24.6958,36.3784
2018-02-06,17.9132,20.3446
2018-02-05,19.0199,17.3645
2018-02-02,25.7850,16.0306
2018-02-01,41.7353,23.6647
2018-01-31,62.0517,37.6597
2018-01-30,78.5001,63.8817
2018-01-29,83.5331,84.6137
2018-01-26,81.8849,87.0048
2018-01-25,77.1693,78.9808
2018-01-24,75.6945,79.6690
2018-01-23,73.4823,72.8581
2018-01-22,74.5673,74.5563
2018-01-19,74.7445,73.0324
2018-01-18,69.0274,76.1132
2018-01-17,55.5266,75.0877
2018-01-16,35.2622,55.8812
2018-01-12,22.6325,35.6109
2018-01-11,27.2605,14.2946
2018-01-10,43.3216,17.9922
2018-01-09,57.2271,49.4948
2018-01-08,53.3589,62.4779
2018-01-05,45.0223,59.7088
2018-01-04,39.8936,37.8901
2018-01-03,45.5658,37.4681
2018-01-02,51.0197,44.3226
2017-12-29,50.4870,54.9066
