time,ADX
2019-11-15,24.0677
2019-11-14,25.3380
2019-11-13,23.4133
2019-11-12,22.9819
2019-11-11,23.8457
2019-11-08,29.4008
2019-11-07,35.5027
2019-11-06,39.0158
2019-11-05,43.4609
2019-11-04,38.3560
2019-11-01,33.1311
2019-10-31,31.6831
2019-10-30,38.0567
2019-10-29,44.3138
2019-10-28,48.3566
2019-10-25,53.4100
2019-10-24,59.7269
2019-10-23,56.0586
2019-10-22,52.3832
2019-10-21,52.6696
2019-10-18,47.5042
2019-10-17,43.2095
2019-10-16,38.2495
2019-10-15,33.6863
2019-10-14,28.0586
2019-10-11,25.2600
2019-10-10,21.7618
2019-10-09,24.4493
2019-10-08,29.0875
2019-10-07,29.3706
2019-10-04,30.9813
2019-10-03,33.8819
2019-10-02,37.9190
2019-10-01,43.9984
2019-09-30,39.5400
2019-09-27,38.0774
2019-09-26,36.2490
2019-09-25,32.3957
2019-09-24,29.4768
2019-09-23,34.0587
2019-09-20,42.4353
2019-09-19,46.0481
2019-09-18,46.6710
2019-09-17,49.0501
2019-09-16,47.6594
2019-09-13,41.3637
2019-09-12,34.6583
2019-09-11,27.4761
2019-09-10,23.9492
2019-09-09,26.8357
2019-09-06,26.4436
2019-09-05,22.6134
2019-09-04,18.6245
2019-09-03,23.1305
2019-08-30,25.5735
2019-08-29,24.9624
2019-08-28,27.1515
2019-08-27,24.2709
2019-08-26,23.7829
2019-08-23,23.6313
2019-08-22,24.3886
2019-08-21,24.9956
2019-08-20,27.7877
2019-08-19,32.7372
2019-08-16,35.4837
2019-08-15,41.6748
2019-08-14,43.3938
2019-08-13,50.2610
2019-08-12,60.1572
2019-08-09,58.4515
2019-08-08,58.2230
2019-08-07,60.1378
2019-08-06,55.3267
2019-08-05,49.8368
2019-08-02,41.9636
2019-08-01,34.7419
2019-07-31,28.3293
2019-07-30,25.4356
2019-07-29,27.9557
2019-07-26,32.1224
2019-07-25,34.0577
2019-07-24,27.4198
2019-07-23,19.3240
2019-07-22,18.2107
2019-07-19,20.2567
2019-07-18,22.8142
2019-07-17,18.7304
2019-07-16,19.7542
2019-07-15,23.6901
2019-07-12,23.3926
2019-07-11,24.5028
2019-07-10,27.7346
2019-07-09,29.4087
2019-07-08,36.1759
2019-07-05,39.3746
2019-07-03,43.3729
2019-07-02,36.0190
2019-07-01,28.7512
2019-06-28,20.1155
2019-06-27,19.1989
2019-06-26,19.4565
2019-06-25,23.6606
2019-06-24,29.5359
2019-06-21,30.0382
2019-06-20,30.6661
2019-06-19,28.7700
2019-06-18,31.8216
2019-06-17,37.7916
2019-06-14,46.7310
2019-06-13,57.2554
2019-06-12,57.1200
2019-06-11,59.2201
2019-06-10,54.5460
2019-06-07,50.7919
2019-06-06,49.4960
2019-06-05,50.8189
2019-06-04,57.8471
2019-06-03,71.5714
2019-05-31,69.0515
2019-05-30,66.3304
2019-05-29,64.5270
2019-05-28,62.2728
2019-05-24,61.4508
2019-05-23,62.0851
2019-05-22,61.3913
2019-05-21,64.6649
2019-05-20,68.7570
2019-05-17,67.3834
2019-05-16,68.6943
2019-05-15,74.4748
2019-05-14,73.7209
2019-05-13,73.6793
2019-05-10,71.9847
2019-05-09,71.1436
2019-05-08,67.6517
2019-05-07,64.5657
2019-05-06,61.9693
2019-05-03,59.6784
2019-05-02,63.2035
2019-05-01,66.5327
