time,ROCR
2018-01-18,0.9736
2018-01-17,0.9597
2018-01-16,0.9849
2018-01-12,0.9399
2018-01-11,1.1066
2018-01-10,1.0543
2018-01-09,1.1426
2018-01-08,1.2006
2018-01-05,1.0737
2018-01-04,1.1169
2018-01-03,1.2977
2018-01-02,1.3425
2017-12-29,1.2582
2017-12-28,1.2686
2017-12-27,1.1578
2017-12-26,1.1809
2017-12-22,1.0897
2017-12-21,1.0526
2017-12-20,1.0222
2017-12-19,0.9797
2017-12-18,1.0251
2017-12-15,1.0527
2017-12-14,1.0993
2017-12-13,1.0615
2017-12-12,1.1040
2017-12-11,1.1918
2017-12-08,1.1717
2017-12-07,1.1549
2017-12-06,1.2680
2017-12-05,1.1923
2017-12-04,0.9717
2017-12-01,1.1623
2017-11-30,1.2374
2017-11-29,1.1828
2017-11-28,1.2874
2017-11-27,1.3635
2017-11-24,1.1407
2017-11-22,1.0095
2017-11-21,0.9736
2017-11-20,0.9659
2017-11-17,1.0270
2017-11-16,1.0413
2017-11-15,1.0688
2017-11-14,1.0753
2017-11-13,1.0840
2017-11-10,1.1119
2017-11-09,1.0942
2017-11-08,1.0843
2017-11-07,1.1106
2017-11-06,1.1678
2017-11-03,1.1523
2017-11-02,1.1114
2017-11-01,1.1239
2017-10-31,1.0934
2017-10-30,1.0271
2017-10-27,0.9581
2017-10-26,1.0288
2017-10-25,0.9965
2017-10-24,0.9964
2017-10-23,0.8750
2017-10-20,0.8833
2017-10-19,0.8316
2017-10-18,0.8575
2017-10-17,0.9013
2017-10-16,1.0429
2017-10-13,1.0445
2017-10-12,1.0163
2017-10-11,1.0730
2017-10-10,1.0592
2017-10-09,1.0359
2017-10-06,1.0439
2017-10-05,1.1125
2017-10-04,1.0775
2017-10-03,1.0649
2017-10-02,1.0833
2017-09-29,1.0556
2017-09-28,1.0282
2017-09-27,0.9958
2017-09-26,0.9623
2017-09-25,0.9818
2017-09-22,1.0325
2017-09-21,1.0426
2017-09-20,1.0682
2017-09-19,1.0689
2017-09-18,1.1091
2017-09-15,1.0609
2017-09-14,1.0490
2017-09-13,1.0512
2017-09-12,1.0871
2017-09-11,1.0256
2017-09-08,1.0312
2017-09-07,1.0316
2017-09-06,1.0231
2017-09-05,1.0147
2017-09-01,1.0200
2017-08-31,0.9915
2017-08-30,0.9834
2017-08-29,1.0258
2017-08-28,1.0394
2017-08-25,1.0216
2017-08-24,1.0370
2017-08-23,1.0192
2017-08-22,0.9854
2017-08-21,0.9746
2017-08-18,1.0022
2017-08-17,1.0043
2017-08-16,1.0148
2017-08-15,0.9998
2017-08-14,1.0171
2017-08-11,1.0178
2017-08-10,0.9809
2017-08-09,0.9308
2017-08-08,0.9224
2017-08-07,0.8865
2017-08-04,0.8698
2017-08-03,0.9210
2017-08-02,0.9413
2017-08-01,0.9880
2017-07-31,1.0210
2017-07-28,1.0502
2017-07-27,1.0438
2017-07-26,1.0681
2017-07-25,1.0276
2017-07-24,1.0310
2017-07-21,1.0945
2017-07-20,1.1009
2017-07-19,1.0685
2017-07-18,1.2537
2017-07-17,1.2225
2017-07-14,1.1327
2017-07-13,1.0913
2017-07-12,1.1253
2017-07-11,0.9663
2017-07-10,0.9856
2017-07-07,0.9824
2017-07-06,0.9757
2017-07-05,1.0174
2017-07-03,1.0104
2017-06-30,0.9903
2017-06-29,0.9621
2017-06-28,1.0292
2017-06-27,1.0197
2017-06-26,1.0041
2017-06-23,1.0222
2017-06-22,1.0982
2017-06-21,1.0236
2017-06-20,0.9960
2017-06-19,1.0000
2017-06-16,1.0438
2017-06-15,1.0554
2017-06-14,1.0893
2017-06-13,1.1409
2017-06-12,1.0827
2017-06-09,0.9888
2017-06-08,0.9170
2017-06-07,0.9432
2017-06-06,0.8734
2017-06-05,0.9060
2017-06-02,0.9665
2017-06-01,0.9521
2017-05-31,0.9171
2017-05-30,0.9286
2017-05-26,0.9976
2017-05-25,0.9653
2017-05-24,0.9903
2017-05-23,0.9595
2017-05-22,0.9733
2017-05-19,0.9722
2017-05-18,0.9326
2017-05-17,1.0395
2017-05-16,1.0228
2017-05-15,0.9951
2017-05-12,0.9557
2017-05-11,0.9720
2017-05-10,0.8575
2017-05-09,0.8884
2017-05-08,0.9355
2017-05-05,0.9956
2017-05-04,1.0474
2017-05-03,1.0276
2017-05-02,1.0128
2017-05-01,0.9696
2017-04-28,0.9133
2017-04-27,0.8931
