time,AROONOSC
2019-06-06,-40.0000
2019-06-05,-40.0000
2019-06-04,-80.0000
2019-06-03,-80.0000
2019-05-31,40.0000
2019-05-30,40.0000
2019-05-29,40.0000
2019-05-28,40.0000
2019-05-24,20.0000
2019-05-23,-100.0000
2019-05-22,-40.0000
2019-05-21,-40.0000
2019-05-20,-40.0000
2019-05-17,-20.0000
2019-05-16,20.0000
2019-05-15,40.0000
2019-05-14,40.0000
2019-05-13,40.0000
2019-05-10,-60.0000
2019-05-09,-80.0000
2019-05-08,-100.0000
2019-05-07,-100.0000
2019-05-06,-80.0000
2019-05-03,-100.0000
2019-05-02,-100.0000
2019-05-01,-80.0000
2019-04-30,-100.0000
2019-04-29,-80.0000
2019-04-26,-100.0000
2019-04-25,-20.0000
2019-04-24,-40.0000
2019-04-23,-60.0000
2019-04-22,-80.0000
2019-04-18,-80.0000
2019-04-17,-60.0000
2019-04-16,-20.0000
2019-04-15,-20.0000
2019-04-12,-40.0000
2019-04-11,-40.0000
2019-04-10,-40.0000
2019-04-09,0.0000
2019-04-08,0.0000
2019-04-05,0.0000
2019-04-04,60.0000
2019-04-03,60.0000
2019-04-02,60.0000
2019-04-01,40.0000
2019-03-29,-80.0000
2019-03-28,-100.0000
2019-03-27,-100.0000
2019-03-26,-80.0000
2019-03-25,-80.0000
2019-03-22,40.0000
2019-03-21,40.0000
2019-03-20,40.0000
2019-03-19,40.0000
2019-03-18,20.0000
2019-03-15,40.0000
2019-03-14,-20.0000
2019-03-13,-40.0000
2019-03-12,-40.0000
2019-03-11,-80.0000
2019-03-08,-80.0000
2019-03-07,-60.0000
2019-03-06,60.0000
2019-03-05,80.0000
2019-03-04,100.0000
2019-03-01,-20.0000
2019-02-28,-20.0000
2019-02-27,40.0000
2019-02-26,60.0000
2019-02-25,80.0000
2019-02-22,100.0000
2019-02-21,80.0000
2019-02-20,100.0000
2019-02-19,60.0000
2019-02-15,60.0000
2019-02-14,-60.0000
2019-02-13,-80.0000
2019-02-12,-100.0000
2019-02-11,-100.0000
2019-02-08,20.0000
2019-02-07,40.0000
2019-02-06,60.0000
2019-02-05,80.0000
2019-02-04,100.0000
2019-02-01,80.0000
2019-01-31,100.0000
2019-01-30,100.0000
2019-01-29,80.0000
2019-01-28,100.0000
2019-01-25,20.0000
2019-01-24,20.0000
2019-01-23,20.0000
2019-01-22,20.0000
2019-01-18,-100.0000
2019-01-17,-80.0000
2019-01-16,40.0000
2019-01-15,60.0000
2019-01-14,60.0000
2019-01-11,100.0000
2019-01-10,100.0000
2019-01-09,100.0000
2019-01-08,80.0000
2019-01-07,60.0000
2019-01-04,20.0000
2019-01-03,20.0000
2019-01-02,60.0000
2018-12-31,60.0000
2018-12-28,60.0000
2018-12-27,20.0000
2018-12-26,-80.0000
2018-12-24,-80.0000
2018-12-21,-60.0000
2018-12-20,40.0000
2018-12-19,-40.0000
2018-12-18,-40.0000
2018-12-17,-40.0000
2018-12-14,-100.0000
2018-12-13,20.0000
2018-12-12,20.0000
2018-12-11,-40.0000
2018-12-10,-60.0000
2018-12-07,-80.0000
2018-12-06,-100.0000
2018-12-04,-80.0000
2018-12-03,-100.0000
2018-11-30,-20.0000
2018-11-29,-60.0000
2018-11-28,-60.0000
2018-11-27,-100.0000
2018-11-26,-100.0000
2018-11-23,-60.0000
2018-11-21,-60.0000
2018-11-20,-100.0000
2018-11-19,-100.0000
2018-11-16,-60.0000
2018-11-15,-80.0000
2018-11-14,-100.0000
2018-11-13,-80.0000
2018-11-12,-60.0000
2018-11-09,60.0000
2018-11-08,80.0000
2018-11-07,100.0000
2018-11-06,100.0000
2018-11-05,40.0000
2018-11-02,40.0000
2018-11-01,-60.0000
2018-10-31,-60.0000
2018-10-30,-100.0000
2018-10-29,-100.0000
2018-10-26,-40.0000
2018-10-25,-60.0000
2018-10-24,-60.0000
2018-10-23,-100.0000
2018-10-22,-80.0000
2018-10-19,-20.0000
2018-10-18,-20.0000
2018-10-17,80.0000
2018-10-16,100.0000
2018-10-15,40.0000
2018-10-12,60.0000
2018-10-11,60.0000
2018-10-10,60.0000
2018-10-09,40.0000
2018-10-08,-80.0000
2018-10-05,-80.0000
2018-10-04,-20.0000
2018-10-03,-80.0000
2018-10-02,-100.0000
2018-10-01,-60.0000
2018-09-28,-60.0000
2018-09-27,-40.0000
2018-09-26,0.0000
2018-09-25,0.0000
2018-09-24,0.0000
2018-09-21,60.0000
2018-09-20,60.0000
2018-09-19,-40.0000
2018-09-18,-40.0000
2018-09-17,-40.0000
2018-09-14,-40.0000
2018-09-13,-20.0000
2018-09-12,100.0000
2018-09-11,100.0000
2018-09-10,100.0000
2018-09-07,100.0000
2018-09-06,100.0000
2018-09-05,100.0000
2018-09-04,80.0000
2018-08-31,80.0000
2018-08-30,100.0000
2018-08-29,60.0000
2018-08-28,60.0000
2018-08-27,100.0000
2018-08-24,100.0000
2018-08-23,60.0000
2018-08-22,80.0000
2018-08-21,100.0000
2018-08-20,80.0000
2018-08-17,40.0000
2018-08-16,40.0000
2018-08-15,-40.0000
2018-08-14,-40.0000
2018-08-13,-20.0000
2018-08-10,-40.0000
2018-08-09,-40.0000
2018-08-08,-80.0000
2018-08-07,-100.0000
2018-08-06,-60.0000
2018-08-03,-60.0000
2018-08-02,40.0000
2018-08-01,40.0000
2018-07-31,40.0000
2018-07-30,40.0000
2018-07-27,-40.0000
2018-07-26,-40.0000
2018-07-25,80.0000
2018-07-24,80.0000
2018-07-23,-40.0000
2018-07-20,-60.0000
2018-07-19,-60.0000
2018-07-18,-100.0000
2018-07-17,-100.0000
2018-07-16,-80.0000
2018-07-13,40.0000
2018-07-12,40.0000
2018-07-11,-40.0000
2018-07-10,-40.0000
2018-07-09,-80.0000
2018-07-06,20.0000
2018-07-05,20.0000
2018-07-03,-40.0000
2018-07-02,-40.0000
2018-06-29,-80.0000
2018-06-28,-80.0000
2018-06-27,-60.0000
2018-06-26,60.0000
2018-06-25,80.0000
2018-06-22,100.0000
2018-06-21,80.0000
2018-06-20,60.0000
2018-06-19,40.0000
2018-06-18,-80.0000
2018-06-15,-80.0000
2018-06-14,-80.0000
2018-06-13,-100.0000
2018-06-12,-80.0000
2018-06-11,-40.0000
2018-06-08,60.0000
2018-06-07,80.0000
2018-06-06,80.0000
2018-06-05,60.0000
2018-06-04,-60.0000
2018-06-01,-80.0000
2018-05-31,-80.0000
2018-05-30,-80.0000
2018-05-29,-80.0000
2018-05-25,-60.0000
2018-05-24,60.0000
2018-05-23,60.0000
2018-05-22,60.0000
2018-05-21,100.0000
2018-05-18,60.0000
2018-05-17,60.0000
2018-05-16,100.0000
2018-05-15,100.0000
2018-05-14,100.0000
2018-05-11,80.0000
2018-05-10,100.0000
2018-05-09,80.0000
2018-05-08,60.0000
2018-05-07,40.0000
2018-05-04,-60.0000
2018-05-03,-60.0000
2018-05-02,-40.0000
2018-05-01,-80.0000
2018-04-30,-100.0000
2018-04-27,-100.0000
2018-04-26,-100.0000
2018-04-25,-100.0000
2018-04-24,-100.0000
2018-04-23,-100.0000
2018-04-20,20.0000
2018-04-19,40.0000
2018-04-18,60.0000
2018-04-17,80.0000
2018-04-16,80.0000
2018-04-13,60.0000
2018-04-12,-60.0000
2018-04-11,-60.0000
2018-04-10,-100.0000
2018-04-09,-40.0000
2018-04-06,-40.0000
2018-04-05,-40.0000
2018-04-04,-100.0000
2018-04-03,-80.0000
2018-04-02,-100.0000
2018-03-29,-80.0000
2018-03-28,-100.0000
2018-03-27,-80.0000
2018-03-26,-80.0000
2018-03-23,-40.0000
2018-03-22,-40.0000
2018-03-21,60.0000
2018-03-20,60.0000
2018-03-19,40.0000
2018-03-16,100.0000
2018-03-15,60.0000
2018-03-14,60.0000
2018-03-13,-40.0000
2018-03-12,20.0000
2018-03-09,20.0000
2018-03-08,60.0000
2018-03-07,80.0000
2018-03-06,100.0000
2018-03-05,-20.0000
2018-03-02,-40.0000
2018-03-01,-60.0000
2018-02-28,-80.0000
2018-02-27,-100.0000
2018-02-26,-80.0000
2018-02-23,-100.0000
2018-02-22,-20.0000
2018-02-21,-20.0000
2018-02-20,-80.0000
2018-02-16,-80.0000
2018-02-15,-20.0000
2018-02-14,-40.0000
2018-02-13,20.0000
2018-02-12,40.0000
2018-02-09,40.0000
2018-02-08,-40.0000
2018-02-07,-60.0000
2018-02-06,-60.0000
2018-02-05,-100.0000
2018-02-02,-80.0000
2018-02-01,-60.0000
2018-01-31,-100.0000
2018-01-30,-100.0000
2018-01-29,-80.0000
2018-01-26,-80.0000
2018-01-25,-60.0000
2018-01-24,-40.0000
2018-01-23,0.0000
2018-01-22,20.0000
2018-01-19,20.0000
2018-01-18,-40.0000
2018-01-17,-60.0000
2018-01-16,-60.0000
2018-01-12,-60.0000
2018-01-11,60.0000
2018-01-10,60.0000
2018-01-09,60.0000
2018-01-08,100.0000
2018-01-05,40.0000
2018-01-04,40.0000
2018-01-03,100.0000
2018-01-02,100.0000
2017-12-29,100.0000
2017-12-28,100.0000
2017-12-27,80.0000
2017-12-26,100.0000
2017-12-22,100.0000
2017-12-21,80.0000
2017-12-20,60.0000
2017-12-19,0.0000
2017-12-18,20.0000
2017-12-15,40.0000
2017-12-14,60.0000
2017-12-13,60.0000
2017-12-12,-40.0000
2017-12-11,20.0000
2017-12-08,40.0000
2017-12-07,60.0000
2017-12-06,60.0000
2017-12-05,60.0000
2017-12-04,-40.0000
2017-12-01,40.0000
2017-11-30,60.0000
2017-11-29,80.0000
2017-11-28,80.0000
2017-11-27,100.0000
2017-11-24,100.0000
2017-11-22,-20.0000
2017-11-21,-40.0000
2017-11-20,-40.0000
2017-11-17,-40.0000
2017-11-16,60.0000
2017-11-15,60.0000
2017-11-14,60.0000
2017-11-13,40.0000
2017-11-10,40.0000
2017-11-09,60.0000
2017-11-08,60.0000
2017-11-07,100.0000
2017-11-06,100.0000
2017-11-03,60.0000
2017-11-02,60.0000
2017-11-01,60.0000
2017-10-31,40.0000
2017-10-30,20.0000
2017-10-27,40.0000
2017-10-26,60.0000
2017-10-25,60.0000
2017-10-24,-40.0000
2017-10-23,-60.0000
2017-10-20,-60.0000
2017-10-19,-60.0000
2017-10-18,-40.0000
2017-10-17,-20.0000
2017-10-16,60.0000
2017-10-13,60.0000
2017-10-12,60.0000
2017-10-11,60.0000
2017-10-10,60.0000
2017-10-09,60.0000
2017-10-06,100.0000
2017-10-05,100.0000
2017-10-04,80.0000
2017-10-03,100.0000
2017-10-02,80.0000
2017-09-29,100.0000
2017-09-28,100.0000
2017-09-27,-20.0000
2017-09-26,-40.0000
2017-09-25,20.0000
2017-09-22,40.0000
2017-09-21,60.0000
2017-09-20,60.0000
2017-09-19,100.0000
2017-09-18,100.0000
2017-09-15,60.0000
2017-09-14,80.0000
2017-09-13,100.0000
2017-09-12,80.0000
2017-09-11,40.0000
2017-09-08,100.0000
2017-09-07,100.0000
2017-09-06,80.0000
2017-09-05,60.0000
2017-09-01,-20.0000
2017-08-31,-80.0000
2017-08-30,20.0000
2017-08-29,40.0000
2017-08-28,60.0000
2017-08-25,60.0000
2017-08-24,60.0000
2017-08-23,40.0000
2017-08-22,-80.0000
2017-08-21,-80.0000
2017-08-18,40.0000
2017-08-17,40.0000
2017-08-16,40.0000
2017-08-15,40.0000
2017-08-14,-60.0000
2017-08-11,40.0000
2017-08-10,-20.0000
2017-08-09,-40.0000
2017-08-08,-60.0000
2017-08-07,-80.0000
2017-08-04,-80.0000
2017-08-03,-100.0000
2017-08-02,-80.0000
2017-08-01,0.0000
2017-07-31,60.0000
2017-07-28,80.0000
2017-07-27,100.0000
2017-07-26,80.0000
2017-07-25,100.0000
2017-07-24,20.0000
2017-07-21,40.0000
2017-07-20,60.0000
2017-07-19,80.0000
2017-07-18,100.0000
2017-07-17,80.0000
2017-07-14,40.0000
2017-07-13,40.0000
2017-07-12,20.0000
2017-07-11,-80.0000
2017-07-10,-60.0000
2017-07-07,-100.0000
2017-07-06,-20.0000
2017-07-05,-20.0000
2017-07-03,-80.0000
2017-06-30,-100.0000
2017-06-29,-40.0000
2017-06-28,40.0000
2017-06-27,40.0000
2017-06-26,40.0000
2017-06-23,100.0000
2017-06-22,100.0000
2017-06-21,40.0000
2017-06-20,-40.0000
2017-06-19,-40.0000
2017-06-16,40.0000
2017-06-15,60.0000
2017-06-14,80.0000
2017-06-13,80.0000
2017-06-12,60.0000
2017-06-09,-60.0000
2017-06-08,-60.0000
2017-06-07,-60.0000
2017-06-06,-100.0000
2017-06-05,-100.0000
2017-06-02,-60.0000
2017-06-01,-80.0000
2017-05-31,-100.0000
2017-05-30,-80.0000
2017-05-26,-100.0000
2017-05-25,-80.0000
2017-05-24,-20.0000
2017-05-23,-40.0000
2017-05-22,-60.0000
2017-05-19,-80.0000
2017-05-18,20.0000
2017-05-17,20.0000
2017-05-16,20.0000
2017-05-15,-60.0000
2017-05-12,-60.0000
2017-05-11,-100.0000
2017-05-10,-100.0000
2017-05-09,-100.0000
2017-05-08,-60.0000
2017-05-05,40.0000
2017-05-04,40.0000
2017-05-03,40.0000
2017-05-02,40.0000
2017-05-01,-80.0000
2017-04-28,-80.0000
2017-04-27,-60.0000
2017-04-26,-100.0000
2017-04-25,-80.0000
2017-04-24,-60.0000
2017-04-21,-80.0000
2017-04-20,-80.0000
2017-04-19,-80.0000
2017-04-18,-80.0000
2017-04-17,-60.0000
2017-04-13,0.0000
2017-04-12,0.0000
2017-04-11,100.0000
2017-04-10,100.0000
2017-04-07,100.0000
2017-04-06,100.0000
2017-04-05,100.0000
2017-04-04,0.0000
2017-04-03,20.0000
2017-03-31,40.0000
2017-03-30,40.0000
2017-03-29,80.0000
2017-03-28,80.0000
2017-03-27,60.0000
2017-03-24,-60.0000
2017-03-23,-60.0000
2017-03-22,-60.0000
2017-03-21,-20.0000
2017-03-20,-100.0000
2017-03-17,-60.0000
2017-03-16,20.0000
2017-03-15,40.0000
2017-03-14,-20.0000
2017-03-13,-40.0000
2017-03-10,-40.0000
2017-03-09,-40.0000
2017-03-08,-40.0000
2017-03-07,-20.0000
2017-03-06,20.0000
2017-03-03,40.0000
2017-03-02,40.0000
2017-03-01,40.0000
2017-02-28,40.0000
2017-02-27,-60.0000
2017-02-24,-60.0000
2017-02-23,60.0000
2017-02-22,80.0000
2017-02-21,100.0000
2017-02-17,60.0000
2017-02-16,100.0000
2017-02-15,100.0000
2017-02-14,100.0000
2017-02-13,100.0000
2017-02-10,80.0000
2017-02-09,60.0000
2017-02-08,40.0000
2017-02-07,60.0000
2017-02-06,60.0000
2017-02-03,60.0000
2017-02-02,-60.0000
2017-02-01,-60.0000
2017-01-31,-100.0000
2017-01-30,-80.0000
2017-01-27,-60.0000
2017-01-26,-40.0000
2017-01-25,-100.0000
2017-01-24,-40.0000
2017-01-23,40.0000
2017-01-20,60.0000
2017-01-19,60.0000
2017-01-18,60.0000
2017-01-17,40.0000
2017-01-13,60.0000
2017-01-12,80.0000
2017-01-11,100.0000
2017-01-10,100.0000
2017-01-09,100.0000
2017-01-06,80.0000
2017-01-05,100.0000
2017-01-04,100.0000
2017-01-03,100.0000
2016-12-30,100.0000
2016-12-29,80.0000
2016-12-28,100.0000
2016-12-27,-20.0000
2016-12-23,-40.0000
2016-12-22,-40.0000
2016-12-21,-80.0000
2016-12-20,-80.0000
2016-12-19,-60.0000
2016-12-16,40.0000
2016-12-15,40.0000
2016-12-14,100.0000
2016-12-13,80.0000
2016-12-12,-40.0000
2016-12-09,-40.0000
2016-12-08,-80.0000
2016-12-07,20.0000
2016-12-06,20.0000
2016-12-05,20.0000
2016-12-02,20.0000
2016-12-01,100.0000
2016-11-30,0.0000
2016-11-29,-40.0000
2016-11-28,-60.0000
2016-11-25,-60.0000
2016-11-23,-100.0000
2016-11-22,-80.0000
2016-11-21,40.0000
2016-11-18,60.0000
2016-11-17,80.0000
2016-11-16,100.0000
2016-11-15,80.0000
2016-11-14,60.0000
2016-11-11,100.0000
2016-11-10,80.0000
2016-11-09,60.0000
2016-11-08,40.0000
2016-11-07,20.0000
2016-11-04,60.0000
2016-11-03,80.0000
2016-11-02,100.0000
2016-11-01,80.0000
2016-10-31,-40.0000
2016-10-28,-60.0000
2016-10-27,-60.0000
2016-10-26,-100.0000
2016-10-25,-80.0000
2016-10-24,40.0000
2016-10-21,60.0000
2016-10-20,80.0000
2016-10-19,80.0000
2016-10-18,60.0000
2016-10-17,-40.0000
2016-10-14,-40.0000
2016-10-13,0.0000
2016-10-12,0.0000
2016-10-11,0.0000
2016-10-10,0.0000
2016-10-07,0.0000
2016-10-06,0.0000
2016-10-05,60.0000
2016-10-04,100.0000
2016-10-03,60.0000
2016-09-30,80.0000
2016-09-29,100.0000
2016-09-28,100.0000
2016-09-27,80.0000
2016-09-26,60.0000
2016-09-23,-60.0000
2016-09-22,-60.0000
2016-09-21,40.0000
2016-09-20,60.0000
2016-09-19,80.0000
2016-09-16,80.0000
2016-09-15,60.0000
2016-09-14,20.0000
2016-09-13,40.0000
2016-09-12,60.0000
2016-09-09,80.0000
2016-09-08,100.0000
2016-09-07,100.0000
2016-09-06,100.0000
2016-09-02,80.0000
2016-09-01,-40.0000
2016-08-31,-40.0000
2016-08-30,40.0000
2016-08-29,60.0000
2016-08-26,60.0000
2016-08-25,100.0000
2016-08-24,80.0000
2016-08-23,60.0000
2016-08-22,100.0000
2016-08-19,-20.0000
2016-08-18,-40.0000
2016-08-17,-40.0000
2016-08-16,-40.0000
2016-08-15,-100.0000
2016-08-12,-80.0000
2016-08-11,40.0000
2016-08-10,60.0000
2016-08-09,80.0000
2016-08-08,80.0000
2016-08-05,100.0000
2016-08-04,80.0000
2016-08-03,100.0000
2016-08-02,-20.0000
2016-08-01,-40.0000
2016-07-29,20.0000
2016-07-28,40.0000
2016-07-27,60.0000
2016-07-26,80.0000
2016-07-25,100.0000
2016-07-22,100.0000
2016-07-21,100.0000
2016-07-20,100.0000
2016-07-19,100.0000
2016-07-18,100.0000
2016-07-15,100.0000
2016-07-14,80.0000
2016-07-13,0.0000
2016-07-12,0.0000
2016-07-11,0.0000
2016-07-08,0.0000
2016-07-07,0.0000
2016-07-06,0.0000
2016-07-05,40.0000
2016-07-01,0.0000
2016-06-30,0.0000
2016-06-29,-60.0000
2016-06-28,20.0000
2016-06-27,0.0000
2016-06-24,20.0000
2016-06-23,20.0000
2016-06-22,20.0000
2016-06-21,20.0000
2016-06-20,20.0000
2016-06-17,-80.0000
2016-06-16,-40.0000
2016-06-15,-100.0000
2016-06-14,-80.0000
2016-06-13,-100.0000
2016-06-10,20.0000
2016-06-09,40.0000
2016-06-08,60.0000
2016-06-07,60.0000
2016-06-06,60.0000
2016-06-03,40.0000
2016-06-02,20.0000
2016-06-01,-100.0000
2016-05-31,-80.0000
2016-05-27,-20.0000
2016-05-26,-20.0000
2016-05-25,-20.0000
2016-05-24,-80.0000
2016-05-23,-100.0000
2016-05-20,-100.0000
2016-05-19,-100.0000
2016-05-18,-100.0000
2016-05-17,-80.0000
2016-05-16,40.0000
2016-05-13,60.0000
2016-05-12,60.0000
2016-05-11,60.0000
2016-05-10,-60.0000
2016-05-09,-80.0000
2016-05-06,-100.0000
2016-05-05,-80.0000
2016-05-04,-100.0000
2016-05-03,-100.0000
2016-05-02,-80.0000
2016-04-29,-100.0000
2016-04-28,-100.0000
2016-04-27,20.0000
2016-04-26,40.0000
2016-04-25,60.0000
2016-04-22,60.0000
2016-04-21,60.0000
2016-04-20,40.0000
2016-04-19,-20.0000
2016-04-18,-20.0000
2016-04-15,100.0000
2016-04-14,100.0000
2016-04-13,80.0000
2016-04-12,60.0000
2016-04-11,40.0000
2016-04-08,20.0000
2016-04-07,-100.0000
2016-04-06,20.0000
2016-04-05,40.0000
2016-04-04,40.0000
2016-04-01,40.0000
2016-03-31,40.0000
2016-03-30,-40.0000
2016-03-29,-100.0000
2016-03-28,20.0000
2016-03-24,20.0000
2016-03-23,20.0000
2016-03-22,20.0000
2016-03-21,20.0000
2016-03-18,-80.0000
2016-03-17,40.0000
2016-03-16,60.0000
2016-03-15,60.0000
2016-03-14,60.0000
2016-03-11,100.0000
2016-03-10,80.0000
2016-03-09,-40.0000
2016-03-08,-60.0000
2016-03-07,20.0000
2016-03-04,40.0000
2016-03-03,60.0000
2016-03-02,-20.0000
2016-03-01,-20.0000
2016-02-29,-20.0000
2016-02-26,-20.0000
2016-02-25,-20.0000
2016-02-24,100.0000
2016-02-23,100.0000
2016-02-22,100.0000
2016-02-19,100.0000
2016-02-18,80.0000
2016-02-17,60.0000
2016-02-16,20.0000
2016-02-12,-80.0000
2016-02-11,-80.0000
2016-02-10,-80.0000
2016-02-09,-100.0000
2016-02-08,-80.0000
2016-02-05,-80.0000
2016-02-04,-60.0000
2016-02-03,-40.0000
2016-02-02,80.0000
2016-02-01,80.0000
2016-01-29,-40.0000
2016-01-28,-60.0000
2016-01-27,20.0000
2016-01-26,20.0000
2016-01-25,-40.0000
2016-01-22,-60.0000
2016-01-21,-80.0000
2016-01-20,-80.0000
2016-01-19,-60.0000
2016-01-15,0.0000
2016-01-14,80.0000
2016-01-13,-20.0000
2016-01-12,-40.0000
2016-01-11,-60.0000
2016-01-08,-60.0000
2016-01-07,-60.0000
2016-01-06,-100.0000
2016-01-05,20.0000
2016-01-04,20.0000
2015-12-31,20.0000
2015-12-30,80.0000
2015-12-29,100.0000
2015-12-28,80.0000
2015-12-24,60.0000
2015-12-23,-60.0000
2015-12-22,-60.0000
2015-12-21,-60.0000
2015-12-18,-40.0000
2015-12-17,-100.0000
2015-12-16,-40.0000
2015-12-15,-60.0000
2015-12-14,-80.0000
2015-12-11,-100.0000
2015-12-10,-100.0000
2015-12-09,-60.0000
2015-12-08,-60.0000
2015-12-07,-20.0000
2015-12-04,-20.0000
2015-12-03,80.0000
2015-12-02,60.0000
2015-12-01,40.0000
2015-11-30,0.0000
2015-11-27,0.0000
2015-11-25,-20.0000
2015-11-24,-40.0000
2015-11-23,-40.0000
2015-11-20,-40.0000
2015-11-19,-40.0000
2015-11-18,40.0000
2015-11-17,40.0000
2015-11-16,-40.0000
2015-11-13,60.0000
2015-11-12,-20.0000
2015-11-11,-40.0000
2015-11-10,-40.0000
2015-11-09,-40.0000
2015-11-06,60.0000
2015-11-05,60.0000
2015-11-04,60.0000
2015-11-03,100.0000
2015-11-02,80.0000
2015-10-30,-40.0000
2015-10-29,-40.0000
2015-10-28,40.0000
2015-10-27,40.0000
2015-10-26,80.0000
2015-10-23,100.0000
2015-10-22,80.0000
2015-10-21,60.0000
2015-10-20,40.0000
2015-10-19,20.0000
2015-10-16,0.0000
2015-10-15,0.0000
2015-10-14,0.0000
2015-10-13,0.0000
2015-10-12,-100.0000
2015-10-09,-80.0000
2015-10-08,-60.0000
2015-10-07,-40.0000
2015-10-06,0.0000
2015-10-05,0.0000
2015-10-02,0.0000
2015-10-01,0.0000
2015-09-30,20.0000
2015-09-29,0.0000
2015-09-28,0.0000
2015-09-25,100.0000
2015-09-24,80.0000
2015-09-23,60.0000
2015-09-22,40.0000
2015-09-21,20.0000
2015-09-18,0.0000
2015-09-17,0.0000
2015-09-16,100.0000
2015-09-15,80.0000
2015-09-14,60.0000
2015-09-11,40.0000
2015-09-10,20.0000
2015-09-09,0.0000
2015-09-08,0.0000
2015-09-04,0.0000
2015-09-03,0.0000
2015-09-02,0.0000
2015-09-01,0.0000
2015-08-31,0.0000
2015-08-28,20.0000
2015-08-27,0.0000
2015-08-26,0.0000
2015-08-25,0.0000
2015-08-24,0.0000
2015-08-21,0.0000
2015-08-20,0.0000
2015-08-19,0.0000
2015-08-18,0.0000
2015-08-17,0.0000
2015-08-14,0.0000
2015-08-13,0.0000
2015-08-12,0.0000
2015-08-11,-100.0000
2015-08-10,-100.0000
2015-08-07,-80.0000
2015-08-06,-60.0000
2015-08-05,-100.0000
2015-08-04,-80.0000
2015-08-03,-60.0000
2015-07-31,-40.0000
2015-07-30,-20.0000
2015-07-29,0.0000
2015-07-28,0.0000
2015-07-27,-100.0000
2015-07-24,-80.0000
2015-07-23,-60.0000
2015-07-22,-100.0000
2015-07-21,-80.0000
2015-07-20,-60.0000
2015-07-17,-40.0000
2015-07-16,-20.0000
2015-07-15,0.0000
2015-07-14,-60.0000
2015-07-13,60.0000
2015-07-10,60.0000
2015-07-09,60.0000
2015-07-08,40.0000
2015-07-07,20.0000
2015-07-06,0.0000
2015-07-02,0.0000
2015-07-01,0.0000
2015-06-30,20.0000
2015-06-29,0.0000
2015-06-26,0.0000
2015-06-25,0.0000
2015-06-24,0.0000
2015-06-23,0.0000
2015-06-22,0.0000
2015-06-19,0.0000
2015-06-18,0.0000
2015-06-17,0.0000
2015-06-16,0.0000
2015-06-15,0.0000
2015-06-12,0.0000
2015-06-11,0.0000
2015-06-10,0.0000
2015-06-09,0.0000
2015-06-08,0.0000
2015-06-05,0.0000
2015-06-04,0.0000
