time,ATR
2019-11-19,1.3406
2019-11-18,1.1496
2019-11-15,1.0794
2019-11-14,1.0918
2019-11-13,1.0798
2019-11-12,1.0047
2019-11-11,1.0509
2019-11-08,1.0436
2019-11-07,1.1595
2019-11-06,1.1843
2019-11-05,1.2404
2019-11-04,1.2505
2019-11-01,1.1407
2019-10-31,1.1583
2019-10-30,1.0679
2019-10-29,1.0074
2019-10-28,0.9592
2019-10-25,0.8990
2019-10-24,0.8388
2019-10-23,0.9185
2019-10-22,0.9431
2019-10-21,1.0164
2019-10-18,0.9480
2019-10-17,0.9250
2019-10-16,1.0088
2019-10-15,1.0409
2019-10-14,1.1137
2019-10-11,1.0846
2019-10-10,0.9007
2019-10-09,0.9034
2019-10-08,0.9493
2019-10-07,0.9341
2019-10-04,0.9701
2019-10-03,1.0177
2019-10-02,0.9346
2019-10-01,0.9632
2019-09-30,0.9790
2019-09-27,1.0513
2019-09-26,0.9591
2019-09-25,1.0064
2019-09-24,0.9830
2019-09-23,0.8638
2019-09-20,0.8922
2019-09-19,0.9102
2019-09-18,0.9328
2019-09-17,0.8885
2019-09-16,0.9656
2019-09-13,0.9845
2019-09-12,1.0057
2019-09-11,0.9871
2019-09-10,1.0039
2019-09-09,1.0723
2019-09-06,1.1054
2019-09-05,1.1242
2019-09-04,1.1303
2019-09-03,1.1679
2019-08-30,1.2673
2019-08-29,1.3992
2019-08-28,1.4865
2019-08-27,1.4881
2019-08-26,1.5376
2019-08-23,1.6270
2019-08-22,1.4088
2019-08-21,1.5260
2019-08-20,1.6525
2019-08-19,1.8081
2019-08-16,2.0076
2019-08-15,2.0571
2019-08-14,2.1913
2019-08-13,2.0891
2019-08-12,2.2564
2019-08-09,2.1780
2019-08-08,2.1050
2019-08-07,1.3613
2019-08-06,1.4741
2019-08-05,1.5776
2019-08-02,1.5245
2019-08-01,1.6756
2019-07-31,1.4995
2019-07-30,0.9819
2019-07-29,0.9774
2019-07-26,0.9217
2019-07-25,0.8772
2019-07-24,0.9389
2019-07-23,0.9462
2019-07-22,1.0202
2019-07-19,1.0753
2019-07-18,1.1191
2019-07-17,1.1039
2019-07-16,1.1773
2019-07-15,1.2067
2019-07-12,1.1733
2019-07-11,1.2666
2019-07-10,1.2733
2019-07-09,1.3716
2019-07-08,0.9445
2019-07-05,0.9582
2019-07-03,0.9952
2019-07-02,1.0965
2019-07-01,1.2382
2019-06-28,1.1302
2019-06-27,1.2178
2019-06-26,1.2622
2019-06-25,1.1729
2019-06-24,1.2361
2019-06-21,1.3626
2019-06-20,1.3583
2019-06-19,1.3179
2019-06-18,1.4647
2019-06-17,1.3884
2019-06-14,1.4180
2019-06-13,1.4300
2019-06-12,1.4275
2019-06-11,1.6218
2019-06-10,1.6098
2019-06-07,1.5397
2019-06-06,1.6671
2019-06-05,1.4638
2019-06-04,1.5897
2019-06-03,1.4847
2019-05-31,1.2732
2019-05-30,1.3515
2019-05-29,1.4494
2019-05-28,1.4143
2019-05-24,0.9603
2019-05-23,1.0593
2019-05-22,0.9791
2019-05-21,1.0939
2019-05-20,1.1949
2019-05-17,1.2411
2019-05-16,1.2858
2019-05-15,1.3323
2019-05-14,1.4004
2019-05-13,1.4179
2019-05-10,1.3074
2019-05-09,1.3418
2019-05-08,1.3399
2019-05-07,1.3146
2019-05-06,1.3407
2019-05-03,1.2334
2019-05-02,1.3517
2019-05-01,1.1822
2019-04-30,0.8852
2019-04-29,0.8915
2019-04-26,0.9544
2019-04-25,0.9805
2019-04-24,0.8506
2019-04-23,0.8333
2019-04-22,0.8666
2019-04-18,0.8732
2019-04-17,0.9565
2019-04-16,0.9331
2019-04-15,0.9539
2019-04-12,0.9699
2019-04-11,1.0324
2019-04-10,1.1427
2019-04-09,1.2083
2019-04-08,1.1754
2019-04-05,1.2693
2019-04-04,1.3641
2019-04-03,1.5113
2019-04-02,1.0892
2019-04-01,1.1840
2019-03-29,1.2212
2019-03-28,1.3590
2019-03-27,1.4713
2019-03-26,1.5066
2019-03-25,1.5033
2019-03-22,1.5167
2019-03-21,1.5058
2019-03-20,1.2798
2019-03-19,1.2072
2019-03-18,0.8015
2019-03-15,0.8569
2019-03-14,0.8636
2019-03-13,0.9070
2019-03-12,0.9338
2019-03-11,0.9135
2019-03-08,0.8681
2019-03-07,0.8226
2019-03-06,0.8583
2019-03-05,0.7903
2019-03-04,0.8204
2019-03-01,0.7455
2019-02-28,0.7469
2019-02-27,0.7937
2019-02-26,0.7371
2019-02-25,0.7788
2019-02-22,0.6835
2019-02-21,0.7344
2019-02-20,0.7980
2019-02-19,0.8801
2019-02-15,0.9001
2019-02-14,0.8951
2019-02-13,0.9239
2019-02-12,1.0234
2019-02-11,1.0767
2019-02-08,1.1902
2019-02-07,1.2352
2019-02-06,1.3090
2019-02-05,1.4063
2019-02-04,1.4703
2019-02-01,1.6904
2019-01-31,1.9193
2019-01-30,1.8216
2019-01-29,1.3070
2019-01-28,1.2987
2019-01-25,1.1459
2019-01-24,1.1224
2019-01-23,1.1005
2019-01-22,1.1431
2019-01-18,1.1239
2019-01-17,1.1473
2019-01-16,1.0616
2019-01-15,1.1196
2019-01-14,1.2869
2019-01-11,1.3912
2019-01-10,1.4489
2019-01-09,1.4886
2019-01-08,1.5183
2019-01-07,1.5179
2019-01-04,1.4773
2019-01-03,1.3416
2019-01-02,1.2046
2018-12-31,1.2507
2018-12-28,1.3909
2018-12-27,1.4448
2018-12-26,1.4411
2018-12-24,1.3313
2018-12-21,1.4516
2018-12-20,1.4196
2018-12-19,1.3944
2018-12-18,1.3130
2018-12-17,1.3888
2018-12-14,1.3885
2018-12-13,1.4406
2018-12-12,1.5246
2018-12-11,1.5782
2018-12-10,1.6106
