time,SAR

2019-11-08,203.7718

2019-11-07,201.8944

2019-11-06,199.9387

2019-11-05,197.9016

2019-11-04,195.7796

2019-11-01,194.3575

2019-10-31,192.8914

2019-10-30,191.3800

2019-10-29,189.8219

2019-10-28,189.1060

2019-10-25,188.8000

2019-10-24,217.1464

2019-10-23,217.4327

2019-10-22,217.7220

2019-10-21,218.0141

2019-10-18,218.3092

2019-10-17,218.6073

2019-10-16,218.9083

2019-10-15,219.2125

2019-10-14,219.5197

2019-10-11,219.8300

2019-10-10,220.1434

2019-10-09,220.4600

2019-10-08,193.9375

2019-10-07,193.6696

2019-10-04,193.3990

2019-10-03,193.1257

2019-10-02,192.8495

2019-10-01,192.5707

2019-09-30,192.2889

2019-09-27,192.0044

2019-09-26,191.7170

2019-09-25,191.4266

2019-09-24,191.1334

2019-09-23,190.8371

2019-09-20,190.5379

2019-09-19,190.2357

2019-09-18,189.9304

2019-09-17,189.6220

2019-09-16,189.3105

2019-09-13,188.9959

2019-09-12,188.6780

2019-09-11,188.3570

2019-09-10,188.0327

2019-09-09,187.7052

2019-09-06,187.3743

2019-09-05,187.0401

2019-09-04,186.7026

2019-09-03,186.3616

2019-08-30,186.0171

2019-08-29,185.6692

2019-08-28,185.3178

2019-08-27,184.9628

2019-08-26,184.6043

2019-08-23,184.2421

2019-08-22,183.8763

2019-08-21,183.5067

2019-08-20,183.1335

2019-08-19,182.7564

2019-08-16,182.3756

2019-08-15,181.9909

2019-08-14,181.6023

2019-08-13,181.2098

2019-08-12,180.8134

2019-08-09,180.4129

2019-08-08,180.0084

2019-08-07,179.5998

2019-08-06,179.1870

2019-08-05,178.7701

2019-08-02,178.3490

2019-08-01,177.9237

2019-07-31,177.4940

2019-07-30,177.0600

2019-07-29,211.4464

2019-07-26,212.1482

2019-07-25,212.8643

2019-07-24,213.5950

2019-07-23,214.3406

2019-07-22,215.1014

2019-07-19,215.8778

2019-07-18,216.6700

2019-07-17,216.9728

2019-07-16,217.2787

2019-07-15,217.5877

2019-07-12,217.8998

2019-07-11,218.2150

2019-07-10,203.1184

2019-07-09,201.2525

2019-07-08,199.1561

2019-07-05,196.8005

2019-07-03,194.4327

2019-07-02,192.3996

2019-07-01,190.1654

2019-06-28,188.3624

2019-06-27,186.4026

2019-06-26,185.0479

2019-06-25,183.5913

2019-06-24,182.0251

2019-06-21,180.3409

2019-06-20,178.5300

2019-06-19,176.5828

2019-06-18,174.9468

2019-06-17,173.7718

2019-06-14,172.5351

2019-06-13,171.2333

2019-06-12,169.8629

2019-06-11,168.4204

2019-06-10,167.2984

2019-06-07,166.6399

2019-06-06,166.3121

2019-06-05,166.1500

2019-06-04,179.8823

2019-06-03,182.1177

2019-05-31,184.3752

2019-05-30,186.9700

2019-05-29,189.5534

2019-05-28,192.0579

2019-05-24,194.8719

2019-05-23,198.0337

2019-05-22,200.9608

2019-05-21,204.2131

2019-05-20,207.8268

2019-05-17,210.6896

2019-05-16,213.2731

2019-05-15,216.0812

2019-05-14,219.1335

2019-05-13,222.4512

2019-05-10,224.7703

2019-05-09,227.2639

2019-05-08,229.2001

2019-05-07,231.2598

2019-05-06,232.9398

2019-05-03,234.2077

2019-05-02,235.5285

2019-05-01,236.4968

2019-04-30,237.0369

2019-04-29,237.1500

2019-04-26,224.5465

2019-04-25,222.9887

2019-04-24,221.2384

2019-04-23,219.6010

2019-04-22,217.7817

2019-04-18,215.7602

2019-04-17,213.5142

2019-04-16,211.3943

2019-04-15,209.3830

2019-04-12,207.5312

