time,SAR
2019-11-19,36.0390
2019-11-18,35.3958
2019-11-15,34.8020
2019-11-14,34.2977
2019-11-13,33.8450
2019-11-12,33.4745
2019-11-11,33.0627
2019-11-08,32.6053
2019-11-07,32.0970
2019-11-06,31.5322
2019-11-05,30.9047
2019-11-04,30.3562
2019-11-01,29.9524
2019-10-31,29.6222
2019-10-30,29.3485
2019-10-29,29.0573
2019-10-28,28.7476
2019-10-25,28.5311
2019-10-24,28.3758
2019-10-23,28.2139
2019-10-22,28.0453
2019-10-21,27.8697
2019-10-18,27.7602
2019-10-17,27.6473
2019-10-16,27.5310
2019-10-15,27.4618
2019-10-14,27.4300
2019-10-11,30.2817
2019-10-10,30.5296
2019-10-09,30.7992
2019-10-08,31.0921
2019-10-07,31.4106
2019-10-04,31.7567
2019-10-03,32.1329
2019-10-02,32.4418
2019-10-01,32.7029
2019-09-30,32.9808
2019-09-27,33.2764
2019-09-26,33.5251
2019-09-25,33.7870
2019-09-24,33.9744
2019-09-23,34.1124
2019-09-20,34.2548
2019-09-19,34.4015
2019-09-18,34.5528
2019-09-17,34.7088
2019-09-16,34.8695
2019-09-13,35.0353
2019-09-12,35.2062
2019-09-11,35.3824
2019-09-10,35.4969
2019-09-09,35.5500
2019-09-06,30.1541
2019-09-05,30.0440
2019-09-04,29.9317
2019-09-03,29.8170
2019-08-30,29.7000
2019-08-29,29.6000
2019-08-28,29.5230
2019-08-27,29.4000
2019-08-26,29.2772
2019-08-23,29.1492
2019-08-22,29.0186
2019-08-21,28.8853
2019-08-20,28.7493
2019-08-19,28.6105
2019-08-16,28.4689
2019-08-15,28.3244
2019-08-14,28.1769
2019-08-13,28.0264
2019-08-12,27.8729
2019-08-09,27.7162
2019-08-08,27.6500
2019-08-07,33.9881
2019-08-06,34.2522
2019-08-05,34.5273
2019-08-02,34.7001
2019-08-01,34.8144
2019-07-31,34.8600
2019-07-30,30.4971
2019-07-29,30.3622
2019-07-26,30.2231
2019-07-25,30.0797
2019-07-24,29.9318
2019-07-23,29.7794
2019-07-22,29.6223
2019-07-19,29.4603
2019-07-18,29.2933
2019-07-17,29.1211
2019-07-16,28.9436
2019-07-15,28.8292
2019-07-12,28.7767
2019-07-11,28.7236
2019-07-10,28.6700
2019-07-09,33.2266
2019-07-08,33.3196
2019-07-05,33.4145
2019-07-03,33.5113
2019-07-02,33.6101
2019-07-01,33.7109
2019-06-28,33.8138
2019-06-27,33.9187
2019-06-26,34.0259
2019-06-25,34.1352
2019-06-24,34.2467
2019-06-21,34.3000
2019-06-20,29.2794
2019-06-19,29.0152
2019-06-18,28.7371
2019-06-17,28.4443
2019-06-14,28.1361
2019-06-13,27.8117
2019-06-12,27.4702
2019-06-11,27.1107
2019-06-10,26.7323
2019-06-07,26.4878
2019-06-06,26.3180
2019-06-05,26.2430
2019-06-04,26.2084
2019-06-03,26.1734
2019-05-31,26.1381
2019-05-30,26.1024
2019-05-29,26.0664
2019-05-28,26.0300
2019-05-24,28.2861
2019-05-23,28.4049
2019-05-22,28.5038
2019-05-21,28.6069
2019-05-20,28.7142
2019-05-17,28.8260
2019-05-16,28.9425
2019-05-15,29.0638
2019-05-14,29.1902
2019-05-13,29.3218
2019-05-10,29.4590
2019-05-09,29.6018
2019-05-08,29.7067
2019-05-07,29.8149
2019-05-06,29.8835
2019-05-03,29.9166
