time,SAR
2018-04-03,96.0130

2018-04-02,96.1953

2018-03-29,96.3814

2018-03-28,96.5712

2018-03-27,96.7649

2018-03-26,96.9625

2018-03-23,97.1642

2018-03-22,97.2400

2018-03-21,91.7842

2018-03-20,91.3736

2018-03-19,90.9320

2018-03-16,90.4572

2018-03-15,89.9467

2018-03-14,89.3977

2018-03-13,88.8075

2018-03-12,88.2711

2018-03-09,87.8359

2018-03-08,87.5024

2018-03-07,87.1550

2018-03-06,86.7932

2018-03-05,86.4162

2018-03-02,86.0235

2018-03-01,85.6145

2018-02-28,85.1885

2018-02-27,84.7447

2018-02-26,84.4136

2018-02-23,84.2165

2018-02-22,84.1227

2018-02-21,84.0280

2018-02-20,83.9323

2018-02-16,83.8357

2018-02-15,92.8134

2018-02-14,93.2859

2018-02-13,93.7833

2018-02-12,94.3068

2018-02-09,94.8579

2018-02-08,95.2787

2018-02-07,95.5888

2018-02-06,95.9086

2018-02-05,96.0700

2018-02-02,96.0700

2018-02-01,92.1000

2018-01-31,92.0781

2018-01-30,91.4359

2018-01-29,90.6713

2018-01-26,90.0733

2018-01-25,89.5268

2018-01-24,88.8914

2018-01-23,88.3821

2018-01-22,87.9406

2018-01-19,87.5884

2018-01-18,87.1927

2018-01-17,86.7481

2018-01-16,86.2485

2018-01-12,85.8561

2018-01-11,85.5722

2018-01-10,85.2602

2018-01-09,84.9173

2018-01-08,84.5988

2018-01-05,84.3119

2018-01-04,84.0982

2018-01-03,83.9192

2018-01-02,83.7307

2017-12-29,83.5323

2017-12-28,83.3235

2017-12-27,83.1037

2017-12-26,82.8723

2017-12-22,82.6288

2017-12-21,82.3724

2017-12-20,82.1025

2017-12-19,81.8184

2017-12-18,81.5194

2017-12-15,81.2871

2017-12-14,81.1398

2017-12-13,80.9880

2017-12-12,80.8314

2017-12-11,80.7388

2017-12-08,80.7000

2017-12-07,84.5352

2017-12-06,84.6950

2017-12-05,84.8615

2017-12-04,85.0349

2017-12-01,85.1213

2017-11-30,85.2104

2017-11-29,85.3023

2017-11-28,85.3970

2017-11-27,85.4947

2017-11-24,85.5953

2017-11-22,85.6991

2017-11-21,85.8061

2017-11-20,85.9164

2017-11-17,86.0301

2017-11-16,86.0982

2017-11-15,86.1678

2017-11-14,86.2000

2017-11-13,82.9000

2017-11-10,82.6856

2017-11-09,82.2951

2017-11-08,81.8612

2017-11-07,81.3791

2017-11-06,80.8435

2017-11-03,80.2483

2017-11-02,79.5870

2017-11-01,78.8522

2017-10-31,78.0358

2017-10-30,77.1287

2017-10-27,76.1207

2017-10-26,75.7944

2017-10-25,75.4861

2017-10-24,75.1510

2017-10-23,74.7868

2017-10-20,74.4719

2017-10-19,74.2512

2017-10-18,74.0607

2017-10-17,73.8602

2017-10-16,73.6492

2017-10-13,73.4270

2017-10-12,73.2663

2017-10-11,73.1623

2017-10-10,73.0550

2017-10-09,72.9837

2017-10-06,72.9520

2017-10-05,72.9200

2017-10-04,75.7594

2017-10-03,75.7881

2017-10-02,75.8171

2017-09-29,75.8463

2017-09-28,75.8759

2017-09-27,75.9058

2017-09-26,75.9359

2017-09-25,75.9664

2017-09-22,73.4758

2017-09-21,73.3169

2017-09-20,73.1477

2017-09-19,72.9678

2017-09-18,72.7764

2017-09-15,72.6336

2017-09-14,72.4833

2017-09-13,72.3684

2017-09-12,72.2488

2017-09-11,72.1647

2017-09-08,72.0780

2017-09-07,71.9887

2017-09-06,71.8966

2017-09-05,71.8016

2017-09-01,71.7038

2017-08-31,71.6028

2017-08-30,71.5496

2017-08-29,71.5239

2017-08-28,71.4979

2017-08-25,71.4716

2017-08-24,71.4450

2017-08-23,71.4182

2017-08-22,71.3911

2017-08-21,71.3638

2017-08-18,71.3361

2017-08-17,71.3082

2017-08-16,71.2800

2017-08-15,74.0161

2017-08-14,74.1007

2017-08-11,74.1880

2017-08-10,74.2459

2017-08-09,74.2742

2017-08-08,74.3028

2017-08-07,74.3316

2017-08-04,74.3608

2017-08-03,74.3902

2017-08-02,74.4200

2017-08-01,71.4745

2017-07-31,71.1832

2017-07-28,70.8631

2017-07-27,70.5113

2017-07-26,70.1749

2017-07-25,69.8637

2017-07-24,69.5805

2017-07-21,69.2792

2017-07-20,68.9588

2017-07-19,68.6913

2017-07-18,68.4931

2017-07-17,68.2865

2017-07-14,68.1324

2017-07-13,68.0526

2017-07-12,68.0200

2017-07-11,70.8907

2017-07-10,71.0103

2017-07-07,71.1349

2017-07-06,71.2647

2017-07-05,71.3999

2017-07-03,71.5407

2017-06-30,71.6475

2017-06-29,71.7575

2017-06-28,71.8315

2017-06-27,71.9071

2017-06-26,71.9841

2017-06-23,72.0628

2017-06-22,72.1431

2017-06-21,72.2250

2017-06-20,72.3085

2017-06-19,72.3938

2017-06-16,72.4808

2017-06-15,72.5696

2017-06-14,72.6602

2017-06-13,72.7527

2017-06-12,72.8470

2017-06-09,72.8900

2017-06-08,68.6666

2017-06-07,68.3970

2017-06-06,68.1102

2017-06-05,67.8051

2017-06-02,67.5917

2017-06-01,67.4605

2017-05-31,67.3239

2017-05-30,67.2285

2017-05-26,67.1674

2017-05-25,67.1400

2017-05-24,69.3379

2017-05-23,69.4059

2017-05-22,69.4759

2017-05-19,69.5482

2017-05-18,69.6227

2017-05-17,69.6674

2017-05-16,69.6886

2017-05-15,69.7100

2017-05-12,67.7296

2017-05-11,67.5574

2017-05-10,67.3702

2017-05-09,67.1667

2017-05-08,66.9456

2017-05-05,66.7052

2017-05-04,66.4439

2017-05-03,66.1599

2017-05-02,65.8512

2017-05-01,65.5728

2017-04-28,65.3453

2017-04-27,65.1856

2017-04-26,65.0554

2017-04-25,64.9631

2017-04-24,64.9081

2017-04-21,64.8900

2017-04-20,66.3354

2017-04-19,66.3500

2017-04-18,64.9340

2017-04-17,64.8595

2017-04-13,64.7811

2017-04-12,64.6985

2017-04-11,64.6116

2017-04-10,64.5201

2017-04-07,64.4238

2017-04-06,64.3224

2017-04-05,64.2157

2017-04-04,64.1334

2017-04-03,64.0477

2017-03-31,63.9584

2017-03-30,63.8959

2017-03-29,63.8632

2017-03-28,63.8298

2017-03-27,63.7957

2017-03-24,63.7609

2017-03-23,63.7254

2017-03-22,63.6892

2017-03-21,63.6522

2017-03-20,63.6362

2017-03-17,63.6200

2017-03-16,65.2515

2017-03-15,65.3019

2017-03-14,65.3539

2017-03-13,65.4076

2017-03-10,65.4629

2017-03-09,65.5198

2017-03-08,65.5786

2017-03-07,65.6392

2017-03-06,65.7016

2017-03-03,65.7660

2017-03-02,65.8069

2017-03-01,65.8487

2017-02-28,65.8914

2017-02-27,65.9100

2017-02-24,64.0416

2017-02-23,63.9638

2017-02-22,63.8827

2017-02-21,63.7982

2017-02-17,63.7102

2017-02-16,63.6185

2017-02-15,63.5231

2017-02-14,63.4236

2017-02-13,63.3200

2017-02-10,63.2200

2017-02-09,63.1142

2017-02-08,62.9977

2017-02-07,62.8764

2017-02-06,62.7500

2017-02-03,62.7500

2017-02-02,62.6623

2017-02-01,62.5270

2017-01-31,62.3860

2017-01-30,62.2392

2017-01-27,62.0862

2017-01-26,62.0105

2017-01-25,61.9679

2017-01-24,61.9500

2017-01-23,63.7129

2017-01-20,63.7489

2017-01-19,63.7856

2017-01-18,63.8230

2017-01-17,63.8613

2017-01-13,63.9003

2017-01-12,63.9401

2017-01-11,63.9594

2017-01-10,63.9789

2017-01-09,63.9985

2017-01-06,64.0184

2017-01-05,64.0385

2017-01-04,64.0588

2017-01-03,64.0793

2016-12-30,64.1000

2016-12-29,62.2236

2016-12-28,61.9916

2016-12-27,61.7311

2016-12-23,61.4383

2016-12-22,61.1093

2016-12-21,60.8103

2016-12-20,60.4781

2016-12-19,60.1526

2016-12-16,59.8658

2016-12-15,59.5542

2016-12-14,59.2154

2016-12-13,58.8989

2016-12-12,58.6818

2016-12-09,58.5077

2016-12-08,58.3797

2016-12-07,58.2860

2016-12-06,58.1894

2016-12-05,58.0898

2016-12-02,57.9871

2016-12-01,57.8812

2016-11-30,57.7721

2016-11-29,57.6595

2016-11-28,57.5861

2016-11-25,57.5112

2016-11-23,57.4348

2016-11-22,57.3568

2016-11-21,57.3186

2016-11-18,57.2800

2016-11-17,61.0594

2016-11-16,61.1366

2016-11-15,61.2153

2016-11-14,61.2956

2016-11-11,61.3326

2016-11-10,61.3700

2016-11-09,57.8502

2016-11-08,57.7413

2016-11-07,57.6291

2016-11-04,57.5134

2016-11-03,57.3941

2016-11-02,57.2711

2016-11-01,57.1444

2016-10-31,57.0137

2016-10-28,56.8789

2016-10-27,56.7400

2016-10-26,56.5968

2016-10-25,56.4492

2016-10-24,56.3563

2016-10-21,56.3150

2016-10-20,58.1726

2016-10-19,58.2106

2016-10-18,58.2492

2016-10-17,58.2887

2016-10-14,58.3290

2016-10-13,58.3701

2016-10-12,58.3900

2016-10-11,56.3210

2016-10-10,56.2347

2016-10-07,56.1750

2016-10-06,56.1133

2016-10-05,56.0498

2016-10-04,55.9843

2016-10-03,55.9167

2016-09-30,55.8471

2016-09-29,55.7753

2016-09-28,55.7286

2016-09-27,55.6810

2016-09-26,55.6576

2016-09-23,55.6339

2016-09-22,55.6100

2016-09-21,58.0008

2016-09-20,58.0748

2016-09-19,58.1510

2016-09-16,58.2296

2016-09-15,58.3106

2016-09-14,58.3942

2016-09-13,58.4803

2016-09-12,58.5690

2016-09-09,58.6172

2016-09-08,58.6334

2016-09-07,58.6498

2016-09-06,58.6664

2016-09-02,58.6831

2016-09-01,58.7000

2016-08-31,57.2446

2016-08-30,57.2299

2016-08-29,57.2150

