time,ATR

2019-11-08,3.6266

2019-11-07,3.5757

2019-11-06,3.5496

2019-11-05,3.6970

2019-11-04,3.6138

2019-11-01,3.7498

2019-10-31,3.4347

2019-10-30,3.3659

2019-10-29,3.5998

2019-10-28,3.9423

2019-10-25,3.8304

2019-10-24,4.1505

2019-10-23,4.2031

2019-10-22,4.1439

2019-10-21,3.7678

2019-10-18,4.1823

2019-10-17,3.4378

2019-10-16,3.6073

2019-10-15,3.2016

2019-10-14,3.1420

2019-10-11,3.4125

2019-10-10,3.6732

2019-10-09,3.9115

2019-10-08,4.2506

2019-10-07,4.4507

2019-10-04,4.6559

2019-10-03,4.8074

2019-10-02,4.2855

2019-10-01,4.6269

2019-09-30,4.7598

2019-09-27,4.6085

2019-09-26,4.7007

2019-09-25,4.9158

2019-09-24,4.5398

2019-09-23,3.7810

2019-09-20,3.9862

2019-09-19,3.8703

2019-09-18,3.9479

2019-09-17,3.7461

2019-09-16,4.0201

2019-09-13,4.3726

2019-09-12,4.4883

2019-09-11,4.2253

2019-09-10,4.3517

2019-09-09,3.8371

2019-09-06,4.0213

2019-09-05,4.4142

2019-09-04,4.5127

2019-09-03,4.8384

2019-08-30,4.6980

2019-08-29,4.7375

2019-08-28,4.9319

2019-08-27,4.2766

2019-08-26,4.0858

2019-08-23,4.3622

2019-08-22,4.1727

2019-08-21,4.1884

2019-08-20,4.3355

2019-08-19,4.4969

2019-08-16,4.9761

2019-08-15,5.5577

2019-08-14,5.8453

2019-08-13,5.1041

2019-08-12,5.0564

2019-08-09,5.3720

2019-08-08,5.7375

2019-08-07,6.1543

2019-08-06,6.3529

2019-08-05,7.0886

2019-08-02,6.7283

2019-08-01,6.8678

2019-07-31,6.7773

2019-07-30,6.9595

2019-07-29,7.5394

2019-07-26,5.9403

2019-07-25,6.0304

2019-07-24,5.6192

2019-07-23,3.4040

2019-07-22,3.2125

2019-07-19,3.2406

2019-07-18,3.2433

2019-07-17,3.1228

2019-07-16,3.1660

2019-07-15,2.8551

2019-07-12,3.1913

2019-07-11,2.7692

2019-07-10,2.8414

2019-07-09,2.8018

2019-07-08,2.9698

2019-07-05,3.1756

2019-07-03,3.1545

2019-07-02,3.3956

2019-07-01,3.4745

2019-06-28,3.6532

2019-06-27,3.7665

2019-06-26,4.0756

2019-06-25,4.2495

2019-06-24,3.7488

2019-06-21,3.6085

2019-06-20,3.8232

2019-06-19,3.8415

2019-06-18,3.9271

2019-06-17,4.0589

2019-06-14,3.9161

2019-06-13,3.9901

2019-06-12,4.5751

2019-06-11,5.0339

2019-06-10,4.5001

2019-06-07,4.5727

2019-06-06,4.6071

2019-06-05,4.7739

2019-06-04,4.7473

2019-06-03,4.8217

2019-05-31,4.5833

2019-05-30,4.5792

2019-05-29,4.2390

2019-05-28,4.1327

2019-05-24,4.3584

2019-05-23,4.8605

2019-05-22,4.9906

2019-05-21,5.5982

2019-05-20,6.0228

2019-05-17,6.4884

2019-05-16,6.2906

2019-05-15,5.2182

2019-05-14,4.9352

2019-05-13,5.2643

2019-05-10,4.8954

2019-05-09,4.9267

2019-05-08,5.0222

2019-05-07,5.0507

2019-05-06,4.6859

2019-05-03,4.0198

2019-05-02,3.8085

2019-05-01,3.3212

2019-04-30,3.2640

2019-04-29,3.5250

2019-04-26,3.6662

2019-04-25,3.3132

2019-04-24,3.4016

2019-04-23,3.7519

2019-04-22,3.6480

2019-04-18,3.4125

2019-04-17,3.4306

2019-04-16,3.0832

2019-04-15,3.1515

2019-04-12,3.4219

2019-04-11,3.0299

2019-04-10,3.3373

2019-04-09,3.3842

2019-04-08,3.4002

2019-04-05,3.3878

2019-04-04,3.7246

2019-04-03,3.5820

2019-04-02,4.0935

2019-04-01,4.3194

2019-03-29,4.1268

2019-03-28,4.4260

2019-03-27,4.6650

2019-03-26,4.4162

2019-03-25,4.6653

2019-03-22,4.6641

2019-03-21,4.4214

2019-03-20,3.9868

2019-03-19,2.5610

2019-03-18,2.8312

2019-03-15,2.8808

2019-03-14,2.8661

2019-03-13,2.8413

2019-03-12,2.9544

2019-03-11,3.1730

2019-03-08,3.0863

2019-03-07,3.1908

2019-03-06,3.2048

2019-03-05,3.5685

2019-03-04,3.9531

2019-03-01,4.0189

2019-02-28,4.3336

2019-02-27,4.2745

2019-02-26,4.6872

2019-02-25,5.3866

2019-02-22,6.0157

2019-02-21,6.5296

2019-02-20,6.5870

2019-02-19,3.7963

2019-02-15,3.6353

2019-02-14,3.7467

2019-02-13,3.8958

2019-02-12,3.6123

2019-02-11,3.1429

2019-02-08,3.1561

2019-02-07,2.6688

2019-02-06,2.5961

2019-02-05,2.5876

2019-02-04,2.7170

2019-02-01,2.9612

2019-01-31,3.1685

2019-01-30,3.0456

2019-01-29,2.9020

2019-01-28,3.1224

2019-01-25,3.0981

2019-01-24,3.1563

2019-01-23,3.3429

2019-01-22,3.4311

2019-01-18,3.3939

2019-01-17,3.6499

2019-01-16,3.5232

2019-01-15,3.6563

2019-01-14,3.8678

2019-01-11,4.0280

2019-01-10,4.1525

2019-01-09,4.3132

2019-01-08,4.6802

2019-01-07,4.8878

2019-01-04,5.1177

2019-01-03,4.4772

2019-01-02,4.1439

2018-12-31,4.1599

2018-12-28,4.7224

2018-12-27,5.0080

2018-12-26,5.2406

2018-12-24,4.8007

2018-12-21,4.8809

2018-12-20,4.6899

2018-12-19,4.5076

2018-12-18,4.2845

2018-12-17,4.4756

2018-12-14,4.4995

2018-12-13,4.9218

2018-12-12,5.1886

2018-12-11,4.9232

2018-12-10,5.1115

2018-12-07,5.3294

2018-12-06,4.7605

2018-12-04,4.7056

2018-12-03,4.5220

2018-11-30,4.7062

2018-11-29,4.9252

2018-11-28,5.3390

2018-11-27,5.4463

2018-11-26,5.7929

2018-11-23,6.1411

2018-11-21,6.5611

2018-11-20,6.9914

2018-11-19,7.2698

2018-11-16,6.0845

2018-11-15,6.3069

2018-11-14,6.2211

2018-11-13,5.3464

2018-11-12,5.5484

2018-11-09,4.9578

2018-11-08,4.7597

2018-11-07,5.0657

2018-11-06,5.3071

2018-11-05,5.8424

2018-11-02,6.0861

2018-11-01,5.9681

2018-10-31,6.1577

2018-10-30,6.0271

2018-10-29,6.4163

2018-10-26,5.5029

2018-10-25,5.4912

2018-10-24,5.5114

2018-10-23,5.2168

2018-10-22,5.3585

2018-10-19,5.6431

2018-10-18,5.5114

2018-10-17,5.1318

2018-10-16,5.5722

2018-10-15,5.4428

2018-10-12,5.9072

2018-10-11,5.6615

2018-10-10,5.7269

2018-10-09,5.5199

2018-10-08,5.6098

2018-10-05,4.7798

2018-10-04,4.7207

2018-10-03,4.2809

2018-10-02,4.4937

2018-10-01,4.1492

2018-09-28,3.4860

2018-09-27,3.8075

2018-09-26,3.6882

2018-09-25,3.9477

2018-09-24,3.7596

2018-09-21,3.8008

2018-09-20,4.2885

2018-09-19,4.6981

2018-09-18,4.4601

2018-09-17,4.3251

2018-09-14,4.0537

2018-09-13,4.1296

2018-09-12,4.1508

2018-09-11,4.2135

2018-09-10,4.2444

2018-09-07,4.1805

2018-09-06,3.7756

2018-09-05,3.6195

2018-09-04,2.6056

2018-08-31,2.6320

2018-08-30,2.4650

2018-08-29,2.7063

2018-08-28,2.8703

2018-08-27,3.0004

2018-08-24,3.1975

2018-08-23,3.2594

2018-08-22,3.4617

