time,PPO
2019-11-19,8.0833
2019-11-18,7.8321
2019-11-15,7.6085
2019-11-14,7.5154
2019-11-13,7.4115
2019-11-12,7.6089
2019-11-11,7.5740
2019-11-08,7.3237
2019-11-07,7.0201
2019-11-06,6.8000
2019-11-05,6.7026
2019-11-04,6.2580
2019-11-01,5.8679
2019-10-31,5.4767
2019-10-30,5.1819
2019-10-29,4.9480
2019-10-28,4.3604
2019-10-25,3.3710
2019-10-24,2.5073
2019-10-23,1.7038
2019-10-22,1.0729
2019-10-21,0.4620
2019-10-18,-0.3030
2019-10-17,-0.9513
2019-10-16,-1.4431
2019-10-15,-1.8809
2019-10-14,-2.4157
2019-10-11,-2.7178
2019-10-10,-2.9974
2019-10-09,-3.0004
2019-10-08,-2.6969
2019-10-07,-2.5931
2019-10-04,-2.5302
2019-10-03,-2.3606
2019-10-02,-1.9125
2019-10-01,-1.4646
2019-09-30,-1.0318
2019-09-27,-1.0617
2019-09-26,-1.1492
2019-09-25,-1.0975
2019-09-24,-1.0773
2019-09-23,-1.0008
2019-09-20,-0.6471
2019-09-19,-0.4265
2019-09-18,-0.4878
2019-09-17,-0.4589
2019-09-16,-0.7306
2019-09-13,-1.1234
2019-09-12,-1.0712
2019-09-11,-0.8866
2019-09-10,-0.7277
2019-09-09,-0.1795
2019-09-06,0.2241
2019-09-05,0.2810
2019-09-04,-0.0197
2019-09-03,-0.2713
2019-08-30,-0.9841
2019-08-29,-1.5772
2019-08-28,-1.7229
2019-08-27,-1.6115
2019-08-26,-0.8757
2019-08-23,-0.1859
2019-08-22,-0.6956
2019-08-21,-1.6950
2019-08-20,-2.9178
2019-08-19,-3.6777
2019-08-16,-4.2972
2019-08-15,-4.7009
2019-08-14,-4.0862
2019-08-13,-3.5854
2019-08-12,-3.0873
2019-08-09,-2.6620
2019-08-08,-2.3351
2019-08-07,-2.1339
2019-08-06,-1.4239
2019-08-05,-0.6609
2019-08-02,0.3015
2019-08-01,1.3117
2019-07-31,2.4567
2019-07-30,3.6148
2019-07-29,4.0341
2019-07-26,4.3578
2019-07-25,4.7401
2019-07-24,5.0115
2019-07-23,5.0931
2019-07-22,4.9684
2019-07-19,4.7160
2019-07-18,4.4217
2019-07-17,4.0197
2019-07-16,3.2099
2019-07-15,2.5655
2019-07-12,1.6981
2019-07-11,0.9993
2019-07-10,0.4147
2019-07-09,-0.0765
2019-07-08,-0.2111
2019-07-05,-0.1269
2019-07-03,0.0170
2019-07-02,-0.2575
2019-07-01,0.1123
2019-06-28,0.7913
2019-06-27,1.6866
2019-06-26,2.6068
2019-06-25,3.9795
2019-06-24,5.1725
2019-06-21,6.0729
2019-06-20,6.3989
2019-06-19,6.6507
2019-06-18,6.4141
2019-06-17,5.8899
2019-06-14,5.8328
2019-06-13,5.6373
2019-06-12,5.6216
2019-06-11,4.6154
2019-06-10,3.4236
2019-06-07,2.3921
2019-06-06,1.6674
2019-06-05,0.7088
2019-06-04,0.3580
2019-06-03,0.1221
2019-05-31,0.1109
2019-05-30,-0.0634
2019-05-29,-0.5975
2019-05-28,-0.6494
2019-05-24,-1.0140
2019-05-23,-0.9623
2019-05-22,-1.0887
2019-05-21,-1.0746
2019-05-20,-0.8806
2019-05-17,-0.5479
2019-05-16,-0.8018
2019-05-15,-0.8101
2019-05-14,-0.9081
2019-05-13,-0.9680
2019-05-10,-0.9329
2019-05-09,-0.9283
2019-05-08,-0.6377
2019-05-07,-0.2105
2019-05-06,0.2534
2019-05-03,0.6034
2019-05-02,0.9836
2019-05-01,1.0601
2019-04-30,1.4955
2019-04-29,1.7241
2019-04-26,1.7381
2019-04-25,1.8553
2019-04-24,2.3607
2019-04-23,3.2804
2019-04-22,4.3210
2019-04-18,5.3915
2019-04-17,5.7573
2019-04-16,6.0179
2019-04-15,6.0248
2019-04-12,6.1320
2019-04-11,6.0887
2019-04-10,6.2634
2019-04-09,6.3502
2019-04-08,6.6911
2019-04-05,7.2742
2019-04-04,7.0786
2019-04-03,6.9708
2019-04-02,5.8099
2019-04-01,4.9647
2019-03-29,4.0800
2019-03-28,3.6068
2019-03-27,3.2477
2019-03-26,2.7347
2019-03-25,1.7878
2019-03-22,0.8962
2019-03-21,0.0820
2019-03-20,-0.6424
2019-03-19,-1.0238
2019-03-18,-1.3710
2019-03-15,-1.1766
2019-03-14,-1.1038
2019-03-13,-0.6873
2019-03-12,-0.3355
2019-03-11,-0.1928
2019-03-08,-0.0891
2019-03-07,0.4222
2019-03-06,1.5557
2019-03-05,2.3835
2019-03-04,2.5169
2019-03-01,2.7589
2019-02-28,3.1140
2019-02-27,3.5604
2019-02-26,3.8774
2019-02-25,4.0096
2019-02-22,4.3594
2019-02-21,4.6841
2019-02-20,5.4351
2019-02-19,6.3268
2019-02-15,7.2921
2019-02-14,7.7297
2019-02-13,6.6885
2019-02-12,6.0886
2019-02-11,6.4713
2019-02-08,6.7847
2019-02-07,6.3194
2019-02-06,5.9811
2019-02-05,6.0503
2019-02-04,5.9638
2019-02-01,5.4035
2019-01-31,5.2747
2019-01-30,5.0420
2019-01-29,4.9027
2019-01-28,5.3423
2019-01-25,5.4896
2019-01-24,5.6329
2019-01-23,5.7128
2019-01-22,5.3512
2019-01-18,4.0190
2019-01-17,3.3384
2019-01-16,2.6116
2019-01-15,1.8337
2019-01-14,0.3861
2019-01-11,-0.8066
2019-01-10,-3.0505
2019-01-09,-4.5611
2019-01-08,-5.7622
2019-01-07,-6.9835
2019-01-04,-7.5305
2019-01-03,-7.8003
2019-01-02,-7.0090
2018-12-31,-6.5521
2018-12-28,-5.8307
2018-12-27,-5.1524
2018-12-26,-4.6835
2018-12-24,-4.6916
2018-12-21,-3.5205
2018-12-20,-2.2825
2018-12-19,-0.1062
2018-12-18,0.6387
2018-12-17,1.1048
2018-12-14,1.5541
2018-12-13,1.8725
2018-12-12,1.9541
2018-12-11,1.5553
2018-12-10,1.0024
2018-12-07,1.0226
2018-12-06,1.3104
2018-12-04,1.9045
2018-12-03,2.7395
2018-11-30,2.4068
2018-11-29,1.4072
2018-11-28,-0.2978
2018-11-27,-1.1245
2018-11-26,-1.5509
2018-11-23,-2.0412
2018-11-21,-2.9506
2018-11-20,-4.1509
2018-11-19,-4.9631
2018-11-16,-5.7506
2018-11-15,-7.4438
2018-11-14,-9.6243
2018-11-13,-12.0982
2018-11-12,-13.8502
2018-11-09,-14.9639
2018-11-08,-15.2831
2018-11-07,-14.9060
2018-11-06,-14.7763
2018-11-05,-15.2051
2018-11-02,-14.3859
2018-11-01,-13.6596
2018-10-31,-12.6188
2018-10-30,-11.8975
2018-10-29,-11.0001
2018-10-26,-10.1955
2018-10-25,-9.6689
2018-10-24,-8.7851
2018-10-23,-8.8370
2018-10-22,-9.0763
2018-10-19,-9.2127
2018-10-18,-8.6708
2018-10-17,-8.6585
2018-10-16,-7.8345
2018-10-15,-7.2799
2018-10-12,-5.6458
2018-10-11,-4.1971
2018-10-10,-2.5729
2018-10-09,-0.8490
2018-10-08,0.4618
2018-10-05,1.9753
2018-10-04,3.3326
2018-10-03,4.8568
2018-10-02,6.4104
2018-10-01,8.1553
2018-09-28,9.1898
2018-09-27,11.0313
2018-09-26,12.1380
2018-09-25,13.3421
2018-09-24,13.8014
2018-09-21,14.4867
2018-09-20,15.5834
2018-09-19,16.4933
2018-09-18,16.5365
2018-09-17,16.4973
2018-09-14,16.4759
2018-09-13,16.2654
2018-09-12,16.4916
2018-09-11,16.0010
2018-09-10,15.4142
2018-09-07,14.2596
2018-09-06,13.3883
2018-09-05,12.2709
2018-09-04,10.6833
2018-08-31,9.0524
2018-08-30,8.2258
2018-08-29,8.0384
2018-08-28,7.6282
2018-08-27,6.8506
2018-08-24,6.0517
2018-08-23,5.6810
2018-08-22,5.6468
2018-08-21,5.8692
2018-08-20,5.8495
2018-08-17,6.1336
2018-08-16,6.2634
2018-08-15,6.4950
2018-08-14,7.0855
2018-08-13,7.3694
2018-08-10,7.5065
2018-08-09,6.9143
2018-08-08,6.4881
2018-08-07,6.1253
2018-08-06,5.7225
2018-08-03,5.3713
2018-08-02,5.4072
2018-08-01,5.2466
2018-07-31,5.1133
2018-07-30,4.6889
2018-07-27,4.1549
2018-07-26,3.3756
2018-07-25,2.8521
2018-07-24,2.8816
2018-07-23,2.9327
2018-07-20,2.4324
2018-07-19,1.6988
2018-07-18,1.1031
2018-07-17,0.4064
2018-07-16,-0.0169
2018-07-13,-0.4529
2018-07-12,-0.7129
2018-07-11,-1.0648
2018-07-10,-0.9702
2018-07-09,-0.9262
2018-07-06,-0.2679
2018-07-05,0.5416
2018-07-03,1.9547
2018-07-02,3.0591
2018-06-29,4.1112
2018-06-28,5.3419
2018-06-27,6.2673
2018-06-26,7.2297
2018-06-25,7.7822
2018-06-22,8.2996
2018-06-21,9.0708
2018-06-20,9.5347
2018-06-19,9.8233
2018-06-18,9.8893
2018-06-15,9.3818
2018-06-14,9.1992
2018-06-13,8.8633
2018-06-12,8.6142
2018-06-11,8.5210
2018-06-08,8.3777
2018-06-07,8.2948
2018-06-06,8.2814
2018-06-05,8.0994
2018-06-04,7.9900
2018-06-01,7.9016
2018-05-31,8.1656
2018-05-30,8.3853
2018-05-29,8.3999
2018-05-25,8.7231
2018-05-24,8.8171
2018-05-23,8.6229
2018-05-22,8.4648
2018-05-21,8.2780
2018-05-18,7.8825
2018-05-17,7.4488
2018-05-16,7.2949
2018-05-15,6.8849
2018-05-14,6.9629
2018-05-11,7.0440
2018-05-10,6.0285
2018-05-09,5.3239
2018-05-08,4.7268
2018-05-07,4.2292
2018-05-04,3.6274
2018-05-03,3.4498
2018-05-02,3.4778
2018-05-01,2.9617
2018-04-30,2.1680
2018-04-27,1.4965
2018-04-26,0.3753
2018-04-25,-0.5248
2018-04-24,-1.3187
2018-04-23,-2.2215
2018-04-20,-2.7568
2018-04-19,-3.4297
2018-04-18,-4.4250
2018-04-17,-5.4956
2018-04-16,-6.2780
2018-04-13,-7.1406
2018-04-12,-7.8605
2018-04-11,-8.1362
2018-04-10,-8.1950
2018-04-09,-8.0764
2018-04-06,-7.5253
2018-04-05,-7.1989
2018-04-04,-6.9485
2018-04-03,-6.5323
2018-04-02,-5.9280
2018-03-29,-5.3254
2018-03-28,-4.7020
2018-03-27,-4.1712
2018-03-26,-3.5313
2018-03-23,-2.9976
2018-03-22,-2.3561
2018-03-21,-2.0332
2018-03-20,-1.7091
2018-03-19,-1.2803
2018-03-16,-0.8820
2018-03-15,-0.4733
2018-03-14,0.2181
2018-03-13,0.8950
2018-03-12,0.9321
2018-03-09,0.5932
2018-03-08,-0.0490
2018-03-07,-0.3013
2018-03-06,-0.9325
2018-03-05,-1.0108
2018-03-02,-0.9686
2018-03-01,-1.2700
2018-02-28,-1.7422
2018-02-27,-2.4521
2018-02-26,-3.3603
2018-02-23,-3.9324
2018-02-22,-4.2506
2018-02-21,-4.4549
2018-02-20,-4.0496
2018-02-16,-3.2518
2018-02-15,-1.9932
2018-02-14,-1.4183
2018-02-13,-0.6834
2018-02-12,0.0788
2018-02-09,0.4354
2018-02-08,1.3073
2018-02-07,2.5478
2018-02-06,3.6864
2018-02-05,4.6869
2018-02-02,5.6468
2018-02-01,6.1292
2018-01-31,6.1205
2018-01-30,5.8932
2018-01-29,6.0299
2018-01-26,5.8875
2018-01-25,5.7679
2018-01-24,6.4200
2018-01-23,6.7378
2018-01-22,7.1591
2018-01-19,7.3518
2018-01-18,7.0485
2018-01-17,6.3402
2018-01-16,5.9001
2018-01-12,5.5589
2018-01-11,5.1492
2018-01-10,4.7023
2018-01-09,4.3317
2018-01-08,4.0250
2018-01-05,3.5268
2018-01-04,3.0849
2018-01-03,1.8539
2018-01-02,0.7950
2017-12-29,-0.0346
2017-12-28,-0.7393
2017-12-27,-1.3285
2017-12-26,-2.0918
2017-12-22,-2.6971
2017-12-21,-3.3020
2017-12-20,-4.1431
2017-12-19,-4.9186
2017-12-18,-5.1948
2017-12-15,-5.3120
2017-12-14,-5.3742
2017-12-13,-5.2198
2017-12-12,-4.7297
2017-12-11,-4.0145
2017-12-08,-3.3307
2017-12-07,-2.5192
2017-12-06,-1.8618
2017-12-05,-1.1300
2017-12-04,-0.7882
2017-12-01,-0.6880
2017-11-30,-0.9404
2017-11-29,-1.9116
2017-11-28,-2.6668
2017-11-27,-3.5477
2017-11-24,-4.1901
2017-11-22,-4.5542
2017-11-21,-5.0190
2017-11-20,-6.0749
2017-11-17,-7.2608
2017-11-16,-8.4691
2017-11-15,-9.3919
2017-11-14,-10.2433
2017-11-13,-10.4108
2017-11-10,-10.3910
2017-11-09,-10.2542
2017-11-08,-8.8142
2017-11-07,-7.7377
2017-11-06,-6.7863
2017-11-03,-5.7165
2017-11-02,-4.2827
2017-11-01,-2.7108
2017-10-31,-0.9923
2017-10-30,0.5756
2017-10-27,1.9444
2017-10-26,2.7537
2017-10-25,3.2934
2017-10-24,3.7647
2017-10-23,3.4799
2017-10-20,3.4766
2017-10-19,3.6267
2017-10-18,3.8136
2017-10-17,3.4903
2017-10-16,3.0837
2017-10-13,2.7239
2017-10-12,2.2584
2017-10-11,1.5390
2017-10-10,1.0095
2017-10-09,0.9047
2017-10-06,1.0075
2017-10-05,1.5076
2017-10-04,1.7272
2017-10-03,1.9082
2017-10-02,1.6237
2017-09-29,1.3933
2017-09-28,1.1286
2017-09-27,1.0143
2017-09-26,1.1010
2017-09-25,0.9939
2017-09-22,1.0900
2017-09-21,1.0059
2017-09-20,0.8021
2017-09-19,0.7397
2017-09-18,0.9351
2017-09-15,0.9599
2017-09-14,0.6171
2017-09-13,0.3349
2017-09-12,0.1029
2017-09-11,-0.0152
2017-09-08,-0.2712
2017-09-07,-0.6624
2017-09-06,-1.3664
2017-09-05,-1.9095
2017-09-01,-2.5908
2017-08-31,-3.2260
2017-08-30,-3.7209
2017-08-29,-4.0746
2017-08-28,-4.5925
2017-08-25,-5.1248
2017-08-24,-5.2515
2017-08-23,-5.1562
2017-08-22,-4.8335
2017-08-21,-4.6867
2017-08-18,-4.4576
2017-08-17,-4.1540
2017-08-16,-3.8404
2017-08-15,-3.5812
2017-08-14,-3.2257
2017-08-11,-2.5558
2017-08-10,-1.2247
2017-08-09,-0.3079
2017-08-08,0.6966
2017-08-07,1.3475
2017-08-04,1.8131
2017-08-03,2.0453
2017-08-02,2.1463
2017-08-01,2.2046
2017-07-31,2.2003
2017-07-28,1.9299
2017-07-27,2.1287
2017-07-26,2.4152
2017-07-25,2.6547
2017-07-24,2.9752
2017-07-21,3.0531
2017-07-20,3.2509
2017-07-19,2.7605
2017-07-18,2.5199
2017-07-17,2.3203
2017-07-14,2.2274
2017-07-13,2.3604
2017-07-12,3.1746
2017-07-11,4.0444
2017-07-10,5.3130
2017-07-07,6.3563
2017-07-06,6.5872
2017-07-05,6.4827
2017-07-03,6.0262
2017-06-30,5.9735
2017-06-29,6.0198
2017-06-28,6.1550
2017-06-27,6.1086
2017-06-26,6.0073
2017-06-23,6.1425
2017-06-22,5.9048
2017-06-21,4.7967
2017-06-20,3.7162
2017-06-19,2.9361
2017-06-16,2.5074
2017-06-15,2.5492
2017-06-14,2.7278
2017-06-13,2.7647
2017-06-12,2.6609
2017-06-09,2.4698
2017-06-08,2.0986
2017-06-07,1.6122
2017-06-06,0.4458
2017-06-05,-0.5599
2017-06-02,-1.4004
2017-06-01,-0.8795
2017-05-31,-1.3765
2017-05-30,-1.9659
2017-05-26,-2.6147
2017-05-25,-3.4434
2017-05-24,-4.6015
2017-05-23,-5.8424
2017-05-22,-6.9132
2017-05-19,-7.9517
2017-05-18,-9.0608
2017-05-17,-10.2515
2017-05-16,-9.1285
2017-05-15,-8.9727
2017-05-12,-8.0023
2017-05-11,-7.3842
2017-05-10,-6.6484
2017-05-09,-6.1978
2017-05-08,-5.5919
2017-05-05,-4.7387
2017-05-04,-4.0349
2017-05-03,-3.2391
2017-05-02,-2.6624
2017-05-01,-2.3702
2017-04-28,-2.9502
2017-04-27,-3.2952
2017-04-26,-3.6715
2017-04-25,-3.8748
2017-04-24,-4.0102
2017-04-21,-3.5124
2017-04-20,-3.0687
2017-04-19,-2.4040
2017-04-18,-1.7576
2017-04-17,-1.3539
2017-04-13,-0.9451
2017-04-12,-0.3620
2017-04-11,0.1255
2017-04-10,0.5050
2017-04-07,0.9418
2017-04-06,1.1852
2017-04-05,1.0414
2017-04-04,1.0983
2017-04-03,0.4064
2017-03-31,-0.0429
2017-03-30,-0.3213
2017-03-29,-0.3548
2017-03-28,-0.0931
2017-03-27,0.1939
2017-03-24,0.1744
2017-03-23,-0.0032
2017-03-22,-0.3020
2017-03-21,-0.7727
2017-03-20,-1.1838
2017-03-17,-1.2160
2017-03-16,-0.3445
2017-03-15,0.2473
2017-03-14,1.0864
2017-03-13,1.6283
2017-03-10,2.2287
2017-03-09,2.9957
2017-03-08,4.2883
2017-03-07,5.0195
2017-03-06,5.6974
2017-03-03,6.6446
2017-03-02,7.6378
2017-03-01,8.4855
2017-02-28,9.2409
2017-02-27,10.1314
2017-02-24,10.8914
2017-02-23,11.8129
2017-02-22,12.9516
2017-02-21,12.8731
2017-02-17,12.8502
2017-02-16,12.8037
2017-02-15,11.5020
2017-02-14,10.2250
2017-02-13,9.0533
2017-02-10,7.6999
2017-02-09,6.0964
2017-02-08,4.5982
2017-02-07,2.6573
2017-02-06,0.5866
2017-02-03,-1.6213
2017-02-02,-3.3636
2017-02-01,-5.0070
2017-01-31,-5.9867
2017-01-30,-6.0533
2017-01-27,-5.9013
2017-01-26,-5.4084
2017-01-25,-4.7177
2017-01-24,-4.1521
2017-01-23,-3.5824
2017-01-20,-2.6445
2017-01-19,-1.6927
2017-01-18,-0.7057
2017-01-17,0.4208
2017-01-13,1.8126
2017-01-12,3.3386
2017-01-11,4.7168
2017-01-10,6.0146
2017-01-09,7.1963
2017-01-06,8.2119
2017-01-05,8.8628
2017-01-04,9.3658
2017-01-03,9.9879
2016-12-30,10.3579
2016-12-29,10.8094
2016-12-28,11.1788
2016-12-27,11.3862
2016-12-23,11.4932
2016-12-22,11.4863
2016-12-21,11.6908
2016-12-20,11.3522
2016-12-19,10.8942
2016-12-16,10.7285
2016-12-15,10.8719
2016-12-14,10.9156
2016-12-13,11.0311
2016-12-12,11.3004
2016-12-09,11.4678
2016-12-08,11.6663
2016-12-07,11.9555
2016-12-06,12.3319
2016-12-05,12.5217
2016-12-02,12.3108
2016-12-01,11.3105
2016-11-30,10.0586
2016-11-29,8.6679
2016-11-28,7.0707
2016-11-25,5.9784
2016-11-23,5.0737
2016-11-22,4.1077
2016-11-21,2.7536
2016-11-18,1.3337
2016-11-17,0.2430
2016-11-16,-0.3840
2016-11-15,-0.2648
2016-11-14,0.0880
2016-11-11,0.5002
2016-11-10,1.0807
2016-11-09,2.2675
2016-11-08,2.3291
2016-11-07,1.7757
2016-11-04,1.8042
2016-11-03,1.9961
2016-11-02,2.0953
2016-11-01,2.1119
2016-10-31,2.1398
2016-10-28,1.6262
2016-10-27,1.3916
2016-10-26,1.1119
2016-10-25,1.2023
2016-10-24,1.0468
2016-10-21,1.5515
2016-10-20,2.1764
2016-10-19,2.7406
2016-10-18,3.5954
2016-10-17,4.3119
2016-10-14,4.7904
2016-10-13,4.9120
2016-10-12,4.7576
2016-10-11,3.9238
2016-10-10,3.3683
2016-10-07,2.4588
2016-10-06,1.4841
2016-10-05,0.1695
2016-10-04,-1.0838
2016-10-03,-2.6396
2016-09-30,-4.0930
2016-09-29,-5.4657
2016-09-28,-7.1606
2016-09-27,-8.4856
2016-09-26,-9.8295
2016-09-23,-10.3114
2016-09-22,-10.0232
2016-09-21,-9.0497
2016-09-20,-7.9061
2016-09-19,-6.7672
2016-09-16,-5.4895
2016-09-15,-3.9878
2016-09-14,-2.4130
2016-09-13,-0.8095
2016-09-12,0.7686
2016-09-09,2.2433
2016-09-08,4.1146
2016-09-07,5.6978
2016-09-06,6.7373
2016-09-02,6.6618
2016-09-01,6.0773
2016-08-31,5.6886
2016-08-30,5.3949
2016-08-29,4.9427
2016-08-26,4.7454
2016-08-25,4.7509
2016-08-24,4.9111
2016-08-23,5.1988
2016-08-22,5.1844
2016-08-19,5.2811
2016-08-18,5.1107
2016-08-17,5.3317
2016-08-16,6.2840
2016-08-15,7.5724
2016-08-12,8.6564
2016-08-11,10.0150
2016-08-10,11.6740
2016-08-09,13.0897
2016-08-08,13.1450
2016-08-05,12.1962
2016-08-04,11.5626
2016-08-03,11.0245
2016-08-02,11.0538
2016-08-01,10.4327
2016-07-29,9.3062
2016-07-28,8.0100
2016-07-27,6.4595
2016-07-26,4.9159
2016-07-25,3.2460
2016-07-22,2.0312
2016-07-21,1.8165
2016-07-20,2.0305
2016-07-19,2.2554
2016-07-18,2.6641
2016-07-15,2.8143
2016-07-14,3.3271
2016-07-13,3.0968
2016-07-12,3.2422
2016-07-11,4.1683
2016-07-08,4.8281
2016-07-07,6.0042
2016-07-06,6.5298
2016-07-05,7.2966
2016-07-01,7.4592
2016-06-30,7.0881
2016-06-29,6.5765
2016-06-28,6.2258
2016-06-27,5.8837
2016-06-24,6.3707
2016-06-23,6.5391
2016-06-22,6.5358
2016-06-21,6.6400
2016-06-20,5.8400
2016-06-17,5.6003
2016-06-16,5.5102
2016-06-15,6.2344
2016-06-14,7.3623
2016-06-13,7.9973
2016-06-10,8.3026
2016-06-09,8.7979
2016-06-08,8.7604
2016-06-07,8.2809
2016-06-06,7.7299
2016-06-03,7.2977
2016-06-02,6.9609
2016-06-01,6.6079
2016-05-31,6.0029
2016-05-27,4.4776
2016-05-26,4.4882
2016-05-25,4.6832
2016-05-24,5.2004
2016-05-23,5.6212
2016-05-20,6.2722
2016-05-19,6.9819
2016-05-18,7.7356
2016-05-17,8.7529
2016-05-16,9.4448
2016-05-13,10.3306
2016-05-12,11.8263
2016-05-11,13.0603
2016-05-10,13.7507
2016-05-09,15.7946
2016-05-06,14.2187
2016-05-05,12.7592
2016-05-04,11.0644
2016-05-03,9.8008
2016-05-02,8.4581
2016-04-29,6.9304
2016-04-28,6.0205
2016-04-27,4.8766
2016-04-26,3.3668
2016-04-25,1.6899
2016-04-22,0.1958
2016-04-21,-1.4960
2016-04-20,-0.8946
2016-04-19,-0.5296
2016-04-18,0.2442
2016-04-15,1.2228
2016-04-14,2.3429
2016-04-13,3.3860
2016-04-12,3.8117
2016-04-11,4.4064
2016-04-08,4.6085
2016-04-07,5.4046
2016-04-06,6.6213
2016-04-05,8.0772
2016-04-04,9.3198
2016-04-01,9.9864
2016-03-31,10.2223
2016-03-30,11.2894
2016-03-29,11.6182
2016-03-28,11.2360
2016-03-24,10.9790
2016-03-23,10.8577
2016-03-22,11.6686
2016-03-21,11.9426
2016-03-18,12.4850
2016-03-17,12.3176
2016-03-16,11.7260
2016-03-15,11.2222
2016-03-14,10.5989
2016-03-11,9.1305
2016-03-10,8.0319
2016-03-09,7.4043
2016-03-08,6.6330
2016-03-07,5.2508
2016-03-04,3.7369
2016-03-03,2.2795
2016-03-02,0.4358
2016-03-01,-1.2133
2016-02-29,-2.2419
2016-02-26,-3.3981
2016-02-25,-3.6060
2016-02-24,-3.8762
2016-02-23,-4.0626
2016-02-22,-4.0053
2016-02-19,-4.1978
2016-02-18,-4.7424
2016-02-17,-4.5752
2016-02-16,-3.7850
2016-02-12,-3.5738
2016-02-11,-3.5754
2016-02-10,-4.3046
2016-02-09,-4.8085
2016-02-08,-5.9684
2016-02-05,-7.0685
2016-02-04,-9.3261
2016-02-03,-11.2016
2016-02-02,-12.5806
2016-02-01,-12.9971
2016-01-29,-13.4928
2016-01-28,-13.2919
2016-01-27,-12.9082
2016-01-26,-13.4627
2016-01-25,-13.4043
2016-01-22,-12.4307
2016-01-21,-10.4176
2016-01-20,-8.5207
2016-01-19,-5.8919
2016-01-15,-3.0797
2016-01-14,-0.4372
2016-01-13,1.9205
2016-01-12,4.0573
2016-01-11,5.7452
2016-01-08,7.2627
2016-01-07,8.2111
2016-01-06,8.6426
2016-01-05,9.1085
2016-01-04,9.0308
2015-12-31,8.3911
2015-12-30,7.7077
2015-12-29,6.8900
2015-12-28,6.4598
2015-12-24,5.7046
2015-12-23,5.4530
2015-12-22,5.2167
2015-12-21,4.8142
2015-12-18,4.6550
2015-12-17,4.6680
2015-12-16,4.8196
2015-12-15,4.9243
2015-12-14,5.1931
2015-12-11,5.5989
2015-12-10,5.8175
2015-12-09,5.2619
2015-12-08,5.0637
2015-12-07,4.6102
2015-12-04,4.1270
2015-12-03,3.1618
2015-12-02,2.3873
2015-12-01,1.5289
2015-11-30,0.4535
2015-11-27,-0.2738
2015-11-25,-1.0667
2015-11-24,-1.4796
2015-11-23,-1.6367
2015-11-20,-1.2133
2015-11-19,-0.8401
2015-11-18,0.0644
2015-11-17,0.7138
2015-11-16,1.4798
2015-11-13,2.0976
2015-11-12,2.9739
2015-11-11,3.8454
2015-11-10,4.6339
2015-11-09,5.8366
2015-11-06,6.5172
2015-11-05,7.1406
2015-11-04,7.3787
2015-11-03,7.6834
2015-11-02,7.5482
2015-10-30,7.6264
2015-10-29,7.7503
2015-10-28,7.7671
2015-10-27,7.3882
2015-10-26,7.2932
2015-10-23,6.9310
2015-10-22,6.0703
2015-10-21,5.2252
2015-10-20,4.3948
2015-10-19,3.9691
2015-10-16,2.7416
2015-10-15,1.9554
2015-10-14,0.8432
2015-10-13,-0.3342
2015-10-12,-1.0860
2015-10-09,-1.6070
2015-10-08,-2.4078
2015-10-07,-2.8752
2015-10-06,-3.0031
2015-10-05,-2.8592
2015-10-02,-2.4003
2015-10-01,-1.8912
2015-09-30,-1.1639
2015-09-29,-0.7623
2015-09-28,0.5820
2015-09-25,1.3306
2015-09-24,1.7838
2015-09-23,2.3495
2015-09-22,2.6850
2015-09-21,2.7212
2015-09-18,2.5807
2015-09-17,1.7795
2015-09-16,1.3901
2015-09-15,1.1203
2015-09-14,0.2638
2015-09-11,-0.8005
2015-09-10,-2.6971
2015-09-09,-3.6887
2015-09-08,-4.6971
2015-09-04,-5.5991
2015-09-03,-5.9017
2015-09-02,-6.1851
2015-09-01,-6.0519
2015-08-31,-5.3001
2015-08-28,-5.1163
2015-08-27,-4.7167
2015-08-26,-4.2002
2015-08-25,-3.4212
2015-08-24,-1.7861
2015-08-21,-0.2667
2015-08-20,1.2353
2015-08-19,2.5967
2015-08-18,3.8332
2015-08-17,4.0665
2015-08-14,4.2984
2015-08-13,4.5272
2015-08-12,3.9809
2015-08-11,2.3795
2015-08-10,0.2494
2015-08-07,-1.6378
2015-08-06,-3.5222
2015-08-05,-5.3515
2015-08-04,-7.1725
2015-08-03,-9.1757
2015-07-31,-11.1794
2015-07-30,-12.2015
2015-07-29,-12.8224
2015-07-28,-13.8697
2015-07-27,-14.3827
2015-07-24,-14.3660
2015-07-23,-14.2762
2015-07-22,-13.9157
2015-07-21,-12.1792
2015-07-20,-10.2601
2015-07-17,-8.7891
2015-07-16,-7.3951
2015-07-15,-6.3556
2015-07-14,-5.0794
2015-07-13,-3.6368
2015-07-10,-1.8928
2015-07-09,-0.1239
2015-07-08,1.5919
2015-07-07,3.1796
2015-07-06,4.3543
2015-07-02,4.6887
2015-07-01,4.4823
2015-06-30,4.4699
2015-06-29,4.3573
2015-06-26,4.3885
2015-06-25,4.1153
2015-06-24,3.6002
2015-06-23,2.9584
2015-06-22,2.4515
2015-06-19,1.9039
2015-06-18,1.1806
2015-06-17,0.6738
2015-06-16,0.1306
