time,TRIX
2018-05-30,-0.0236
2018-05-29,-0.0413
2018-05-25,-0.0563
2018-05-24,-0.0691
2018-05-23,0.0252
2018-05-22,0.2068
2018-05-21,0.3961
2018-05-18,0.4240
2018-05-17,0.2532
2018-05-16,0.0987
2018-05-15,0.0506
2018-05-14,0.1941
2018-05-11,0.2101
2018-05-10,0.1328
2018-05-09,0.2089
2018-05-08,0.2256
2018-05-07,0.0824
2018-05-04,-0.0515
2018-05-03,-0.1609
2018-05-02,-0.3236
2018-05-01,-0.4030
2018-04-30,-0.3911
2018-04-27,-0.3776
2018-04-26,-0.3067
2018-04-25,-0.2383
2018-04-24,-0.0023
2018-04-23,0.3091
2018-04-20,0.5809
2018-04-19,0.7659
2018-04-18,0.8129
2018-04-17,0.6607
2018-04-16,0.5227
2018-04-13,0.4724
2018-04-12,0.4290
2018-04-11,0.3403
2018-04-10,0.2870
2018-04-09,0.1358
2018-04-06,0.0879
2018-04-05,-0.0703
2018-04-04,-0.3415
2018-04-03,-0.6025
2018-04-02,-0.7263
2018-03-29,-0.6613
2018-03-28,-0.5768
2018-03-27,-0.2547
2018-03-26,0.0665
2018-03-23,0.2499
2018-03-22,0.6292
2018-03-21,0.7219
2018-03-20,0.6460
2018-03-19,0.5968
2018-03-16,0.6780
2018-03-15,0.7258
2018-03-14,0.8557
2018-03-13,0.9502
2018-03-12,1.0784
2018-03-09,1.0865
2018-03-08,1.0551
2018-03-07,0.9479
2018-03-06,0.8240
2018-03-05,0.7696
2018-03-02,0.7082
2018-03-01,0.8357
2018-02-28,1.1007
2018-02-27,1.4028
2018-02-26,1.6983
2018-02-23,1.9713
2018-02-22,2.2404
2018-02-21,2.5149
2018-02-20,2.4544
2018-02-16,2.2816
2018-02-15,1.7557
2018-02-14,1.0145
2018-02-13,0.3036
2018-02-12,-0.0975
2018-02-09,-0.3232
2018-02-08,-0.2815
2018-02-07,-0.1258
2018-02-06,-0.0413
2018-02-05,0.0621
2018-02-02,0.1757
2018-02-01,0.2000
2018-01-31,0.2213
2018-01-30,0.3009
2018-01-29,0.3908
2018-01-26,0.2965
2018-01-25,0.1587
2018-01-24,0.0451
2018-01-23,-0.0953
2018-01-22,-0.3115
2018-01-19,-0.3170
2018-01-18,-0.1574
2018-01-17,0.0512
2018-01-16,0.2147
2018-01-12,0.3683
2018-01-11,0.3571
2018-01-10,0.3862
2018-01-09,0.3624
2018-01-08,0.3033
2018-01-05,0.2024
2018-01-04,0.0678
2018-01-03,-0.1203
2018-01-02,-0.0090
2017-12-29,0.1972
2017-12-28,0.4802
2017-12-27,0.7019
2017-12-26,0.8975
2017-12-22,1.0675
2017-12-21,1.2543
2017-12-20,1.2761
2017-12-19,1.2248
2017-12-18,1.0868
2017-12-15,0.8677
2017-12-14,0.6200
2017-12-13,0.2355
2017-12-12,-0.1458
2017-12-11,-0.3808
2017-12-08,-0.4854
2017-12-07,-0.6297
2017-12-06,-0.6947
2017-12-05,-0.6315
2017-12-04,-0.5371
2017-12-01,-0.4362
2017-11-30,-0.4284
2017-11-29,-0.4893
2017-11-28,-0.5138
2017-11-27,-0.7069
2017-11-24,-0.9750
2017-11-22,-1.1688
2017-11-21,-1.3929
2017-11-20,-1.5953
2017-11-17,-1.8951
2017-11-16,-2.2361
2017-11-15,-2.5065
2017-11-14,-2.4520
2017-11-13,-2.1907
2017-11-10,-1.7649
2017-11-09,-1.1349
2017-11-08,-0.3911
2017-11-07,0.1761
2017-11-06,0.2325
2017-11-03,0.2141
2017-11-02,0.2143
2017-11-01,0.1321
2017-10-31,0.0165
2017-10-30,-0.0841
2017-10-27,-0.1713
2017-10-26,-0.1388
2017-10-25,-0.0518
2017-10-24,0.0089
2017-10-23,-0.0424
2017-10-20,-0.0639
2017-10-19,-0.0711
2017-10-18,-0.0316
2017-10-17,-0.0763
2017-10-16,-0.1084
2017-10-13,-0.1158
2017-10-12,-0.1278
2017-10-11,-0.1682
2017-10-10,-0.1684
2017-10-09,-0.0632
2017-10-06,0.1065
2017-10-05,0.2395
2017-10-04,0.3239
2017-10-03,0.4513
2017-10-02,0.4432
2017-09-29,0.3386
2017-09-28,0.1668
2017-09-27,0.0470
2017-09-26,0.0016
2017-09-25,0.1621
2017-09-22,0.3754
2017-09-21,0.5441
2017-09-20,0.7075
2017-09-19,0.8210
2017-09-18,0.8547
2017-09-15,0.8726
2017-09-14,0.8664
2017-09-13,0.8516
2017-09-12,0.8404
2017-09-11,0.7886
2017-09-08,0.7984
2017-09-07,0.8876
2017-09-06,0.8906
2017-09-05,0.8853
2017-09-01,0.7701
2017-08-31,0.6372
2017-08-30,0.3878
2017-08-29,0.1886
2017-08-28,0.1709
2017-08-25,0.1709
2017-08-24,0.1583
2017-08-23,0.0627
2017-08-22,-0.0522
2017-08-21,-0.1858
2017-08-18,-0.2728
2017-08-17,-0.4830
2017-08-16,-0.7301
2017-08-15,-1.0203
2017-08-14,-1.2579
2017-08-11,-1.6147
2017-08-10,-1.7605
2017-08-09,-1.8293
2017-08-08,-1.9356
2017-08-07,-1.9643
2017-08-04,-1.9189
2017-08-03,-1.8852
2017-08-02,-1.8287
2017-08-01,-1.5180
2017-07-31,-1.0037
2017-07-28,-0.2709
2017-07-27,0.3711
2017-07-26,0.4892
2017-07-25,0.4139
2017-07-24,0.3671
2017-07-21,0.3585
2017-07-20,0.4845
2017-07-19,0.5603
2017-07-18,0.4752
2017-07-17,0.5080
2017-07-14,0.4383
2017-07-13,0.2893
2017-07-12,0.0531
2017-07-11,-0.2302
2017-07-10,-0.3647
2017-07-07,-0.3968
2017-07-06,-0.4527
2017-07-05,-0.4327
2017-07-03,-0.4042
2017-06-30,-0.2599
2017-06-29,-0.0800
2017-06-28,0.1023
2017-06-27,0.1066
2017-06-26,0.1828
2017-06-23,0.0676
2017-06-22,-0.3263
2017-06-21,-0.5453
2017-06-20,-0.7443
2017-06-19,-0.8606
2017-06-16,-0.9555
2017-06-15,-0.8218
2017-06-14,-0.5828
2017-06-13,-0.3439
2017-06-12,-0.1119
2017-06-09,0.2930
2017-06-08,0.4877
2017-06-07,0.3571
2017-06-06,0.1480
2017-06-05,0.0057
2017-06-02,-0.0485
2017-06-01,-0.1237
2017-05-31,-0.0272
2017-05-30,0.0672
2017-05-26,0.0604
2017-05-25,-0.0995
2017-05-24,-0.2129
2017-05-23,-0.2741
2017-05-22,-0.2580
2017-05-19,-0.3422
2017-05-18,-0.2552
2017-05-17,-0.0947
2017-05-16,0.1193
2017-05-15,0.0452
2017-05-12,-0.1520
2017-05-11,-0.3314
2017-05-10,-0.3320
2017-05-09,-0.4389
2017-05-08,-0.3267
2017-05-05,-0.1612
2017-05-04,0.1878
2017-05-03,0.5120
2017-05-02,0.9617
2017-05-01,1.3691
2017-04-28,1.3760
2017-04-27,1.1742
2017-04-26,0.8112
2017-04-25,0.1827
2017-04-24,-0.4781
2017-04-21,-0.6450
2017-04-20,-0.5545
2017-04-19,-0.2662
2017-04-18,0.0892
2017-04-17,0.4689
2017-04-13,0.7514
2017-04-12,0.9940
2017-04-11,1.2527
2017-04-10,1.3857
2017-04-07,1.4647
2017-04-06,1.4338
2017-04-05,1.2432
2017-04-04,0.8897
2017-04-03,0.4072
2017-03-31,-0.0779
2017-03-30,-0.1682
2017-03-29,-0.1388
2017-03-28,-0.1344
2017-03-27,-0.0680
2017-03-24,0.0493
2017-03-23,0.2004
2017-03-22,0.4331
2017-03-21,0.6403
2017-03-20,0.8466
2017-03-17,0.9338
2017-03-16,0.9983
2017-03-15,0.9809
2017-03-14,0.8703
2017-03-13,0.6139
2017-03-10,0.3623
2017-03-09,0.2089
2017-03-08,0.1340
2017-03-07,0.0983
2017-03-06,0.0838
2017-03-03,0.2367
2017-03-02,0.5125
2017-03-01,0.8203
2017-02-28,1.1691
2017-02-27,1.5819
2017-02-24,1.8885
2017-02-23,2.1190
2017-02-22,2.3445
2017-02-21,2.2205
2017-02-17,1.8544
2017-02-16,1.3344
2017-02-15,0.6606
2017-02-14,0.0774
2017-02-13,0.0796
2017-02-10,0.0442
2017-02-09,-0.0772
2017-02-08,-0.2815
2017-02-07,-0.3609
2017-02-06,-0.3416
2017-02-03,-0.2747
2017-02-02,-0.1466
2017-02-01,0.1136
2017-01-31,0.4013
2017-01-30,0.7319
2017-01-27,1.0339
2017-01-26,1.2216
2017-01-25,1.3274
2017-01-24,1.2987
2017-01-23,1.3022
2017-01-20,1.3689
2017-01-19,1.3748
2017-01-18,1.2741
2017-01-17,1.2512
2017-01-13,1.2863
2017-01-12,1.2712
2017-01-11,1.1637
2017-01-10,0.9298
2017-01-09,0.8239
2017-01-06,0.6816
2017-01-05,0.4871
2017-01-04,0.2557
2017-01-03,0.0436
2016-12-30,-0.1079
2016-12-29,-0.2710
2016-12-28,-0.4575
2016-12-27,-0.5400
2016-12-23,-0.6517
2016-12-22,-0.7480
2016-12-21,-0.8179
2016-12-20,-0.8849
2016-12-19,-0.9420
2016-12-16,-0.9562
2016-12-15,-1.0049
2016-12-14,-1.0152
2016-12-13,-0.8785
2016-12-12,-0.6650
2016-12-09,-0.4861
2016-12-08,-0.4576
2016-12-07,-0.4800
2016-12-06,-0.4684
2016-12-05,-0.3986
2016-12-02,-0.2126
2016-12-01,0.2452
2016-11-30,0.6991
2016-11-29,1.0436
2016-11-28,1.2979
2016-11-25,1.5440
2016-11-23,1.7038
2016-11-22,1.7547
2016-11-21,1.7672
2016-11-18,1.7019
2016-11-17,1.5388
2016-11-16,1.5721
2016-11-15,1.6780
2016-11-14,1.7109
2016-11-11,1.3691
2016-11-10,0.4937
2016-11-09,-0.3564
2016-11-08,-0.7788
2016-11-07,-1.0462
2016-11-04,-1.2107
2016-11-03,-1.2038
2016-11-02,-1.1126
2016-11-01,-0.9685
2016-10-31,-0.8777
2016-10-28,-0.5993
2016-10-27,-0.3091
2016-10-26,0.0434
2016-10-25,0.2942
2016-10-24,0.3793
2016-10-21,0.3430
2016-10-20,0.3447
2016-10-19,0.2754
2016-10-18,0.0569
2016-10-17,0.0204
2016-10-14,0.0093
2016-10-13,0.0102
2016-10-12,0.0093
2016-10-11,-0.0387
2016-10-10,-0.0879
2016-10-07,-0.1176
2016-10-06,-0.0807
2016-10-05,-0.0859
2016-10-04,-0.1099
2016-10-03,-0.1134
2016-09-30,-0.0184
2016-09-29,0.0588
2016-09-28,0.1032
2016-09-27,0.1614
2016-09-26,0.2624
2016-09-23,0.4345
2016-09-22,0.6168
2016-09-21,0.6047
2016-09-20,0.6045
2016-09-19,0.4629
2016-09-16,0.3529
2016-09-15,0.2717
2016-09-14,0.2855
2016-09-13,0.3545
2016-09-12,0.5904
2016-09-09,0.8164
2016-09-08,1.0245
2016-09-07,1.0314
2016-09-06,0.9057
2016-09-02,0.8500
2016-09-01,0.8392
2016-08-31,0.8189
2016-08-30,0.7461
2016-08-29,0.6507
2016-08-26,0.6595
2016-08-25,0.6174
2016-08-24,0.5362
2016-08-23,0.4271
2016-08-22,0.3691
2016-08-19,0.4312
2016-08-18,0.4975
2016-08-17,0.6320
2016-08-16,0.8561
2016-08-15,1.0306
2016-08-12,1.1468
2016-08-11,1.1704
2016-08-10,1.1262
2016-08-09,1.0498
2016-08-08,0.9733
2016-08-05,1.0157
2016-08-04,1.1514
2016-08-03,1.3166
2016-08-02,1.5226
2016-08-01,1.5729
2016-07-29,1.4746
2016-07-28,1.2162
2016-07-27,0.7046
2016-07-26,0.1005
2016-07-25,0.0735
2016-07-22,0.0834
2016-07-21,0.1750
2016-07-20,0.2844
2016-07-19,0.3142
2016-07-18,0.4318
2016-07-15,0.5437
2016-07-14,0.7020
2016-07-13,0.8932
2016-07-12,1.0095
2016-07-11,1.0499
2016-07-08,1.0667
