time,ROCR
2019-11-15,1.0446
2019-11-14,1.0412
2019-11-13,1.0598
2019-11-12,1.1031
2019-11-11,1.0870
2019-11-08,1.0761
2019-11-07,1.0655
2019-11-06,1.0367
2019-11-05,1.0032
2019-11-04,0.9688
2019-11-01,0.9548
2019-10-31,1.0509
2019-10-30,1.2369
2019-10-29,1.2373
2019-10-28,1.2927
2019-10-25,1.2770
2019-10-24,1.1439
2019-10-23,0.9805
2019-10-22,0.9910
2019-10-21,0.9865
2019-10-18,1.0365
2019-10-17,1.0704
2019-10-16,1.0622
2019-10-15,1.0743
2019-10-14,1.0809
2019-10-11,1.0711
2019-10-10,1.0503
2019-10-09,1.0058
2019-10-08,0.9810
2019-10-07,0.9869
2019-10-04,0.9558
2019-10-03,0.9607
2019-10-02,1.0631
2019-10-01,1.0962
2019-09-30,0.9985
2019-09-27,1.0063
2019-09-26,0.9836
2019-09-25,0.9393
2019-09-24,0.9118
2019-09-23,0.9935
2019-09-20,0.9813
2019-09-19,1.0030
2019-09-18,0.9854
2019-09-17,1.0393
2019-09-16,1.0475
2019-09-13,1.0780
2019-09-12,1.0710
2019-09-11,1.1197
2019-09-10,1.0468
2019-09-09,1.0274
2019-09-06,1.0259
2019-09-05,1.0649
2019-09-04,1.0308
2019-09-03,1.0466
2019-08-30,1.0672
2019-08-29,0.9980
2019-08-28,0.9763
2019-08-27,0.9478
2019-08-26,0.9478
2019-08-23,0.9612
2019-08-22,1.0302
2019-08-21,1.0055
2019-08-20,0.9611
2019-08-19,0.9905
2019-08-16,0.9359
2019-08-15,0.9049
2019-08-14,0.9409
2019-08-13,1.0184
2019-08-12,1.0030
2019-08-09,1.0029
2019-08-08,1.0190
2019-08-07,0.9661
2019-08-06,0.9525
2019-08-05,0.9684
2019-08-02,1.0276
2019-08-01,1.0220
2019-07-31,0.9121
2019-07-30,0.9312
2019-07-29,0.9221
2019-07-26,0.8833
2019-07-25,0.9025
2019-07-24,1.0393
2019-07-23,1.0309
2019-07-22,1.0086
2019-07-19,1.0535
2019-07-18,1.0626
2019-07-17,1.0667
2019-07-16,1.0970
2019-07-15,1.1005
2019-07-12,1.0514
2019-07-11,1.0158
2019-07-10,1.0640
2019-07-09,1.0127
2019-07-08,1.0308
2019-07-05,1.0460
2019-07-03,1.0713
2019-07-02,1.0218
2019-07-01,1.0158
2019-06-28,1.0072
2019-06-27,1.0147
2019-06-26,0.9684
2019-06-25,0.9778
2019-06-24,0.9938
2019-06-21,1.0323
2019-06-20,1.0267
