time,SAR
2019-11-15,22.0810
2019-11-14,22.2941
2019-11-13,22.3734
2019-11-12,22.4086
2019-11-11,22.4441
2019-11-08,22.4800
2019-11-07,18.9837
2019-11-06,18.8755
2019-11-05,18.7640
2019-11-04,18.6491
2019-11-01,18.5306
2019-10-31,18.4085
2019-10-30,18.2826
2019-10-29,18.1528
2019-10-28,18.0189
2019-10-25,17.9313
2019-10-24,17.8900
2019-10-23,22.0047
2019-10-22,22.3625
2019-10-21,22.7514
2019-10-18,23.1741
2019-10-17,23.6336
2019-10-16,24.1330
2019-10-15,24.6759
2019-10-14,25.2660
2019-10-11,25.7180
2019-10-10,26.0562
2019-10-09,26.3476
2019-10-08,26.6543
2019-10-07,26.9772
2019-10-04,27.3170
2019-10-03,27.6748
2019-10-02,28.0513
2019-10-01,28.3193
2019-09-30,28.5021
2019-09-27,28.6123
2019-09-26,28.7248
2019-09-25,28.8396
2019-09-24,28.8900
2019-09-23,23.7542
2019-09-20,23.5953
2019-09-19,23.4316
2019-09-18,23.2627
2019-09-17,23.1510
2019-09-16,23.0369
2019-09-13,22.9826
2019-09-12,22.9278
2019-09-11,22.8724
2019-09-10,22.8165
2019-09-09,22.7600
2019-09-06,28.6763
2019-09-05,29.1216
2019-09-04,29.6005
2019-09-03,30.1154
2019-08-30,30.6690
2019-08-29,31.2643
2019-08-28,31.9044
2019-08-27,32.4498
2019-08-26,32.8740
2019-08-23,33.3205
2019-08-22,33.6622
2019-08-21,33.8861
2019-08-20,34.0377
2019-08-19,34.1923
2019-08-16,34.2658
2019-08-15,34.3400
2019-08-14,30.7859
2019-08-13,30.7500
2019-08-12,34.4053
2019-08-09,34.7668
2019-08-08,35.1641
2019-08-07,35.6007
2019-08-06,36.0804
2019-08-05,36.6076
2019-08-02,37.1039
2019-08-01,37.6434
2019-07-31,38.0471
2019-07-30,38.4812
2019-07-29,38.8387
2019-07-26,39.1260
2019-07-25,39.4284
2019-07-24,39.7467
2019-07-23,40.0818
2019-07-22,40.4345
2019-07-19,40.8058
2019-07-18,41.1967
2019-07-17,41.6081
2019-07-16,42.0411
2019-07-15,42.4970
2019-07-12,42.8494
2019-07-11,43.0392
2019-07-10,43.1404
2019-07-09,43.2437
2019-07-08,43.3491
2019-07-05,43.4566
2019-07-03,43.5664
2019-07-02,43.6181
2019-07-01,43.6704
2019-06-28,43.7233
2019-06-27,43.7766
2019-06-26,43.8305
2019-06-25,43.8850
2019-06-24,43.9400
2019-06-21,38.4356
2019-06-20,38.3800
2019-06-19,43.9484
2019-06-18,44.3038
2019-06-17,44.6820
2019-06-14,45.0842
2019-06-13,45.5121
2019-06-12,45.9674
2019-06-11,46.4517
2019-06-10,46.9669
2019-06-07,47.5150
2019-06-06,48.0981
2019-06-05,48.7184
2019-06-04,49.3783
2019-06-03,50.0803
2019-05-31,50.6108
2019-05-30,50.9655
2019-05-29,51.2375
2019-05-28,51.4052
2019-05-24,51.5763
2019-05-23,51.7509
2019-05-22,51.9291
2019-05-21,52.1109
2019-05-20,52.2965
2019-05-17,52.3834
2019-05-16,52.4712
2019-05-15,52.5599
2019-05-14,52.6495
2019-05-13,52.7400
2019-05-10,45.0910
2019-05-09,44.6885
2019-05-08,44.2647
2019-05-07,43.8186
2019-05-06,43.3491
2019-05-03,42.8548
2019-05-02,42.3345
2019-05-01,41.7869
2019-04-30,41.2104
2019-04-29,40.7358
2019-04-26,40.4360
2019-04-25,40.2674
2019-04-24,40.0953
2019-04-23,39.9197
2019-04-22,39.7405
2019-04-18,39.6600
2019-04-17,47.1969
2019-04-16,47.3507
2019-04-15,47.5077
2019-04-12,47.6678
2019-04-11,47.8312
2019-04-10,47.9047
2019-04-09,47.9789
2019-04-08,48.0538
2019-04-05,48.1295
2019-04-04,48.2060
2019-04-03,48.2832
2019-04-02,48.3612
2019-04-01,48.4400
2019-03-29,48.5196
2019-03-28,48.6000
2019-03-27,42.0191
2019-03-26,41.9527
2019-03-25,41.8855
2019-03-22,41.8177
2019-03-21,41.7492
2019-03-20,41.6800
2019-03-19,47.9479
2019-03-18,48.0758
2019-03-15,48.2063
2019-03-14,48.3395
2019-03-13,48.4754
2019-03-12,48.6141
2019-03-11,48.7556
2019-03-08,48.9000
2019-03-07,48.9416
2019-03-06,49.0898
2019-03-05,49.2411
2019-03-04,49.3954
2019-03-01,49.5528
2019-02-28,49.7135
2019-02-27,49.8774
2019-02-26,50.0447
2019-02-25,50.2155
2019-02-22,50.3896
2019-02-21,50.5674
2019-02-20,50.7488
2019-02-19,50.9338
2019-02-15,51.1227
2019-02-14,51.3154
2019-02-13,51.5120
2019-02-12,51.7127
2019-02-11,51.8100
2019-02-08,44.6300
2019-02-07,44.6300
2019-02-06,44.3369
2019-02-05,43.4133
2019-02-04,42.3755
2019-02-01,41.4183
2019-01-31,40.3548
2019-01-30,39.1731
2019-01-29,37.8601
2019-01-28,36.4012
2019-01-25,35.1552
2019-01-24,34.2817
2019-01-23,33.3323
2019-01-22,32.3004
2019-01-18,31.1787
2019-01-17,30.1474
2019-01-16,29.0385
2019-01-15,27.8461
2019-01-14,26.8431
2019-01-11,26.1464
2019-01-10,25.6512
2019-01-09,25.3983
2019-01-08,25.3099
2019-01-07,25.2656
2019-01-04,29.3000
2019-01-03,29.3000
2019-01-02,29.6814
2018-12-31,30.1720
2018-12-28,30.7172
2018-12-27,31.3229
2018-12-26,31.9959
2018-12-24,32.7437
2018-12-21,33.4335
2018-12-20,34.0120
2018-12-19,34.4743
2018-12-18,34.8812
2018-12-17,35.3140
2018-12-14,35.7744
2018-12-13,36.2642
2018-12-12,36.7853
2018-12-11,37.3396
2018-12-10,37.9294
2018-12-07,38.5567
2018-12-06,39.2242
2018-12-04,39.6960
2018-12-03,40.1926
2018-11-30,40.7154
2018-11-29,41.2656
2018-11-28,41.8449
2018-11-27,42.4546
2018-11-26,43.0964
2018-11-23,43.7720
2018-11-21,44.4832
2018-11-20,45.2318
2018-11-19,45.7906
2018-11-16,46.3727
2018-11-15,46.9791
2018-11-14,47.6107
2018-11-13,48.2687
2018-11-12,48.9540
2018-11-09,49.6679
2018-11-08,50.4116
2018-11-07,51.1862
2018-11-06,51.9932
2018-11-05,52.8337
2018-11-02,53.7093
2018-11-01,54.6213
2018-10-31,55.5714
2018-10-30,56.5610
2018-10-29,57.3111
2018-10-26,57.7333
2018-10-25,58.1642
2018-10-24,58.6039
2018-10-23,59.0526
2018-10-22,59.2479
2018-10-19,44.8211
2018-10-18,44.3749
2018-10-17,43.9149
2018-10-16,43.4407
2018-10-15,43.1639
2018-10-12,43.0374
2018-10-11,42.9096
2018-10-10,42.7805
2018-10-09,42.6501
2018-10-08,42.5184
2018-10-05,42.3854
2018-10-04,42.2510
2018-10-03,42.1152
2018-10-02,41.9781
2018-10-01,41.8396
2018-09-28,41.6997
2018-09-27,41.5584
2018-09-26,41.4156
2018-09-25,41.2715
2018-09-24,41.1258
2018-09-21,40.9787
2018-09-20,40.8301
2018-09-19,40.6800
2018-09-18,55.8463
