time,PPO
2019-11-15,1.4663
2019-11-14,1.6093
2019-11-13,1.8387
2019-11-12,2.1310
2019-11-11,2.2657
2019-11-08,2.4721
2019-11-07,2.6996
2019-11-06,2.7748
2019-11-05,2.8702
2019-11-04,2.7300
2019-11-01,2.5987
2019-10-31,2.5153
2019-10-30,2.5235
2019-10-29,2.4719
2019-10-28,2.4266
2019-10-25,2.2375
2019-10-24,2.0257
2019-10-23,1.5865
2019-10-22,1.3116
2019-10-21,1.2193
2019-10-18,0.9468
2019-10-17,0.6624
2019-10-16,0.6587
2019-10-15,0.8331
2019-10-14,0.9838
2019-10-11,1.2518
2019-10-10,1.4710
2019-10-09,1.6889
2019-10-08,1.9604
2019-10-07,2.2557
2019-10-04,2.4830
2019-10-03,2.7828
2019-10-02,3.2367
2019-10-01,3.7403
2019-09-30,4.1205
2019-09-27,4.2679
2019-09-26,4.2139
2019-09-25,4.0149
2019-09-24,3.7060
2019-09-23,3.6079
2019-09-20,3.6615
2019-09-19,3.3776
2019-09-18,2.8535
2019-09-17,2.5855
2019-09-16,2.2456
2019-09-13,1.5925
2019-09-12,0.9813
2019-09-11,0.4490
2019-09-10,0.1000
2019-09-09,-0.0450
2019-09-06,-0.2032
2019-09-05,-0.6254
2019-09-04,-0.9939
2019-09-03,-1.4009
2019-08-30,-1.9360
2019-08-29,-2.4194
2019-08-28,-2.5842
2019-08-27,-3.0555
2019-08-26,-3.3855
2019-08-23,-3.5331
2019-08-22,-3.7675
2019-08-21,-4.1932
2019-08-20,-4.7629
2019-08-19,-5.0396
2019-08-16,-5.2346
2019-08-15,-5.0355
2019-08-14,-4.6219
2019-08-13,-4.1582
2019-08-12,-3.8877
2019-08-09,-3.6794
2019-08-08,-3.6754
2019-08-07,-3.2085
2019-08-06,-2.7843
2019-08-05,-2.3079
2019-08-02,-1.7888
2019-08-01,-1.3546
2019-07-31,-0.9032
2019-07-30,-0.5036
2019-07-29,-0.1637
2019-07-26,-0.0763
2019-07-25,0.1505
2019-07-24,0.4615
2019-07-23,0.8629
2019-07-22,1.0225
2019-07-19,1.2021
2019-07-18,1.4007
2019-07-17,1.5597
2019-07-16,1.5840
2019-07-15,1.5827
2019-07-12,1.5600
2019-07-11,1.5262
2019-07-10,1.7145
2019-07-09,1.9658
2019-07-08,2.2548
2019-07-05,2.3562
2019-07-03,2.4308
2019-07-02,2.3672
2019-07-01,2.3767
2019-06-28,2.6445
2019-06-27,2.8300
2019-06-26,3.0077
2019-06-25,3.1379
2019-06-24,3.1296
2019-06-21,2.9047
2019-06-20,2.5737
2019-06-19,2.1542
2019-06-18,1.5883
2019-06-17,0.9160
2019-06-14,0.4292
2019-06-13,-0.1904
2019-06-12,-0.9048
2019-06-11,-1.5669
2019-06-10,-2.2995
2019-06-07,-2.8261
2019-06-06,-3.2717
2019-06-05,-3.7776
2019-06-04,-4.0269
2019-06-03,-4.1248
2019-05-31,-4.1123
2019-05-30,-4.2506
2019-05-29,-4.5834
2019-05-28,-4.5894
2019-05-24,-4.7153
2019-05-23,-4.8281
2019-05-22,-4.7776
2019-05-21,-4.6109
2019-05-20,-4.3377
2019-05-17,-4.0348
2019-05-16,-3.7195
2019-05-15,-3.4879
2019-05-14,-3.3696
2019-05-13,-3.1181
2019-05-10,-2.7710
2019-05-09,-2.3573
2019-05-08,-1.6462
2019-05-07,-0.9995
2019-05-06,-0.2481
2019-05-03,0.3798
2019-05-02,0.9152
2019-05-01,1.4869
2019-04-30,2.0306
2019-04-29,2.5061
2019-04-26,2.8441
2019-04-25,3.1539
2019-04-24,3.5297
2019-04-23,3.8282
2019-04-22,3.9208
2019-04-18,4.0566
2019-04-17,4.0612
2019-04-16,3.9433
2019-04-15,3.5570
2019-04-12,3.1630
2019-04-11,2.7231
2019-04-10,2.3593
2019-04-09,1.9839
2019-04-08,1.6702
2019-04-05,1.4415
2019-04-04,1.1441
2019-04-03,0.9255
2019-04-02,0.7176
2019-04-01,0.5250
2019-03-29,0.3592
2019-03-28,0.4045
2019-03-27,0.4249
2019-03-26,0.4981
2019-03-25,0.4274
2019-03-22,0.4808
2019-03-21,0.5475
2019-03-20,0.5937
2019-03-19,0.7397
2019-03-18,0.9117
2019-03-15,1.0130
2019-03-14,1.1380
2019-03-13,1.3165
2019-03-12,1.6279
2019-03-11,1.9123
2019-03-08,2.1117
2019-03-07,2.3663
2019-03-06,2.5973
2019-03-05,2.8316
2019-03-04,2.8682
2019-03-01,3.0318
2019-02-28,3.2177
2019-02-27,3.4226
2019-02-26,3.5774
2019-02-25,3.7244
2019-02-22,3.8449
2019-02-21,4.0176
2019-02-20,4.1216
2019-02-19,4.1481
2019-02-15,4.2030
2019-02-14,4.3379
2019-02-13,4.4064
2019-02-12,4.4564
2019-02-11,4.6033
2019-02-08,4.8403
2019-02-07,4.6658
2019-02-06,4.2229
2019-02-05,3.9385
2019-02-04,3.5867
2019-02-01,3.3286
2019-01-31,3.2265
2019-01-30,3.0391
2019-01-29,2.8527
2019-01-28,2.7288
2019-01-25,2.3924
2019-01-24,1.8334
2019-01-23,1.1921
2019-01-22,0.5136
2019-01-18,-0.2889
2019-01-17,-0.6350
2019-01-16,-0.8806
2019-01-15,-1.0770
2019-01-14,-1.2807
2019-01-11,-1.7214
2019-01-10,-2.7069
2019-01-09,-3.4534
2019-01-08,-4.0133
2019-01-07,-4.2628
2019-01-04,-4.2076
2019-01-03,-4.0334
2019-01-02,-3.6533
2018-12-31,-3.3794
2018-12-28,-3.1515
2018-12-27,-3.0649
2018-12-26,-2.9570
2018-12-24,-2.8846
2018-12-21,-2.5549
2018-12-20,-2.1986
2018-12-19,-1.5033
2018-12-18,-1.2048
2018-12-17,-1.1441
2018-12-14,-1.2417
2018-12-13,-1.4394
2018-12-12,-1.6505
2018-12-11,-1.8709
2018-12-10,-2.0342
2018-12-07,-2.3192
2018-12-06,-2.2840
2018-12-04,-1.8899
2018-12-03,-1.6651
2018-11-30,-1.8026
2018-11-29,-1.6245
2018-11-28,-1.3014
2018-11-27,-0.6580
2018-11-26,0.1483
2018-11-23,0.8718
2018-11-21,1.3616
2018-11-20,1.7873
2018-11-19,2.3733
2018-11-16,2.7770
2018-11-15,3.0517
2018-11-14,3.1817
2018-11-13,2.9071
2018-11-12,2.5813
2018-11-09,2.2584
2018-11-08,1.5148
2018-11-07,0.5500
2018-11-06,-0.4180
2018-11-05,-1.3084
2018-11-02,-2.0829
2018-11-01,-2.6482
2018-10-31,-3.1432
2018-10-30,-3.8205
2018-10-29,-4.4053
2018-10-26,-4.9281
2018-10-25,-5.2570
2018-10-24,-5.2510
2018-10-23,-5.1983
2018-10-22,-5.0228
2018-10-19,-4.7761
2018-10-18,-4.3778
2018-10-17,-3.9250
2018-10-16,-3.5811
2018-10-15,-3.2890
2018-10-12,-2.9139
2018-10-11,-2.5701
2018-10-10,-2.1355
2018-10-09,-1.7288
2018-10-08,-1.4488
2018-10-05,-1.0575
2018-10-04,-0.8126
2018-10-03,-0.6034
2018-10-02,-0.4063
2018-10-01,-0.1403
2018-09-28,0.1198
2018-09-27,0.2874
2018-09-26,0.5439
2018-09-25,0.7538
2018-09-24,0.8678
2018-09-21,0.9676
2018-09-20,1.0050
2018-09-19,0.9521
2018-09-18,0.9449
2018-09-17,0.9242
2018-09-14,0.8988
2018-09-13,0.8014
2018-09-12,0.6764
2018-09-11,0.5649
2018-09-10,0.3982
2018-09-07,0.2408
2018-09-06,0.2153
2018-09-05,0.1891
2018-09-04,0.2119
2018-08-31,0.1936
2018-08-30,0.0971
2018-08-29,0.1245
2018-08-28,0.2722
2018-08-27,0.4678
2018-08-24,0.7068
2018-08-23,0.9924
2018-08-22,1.2720
2018-08-21,1.5081
2018-08-20,1.7192
2018-08-17,1.9146
2018-08-16,2.0668
2018-08-15,2.2908
2018-08-14,2.3381
2018-08-13,2.5302
2018-08-10,2.9281
2018-08-09,3.1214
2018-08-08,2.9545
2018-08-07,2.6812
2018-08-06,2.4355
2018-08-03,2.2397
2018-08-02,2.1329
2018-08-01,1.9757
2018-07-31,1.7683
2018-07-30,1.5084
2018-07-27,1.3748
2018-07-26,0.9630
2018-07-25,0.6301
2018-07-24,0.3822
2018-07-23,0.2107
2018-07-20,0.0536
2018-07-19,-0.2201
2018-07-18,-0.4576
2018-07-17,-0.7118
2018-07-16,-0.9762
2018-07-13,-1.2853
2018-07-12,-1.5032
2018-07-11,-1.6593
2018-07-10,-1.5330
2018-07-09,-1.5705
2018-07-06,-1.4227
2018-07-05,-1.2567
2018-07-03,-0.9411
2018-07-02,-0.5333
2018-06-29,-0.1799
2018-06-28,0.1398
2018-06-27,0.4513
2018-06-26,0.7519
2018-06-25,1.0661
2018-06-22,1.3339
2018-06-21,1.4869
2018-06-20,1.6524
2018-06-19,1.5611
2018-06-18,1.5131
2018-06-15,1.3053
2018-06-14,1.1731
2018-06-13,1.0158
2018-06-12,0.8892
2018-06-11,0.8419
2018-06-08,0.8872
2018-06-07,0.9278
2018-06-06,1.0538
2018-06-05,1.1188
2018-06-04,1.1971
2018-06-01,1.4152
2018-05-31,1.6138
2018-05-30,1.9239
2018-05-29,2.1078
2018-05-25,2.2166
2018-05-24,2.1725
2018-05-23,2.0004
2018-05-22,1.8327
2018-05-21,1.6402
2018-05-18,1.3398
2018-05-17,1.0327
2018-05-16,0.7547
2018-05-15,0.4375
2018-05-14,0.2816
2018-05-11,0.1055
2018-05-10,-0.2491
2018-05-09,-0.5878
2018-05-08,-0.7073
2018-05-07,-0.6833
2018-05-04,-0.6599
2018-05-03,-0.4555
2018-05-02,-0.2651
2018-05-01,-0.1602
2018-04-30,-0.0593
2018-04-27,-0.0228
2018-04-26,-0.2291
2018-04-25,-0.4296
2018-04-24,-0.7383
2018-04-23,-1.1653
2018-04-20,-1.4608
2018-04-19,-1.7504
2018-04-18,-2.1578
2018-04-17,-2.6932
2018-04-16,-2.9990
2018-04-13,-3.3275
2018-04-12,-3.5260
2018-04-11,-3.5882
2018-04-10,-3.7474
2018-04-09,-3.6626
2018-04-06,-3.1865
2018-04-05,-2.7004
2018-04-04,-2.3874
2018-04-03,-2.0460
2018-04-02,-1.6352
2018-03-29,-1.2171
2018-03-28,-0.8081
2018-03-27,-0.3204
2018-03-26,0.1239
2018-03-23,0.3577
2018-03-22,0.7252
2018-03-21,0.9257
2018-03-20,0.9535
2018-03-19,1.0620
2018-03-16,1.1388
2018-03-15,1.2434
2018-03-14,1.3897
2018-03-13,1.6154
2018-03-12,1.5140
2018-03-09,1.2807
2018-03-08,1.0783
2018-03-07,0.9723
2018-03-06,0.8662
2018-03-05,0.6808
2018-03-02,0.4230
2018-03-01,0.0997
2018-02-28,-0.2582
2018-02-27,-0.8952
2018-02-26,-1.6394
2018-02-23,-2.0164
2018-02-22,-2.3107
2018-02-21,-2.5226
2018-02-20,-2.5045
2018-02-16,-2.2953
2018-02-15,-2.0186
2018-02-14,-1.7736
2018-02-13,-1.4713
2018-02-12,-1.0514
2018-02-09,-0.7042
2018-02-08,-0.2899
2018-02-07,0.2448
2018-02-06,0.6043
2018-02-05,1.0216
2018-02-02,1.3910
2018-02-01,1.6866
2018-01-31,1.7470
2018-01-30,1.8473
2018-01-29,1.8545
2018-01-26,1.7570
2018-01-25,1.7219
2018-01-24,1.7628
2018-01-23,1.7104
2018-01-22,1.5154
2018-01-19,1.3335
2018-01-18,1.0067
2018-01-17,0.7164
2018-01-16,0.5239
2018-01-12,0.3774
2018-01-11,0.1574
2018-01-10,0.0099
2018-01-09,-0.1021
2018-01-08,-0.2960
2018-01-05,-0.4326
2018-01-04,-0.5143
2018-01-03,-0.5427
2018-01-02,-0.6002
2017-12-29,-0.5313
2017-12-28,-0.4870
2017-12-27,-0.4822
2017-12-26,-0.4268
2017-12-22,-0.4593
2017-12-21,-0.5044
2017-12-20,-0.5523
2017-12-19,-0.5622
2017-12-18,-0.4437
2017-12-15,-0.2203
2017-12-14,-0.1007
2017-12-13,0.1486
2017-12-12,0.3287
2017-12-11,0.5463
2017-12-08,0.6799
2017-12-07,0.9283
2017-12-06,1.1415
2017-12-05,1.3935
2017-12-04,1.5693
2017-12-01,1.6952
2017-11-30,1.7307
2017-11-29,1.7061
2017-11-28,1.7104
