time,MFI
2019-11-15,60.4908
2019-11-14,48.9441
2019-11-13,89.2443
2019-11-12,68.7881
2019-11-11,32.2786
2019-11-08,39.3313
2019-11-07,53.4378
2019-11-06,38.1657
2019-11-05,51.9293
2019-11-04,65.8760
2019-11-01,61.2864
2019-10-31,55.5712
2019-10-30,81.5875
2019-10-29,55.2395
2019-10-28,47.3435
2019-10-25,28.7124
2019-10-24,15.6926
2019-10-23,12.3979
2019-10-22,11.9174
2019-10-21,11.7675
2019-10-18,11.4173
2019-10-17,33.2431
2019-10-16,40.1498
2019-10-15,56.9910
2019-10-14,61.7114
2019-10-11,82.1000
2019-10-10,84.8674
2019-10-09,85.7138
2019-10-08,72.0380
2019-10-07,86.6891
2019-10-04,70.7864
2019-10-03,48.9010
2019-10-02,48.4734
2019-10-01,43.3785
2019-09-30,19.0824
2019-09-27,19.4606
2019-09-26,20.3313
2019-09-25,-0.0000
2019-09-24,-0.0000
2019-09-23,24.5500
2019-09-20,21.9417
2019-09-19,21.0729
2019-09-18,18.5180
2019-09-17,15.9552
2019-09-16,-0.0000
2019-09-13,-0.0000
2019-09-12,-0.0000
2019-09-11,-0.0000
2019-09-10,-0.0000
2019-09-09,-0.0000
2019-09-06,-0.0000
2019-09-05,-0.0000
2019-09-04,-0.0000
2019-09-03,-0.0000
2019-08-30,-0.0000
2019-08-29,-0.0000
2019-08-28,17.7661
2019-08-27,38.9475
2019-08-26,40.5394
2019-08-23,58.5320
2019-08-22,79.7182
2019-08-21,54.2409
2019-08-20,32.7744
2019-08-19,51.6698
2019-08-16,37.4954
2019-08-15,22.6418
2019-08-14,43.9898
2019-08-13,50.1974
2019-08-12,46.9293
2019-08-09,37.0077
2019-08-08,31.1229
2019-08-07,40.8064
2019-08-06,55.8880
2019-08-05,58.8027
2019-08-02,54.6191
2019-08-01,73.0747
2019-07-31,48.6445
2019-07-30,62.8785
2019-07-29,49.5854
2019-07-26,64.6265
2019-07-25,64.1609
2019-07-24,82.3134
2019-07-23,77.4177
2019-07-22,75.5997
2019-07-19,64.5113
2019-07-18,48.0204
2019-07-17,34.6338
2019-07-16,19.1926
2019-07-15,48.6308
2019-07-12,66.7061
2019-07-11,62.8116
2019-07-10,63.2304
2019-07-09,60.7610
2019-07-08,57.5165
2019-07-05,55.7184
2019-07-03,86.8973
2019-07-02,77.4519
2019-07-01,51.6246
2019-06-28,32.4714
2019-06-27,15.4200
2019-06-26,20.0509
2019-06-25,18.8221
2019-06-24,35.9666
2019-06-21,55.8819
2019-06-20,55.6835
2019-06-19,51.2420
2019-06-18,54.8190
2019-06-17,33.5670
2019-06-14,35.6087
2019-06-13,55.1585
2019-06-12,57.7188
2019-06-11,76.1796
2019-06-10,100.0000
2019-06-07,68.1778
2019-06-06,50.9687
2019-06-05,53.9297
2019-06-04,37.4692
2019-06-03,42.3517
2019-05-31,64.0966
2019-05-30,61.5080
2019-05-29,41.0906
2019-05-28,39.1371
2019-05-24,13.1514
2019-05-23,32.0450
2019-05-22,19.6907
2019-05-21,37.8492
2019-05-20,50.1348
2019-05-17,50.1571
2019-05-16,46.8487
2019-05-15,83.9990
2019-05-14,80.3265
2019-05-13,48.4485
2019-05-10,49.8173
2019-05-09,53.9136
2019-05-08,62.7779
2019-05-07,62.6473
2019-05-06,85.3514
2019-05-03,100.0000
2019-05-02,100.0000
2019-05-01,86.8488
2019-04-30,86.0311
2019-04-29,85.8528
2019-04-26,82.9782
2019-04-25,63.5306
2019-04-24,52.3177
2019-04-23,52.2779
2019-04-22,53.7787
2019-04-18,60.5161
2019-04-17,71.4949
2019-04-16,100.0000
2019-04-15,100.0000
2019-04-12,83.1876
2019-04-11,79.7100
2019-04-10,48.0916
2019-04-09,53.9005
2019-04-08,37.2754
2019-04-05,32.3121
2019-04-04,33.2929
2019-04-03,40.5226
2019-04-02,16.4124
2019-04-01,39.8732
2019-03-29,38.7741
2019-03-28,21.0517
2019-03-27,38.2835
2019-03-26,64.1611
2019-03-25,63.3826
2019-03-22,68.6163
2019-03-21,76.3449
2019-03-20,74.0743
2019-03-19,46.6893
2019-03-18,43.8979
2019-03-15,66.3208
2019-03-14,66.2216
2019-03-13,63.5809
2019-03-12,62.2093
2019-03-11,36.7426
2019-03-08,11.9426
2019-03-07,11.4372
2019-03-06,-0.0000
2019-03-05,-0.0000
2019-03-04,20.8071
2019-03-01,46.8128
2019-02-28,67.2432
2019-02-27,46.9821
2019-02-26,26.3742
2019-02-25,32.5393
2019-02-22,30.3010
2019-02-21,26.5785
2019-02-20,42.4506
2019-02-19,100.0000
2019-02-15,100.0000
2019-02-14,100.0000
2019-02-13,82.1559
2019-02-12,62.2793
2019-02-11,54.6290
2019-02-08,52.8931
2019-02-07,49.0311
2019-02-06,76.3577
2019-02-05,100.0000
2019-02-04,82.0726
2019-02-01,62.1078
2019-01-31,61.2909
2019-01-30,58.3103
2019-01-29,60.5585
2019-01-28,60.1730
2019-01-25,80.7470
2019-01-24,80.9317
2019-01-23,80.1845
2019-01-22,77.0063
2019-01-18,73.3991
2019-01-17,75.3672
2019-01-16,75.8561
2019-01-15,74.5390
2019-01-14,76.0255
2019-01-11,100.0000
2019-01-10,100.0000
2019-01-09,76.0066
2019-01-08,60.9976
2019-01-07,61.0591
2019-01-04,57.3323
2019-01-03,53.4214
2019-01-02,80.7819
2018-12-31,82.3381
2018-12-28,50.3453
2018-12-27,30.8825
2018-12-26,38.1425
2018-12-24,36.9858
2018-12-21,34.9375
2018-12-20,34.2571
2018-12-19,33.3400
2018-12-18,9.7844
2018-12-17,15.6782
2018-12-14,15.2145
2018-12-13,16.9792
2018-12-12,15.2101
2018-12-11,17.8328
2018-12-10,21.9810
2018-12-07,65.1644
2018-12-06,72.1584
2018-12-04,87.2235
2018-12-03,91.0911
2018-11-30,90.6145
2018-11-29,70.3431
2018-11-28,68.3739
2018-11-27,43.4567
2018-11-26,34.9366
