time,TRIX
2018-12-31,0.5312
2018-12-28,0.3070
2018-12-27,-0.4013
2018-12-26,-0.7898
2018-12-24,-1.3647
2018-12-21,-1.6302
2018-12-20,-1.4254
2018-12-19,-1.5055
2018-12-18,-1.8072
2018-12-17,-2.3969
2018-12-14,-2.7633
2018-12-13,-3.2088
2018-12-12,-3.5461
2018-12-11,-4.2609
2018-12-10,-4.9807
2018-12-07,-5.1436
2018-12-06,-4.8112
2018-12-04,-4.1694
2018-12-03,-2.9408
2018-11-30,-2.4016
2018-11-29,-2.5931
2018-11-28,-2.7755
2018-11-27,-3.0157
2018-11-26,-2.8667
2018-11-23,-2.7852
2018-11-21,-2.8474
2018-11-20,-2.7356
2018-11-19,-2.4479
2018-11-16,-2.0977
2018-11-15,-1.7917
2018-11-14,-1.3576
2018-11-13,-0.4666
2018-11-12,0.3129
2018-11-09,0.7837
2018-11-08,0.8335
2018-11-07,0.5745
2018-11-06,-0.0738
2018-11-05,-0.7309
2018-11-02,-1.3761
2018-11-01,-2.0143
2018-10-31,-2.5343
2018-10-30,-2.9237
2018-10-29,-2.5663
2018-10-26,-2.0507
2018-10-25,-1.9762
2018-10-24,-1.7887
2018-10-23,-1.0720
2018-10-22,-0.3335
2018-10-19,0.5196
2018-10-18,0.8851
2018-10-17,0.9924
2018-10-16,1.0743
2018-10-15,1.1522
2018-10-12,0.8380
2018-10-11,0.4714
2018-10-10,-0.2653
2018-10-09,-1.1080
2018-10-08,-1.4442
2018-10-05,-1.6668
2018-10-04,-1.6134
2018-10-03,-1.4901
2018-10-02,-1.3347
2018-10-01,-0.9292
2018-09-28,-0.7413
2018-09-27,-0.4288
2018-09-26,0.0235
2018-09-25,0.2664
2018-09-24,0.4083
2018-09-21,0.4886
2018-09-20,0.6061
2018-09-19,0.7284
2018-09-18,0.9584
2018-09-17,1.0479
2018-09-14,1.5823
2018-09-13,2.4369
2018-09-12,3.8308
2018-09-11,4.4508
2018-09-10,4.7677
2018-09-07,4.8939
2018-09-06,5.0010
2018-09-05,4.6231
2018-09-04,4.7474
2018-08-31,4.6394
2018-08-30,4.6970
2018-08-29,4.6251
2018-08-28,4.0339
2018-08-27,3.4699
2018-08-24,2.2923
2018-08-23,1.3906
2018-08-22,1.2887
2018-08-21,1.0078
2018-08-20,0.4703
2018-08-17,-0.1793
2018-08-16,-0.6047
2018-08-15,-0.9770
2018-08-14,-1.2365
2018-08-13,-0.8206
2018-08-10,-0.7102
2018-08-09,-0.7947
2018-08-08,-0.8661
2018-08-07,-0.6737
2018-08-06,-0.3930
2018-08-03,-0.2415
2018-08-02,-0.0038
2018-08-01,0.1538
2018-07-31,0.1587
2018-07-30,-0.2325
2018-07-27,-0.5603
2018-07-26,-0.8461
2018-07-25,-0.8886
2018-07-24,-0.9212
2018-07-23,-1.0228
2018-07-20,-1.1762
2018-07-19,-1.0482
2018-07-18,-0.9312
2018-07-17,-0.8390
2018-07-16,-0.4046
2018-07-13,-0.1138
2018-07-12,-0.1102
2018-07-11,-0.1936
2018-07-10,-0.2781
2018-07-09,-0.4121
2018-07-06,-0.4552
2018-07-05,-0.4111
2018-07-03,-0.3045
2018-07-02,-0.1542
2018-06-29,-0.0511
2018-06-28,0.1625
2018-06-27,0.3685
2018-06-26,0.7557
2018-06-25,0.7528
2018-06-22,0.5485
2018-06-21,0.2882
2018-06-20,-0.1569
2018-06-19,-0.4077
2018-06-18,-0.5194
2018-06-15,-0.5856
2018-06-14,-0.5709
2018-06-13,-0.4604
2018-06-12,-0.2716
2018-06-11,-0.0493
2018-06-08,0.0888
2018-06-07,0.0864
2018-06-06,-0.0040
2018-06-05,-0.3538
2018-06-04,-0.5491
2018-06-01,-0.6506
2018-05-31,-0.5700
2018-05-30,-0.2951
2018-05-29,0.0365
2018-05-25,0.5291
2018-05-24,1.0236
2018-05-23,1.4094
2018-05-22,1.6090
2018-05-21,1.7113
2018-05-18,1.7977
2018-05-17,2.1547
2018-05-16,2.4660
2018-05-15,2.2168
2018-05-14,1.7054
2018-05-11,1.3406
2018-05-10,1.0566
2018-05-09,0.6684
2018-05-08,0.0340
2018-05-07,-0.4167
2018-05-04,-0.6931
2018-05-03,-0.8204
2018-05-02,-0.9825
2018-05-01,-1.1052
2018-04-30,-1.2136
2018-04-27,-1.3052
2018-04-26,-1.1865
2018-04-25,-0.9297
2018-04-24,-0.5364
2018-04-23,-0.0820
2018-04-20,0.4672
2018-04-19,0.8183
2018-04-18,0.9229
2018-04-17,0.7617
2018-04-16,0.1509
2018-04-13,-0.9345
2018-04-12,-1.7292
2018-04-11,-2.0351
2018-04-10,-2.3603
2018-04-09,-2.5304
2018-04-06,-2.5713
2018-04-05,-2.6881
2018-04-04,-2.8194
2018-04-03,-2.4475
2018-04-02,-1.9638
2018-03-29,-1.6419
2018-03-28,-1.2863
2018-03-27,-0.9355
2018-03-26,-0.6806
2018-03-23,-0.4228
2018-03-22,-0.1245
2018-03-21,0.1769
2018-03-20,0.3255
2018-03-19,0.3260
2018-03-16,0.2200
2018-03-15,0.1659
2018-03-14,0.1445
2018-03-13,0.1587
2018-03-12,0.0443
2018-03-09,-0.1725
2018-03-08,-0.3060
2018-03-07,-0.3698
2018-03-06,-0.5020
2018-03-05,-0.8611
2018-03-02,-1.2756
2018-03-01,-1.6103
2018-02-28,-1.9576
2018-02-27,-1.9643
2018-02-26,-1.6360
2018-02-23,-1.3983
2018-02-22,-1.3394
2018-02-21,-1.3012
2018-02-20,-1.2913
2018-02-16,-1.3080
2018-02-15,-1.1030
2018-02-14,-1.1570
2018-02-13,-1.3596
2018-02-12,-1.5919
2018-02-09,-1.9318
2018-02-08,-2.3989
2018-02-07,-2.8345
2018-02-06,-3.2592
2018-02-05,-3.4858
2018-02-02,-2.9310
2018-02-01,-2.1359
2018-01-31,-1.5561
2018-01-30,-1.1770
2018-01-29,-0.6957
2018-01-26,-0.3321
2018-01-25,-0.0017
2018-01-24,0.5922
2018-01-23,0.9091
2018-01-22,1.0585
2018-01-19,1.0934
2018-01-18,1.0939
2018-01-17,1.0852
2018-01-16,1.1201
2018-01-12,1.4977
2018-01-11,2.6809
2018-01-10,3.2895
2018-01-09,3.3011
2018-01-08,3.0590
2018-01-05,3.0273
2018-01-04,3.6163
2018-01-03,4.0471
2018-01-02,3.4713
2017-12-29,2.9107
2017-12-28,2.5078
2017-12-27,2.0174
2017-12-26,1.6405
2017-12-22,1.2253
2017-12-21,1.1868
2017-12-20,1.2691
2017-12-19,1.4977
2017-12-18,1.6804
2017-12-15,2.0273
2017-12-14,2.4491
2017-12-13,2.7997
2017-12-12,3.0249
2017-12-11,2.8600
2017-12-08,2.9567
2017-12-07,3.1451
2017-12-06,3.2747
2017-12-05,2.9898
2017-12-04,2.4737
2017-12-01,2.5784
2017-11-30,2.7156
