time,MFI
2019-11-15,15.6854
2019-11-14,41.1302
2019-11-13,44.8497
2019-11-12,44.3079
2019-11-11,44.5919
2019-11-08,48.2325
2019-11-07,37.8262
2019-11-06,38.4218
2019-11-05,44.6084
2019-11-04,45.2196
2019-11-01,16.2814
2019-10-31,40.9644
2019-10-30,56.6540
2019-10-29,68.9093
2019-10-28,81.7385
2019-10-25,82.8770
2019-10-24,56.4168
2019-10-23,36.4800
2019-10-22,11.6362
2019-10-21,43.3389
2019-10-18,38.8713
2019-10-17,38.6271
2019-10-16,33.4289
2019-10-15,45.9228
2019-10-14,10.3937
2019-10-11,12.0220
2019-10-10,23.1813
2019-10-09,57.3387
2019-10-08,64.5004
2019-10-07,65.0244
2019-10-04,66.1561
2019-10-03,55.1979
2019-10-02,49.5364
2019-10-01,17.5542
2019-09-30,17.5645
2019-09-27,34.1285
2019-09-26,33.6874
2019-09-25,15.8126
2019-09-24,17.9494
2019-09-23,17.5066
2019-09-20,0.0000
2019-09-19,0.0000
2019-09-18,0.0000
2019-09-17,22.3078
2019-09-16,24.4365
2019-09-13,22.2246
2019-09-12,48.1688
2019-09-11,66.4147
2019-09-10,66.5664
2019-09-09,80.8582
2019-09-06,83.2642
2019-09-05,81.9918
2019-09-04,57.8939
2019-09-03,33.4445
2019-08-30,18.5765
2019-08-29,41.8512
2019-08-28,40.9505
2019-08-27,59.5316
2019-08-26,80.4220
2019-08-23,100.0000
2019-08-22,100.0000
2019-08-21,63.7317
2019-08-20,42.5444
2019-08-19,47.6181
2019-08-16,33.4773
2019-08-15,16.4478
2019-08-14,17.8043
2019-08-13,15.7143
2019-08-12,40.2873
2019-08-09,30.3791
2019-08-08,63.1532
2019-08-07,63.5863
2019-08-06,68.3483
2019-08-05,61.4574
2019-08-02,78.6579
2019-08-01,15.3646
2019-07-31,17.8981
2019-07-30,17.6607
2019-07-29,0.0000
2019-07-26,0.0000
2019-07-25,0.0000
2019-07-24,0.0000
2019-07-23,29.9895
2019-07-22,72.3472
2019-07-19,70.8388
2019-07-18,61.4439
2019-07-17,60.6166
2019-07-16,50.7447
2019-07-15,0.0000
2019-07-12,0.0000
2019-07-11,0.0000
2019-07-10,0.0000
2019-07-09,0.0000
2019-07-08,0.0000
2019-07-05,26.5721
2019-07-03,48.4787
2019-07-02,47.5023
2019-07-01,67.4281
2019-06-28,87.2384
2019-06-27,65.2630
2019-06-26,50.9974
2019-06-25,48.9098
2019-06-24,47.2470
2019-06-21,16.3845
2019-06-20,18.7167
2019-06-19,16.9416
2019-06-18,15.9436
2019-06-17,0.0000
2019-06-14,22.7248
2019-06-13,53.8860
2019-06-12,68.2289
2019-06-11,83.3287
2019-06-10,100.0000
2019-06-07,78.2688
2019-06-06,52.7733
2019-06-05,35.3267
2019-06-04,16.5269
2019-06-03,33.9253
2019-05-31,64.1689
2019-05-30,66.8496
2019-05-29,71.3819
2019-05-28,85.1795
2019-05-24,71.9411
2019-05-23,24.8368
2019-05-22,48.9915
2019-05-21,67.5679
2019-05-20,69.0830
2019-05-17,58.5300
2019-05-16,77.8176
2019-05-15,63.0995
2019-05-14,65.1190
2019-05-13,46.5646
2019-05-10,47.8370
2019-05-09,19.7528
2019-05-08,17.7596
2019-05-07,0.0000
2019-05-06,23.4484
2019-05-03,22.8358
2019-05-02,24.5869
2019-05-01,26.4969
2019-04-30,43.5192
2019-04-29,40.9685
2019-04-26,66.8267
2019-04-25,50.5290
2019-04-24,34.5552
2019-04-23,35.0496
2019-04-22,19.6051
2019-04-18,19.2360
2019-04-17,22.1854
2019-04-16,41.4391
2019-04-15,29.6942
2019-04-12,47.0185
2019-04-11,41.6819
2019-04-10,63.6120
2019-04-09,66.2881
2019-04-08,60.8015
2019-04-05,78.2110
2019-04-04,77.4732
2019-04-03,57.6965
2019-04-02,39.5268
2019-04-01,59.3960
2019-03-29,33.5909
2019-03-28,15.7482
2019-03-27,16.4040
2019-03-26,14.9468
2019-03-25,34.5281
2019-03-22,58.9951
2019-03-21,72.0159
2019-03-20,74.3066
2019-03-19,77.5531
2019-03-18,56.5018
2019-03-15,37.8254
2019-03-14,16.4621
2019-03-13,13.8316
2019-03-12,12.4402
2019-03-11,11.1780
2019-03-08,26.4596
2019-03-07,26.1074
2019-03-06,48.7921
2019-03-05,66.4305
2019-03-04,86.2428
2019-03-01,65.1287
2019-02-28,57.4175
2019-02-27,57.4746
2019-02-26,60.6627
2019-02-25,57.4330
2019-02-22,77.2401
2019-02-21,88.0567
2019-02-20,87.7902
2019-02-19,88.1145
2019-02-15,64.9850
2019-02-14,44.5221
2019-02-13,39.1266
2019-02-12,19.4804
2019-02-11,0.0000
2019-02-08,38.4039
2019-02-07,57.0188
2019-02-06,66.4896
2019-02-05,75.7955
2019-02-04,100.0000
2019-02-01,100.0000
2019-01-31,100.0000
2019-01-30,89.8179
2019-01-29,65.3380
2019-01-28,72.1269
2019-01-25,69.3794
2019-01-24,57.2075
2019-01-23,53.9187
2019-01-22,52.3872
2019-01-18,45.7777
2019-01-17,64.9827
2019-01-16,76.1469
2019-01-15,86.1688
2019-01-14,87.5231
2019-01-11,87.1844
2019-01-10,81.7095
2019-01-09,77.1979
2019-01-08,76.7989
2019-01-07,69.7825
2019-01-04,80.6866
2019-01-03,66.8541
2019-01-02,68.7653
2018-12-31,68.0300
2018-12-28,72.7274
2018-12-27,41.9431
2018-12-26,44.0222
2018-12-24,52.9846
2018-12-21,48.8797
2018-12-20,67.0132
2018-12-19,63.2063
2018-12-18,58.3538
2018-12-17,55.3558
2018-12-14,39.8367
2018-12-13,60.7684
2018-12-12,77.8086
2018-12-11,66.2733
2018-12-10,43.6894
2018-12-07,46.0544
2018-12-06,27.8946
2018-12-04,5.9674
2018-12-03,8.4444
2018-11-30,25.7163
2018-11-29,28.1407
2018-11-28,47.1701
2018-11-27,17.7743
2018-11-26,16.9937
2018-11-23,17.7740
2018-11-21,38.0360
2018-11-20,19.8137
2018-11-19,17.7588
2018-11-16,16.9773
2018-11-15,13.3193
2018-11-14,0.0000
2018-11-13,31.1077
2018-11-12,50.4316
2018-11-09,61.9269
2018-11-08,83.0417
2018-11-07,100.0000
2018-11-06,100.0000
2018-11-05,84.4075
2018-11-02,58.4258
2018-11-01,55.9191
2018-10-31,55.9589
2018-10-30,36.7270
2018-10-29,29.3814
2018-10-26,26.1799
2018-10-25,13.3086
2018-10-24,20.1766
2018-10-23,17.0211
2018-10-22,16.4532
2018-10-19,35.6085
2018-10-18,33.9172
2018-10-17,38.5193
2018-10-16,64.4179
2018-10-15,82.3795
2018-10-12,80.4482
2018-10-11,93.5591
2018-10-10,81.2772
2018-10-09,68.9825
2018-10-08,38.2176
2018-10-05,43.2234
2018-10-04,41.7177
2018-10-03,36.6557
2018-10-02,19.2767
2018-10-01,21.3128
2018-09-28,17.7864
2018-09-27,16.3810
2018-09-26,15.1847
2018-09-25,10.5867
2018-09-24,30.9834
2018-09-21,35.5492
2018-09-20,30.7348
2018-09-19,27.3628
2018-09-18,29.6542
2018-09-17,26.6146
2018-09-14,29.4530
2018-09-13,52.3493
2018-09-12,79.6062
2018-09-11,100.0000
2018-09-10,100.0000
2018-09-07,100.0000
2018-09-06,100.0000
2018-09-05,100.0000
2018-09-04,77.7706
2018-08-31,79.9451
2018-08-30,81.6272
2018-08-29,78.5444
2018-08-28,69.8970
2018-08-27,94.9561
2018-08-24,91.4796
2018-08-23,82.1430
2018-08-22,81.9239
2018-08-21,100.0000
2018-08-20,76.9217
2018-08-17,60.9839
2018-08-16,58.8619
2018-08-15,56.2593
2018-08-14,25.8259
2018-08-13,29.8687
2018-08-10,33.6302
2018-08-09,18.5503
2018-08-08,-0.0000
2018-08-07,-0.0000
2018-08-06,15.5095
2018-08-03,32.7970
2018-08-02,48.6265
2018-08-01,50.1321
2018-07-31,64.2090
2018-07-30,42.3731
2018-07-27,45.6945
2018-07-26,25.4331
2018-07-25,25.8040
2018-07-24,45.3533
2018-07-23,40.2121
2018-07-20,18.8621
2018-07-19,19.8038
2018-07-18,33.2718
2018-07-17,15.1144
2018-07-16,36.0838
2018-07-13,63.0483
2018-07-12,66.9135
2018-07-11,44.7683
2018-07-10,43.2776
2018-07-09,22.4701
2018-07-06,28.6261
2018-07-05,52.2625
2018-07-03,41.3881
2018-07-02,37.3266
2018-06-29,59.8633
2018-06-28,34.9906
2018-06-27,43.8958
2018-06-26,58.8204
2018-06-25,68.9117
2018-06-22,63.1216
2018-06-21,89.0109
2018-06-20,84.3034
2018-06-19,54.3676
2018-06-18,29.0909
2018-06-15,13.8932
2018-06-14,11.8740
2018-06-13,-0.0000
2018-06-12,25.3112
2018-06-11,39.5169
2018-06-08,51.0497
2018-06-07,66.0567
2018-06-06,83.9634
2018-06-05,62.4792
2018-06-04,40.8665
2018-06-01,17.9640
2018-05-31,-0.0000
2018-05-30,-0.0000
2018-05-29,23.3358
2018-05-25,46.4293
2018-05-24,43.1798
2018-05-23,36.4309
2018-05-22,53.0995
2018-05-21,61.3760
2018-05-18,61.3132
2018-05-17,67.8322
2018-05-16,90.4501
2018-05-15,89.4268
2018-05-14,84.7392
2018-05-11,81.4221
2018-05-10,100.0000
2018-05-09,88.8102
2018-05-08,66.0076
2018-05-07,39.1332
2018-05-04,35.4967
2018-05-03,22.1347
2018-05-02,21.8696
2018-05-01,22.3723
2018-04-30,18.9910
2018-04-27,-0.0000
2018-04-26,-0.0000
2018-04-25,-0.0000
2018-04-24,-0.0000
2018-04-23,-0.0000
2018-04-20,40.5679
2018-04-19,59.5661
2018-04-18,67.5377
2018-04-17,79.5735
2018-04-16,81.3937
2018-04-13,60.9979
2018-04-12,30.4056
2018-04-11,34.9357
2018-04-10,17.3492
2018-04-09,17.4559
2018-04-06,15.1628
2018-04-05,14.2709
2018-04-04,-0.0000
2018-04-03,-0.0000
2018-04-02,-0.0000
2018-03-29,15.1727
2018-03-28,15.5252
2018-03-27,13.9870
2018-03-26,14.0692
2018-03-23,32.6672
2018-03-22,31.5891
2018-03-21,43.8294
2018-03-20,62.2356
2018-03-19,85.6908
2018-03-16,84.9098
2018-03-15,84.4149
2018-03-14,66.4331
2018-03-13,57.1599
2018-03-12,65.3388
2018-03-09,69.8883
2018-03-08,58.1270
2018-03-07,72.4079
2018-03-06,90.5421
2018-03-05,54.9372
2018-03-02,33.0306
2018-03-01,31.0744
2018-02-28,18.4372
2018-02-27,-0.0000
2018-02-26,27.2132
2018-02-23,26.8308
2018-02-22,24.0738
2018-02-21,36.1253
2018-02-20,34.5359
2018-02-16,31.8664
2018-02-15,30.7437
2018-02-14,32.9234
2018-02-13,52.8050
2018-02-12,73.3220
2018-02-09,47.5292
2018-02-08,37.3707
2018-02-07,28.9357
2018-02-06,15.8162
2018-02-05,-0.0000
2018-02-02,-0.0000
2018-02-01,18.3979
2018-01-31,21.2776
2018-01-30,20.6495
2018-01-29,22.3254
2018-01-26,39.8208
2018-01-25,33.0826
2018-01-24,38.7525
2018-01-23,35.6140
2018-01-22,67.9561
2018-01-19,40.5880
2018-01-18,27.4391
2018-01-17,25.1577
2018-01-16,45.8640
2018-01-12,42.1302
2018-01-11,62.7229
2018-01-10,57.6085
2018-01-09,73.3166
2018-01-08,69.4259
2018-01-05,69.8685
2018-01-04,68.4735
2018-01-03,100.0000
2018-01-02,100.0000
2017-12-29,100.0000
2017-12-28,100.0000
2017-12-27,85.4612
2017-12-26,82.8987
2017-12-22,79.6214
2017-12-21,62.3877
2017-12-20,56.5594
2017-12-19,49.5496
2017-12-18,57.0843
2017-12-15,58.6095
2017-12-14,70.9548
2017-12-13,54.6474
2017-12-12,60.9470
2017-12-11,69.5515
2017-12-08,68.0234
2017-12-07,68.3352
2017-12-06,85.1935
2017-12-05,81.3706
2017-12-04,41.8427
2017-12-01,55.9838
2017-11-30,55.5279
2017-11-29,51.2977
2017-11-28,58.5121
2017-11-27,91.6806
2017-11-24,84.9698
2017-11-22,50.5944
2017-11-21,34.5804
2017-11-20,55.8679
2017-11-17,61.2746
2017-11-16,60.9059
2017-11-15,72.1092
2017-11-14,69.0195
2017-11-13,70.4356
2017-11-10,68.5111
2017-11-09,66.4650
2017-11-08,69.5081
2017-11-07,90.5218
2017-11-06,90.0952
2017-11-03,88.5322
2017-11-02,82.5311
2017-11-01,88.1386
2017-10-31,77.6514
2017-10-30,40.4822
2017-10-27,29.7722
2017-10-26,54.2071
2017-10-25,42.4748
2017-10-24,34.2966
2017-10-23,20.5053
2017-10-20,24.6576
2017-10-19,28.3053
2017-10-18,38.6827
2017-10-17,50.7197
2017-10-16,100.0000
2017-10-13,100.0000
2017-10-12,69.3308
2017-10-11,74.1191
2017-10-10,72.9048
2017-10-09,56.6571
2017-10-06,57.0684
2017-10-05,80.4335
2017-10-04,74.2669
2017-10-03,73.4438
2017-10-02,88.7412
2017-09-29,88.5451
2017-09-28,86.7627
2017-09-27,66.6496
2017-09-26,45.4424
2017-09-25,61.6015
2017-09-22,62.5856
2017-09-21,61.0915
2017-09-20,66.3454
2017-09-19,90.8198
2017-09-18,90.7338
2017-09-15,87.9118
2017-09-14,88.7699
2017-09-13,100.0000
2017-09-12,100.0000
2017-09-11,89.5539
2017-09-08,89.8106
2017-09-07,87.4143
2017-09-06,72.1739
2017-09-05,69.5125
2017-09-01,84.1852
2017-08-31,58.3580
2017-08-30,61.4171
2017-08-29,81.3652
2017-08-28,79.0391
2017-08-25,64.8605
2017-08-24,69.4066
2017-08-23,47.3324
2017-08-22,40.2504
2017-08-21,55.7829
2017-08-18,72.7927
2017-08-17,61.3098
2017-08-16,55.1108
2017-08-15,59.3571
2017-08-14,60.5031
2017-08-11,64.2359
2017-08-10,53.6676
2017-08-09,46.5643
2017-08-08,30.8651
2017-08-07,14.5995
2017-08-04,16.1278
2017-08-03,18.8419
2017-08-02,15.9358
2017-08-01,37.5692
2017-07-31,55.1780
2017-07-28,57.1585
2017-07-27,66.3478
2017-07-26,81.8628
2017-07-25,81.3967
2017-07-24,83.3929
2017-07-21,84.6064
2017-07-20,71.1828
2017-07-19,86.4657
2017-07-18,87.1664
2017-07-17,77.2131
2017-07-14,63.7374
2017-07-13,71.4814
2017-07-12,52.9066
2017-07-11,16.7335
2017-07-10,31.8806
2017-07-07,32.7033
2017-07-06,36.1454
2017-07-05,53.7838
2017-07-03,28.2921
2017-06-30,13.8204
2017-06-29,13.7761
2017-06-28,52.5535
2017-06-27,53.6892
2017-06-26,54.3283
2017-06-23,70.4116
2017-06-22,82.7584
2017-06-21,58.1077
2017-06-20,37.7666
2017-06-19,64.3358
2017-06-16,74.5945
2017-06-15,77.7471
2017-06-14,87.3360
2017-06-13,76.7487
2017-06-12,54.2528
2017-06-09,29.1650
2017-06-08,24.6350
2017-06-07,25.2719
2017-06-06,26.3817
2017-06-05,31.2468
2017-06-02,52.1794
2017-06-01,34.9942
2017-05-31,16.9173
2017-05-30,19.0555
2017-05-26,41.2800
2017-05-25,39.3521
2017-05-24,41.3701
2017-05-23,40.5444
2017-05-22,42.6819
2017-05-19,45.2323
2017-05-18,53.1859
2017-05-17,78.9669
2017-05-16,67.3359
2017-05-15,58.3907
2017-05-12,57.4626
