time,ROCR
2018-12-14,0.9888
2018-12-13,0.9956
2018-12-12,0.9841
2018-12-11,0.9243
2018-12-10,0.9518
2018-12-07,0.9800
2018-12-06,0.9589
2018-12-04,0.9993
2018-12-03,1.0332
2018-11-30,1.0310
2018-11-29,0.9960
2018-11-28,1.0618
2018-11-27,0.9984
2018-11-26,0.9906
2018-11-23,0.9692
2018-11-21,0.9940
2018-11-20,0.9680
2018-11-19,1.0147
2018-11-16,1.0174
2018-11-15,0.9993
2018-11-14,0.9470
2018-11-13,0.9527
2018-11-12,0.9467
2018-11-09,0.9438
2018-11-08,0.9359
2018-11-07,1.0281
2018-11-06,1.0495
2018-11-05,1.0486
2018-11-02,1.0328
2018-11-01,1.0580
2018-10-31,1.0303
2018-10-30,0.9480
2018-10-29,0.9264
2018-10-26,0.9822
2018-10-25,0.9924
2018-10-24,0.9190
2018-10-23,0.9518
2018-10-22,0.9804
2018-10-19,0.9391
2018-10-18,0.9691
2018-10-17,1.0333
2018-10-16,1.0118
2018-10-15,0.9811
2018-10-12,0.9939
2018-10-11,0.9425
2018-10-10,0.8979
2018-10-09,0.9175
2018-10-08,0.8970
2018-10-05,0.8992
2018-10-04,0.9115
2018-10-03,0.9472
2018-10-02,0.9660
2018-10-01,1.0034
2018-09-28,0.9993
2018-09-27,0.9993
2018-09-26,1.0089
2018-09-25,1.0448
2018-09-24,1.0412
2018-09-21,1.0401
2018-09-20,1.0369
2018-09-19,1.0353
2018-09-18,1.0036
2018-09-17,1.0191
2018-09-14,1.0185
2018-09-13,1.0343
2018-09-12,1.0113
2018-09-11,0.9726
2018-09-10,0.9431
2018-09-07,0.9634
2018-09-06,0.9521
2018-09-05,0.9580
2018-09-04,0.9719
2018-08-31,1.0094
2018-08-30,1.0226
2018-08-29,1.0127
2018-08-28,1.0116
2018-08-27,1.0219
2018-08-24,1.0076
2018-08-23,1.0092
2018-08-22,1.0448
2018-08-21,1.0320
2018-08-20,1.0282
2018-08-17,1.0117
2018-08-16,0.9882
2018-08-15,0.9616
2018-08-14,0.9539
2018-08-13,0.9339
2018-08-10,0.9340
2018-08-09,0.9541
2018-08-08,0.9734
2018-08-07,0.9170
2018-08-06,0.9267
2018-08-03,0.9238
2018-08-02,0.8852
2018-08-01,0.8675
2018-07-31,0.9637
2018-07-30,0.9655
2018-07-27,0.9812
2018-07-26,0.9921
2018-07-25,0.9758
2018-07-24,0.9499
2018-07-23,0.9749
2018-07-20,0.9730
2018-07-19,0.9667
2018-07-18,1.0313
2018-07-17,1.0336
2018-07-16,1.0195
2018-07-13,1.0612
2018-07-12,1.1122
2018-07-11,1.0601
2018-07-10,1.0609
2018-07-09,1.0781
2018-07-06,1.0395
2018-07-05,1.0044
2018-07-03,0.9827
2018-07-02,0.9834
2018-06-29,0.9382
2018-06-28,0.9298
2018-06-27,0.9202
2018-06-26,0.9567
2018-06-25,0.9313
2018-06-22,0.9488
2018-06-21,0.9625
2018-06-20,0.9780
2018-06-19,0.9801
2018-06-18,0.9967
2018-06-15,1.0356
2018-06-14,1.0217
2018-06-13,1.0230
2018-06-12,1.0286
2018-06-11,1.0340
2018-06-08,1.0609
2018-06-07,1.0921
2018-06-06,1.0923
2018-06-05,1.0741
2018-06-04,1.0701
2018-06-01,1.0340
2018-05-31,1.0090
2018-05-30,1.0069
2018-05-29,1.0064
2018-05-25,0.9636
2018-05-24,0.8591
2018-05-23,0.8462
2018-05-22,0.8825
2018-05-21,0.8834
2018-05-18,0.9374
2018-05-17,1.0409
2018-05-16,1.0872
2018-05-15,1.0336
2018-05-14,1.0723
2018-05-11,1.0722
2018-05-10,1.0642
2018-05-09,1.0460
2018-05-08,1.0435
2018-05-07,1.0120
2018-05-04,0.9992
2018-05-03,1.0577
2018-05-02,1.0795
2018-05-01,1.0895
2018-04-30,1.0842
2018-04-27,1.0836
2018-04-26,1.0067
2018-04-25,0.9733
2018-04-24,0.9819
2018-04-23,1.0066
2018-04-20,1.0190
2018-04-19,1.0249
2018-04-18,1.0353
2018-04-17,1.0180
2018-04-16,1.0248
2018-04-13,1.0380
2018-04-12,1.0256
2018-04-11,1.0239
2018-04-10,1.0522
2018-04-09,1.0194
2018-04-06,0.9849
2018-04-05,1.0111
2018-04-04,0.9712
2018-04-03,0.9325
2018-04-02,0.9564
2018-03-29,0.9453
2018-03-28,0.8922
2018-03-27,0.9076
2018-03-26,0.9332
2018-03-23,0.8769
2018-03-22,0.8987
2018-03-21,0.9641
2018-03-20,0.9849
2018-03-19,0.9517
2018-03-16,0.9956
2018-03-15,1.0217
2018-03-14,1.0081
2018-03-13,0.9985
2018-03-12,1.0423
2018-03-09,1.0517
2018-03-08,1.0296
2018-03-07,1.0195
2018-03-06,1.0330
2018-03-05,0.9947
2018-03-02,0.9994
2018-03-01,1.0016
2018-02-28,1.0220
2018-02-27,1.0205
2018-02-26,1.0471
2018-02-23,1.0102
2018-02-22,1.0571
2018-02-21,1.0945
2018-02-20,1.1073
2018-02-16,1.1347
2018-02-15,1.1704
2018-02-14,1.0602
2018-02-13,0.9861
2018-02-12,0.9837
2018-02-09,0.9249
2018-02-08,0.8817
2018-02-07,0.9011
2018-02-06,0.9373
2018-02-05,0.8880
2018-02-02,0.8959
2018-02-01,0.9464
2018-01-31,0.9572
2018-01-30,0.9484
2018-01-29,0.9976
2018-01-26,1.0167
2018-01-25,0.9968
2018-01-24,1.0097
2018-01-23,0.9983
2018-01-22,1.0051
2018-01-19,1.0230
2018-01-18,1.0241
2018-01-17,1.0030
2018-01-16,1.0277
2018-01-12,1.0322
2018-01-11,1.0183
2018-01-10,1.0138
2018-01-09,1.0509
2018-01-08,1.0709
2018-01-05,1.0443
