time,SlowD,SlowK
2018-01-22,81.9721,94.5607
2018-01-19,65.1533,82.7165
2018-01-18,45.8310,68.6392
2018-01-17,31.7472,44.1043
2018-01-16,31.5040,24.7494
2018-01-12,46.2301,26.3879
2018-01-11,62.4342,43.3745
2018-01-10,73.8640,68.9278
2018-01-09,77.6234,75.0001
2018-01-08,81.9981,77.6640
2018-01-05,85.5185,80.2059
2018-01-04,89.2498,88.1242
2018-01-03,90.4025,88.2252
2018-01-02,92.0816,91.3998
2017-12-29,88.9987,91.5825
2017-12-28,78.2360,93.2624
2017-12-27,60.5876,82.1513
2017-12-26,43.2039,59.2942
2017-12-22,31.6379,40.3175
2017-12-21,25.6637,30.0000
2017-12-20,26.0462,24.5963
2017-12-19,33.0982,22.3948
2017-12-18,47.5369,31.1473
2017-12-15,60.5602,45.7523
2017-12-14,67.4972,65.7110
2017-12-13,61.8234,70.2172
2017-12-12,51.7992,66.5633
2017-12-11,46.0013,48.6897
2017-12-08,49.3761,40.1448
2017-12-07,56.1494,49.1693
2017-12-06,58.0823,58.8141
2017-12-05,53.5951,60.4648
2017-12-04,49.8426,54.9679
2017-12-01,51.6862,45.3526
2017-11-30,65.0249,49.2072
2017-11-29,80.7195,60.4987
2017-11-28,88.9387,85.3689
2017-11-27,82.8528,96.2909
2017-11-24,65.1611,85.1562
2017-11-22,49.7542,67.1113
2017-11-21,44.0825,43.2157
2017-11-20,52.6001,38.9358
2017-11-17,68.4546,50.0961
2017-11-16,81.4667,68.7684
2017-11-15,89.6800,86.4992
2017-11-14,90.3809,89.1324
2017-11-13,89.1538,93.4084
2017-11-10,86.9129,88.6019
2017-11-09,87.9345,85.4511
2017-11-08,91.7741,86.6858
2017-11-07,93.6364,91.6667
2017-11-06,91.5606,96.9697
2017-11-03,84.8384,92.2727
2017-11-02,72.4755,85.4394
2017-11-01,59.3543,76.8030
2017-10-31,50.5852,55.1842
2017-10-30,54.1403,46.0755
2017-10-27,64.3707,50.4958
2017-10-26,69.5174,65.8496
2017-10-25,65.7927,76.7665
2017-10-24,54.2793,65.9360
2017-10-23,44.4555,54.6757
2017-10-20,35.6915,42.2261
2017-10-19,27.6599,36.4646
2017-10-18,20.9843,28.3838
2017-10-17,20.4839,18.1313
2017-10-16,25.3785,16.4378
2017-10-13,37.7021,26.8827
2017-10-12,48.5634,32.8151
2017-10-11,62.2360,53.4087
2017-10-10,69.9493,59.4664
2017-10-09,78.2234,73.8327
2017-10-06,82.7034,76.5488
2017-10-05,78.4718,84.2886
2017-10-04,66.5375,87.2727
2017-10-03,48.3441,63.8539
2017-10-02,42.5356,48.4860
2017-09-29,46.6117,32.6923
2017-09-28,57.5702,46.4286
2017-09-27,62.0358,60.7143
2017-09-26,62.6712,65.5678
2017-09-25,65.7059,59.8255
2017-09-22,72.2593,62.6205
2017-09-21,74.8302,74.6718
2017-09-20,67.2484,79.4855
2017-09-19,56.4460,70.3333
2017-09-18,52.3713,51.9262
2017-09-15,61.6791,47.0784
2017-09-14,76.2744,58.1093
2017-09-13,86.4284,79.8497
2017-09-12,87.2524,90.8642
2017-09-11,84.2460,88.5714
2017-09-08,81.0272,82.3214
2017-09-07,79.7546,81.8452
2017-09-06,71.4979,78.9148
2017-09-05,58.8457,78.5038
2017-09-01,43.6125,57.0752
2017-08-31,41.2188,40.9580
2017-08-30,47.9674,32.8042
2017-08-29,58.6684,49.8942
2017-08-28,61.3272,61.2037
2017-08-25,56.0494,64.9074
2017-08-24,47.7538,57.8704
2017-08-23,43.6557,45.3704
2017-08-22,50.9465,40.0206
2017-08-21,62.3762,45.5761
2017-08-18,72.2347,67.2428
2017-08-17,70.9820,74.3098
2017-08-16,66.6162,75.1515
2017-08-15,63.2941,63.4848
2017-08-14,63.1369,61.2121
2017-08-11,60.9011,65.1852
2017-08-10,49.3390,63.0135
2017-08-09,34.9356,54.5047
2017-08-08,20.7369,30.4987
2017-08-07,18.5915,19.8033
2017-08-04,26.2701,11.9086
2017-08-03,39.9590,24.0627
2017-08-02,53.1382,42.8389
2017-08-01,60.1478,52.9754
2017-07-31,66.8154,63.6004
2017-07-28,70.8440,63.8677
2017-07-27,77.2150,72.9779
2017-07-26,79.2421,75.6863
2017-07-25,81.1507,82.9808
2017-07-24,79.9470,79.0592
2017-07-21,83.8391,81.4121
2017-07-20,86.8317,79.3697
2017-07-19,89.8976,90.7355
2017-07-18,88.1963,90.3898
2017-07-17,86.1977,88.5674
2017-07-14,81.4192,85.6318
2017-07-13,68.6872,84.3938
2017-07-12,49.0745,74.2320
2017-07-11,29.2853,47.4359
2017-07-10,25.6239,25.5556
2017-07-07,34.6880,14.8644
2017-07-06,50.8716,36.4517
2017-07-05,61.6450,52.7480
2017-07-03,66.6469,63.4150
2017-06-30,69.1197,68.7721
2017-06-29,65.6401,67.7536
2017-06-28,65.6481,70.8333
2017-06-27,63.4323,58.3333
2017-06-26,67.1073,67.7778
2017-06-23,64.7161,64.1858
2017-06-22,61.4412,69.3582
2017-06-21,49.8671,60.6043
2017-06-20,35.7904,54.3612
2017-06-19,26.5242,34.6359
2017-06-16,30.7252,18.3741
2017-06-15,46.6099,26.5626
2017-06-14,62.6776,47.2389
2017-06-13,70.2248,66.0281
2017-06-12,72.5944,74.7658
2017-06-09,71.8765,69.8805
2017-06-08,76.4116,73.1370
2017-06-07,80.7644,72.6121
2017-06-06,86.2113,83.4857
2017-06-05,81.2692,86.1955
2017-06-02,70.2399,88.9529
2017-06-01,54.2219,68.6594
2017-05-31,49.5466,53.1073
2017-05-30,52.6410,40.8990
2017-05-26,64.9330,54.6335
2017-05-25,70.3020,62.3904
2017-05-24,71.2336,77.7750
2017-05-23,63.0688,70.7407
2017-05-22,59.5944,65.1852
2017-05-19,57.2471,53.2804
2017-05-18,54.5622,60.3175
2017-05-17,48.2708,58.1435
2017-05-16,38.9286,45.2256
2017-05-15,33.2926,41.4431
2017-05-12,27.8678,30.1170
2017-05-11,27.2015,28.3178
2017-05-10,32.4267,25.1686
2017-05-09,43.6550,28.1181
2017-05-08,60.7502,43.9932
2017-05-05,71.7805,58.8535
2017-05-04,71.2554,79.4039
2017-05-03,56.2939,77.0841
2017-05-02,36.1622,57.2782
2017-05-01,20.6334,34.5195
2017-04-28,17.7983,16.6888
2017-04-27,26.5052,10.6918
2017-04-26,38.7711,26.0145
2017-04-25,44.2644,42.8094
2017-04-24,38.3411,47.4893
