timestamp,open,high,low,close,volume
2019-07-05,93.1700,98.4440,92.5100,98.1100,12061717
2019-07-03,93.5800,94.5000,91.6710,93.5100,7313660
2019-07-02,88.9500,93.2300,87.3400,93.0500,12853428
2019-07-01,92.3500,94.6227,90.6000,91.3700,5944814
2019-06-28,93.8200,94.8600,90.1872,90.5800,11980704
2019-06-27,92.7300,94.5000,92.4500,93.2300,5476288
2019-06-26,92.2700,95.7500,91.5700,92.3000,8598768
2019-06-25,99.5900,99.7500,92.5100,93.2500,12280083
2019-06-24,102.9900,103.7299,98.6800,100.0300,7786770
2019-06-21,104.4000,104.5000,102.3976,102.5700,4391220
2019-06-20,107.6000,108.3200,104.0800,104.9000,6138877
2019-06-19,104.0700,106.5500,102.7315,106.4900,5662986
2019-06-18,104.7500,104.8800,101.1700,104.3900,6591737
2019-06-17,101.5500,104.3300,101.0100,103.8400,5528267
2019-06-14,104.3300,106.1199,101.9800,102.0200,7326946
2019-06-13,104.8500,105.4000,102.5400,104.9700,7629196
2019-06-12,99.7100,105.3300,99.5000,104.8600,12278571
2019-06-11,100.8300,101.4399,97.7100,100.2000,10283040
2019-06-10,102.3800,103.0000,98.4600,100.6100,10366269
2019-06-07,100.7600,104.0300,100.0100,101.8700,10603900
2019-06-06,101.1700,101.6200,98.3800,100.2500,12868204
2019-06-05,97.3000,102.0000,96.4900,101.7100,23470795
2019-06-04,91.0000,93.7200,90.7000,93.6000,7782680
2019-06-03,90.7700,92.5000,88.9200,89.7100,10553038
2019-05-31,92.0000,93.7400,90.0600,90.4000,10050218
2019-05-30,92.3300,94.9600,90.5100,93.3400,11605416
2019-05-29,90.5800,94.4000,90.2000,91.8000,17458433
2019-05-28,94.1500,95.1000,87.8000,88.8300,21523689
2019-05-24,90.5000,95.9500,90.0800,95.7800,19017154
2019-05-23,87.7900,90.0000,86.6200,89.9800,11658806
2019-05-22,87.7900,89.3500,86.4700,88.0200,10019420
2019-05-21,83.9700,87.6500,83.7500,87.6300,10989382
2019-05-20,83.8100,85.0000,81.2300,83.3300,11115105
2019-05-17,82.5000,87.1400,82.3500,84.0300,16140973
2019-05-16,82.5900,84.4000,80.6060,83.2800,11844146
2019-05-15,82.6500,84.8500,81.5900,83.3400,10503090
2019-05-14,80.6600,83.3900,79.6700,82.8300,10519174
2019-05-13,80.7600,84.9000,78.8600,79.4500,22878291
2019-05-10,82.0000,86.5000,80.8708,82.7500,25933356
2019-05-09,70.0000,83.3500,69.0000,83.1700,56746606
2019-05-08,64.0000,65.8000,63.8100,64.9200,12383232
2019-05-07,66.8900,68.4300,63.6364,64.4100,13991867
2019-05-06,63.0500,66.2000,62.5646,65.7500,8644004
2019-05-03,64.8000,65.0485,63.6501,65.0200,4597707
2019-05-02,63.5200,64.6300,62.3400,64.3900,6196279
2019-05-01,64.4000,65.1800,63.6800,63.6900,6873269
2019-04-30,62.8400,64.6129,62.0600,63.5900,8045414
2019-04-29,63.7000,64.1700,61.8500,63.2800,10486726
2019-04-26,61.1200,63.5700,60.2900,63.4400,11456134
2019-04-25,61.0200,62.4600,60.5000,61.0400,7675944
2019-04-24,61.3200,61.6000,59.6600,60.9700,9040188
2019-04-23,60.0000,62.9900,59.7100,61.5300,16577308
2019-04-22,56.0900,58.2800,55.9200,58.2000,8157645
2019-04-18,55.8400,57.3400,55.0200,56.6800,9480683
2019-04-17,58.5000,59.0000,55.9300,56.6000,10828190
2019-04-16,58.1200,59.2690,57.0100,58.0400,13594898
2019-04-15,56.2000,57.7200,55.9104,56.5900,8860765
2019-04-12,60.0500,60.7300,55.8801,56.5000,13706210
2019-04-11,58.5200,60.3100,58.0700,58.6500,9230395
2019-04-10,59.4200,59.8900,57.3100,58.5700,11912408
2019-04-09,59.9800,61.9500,59.0700,59.3200,13873255
2019-04-08,60.2500,61.1500,58.3500,60.7300,24549433
2019-04-05,64.8000,65.3000,62.5600,63.4000,10716989
2019-04-04,66.9200,67.0000,61.9100,64.4900,25099142
2019-04-03,70.8600,70.9186,68.2700,68.6000,12867334
2019-04-02,68.5800,71.3000,67.2509,70.6400,10053317
2019-04-01,66.2000,69.8700,65.6000,69.1100,14424863
2019-03-29,65.0000,65.3498,63.5800,64.5100,6211799
2019-03-28,62.7100,64.8400,61.6500,64.3900,8253736
2019-03-27,63.9100,64.9900,61.1200,62.1800,9859517
2019-03-26,68.1000,68.4689,63.3000,64.3100,14257182
2019-03-25,63.8000,69.0000,63.6000,66.9000,20747682
2019-03-22,66.3800,67.1999,63.2600,63.9100,8347949
2019-03-21,64.9400,67.9900,64.8400,66.9400,7901835
2019-03-20,64.3700,65.8950,63.3741,64.9700,6443870
2019-03-19,63.8300,65.7400,63.0500,64.9200,10828930
2019-03-18,63.2200,65.3400,62.6100,63.6100,10971839
2019-03-15,62.1500,63.7000,60.4000,62.7900,12736600
2019-03-14,61.7400,63.5000,59.6300,61.8200,23780693
2019-03-13,67.5800,69.7200,60.1300,60.7400,38849885
2019-03-12,72.9600,73.1700,70.5300,70.7200,11693661
2019-03-11,71.0400,74.3500,71.0400,74.1200,9832045
2019-03-08,67.7100,72.2100,66.5700,71.2700,11553264
2019-03-07,71.5000,72.4600,69.5360,70.8100,9990236
2019-03-06,68.5900,72.9700,68.1700,71.8900,15339468
2019-03-05,67.0600,69.4900,65.6000,68.8300,9322867
2019-03-04,69.3700,69.7067,64.6300,67.0500,15844877
2019-03-01,67.1800,69.8900,66.7600,69.0800,10741712
2019-02-28,67.9200,68.0000,65.2800,66.2900,8149100
2019-02-27,65.0000,67.6000,64.6600,67.3700,9676513
2019-02-26,63.6500,66.9700,63.3400,65.0800,12994362
2019-02-25,64.8300,67.4300,63.2200,64.8700,22283393
2019-02-22,55.0900,64.9200,54.5000,64.4700,48341723
2019-02-21,53.8000,53.9000,51.1405,51.4800,16876332
2019-02-20,54.2900,54.4900,52.6600,53.6400,10739940
2019-02-19,52.6700,55.2700,52.2700,53.2200,14485571
2019-02-15,51.7200,52.2298,50.8100,52.0800,7162276
2019-02-14,49.4900,52.0000,49.3300,50.9700,10047617
2019-02-13,49.3000,50.5600,48.9000,50.2000,7000440
2019-02-12,47.3500,49.3400,47.0200,49.2100,9823164
2019-02-11,48.2700,48.3800,45.0200,46.9800,13510969
2019-02-08,46.2500,48.3300,46.0100,48.2700,6471210
2019-02-07,47.6600,47.8600,45.0100,46.8600,10505793
2019-02-06,48.0300,48.9900,47.6000,48.3800,6243397
2019-02-05,48.5000,49.4000,47.1700,48.1600,11813100
2019-02-04,45.2400,50.7000,45.2200,47.4300,28406991
2019-02-01,45.0200,45.7029,44.5100,45.2100,5668616
2019-01-31,43.8000,46.3600,43.6305,44.9500,8078315
2019-01-30,43.5100,44.3397,42.9000,44.1300,7986271
2019-01-29,43.6200,45.9500,42.3200,42.8500,15778817
2019-01-28,42.2600,43.9100,41.2700,43.8600,9188373
2019-01-25,43.5000,44.0000,42.0700,43.6900,11246858
2019-01-24,40.4100,43.5200,40.3310,43.2900,13235792
2019-01-23,40.3200,41.2300,39.7800,40.4400,8159928
2019-01-22,40.2100,41.1800,39.4200,39.9100,6386998
2019-01-18,42.0500,42.8408,40.5700,40.9800,12690891
2019-01-17,39.5600,42.0700,39.2604,41.6300,14000744
2019-01-16,40.6800,41.7900,38.9100,39.8900,10778742
2019-01-15,40.0300,41.2751,39.3112,40.4900,10322159
2019-01-14,38.8900,41.3400,38.6000,39.4600,11192746
2019-01-11,40.1500,40.3887,38.7650,39.5700,12528227
2019-01-10,41.1100,42.7100,40.0100,40.1600,17148805
2019-01-09,40.3900,43.5900,39.6500,42.1000,19848180
2019-01-08,43.9800,44.4800,37.9100,40.8800,44167682
2019-01-07,36.8300,42.9800,36.5200,42.1800,42253658
2019-01-04,30.6800,34.1100,30.5146,33.7300,15505498
2019-01-03,31.8700,32.1767,29.5000,30.1000,14989436
2019-01-02,29.8200,32.6900,29.2900,32.5200,11890333
2018-12-31,30.8500,30.9700,29.7789,30.6400,6875507
2018-12-28,30.8000,31.2500,29.5300,30.1600,11221724
2018-12-27,30.5100,32.1700,28.3300,30.4600,18877227
2018-12-26,28.9000,30.3700,27.0600,30.3500,16972224
2018-12-24,26.6200,28.2500,26.3001,27.1700,4558538
2018-12-21,29.4000,30.0800,27.0400,27.2800,7210294
2018-12-20,30.2100,30.9600,28.5201,29.6600,6234057
2018-12-19,32.0300,32.4100,30.1100,30.6100,5750140
2018-12-18,32.1500,32.7757,31.0600,31.3400,6371577
2018-12-17,33.4900,33.8000,31.7330,32.1200,5649225
2018-12-14,33.1100,34.8100,33.0000,33.4200,4521460
2018-12-13,35.1700,35.7800,33.4100,33.7400,6544754
2018-12-12,35.6400,36.9300,35.0200,35.1700,7913297
2018-12-11,38.0300,38.2000,34.2700,35.8100,13491557
2018-12-10,37.4600,38.4000,36.6662,37.2000,7099221
2018-12-07,40.6900,41.4800,37.8000,37.9200,5016994
2018-12-06,38.4700,40.8400,38.0420,40.8200,4191371
2018-12-04,41.5900,42.4800,39.5000,39.7800,4280805
2018-12-03,43.3700,43.3700,40.8500,42.1700,6457636
2018-11-30,40.6500,41.5400,40.0308,40.7500,3568516
2018-11-29,38.6800,41.4478,37.7600,40.8400,9090562
2018-11-28,39.8000,40.0700,37.5100,38.9300,10524807
2018-11-27,40.8900,41.9700,39.1400,39.2200,6495250
2018-11-26,40.6400,41.4250,39.8000,41.2100,5090833
2018-11-23,39.7800,41.0800,39.7200,39.9200,2417763
2018-11-21,42.0200,42.4783,39.7600,40.2500,5220172
2018-11-20,39.7000,42.5564,38.5100,40.8600,7999048
2018-11-19,44.4000,44.5500,42.1100,42.6700,4324592
2018-11-16,43.6400,45.6800,42.9500,44.5800,5722140
2018-11-15,43.0200,44.8300,42.3100,44.5300,8040320
2018-11-14,43.0400,43.9500,41.7010,43.2000,6572697
2018-11-13,41.6000,43.3900,41.3400,42.4400,7877340
2018-11-12,43.2500,43.6900,40.3100,41.4600,10576009
2018-11-09,45.2000,45.3916,42.7100,43.9400,14422201
2018-11-08,51.0900,51.4585,45.6150,45.7400,34311195
2018-11-07,56.4200,59.1800,55.7100,58.8600,11827646
2018-11-06,56.4000,57.9600,54.5500,55.6200,5364335
2018-11-05,57.9600,58.5000,54.5501,56.8500,5432411
2018-11-02,57.5500,58.7000,56.1500,57.8900,4966540
2018-11-01,57.0000,58.4500,54.1600,57.8300,7179657
2018-10-31,54.0000,56.3562,53.7500,55.6000,5970796
2018-10-30,49.7000,52.8000,49.3100,52.2600,5603724
2018-10-29,53.4600,53.7800,49.2800,50.4700,5794629
2018-10-26,50.6700,54.1800,50.4100,51.8200,9263695
2018-10-25,51.1900,53.4200,51.0919,52.0500,7002336
2018-10-24,54.0600,54.7900,50.5600,50.7400,8156966
2018-10-23,51.4500,54.2891,49.3200,54.0900,9144114
2018-10-22,54.5300,56.1600,53.1700,53.9100,8460426
2018-10-19,59.3400,59.4500,53.8100,54.0900,8761955
2018-10-18,60.3200,60.7400,56.5300,57.0100,8286088
2018-10-17,65.3000,65.3000,60.2500,60.8400,10876692
2018-10-16,62.5100,63.9200,60.2100,63.6600,7637302
2018-10-15,60.2000,62.4000,59.3400,61.6900,7870356
2018-10-12,59.4400,62.1200,58.5800,60.4100,14209240
2018-10-11,55.5500,58.7000,54.8000,56.0800,9105860
2018-10-10,63.9700,63.9700,56.3500,56.4500,13585139
2018-10-09,64.3400,66.3690,63.5400,64.5000,5120815
2018-10-08,65.8000,66.8526,62.5100,65.6400,7326952
2018-10-05,66.6000,69.1600,64.3300,66.9400,8800202
2018-10-04,71.7700,72.0450,66.1500,66.8200,11991555
2018-10-03,72.6700,72.9500,70.2000,72.5700,7931578
2018-10-02,75.0200,76.8300,71.4900,71.6400,8319522
2018-10-01,74.8200,77.5690,74.6000,76.4800,8453116
2018-09-28,74.5400,75.7000,72.6800,73.0300,4791780
2018-09-27,73.7500,75.1000,73.5400,74.7400,2436938
2018-09-26,73.2000,75.3000,73.1500,73.3400,5238105
2018-09-25,73.1000,73.8500,71.6500,73.0300,4249800
2018-09-24,71.6800,73.1700,70.2900,73.0700,3890863
2018-09-21,73.3000,73.7990,72.0000,72.4500,5191233
2018-09-20,71.0200,73.3300,69.5400,72.8600,7309533
2018-09-19,72.2500,72.3700,68.4001,70.6100,6043224
2018-09-18,69.9000,74.2500,69.5400,72.0700,7312071
2018-09-17,70.9100,71.1500,69.2800,69.7500,3945942
2018-09-14,70.8000,71.9800,69.8500,71.1200,4626628
2018-09-13,70.0000,72.1750,69.9500,70.6100,5469639
2018-09-12,71.0000,71.9365,67.2500,70.9400,9000732
2018-09-11,69.3000,71.4700,68.6300,70.9800,8278404
2018-09-10,66.5000,69.7000,64.8000,68.7100,12169365
2018-09-07,62.7500,65.9900,62.5200,65.2300,7759832
2018-09-06,61.3300,63.7300,60.5800,63.6000,5510603
2018-09-05,63.0600,63.0600,58.7800,61.3500,7545589
2018-09-04,60.5400,63.4900,60.1200,63.2000,8341540
2018-08-31,60.3700,61.1000,58.8500,59.4900,4753809
2018-08-30,59.5600,61.7800,59.5600,60.6800,6768059
2018-08-29,59.0900,61.4800,58.2100,59.9200,16081212
2018-08-28,64.1100,64.4100,62.2098,62.9900,6333641
2018-08-27,64.0000,64.4800,62.5600,64.1000,9602865
2018-08-24,60.6500,63.5300,60.3893,63.2600,9610001
2018-08-23,60.0600,61.2699,58.8410,60.0900,10870940
2018-08-22,58.3200,60.3100,57.7800,59.6900,9049827
2018-08-21,57.3000,59.9800,56.6700,58.7500,11242273
2018-08-20,55.8300,57.7500,54.9600,57.0300,7103735
2018-08-17,57.0000,57.5700,55.1800,56.0700,5317273
2018-08-16,55.4800,58.3500,55.1701,57.0500,10184490
2018-08-15,55.3200,56.3100,53.6105,54.5100,7859559
2018-08-14,55.7900,58.1000,55.4100,55.7900,11713240
2018-08-13,58.0200,58.1500,54.4200,55.3800,15178059
2018-08-10,56.3200,60.6500,56.1000,58.0500,22385630
2018-08-09,52.8000,57.9500,52.3100,57.3200,39487434
2018-08-08,47.4900,47.8700,45.8700,47.2500,13054991
2018-08-07,48.5000,48.8500,47.1000,47.4200,3941825
2018-08-06,46.9400,48.2500,46.0600,47.8500,4330653
2018-08-03,46.5400,47.3000,45.6000,46.4700,2989237
2018-08-02,45.1000,46.5000,44.8500,46.4600,2399655
2018-08-01,45.4800,45.9600,44.7600,45.6500,2441139
2018-07-31,44.3900,45.5600,43.4100,45.4200,4753173
2018-07-30,47.5000,47.6500,43.5900,44.3100,6466041
2018-07-27,48.8900,49.3190,47.0000,47.5400,3229792
2018-07-26,48.0100,49.6300,47.7500,48.6400,3075448
2018-07-25,47.0200,48.7700,46.7500,48.7100,5351565
2018-07-24,50.0200,50.4800,46.0800,46.9100,11126882
2018-07-23,51.2600,51.8200,49.1710,49.7400,7900448
2018-07-20,49.8000,51.0700,49.5500,49.7700,4561611
2018-07-19,49.5000,50.7500,49.3500,49.7900,4174765
2018-07-18,51.1300,51.2200,49.4500,49.5000,7600440
2018-07-17,47.2000,51.4500,47.1600,51.3900,9910670
2018-07-16,48.5100,48.7602,47.3700,48.2600,5685442
2018-07-13,48.1300,49.6900,47.8000,48.7600,7995544
2018-07-12,46.2300,48.3800,45.8200,48.3100,6107598
2018-07-11,45.4800,46.6700,44.6650,45.9100,3825326
2018-07-10,46.4000,47.3500,45.3500,45.9900,4687633
2018-07-09,47.1300,48.1600,45.6500,46.3300,6654344
2018-07-06,45.0000,47.2700,45.0000,46.7000,6260217
2018-07-05,45.7300,46.0500,44.2500,45.4100,7551759
2018-07-03,45.3200,46.7299,44.1300,45.5400,12093347
2018-07-02,41.7400,43.2900,40.5500,43.2900,3869249
2018-06-29,41.9000,42.8500,41.8500,42.6200,3748474
2018-06-28,41.1600,42.2400,40.0000,41.6200,6351860
2018-06-27,44.6200,44.9790,41.3800,41.4200,7715205
2018-06-26,42.1800,44.2700,41.6600,43.9900,5184763
2018-06-25,44.1400,44.7090,41.0500,42.0100,7337617
2018-06-22,45.9000,46.1900,43.5000,44.7100,10590919
2018-06-21,47.2000,47.6400,44.6100,45.3700,9306088
2018-06-20,45.9100,47.4000,45.5000,46.7500,8876479
2018-06-19,44.3000,46.5000,44.0500,45.2700,8568991
2018-06-18,43.0000,45.8300,42.7500,44.9300,9400398
2018-06-15,43.9900,45.1000,43.1564,43.3000,10678610
2018-06-14,44.1200,45.8100,42.7500,45.0200,17120433
2018-06-13,41.6800,43.9000,40.8600,43.4300,15160750
2018-06-12,41.8200,42.1500,40.7800,41.4600,7289539
2018-06-11,39.6600,42.1500,39.6000,41.4600,12357835
2018-06-08,39.0400,39.7500,38.8100,39.2400,4448194
2018-06-07,38.9400,39.6400,37.5200,39.5700,6494310
2018-06-06,40.0000,40.2000,38.5100,39.4500,8130791
2018-06-05,38.0300,40.4700,37.7000,40.2600,10949206
2018-06-04,37.3700,38.2180,37.1300,38.0300,5655570
2018-06-01,37.5500,37.8050,36.1435,37.0700,6991263
2018-05-31,38.2000,38.6200,37.3500,37.4600,4160117
2018-05-30,38.9200,39.0700,37.3110,38.4500,7371784
2018-05-29,39.1100,39.8800,37.6200,38.6000,13802296
2018-05-25,36.0600,39.0800,35.6500,38.5400,21203421
2018-05-24,34.6200,36.1000,34.6000,35.9900,5706642
2018-05-23,33.7300,34.5800,33.6200,34.5500,2368455
2018-05-22,35.0900,35.1890,33.8700,34.0400,3353656
2018-05-21,36.4000,36.6000,34.5616,34.7400,4808681
2018-05-18,35.0000,36.3099,34.9200,35.4000,6855008
2018-05-17,34.0500,35.0300,34.0400,34.2600,2639807
2018-05-16,34.0000,34.7800,33.9800,34.4400,2364831
2018-05-15,35.0000,35.0998,33.5300,34.0800,4964961
2018-05-14,35.4600,36.5000,35.1200,35.3000,5932360
2018-05-11,33.7600,35.1800,31.7800,35.1400,12678153
2018-05-10,38.3000,38.8400,35.1500,35.4600,30801965
2018-05-09,34.3800,36.9500,34.0000,36.0800,21384696
2018-05-08,33.8300,34.2500,32.9200,33.1200,5501023
2018-05-07,31.9500,34.0000,31.9300,33.1700,6006650
2018-05-04,31.1000,32.2000,31.0700,31.5500,5104481
2018-05-03,33.0200,33.1200,30.8840,31.0200,5824355
2018-05-02,32.7900,33.7500,32.7100,33.3600,2645934
2018-05-01,32.3800,33.1700,31.8200,32.9700,2133090
2018-04-30,32.7600,33.3850,32.1800,32.5400,1640778
2018-04-27,32.9500,33.0800,32.1100,32.7000,1211023
2018-04-26,32.1200,33.3800,31.9000,32.9100,2175239
2018-04-25,32.4100,32.5250,31.3600,31.8800,1668360
2018-04-24,32.4600,33.3400,31.7140,32.4000,2892759
2018-04-23,32.5300,32.6800,31.5600,32.2700,2114107
2018-04-20,32.6100,32.9400,30.8700,32.5700,5022151
2018-04-19,32.2400,33.3100,31.7500,32.7000,7067871
2018-04-18,34.5400,35.1800,31.7100,31.7200,15597778
2018-04-17,35.3500,37.2700,34.6500,35.9800,13923158
2018-04-16,32.8800,33.2400,32.1360,33.0200,2325614
2018-04-13,33.9300,34.0400,32.5500,32.6900,1926837
2018-04-12,32.2000,33.9200,32.1183,33.6900,2354044
2018-04-11,31.9200,32.8000,31.2500,32.0100,1673911
2018-04-10,33.3500,33.4900,31.6100,32.2700,3197347
2018-04-09,31.3200,32.9600,31.2700,32.6100,2090847
2018-04-06,31.0600,31.8999,30.6900,31.3600,1364921
2018-04-05,32.7700,33.0490,31.1500,31.7600,3095553
2018-04-04,29.0300,32.4600,29.0000,32.2700,3211625
2018-04-03,30.9700,31.1900,29.1800,30.2900,4481721
