time,SlowD,SlowK
2019-11-18,22.9086,12.5729
2019-11-15,37.3731,17.4970
2019-11-14,57.0491,38.6559
2019-11-13,72.4253,55.9665
2019-11-12,81.4983,76.5250
2019-11-11,81.9445,84.7845
2019-11-08,78.3173,83.1855
2019-11-07,76.3107,77.8634
2019-11-06,70.4047,73.9031
2019-11-05,60.1299,77.1655
2019-11-04,41.7908,60.1454
2019-11-01,34.4319,43.0788
2019-10-31,33.0552,22.1482
2019-10-30,39.7562,38.0689
2019-10-29,36.3371,38.9485
2019-10-28,29.9015,42.2511
2019-10-25,21.7985,27.8116
2019-10-24,16.1992,19.6418
2019-10-23,19.3724,17.9419
2019-10-22,31.1540,11.0139
2019-10-21,54.9596,29.1613
2019-10-18,74.0454,53.2867
2019-10-17,83.1522,82.4307
2019-10-16,81.5257,86.4187
2019-10-15,72.4429,80.6073
2019-10-14,59.5513,77.5511
2019-10-11,42.4889,59.1703
2019-10-10,38.6770,41.9324
2019-10-09,46.3452,26.3639
2019-10-08,59.4211,47.7347
2019-10-07,60.3682,64.9370
2019-10-04,53.4539,65.5917
2019-10-03,46.3258,50.5758
2019-10-02,47.0982,44.1941
2019-10-01,49.3840,44.2075
2019-09-30,47.8512,52.8931
2019-09-27,35.7692,51.0512
2019-09-26,19.9477,39.6093
2019-09-25,8.4494,16.6472
2019-09-24,6.4191,3.5867
2019-09-23,10.0377,5.1143
2019-09-20,20.3423,10.5562
2019-09-19,35.2577,14.4427
2019-09-18,56.1164,36.0279
2019-09-17,71.3697,55.3026
2019-09-16,82.7390,77.0188
2019-09-13,88.1731,81.7876
2019-09-12,84.1932,89.4107
2019-09-11,71.5410,93.3211
2019-09-10,48.1072,69.8479
2019-09-09,31.4278,51.4540
2019-09-06,21.4148,23.0197
2019-09-05,26.5385,19.8096
2019-09-04,36.4167,21.4151
2019-09-03,43.5262,38.3908
2019-08-30,40.2874,49.4441
2019-08-29,30.4970,42.7435
2019-08-28,26.4176,28.6747
2019-08-27,32.9738,20.0728
2019-08-26,49.3746,30.5053
2019-08-23,65.8759,48.3433
2019-08-22,74.9239,69.2751
2019-08-21,70.2893,80.0092
2019-08-20,53.7525,75.4874
2019-08-19,37.5533,55.3715
2019-08-16,26.5656,30.3986
2019-08-15,23.2452,26.8898
2019-08-14,17.7118,22.4083
2019-08-13,14.3981,20.4374
2019-08-12,10.9532,10.2896
2019-08-09,9.5827,12.4673
2019-08-08,7.7890,10.1027
2019-08-07,7.2341,6.1781
2019-08-06,9.2151,7.0862
2019-08-05,11.7704,8.4380
2019-08-02,16.0657,12.1211
2019-08-01,23.0138,14.7522
2019-07-31,33.1863,21.3238
2019-07-30,48.5098,32.9652
2019-07-29,64.9462,45.2698
2019-07-26,71.6310,67.2944
2019-07-25,62.2799,82.2743
2019-07-24,37.6200,65.3244
2019-07-23,18.2039,39.2411
2019-07-22,7.7851,8.2946
2019-07-19,15.6246,7.0759
2019-07-18,30.2834,7.9847
2019-07-17,47.8805,31.8131
2019-07-16,52.2730,51.0524
2019-07-15,47.2800,60.7760
2019-07-12,33.9570,44.9907
2019-07-11,24.4784,36.0732
2019-07-10,20.3658,20.8071
2019-07-09,28.7847,16.5550
2019-07-08,43.5146,23.7354
2019-07-05,60.5282,46.0638
2019-07-03,69.7629,60.7445
2019-07-02,71.7918,74.7762
2019-07-01,59.4711,73.7681
2019-06-28,43.1420,66.8310
2019-06-27,30.5986,37.8142
2019-06-26,34.4863,24.7809
2019-06-25,49.0156,29.2006
2019-06-24,64.1635,49.4774
2019-06-21,69.9303,68.3689
2019-06-20,63.8802,74.6443
2019-06-19,54.4733,66.7778
2019-06-18,48.6504,50.2187
2019-06-17,53.6060,46.4235
2019-06-14,61.0959,49.3090
2019-06-13,67.4768,65.0855
2019-06-12,63.9265,68.8932
2019-06-11,55.2891,68.4516
2019-06-10,47.8904,54.4347
2019-06-07,42.2023,42.9810
2019-06-06,38.2127,46.2555
2019-06-05,27.8000,37.3704
2019-06-04,20.1733,31.0121
2019-06-03,13.9043,15.0177
2019-05-31,12.4571,14.4902
2019-05-30,10.2052,12.2050
2019-05-29,7.9916,10.6760
2019-05-28,5.9499,7.7347
2019-05-24,4.9165,5.5641
2019-05-23,4.6861,4.5510
2019-05-22,8.3857,4.6344
2019-05-21,14.8057,4.8730
2019-05-20,22.8752,15.6496
2019-05-17,24.0744,23.8944
2019-05-16,22.5996,29.0816
2019-05-15,20.8322,19.2471
2019-05-14,22.1814,19.4702
2019-05-13,23.2626,23.7793
2019-05-10,24.9907,23.2946
2019-05-09,34.1248,22.7140
2019-05-08,47.6909,28.9634
2019-05-07,58.5883,50.6969
2019-05-06,57.5915,63.4125
2019-05-03,47.4076,61.6554
2019-05-02,34.9254,47.7065
2019-05-01,25.4969,32.8609
2019-04-30,21.9442,24.2088
2019-04-29,28.6697,19.4211
2019-04-26,39.2512,22.2026
2019-04-25,52.1437,44.3853
2019-04-24,51.4473,51.1658
2019-04-23,46.7467,60.8801
2019-04-22,33.3857,42.2960
2019-04-18,24.3585,37.0639
2019-04-17,14.4857,20.7972
2019-04-16,11.1652,15.2143
2019-04-15,14.9997,7.4457
2019-04-12,31.5614,10.8357
2019-04-11,55.5414,26.7178
2019-04-10,77.3527,57.1306
2019-04-09,88.3752,82.7758
2019-04-08,88.4223,92.1518
2019-04-05,85.0920,90.1979
2019-04-04,76.1861,82.9172
2019-04-03,63.5603,82.1608
2019-04-02,42.0771,63.4804
2019-04-01,28.1902,45.0399
2019-03-29,22.6874,17.7112
2019-03-28,26.6105,21.8197
2019-03-27,32.2335,28.5312
2019-03-26,37.1776,29.4806
2019-03-25,47.2350,38.6886
2019-03-22,54.2443,43.3637
2019-03-21,64.3260,59.6528
2019-03-20,70.2360,59.7163
2019-03-19,76.5659,73.6090
2019-03-18,73.3521,77.3828
2019-03-15,66.5235,78.7061
2019-03-14,54.8878,63.9674
2019-03-13,48.1354,56.8970
2019-03-12,47.0669,43.7990
2019-03-11,55.2531,43.7102
2019-03-08,62.0079,53.6914
2019-03-07,58.4051,68.3575
2019-03-06,42.7747,63.9747
2019-03-05,25.9877,42.8832
2019-03-04,15.5572,21.4662
2019-03-01,11.5964,13.6136
2019-02-28,11.8811,11.5918
2019-02-27,16.2542,9.5837
2019-02-26,23.7944,14.4679
2019-02-25,32.5748,24.7110
2019-02-22,37.8165,32.2043
2019-02-21,46.6476,40.8090
2019-02-20,56.0035,40.4363
2019-02-19,65.3048,58.6975
2019-02-15,60.6192,68.8768
2019-02-14,46.8848,68.3400
2019-02-13,32.4830,44.6409
2019-02-12,30.9901,27.6734
2019-02-11,42.1150,25.1346
2019-02-08,60.3858,40.1622
2019-02-07,74.7139,61.0483
2019-02-06,80.5003,79.9470
2019-02-05,80.6156,83.1464
2019-02-04,79.5740,78.4075
2019-02-01,81.4863,80.2929
2019-01-31,78.6382,80.0215
2019-01-30,71.2390,84.1445
2019-01-29,55.5326,71.7486
2019-01-28,39.2260,57.8240
2019-01-25,33.1708,37.0253
2019-01-24,38.1434,22.8287
2019-01-23,55.8382,39.6583
2019-01-22,67.8017,51.9433
2019-01-18,73.4911,75.9129
2019-01-17,70.4662,75.5489
2019-01-16,70.1381,69.0113
2019-01-15,76.5008,66.8384
2019-01-14,84.9837,74.5647
2019-01-11,89.0296,88.0994
2019-01-10,86.1533,92.2871
2019-01-09,72.8553,86.7024
2019-01-08,60.7618,79.4704
2019-01-07,48.1549,52.3932
2019-01-04,52.0234,50.4217
2019-01-03,55.8159,41.6498
2019-01-02,64.5414,63.9987
2018-12-31,58.5649,61.7992
2018-12-28,46.1948,67.8264
2018-12-27,25.6552,46.0691
2018-12-26,12.4092,24.6888
2018-12-24,5.9364,6.2077
2018-12-21,7.0025,6.3310
2018-12-20,10.9652,5.2705
2018-12-19,20.7611,9.4060
2018-12-18,33.1223,18.2190
2018-12-17,39.9167,34.6582
2018-12-14,38.0006,46.4896
2018-12-13,29.0856,38.6022
2018-12-12,24.4431,28.9101
2018-12-11,22.3497,19.7444
2018-12-10,28.3866,24.6746
2018-12-07,39.0299,22.6301
2018-12-06,51.7964,37.8551
2018-12-04,62.8984,56.6045
2018-12-03,65.5508,60.9295
2018-11-30,72.8942,71.1612
2018-11-29,72.1782,64.5618
2018-11-28,73.7425,82.9597
2018-11-27,61.5736,69.0132
2018-11-26,51.5106,69.2546
2018-11-23,43.4108,46.4529
2018-11-21,52.0978,38.8243
2018-11-20,63.5485,44.9553
2018-11-19,66.5231,72.5137
2018-11-16,50.3033,73.1766
2018-11-15,31.2999,53.8789
2018-11-14,16.1892,23.8545
2018-11-13,15.5310,16.1663
2018-11-12,20.7389,8.5470
2018-11-09,33.1351,21.8797
2018-11-08,42.2402,31.7901
2018-11-07,54.0447,45.7355
2018-11-06,65.4599,49.1952
2018-11-05,73.1338,67.2036
2018-11-02,66.4006,79.9809
2018-11-01,50.2295,72.2168
2018-10-31,37.4854,47.0040
2018-10-30,31.0804,31.4675
2018-10-29,29.6599,33.9846
2018-10-26,27.5103,27.7892
2018-10-25,28.5671,27.2061
2018-10-24,27.1322,27.5358
2018-10-23,28.0082,30.9594
2018-10-22,35.2071,22.9015
2018-10-19,50.8971,30.1638
2018-10-18,66.4579,52.5559
2018-10-17,70.5547,69.9717
2018-10-16,62.8380,76.8461
2018-10-15,44.4574,64.8462
2018-10-12,27.7826,46.8217
2018-10-11,17.4322,21.7043
2018-10-10,15.7226,14.8219
2018-10-09,14.0645,15.7704
2018-10-08,11.9448,16.5754
2018-10-05,12.0276,9.8478
2018-10-04,19.9688,9.4113
2018-10-03,33.4794,16.8236
2018-10-02,44.9664,33.6715
2018-10-01,50.5562,49.9430
2018-09-28,50.4971,51.2849
2018-09-27,53.1468,50.4409
2018-09-26,59.9274,49.7656
2018-09-25,69.5718,59.2341
2018-09-24,72.6020,70.7826
2018-09-21,68.3580,78.6988
2018-09-20,60.2394,68.3247
2018-09-19,60.9918,58.0506
2018-09-18,68.9055,54.3428
2018-09-17,77.3366,70.5821
2018-09-14,71.9119,81.7915
2018-09-13,55.7520,79.6361
2018-09-12,35.4620,54.3080
2018-09-11,23.0515,33.3119
2018-09-10,16.2989,18.7662
2018-09-07,17.9177,17.0765
2018-09-06,23.1166,13.0539
2018-09-05,34.2799,23.6227
2018-09-04,42.2548,32.6733
2018-08-31,52.2394,46.5436
2018-08-30,59.5212,47.5476
2018-08-29,63.0604,62.6271
2018-08-28,60.6421,68.3890
2018-08-27,57.3506,58.1651
2018-08-24,64.3266,55.3722
2018-08-23,74.0865,58.5144
2018-08-22,81.0842,79.0932
2018-08-21,75.6050,84.6520
2018-08-20,60.8376,79.5075
2018-08-17,41.2781,62.6555
2018-08-16,25.5161,40.3498
2018-08-15,15.2507,20.8289
2018-08-14,11.0504,15.3697
2018-08-13,8.5898,9.5534
2018-08-10,10.4107,8.2281
2018-08-09,15.5528,7.9880
2018-08-08,20.0704,15.0161
2018-08-07,20.1525,23.6543
2018-08-06,14.9915,21.5409
2018-08-03,11.2261,15.2622
2018-08-02,11.7310,8.1713
2018-08-01,19.0782,10.2449
2018-07-31,30.8709,16.7769
2018-07-30,38.9020,30.2127
2018-07-27,39.5275,45.6231
2018-07-26,28.7195,40.8704
2018-07-25,20.9485,32.0891
2018-07-24,21.2398,13.1989
2018-07-23,35.6989,17.5575
2018-07-20,53.1262,32.9631
2018-07-19,64.6864,56.5763
2018-07-18,70.5242,69.8394
2018-07-17,74.2952,67.6434
2018-07-16,81.0856,74.0897
2018-07-13,85.6141,81.1526
2018-07-12,88.5321,88.0145
2018-07-11,85.9183,87.6753
2018-07-10,78.5624,89.9065
2018-07-09,66.2316,80.1732
2018-07-06,54.4029,65.6076
2018-07-05,43.6085,52.9141
2018-07-03,31.8133,44.6871
2018-07-02,22.4093,33.2242
2018-06-29,17.4938,17.5285
2018-06-28,19.4043,16.4753
2018-06-27,21.3799,18.4776
2018-06-26,24.9050,23.2599
2018-06-25,28.3793,22.4023
2018-06-22,35.1028,29.0529
2018-06-21,45.1485,33.6828
2018-06-20,58.9432,42.5727
2018-06-19,72.9015,59.1901
2018-06-18,78.1219,75.0666
2018-06-15,80.1620,84.4478
2018-06-14,78.5861,74.8515
2018-06-13,82.5559,81.1868
2018-06-12,83.7555,79.7200
2018-06-11,85.9071,86.7610
2018-06-08,87.1503,84.7853
2018-06-07,87.1642,86.1750
2018-06-06,82.8739,90.4907
2018-06-05,72.1582,84.8269
2018-06-04,60.5934,73.3042
2018-06-01,52.0673,58.3434
2018-05-31,43.9123,50.1325
2018-05-30,33.5918,47.7260
2018-05-29,20.5371,33.8784
2018-05-25,11.2859,19.1709
2018-05-24,6.5369,8.5619
2018-05-23,13.2121,6.1250
2018-05-22,31.0980,4.9238
2018-05-21,56.0191,28.5876
2018-05-18,72.9150,59.7826
2018-05-17,78.6569,79.6871
2018-05-16,81.3556,79.2753
2018-05-15,85.1727,77.0083
2018-05-14,90.0241,87.7831
2018-05-11,88.6227,90.7266
2018-05-10,84.6711,91.5624
2018-05-09,76.8119,83.5790
2018-05-08,71.2991,78.8718
2018-05-07,69.1403,67.9849
2018-05-04,72.7441,67.0405
2018-05-03,78.3219,72.3957
2018-05-02,83.2986,78.7962
2018-05-01,82.6003,83.7739
2018-04-30,73.5599,87.3257
2018-04-27,55.3218,76.7012
2018-04-26,39.8765,56.6528
