time,ATR

2019-11-08,0.5750

2019-11-07,0.6288

2019-11-06,0.6435

2019-11-05,0.5919

2019-11-04,0.6224

2019-11-01,0.6480

2019-10-31,0.6575

2019-10-30,0.6743

2019-10-29,0.6729

2019-10-28,0.7161

2019-10-25,0.7576

2019-10-24,0.6346

2019-10-23,0.6707

2019-10-22,0.7109

2019-10-21,0.6361

2019-10-18,0.6276

2019-10-17,0.6570

2019-10-16,0.6638

2019-10-15,0.6672

2019-10-14,0.6540

2019-10-11,0.7075

2019-10-10,0.7169

2019-10-09,0.7187

2019-10-08,0.7783

2019-10-07,0.8654

2019-10-04,0.8768

2019-10-03,0.9234

2019-10-02,0.9418

2019-10-01,0.9897

2019-09-30,0.9972

2019-09-27,1.0365

2019-09-26,1.0531

2019-09-25,0.8914

2019-09-24,0.9792

2019-09-23,0.7415

2019-09-20,0.7419

2019-09-19,0.7974

2019-09-18,0.8217

2019-09-17,0.8472

2019-09-16,0.8240

2019-09-13,0.8474

2019-09-12,0.9618

2019-09-11,0.9723

2019-09-10,1.0378

2019-09-09,0.9548

2019-09-06,0.7910

2019-09-05,0.7837

2019-09-04,0.7396

2019-09-03,0.8171

2019-08-30,0.8938

2019-08-29,0.8923

2019-08-28,0.9528

2019-08-27,1.0010

2019-08-26,0.9813

2019-08-23,1.0841

2019-08-22,1.0702

2019-08-21,1.1277

2019-08-20,1.2121

2019-08-19,1.3927

2019-08-16,1.4083

2019-08-15,1.5279

2019-08-14,0.9974

2019-08-13,0.8692

2019-08-12,0.8591

2019-08-09,0.8838

2019-08-08,0.9623

2019-08-07,1.0116

2019-08-06,1.0169

2019-08-05,1.0787

2019-08-02,0.9233

2019-08-01,0.9042

2019-07-31,0.6227

2019-07-30,0.6234

2019-07-29,0.5618

2019-07-26,0.5847

2019-07-25,0.5859

2019-07-24,0.5423

2019-07-23,0.5729

2019-07-22,0.5512

2019-07-19,0.5464

2019-07-18,0.5806

2019-07-17,0.5880

2019-07-16,0.6475

2019-07-15,0.6869

2019-07-12,0.7536

2019-07-11,0.7845

2019-07-10,0.7010

2019-07-09,0.6588

2019-07-08,0.7185

2019-07-05,0.7281

2019-07-03,0.7226

2019-07-02,0.7557

2019-07-01,0.8247

2019-06-28,0.7959

2019-06-27,0.8173

2019-06-26,0.7816

2019-06-25,0.8171

2019-06-24,0.6786

2019-06-21,0.7395

2019-06-20,0.8143

2019-06-19,0.7604

2019-06-18,0.7843

2019-06-17,0.7528

2019-06-14,0.7610

2019-06-13,0.8013

2019-06-12,0.8491

2019-06-11,0.8316

2019-06-10,0.8204

2019-06-07,0.8955

2019-06-06,1.0097

2019-06-05,1.0333

2019-06-04,1.1342

2019-06-03,1.0902

2019-05-31,0.9503

2019-05-30,0.9879

2019-05-29,0.6348

2019-05-28,0.6660

2019-05-24,0.6725

2019-05-23,0.7482

2019-05-22,0.7052

2019-05-21,0.7790

2019-05-20,0.7773

2019-05-17,0.7916

2019-05-16,0.7570

2019-05-15,0.8212

2019-05-14,0.8666

2019-05-13,0.9582

2019-05-10,0.8303

2019-05-09,0.8428

2019-05-08,0.7835

2019-05-07,0.7944

2019-05-06,0.8605

2019-05-03,0.7181

2019-05-02,0.6277

2019-05-01,0.6068

2019-04-30,0.5460

2019-04-29,0.5625

2019-04-26,0.5431

2019-04-25,0.6014

2019-04-24,0.6192

2019-04-23,0.6265

2019-04-22,0.6029

2019-04-18,0.5986

2019-04-17,0.6308

2019-04-16,0.6009

2019-04-15,0.6187

2019-04-12,0.6771

2019-04-11,0.6814

2019-04-10,0.6967

2019-04-09,0.6359

2019-04-08,0.6224

2019-04-05,0.6557

2019-04-04,0.7197

2019-04-03,0.8146

2019-04-02,0.8582

2019-04-01,0.8603

2019-03-29,0.9353

2019-03-28,0.9916

2019-03-27,1.0620

2019-03-26,1.1225

2019-03-25,1.2080

2019-03-22,1.3400

2019-03-21,1.4775

2019-03-20,0.7173

2019-03-19,0.7092

2019-03-18,0.7965

2019-03-15,0.8006

2019-03-14,0.8432

2019-03-13,0.9190

2019-03-12,0.9900

2019-03-11,1.0800

2019-03-08,1.1800

2019-03-07,1.1251

2019-03-06,1.1121

2019-03-05,1.1326

2019-03-04,1.2533

2019-03-01,1.2216

2019-02-28,1.2132

2019-02-27,1.2420

2019-02-26,1.3600

2019-02-25,1.4599

2019-02-22,1.3586

2019-02-21,1.1507

2019-02-20,1.2434

2019-02-19,1.1893

2019-02-15,0.9841

2019-02-14,0.8901

2019-02-13,0.9877

2019-02-12,1.0736

2019-02-11,1.1975

2019-02-08,1.1819

2019-02-07,1.3106

2019-02-06,1.3180

2019-02-05,1.0475

2019-02-04,1.0976

2019-02-01,1.1980

2019-01-31,0.9325

2019-01-30,0.8931

2019-01-29,0.9594

2019-01-28,1.0242

2019-01-25,0.9603

2019-01-24,0.7705

2019-01-23,0.6771

2019-01-22,0.6639

2019-01-18,0.6249

2019-01-17,0.6211

2019-01-16,0.6514

2019-01-15,0.6968

2019-01-14,0.7560

2019-01-11,0.7925

2019-01-10,0.8681

2019-01-09,0.8373

2019-01-08,0.9192

2019-01-07,0.9940

2019-01-04,0.8824

2019-01-03,0.7556

2019-01-02,0.7370

2018-12-31,0.7312

2018-12-28,0.7665

2018-12-27,0.8631

2018-12-26,0.8814

2018-12-24,0.8767

2018-12-21,0.8809

2018-12-20,0.8087

2018-12-19,0.7308

2018-12-18,0.7885

2018-12-17,0.7881

2018-12-14,0.7977

2018-12-13,0.7796

2018-12-12,0.8020

2018-12-11,0.7975

2018-12-10,0.7319

2018-12-07,0.7503

2018-12-06,0.7754

