time,ATR
2019-11-15,0.2904
2019-11-14,0.3104
2019-11-13,0.2931
2019-11-12,0.2751
2019-11-11,0.2738
2019-11-08,0.2998
2019-11-07,0.2823
2019-11-06,0.2903
2019-11-05,0.2929
2019-11-04,0.3024
2019-11-01,0.3017
2019-10-31,0.3121
2019-10-30,0.3352
2019-10-29,0.3740
2019-10-28,0.4075
2019-10-25,0.3993
2019-10-24,0.3592
2019-10-23,0.3965
2019-10-22,0.3956
2019-10-21,0.4485
2019-10-18,0.4656
2019-10-17,0.5020
2019-10-16,0.5775
2019-10-15,0.5769
2019-10-14,0.4261
2019-10-11,0.4026
2019-10-10,0.4382
2019-10-09,0.3103
2019-10-08,0.3379
2019-10-07,0.3448
2019-10-04,0.3423
2019-10-03,0.3679
2019-10-02,0.3849
2019-10-01,0.3386
2019-09-30,0.3182
2019-09-27,0.3053
2019-09-26,0.3191
2019-09-25,0.3324
2019-09-24,0.3055
2019-09-23,0.2768
2019-09-20,0.2928
2019-09-19,0.2932
2019-09-18,0.3015
2019-09-17,0.3194
2019-09-16,0.2867
2019-09-13,0.3154
2019-09-12,0.3243
2019-09-11,0.3354
2019-09-10,0.3667
2019-09-09,0.3659
2019-09-06,0.3598
2019-09-05,0.3573
2019-09-04,0.3841
2019-09-03,0.3877
2019-08-30,0.3846
2019-08-29,0.4107
2019-08-28,0.4426
2019-08-27,0.4383
2019-08-26,0.4079
2019-08-23,0.4008
2019-08-22,0.4061
2019-08-21,0.4301
2019-08-20,0.4376
2019-08-19,0.4895
2019-08-16,0.5518
2019-08-15,0.5386
2019-08-14,0.5218
2019-08-13,0.5178
2019-08-12,0.5273
2019-08-09,0.5691
2019-08-08,0.6213
2019-08-07,0.6617
2019-08-06,0.7096
2019-08-05,0.6958
2019-08-02,0.7172
2019-08-01,0.3340
2019-07-31,0.3200
2019-07-30,0.3400
2019-07-29,0.3150
2019-07-26,0.3125
2019-07-25,0.2869
2019-07-24,0.2486
2019-07-23,0.2458
2019-07-22,0.2622
2019-07-19,0.2578
2019-07-18,0.2847
2019-07-17,0.2934
2019-07-16,0.2717
2019-07-15,0.2746
2019-07-12,0.2571
2019-07-11,0.2188
2019-07-10,0.2260
2019-07-09,0.2300
2019-07-08,0.2225
2019-07-05,0.2181
2019-07-03,0.2401
2019-07-02,0.2400
2019-07-01,0.2525
2019-06-28,0.2631
2019-06-27,0.2739
2019-06-26,0.2873
2019-06-25,0.3279
2019-06-24,0.3449
2019-06-21,0.2878
2019-06-20,0.2623
2019-06-19,0.2854
2019-06-18,0.3092
2019-06-17,0.3390
2019-06-14,0.3664
2019-06-13,0.4030
2019-06-12,0.4037
2019-06-11,0.4285
2019-06-10,0.4306
2019-06-07,0.4557
2019-06-06,0.4216
2019-06-05,0.4446
2019-06-04,0.4482
2019-06-03,0.4377
2019-05-31,0.4272
2019-05-30,0.4380
2019-05-29,0.4525
2019-05-28,0.4756
2019-05-24,0.4495
2019-05-23,0.3068
2019-05-22,0.2935
2019-05-21,0.3199
2019-05-20,0.2874
2019-05-17,0.3068
2019-05-16,0.3334
2019-05-15,0.3668
2019-05-14,0.3930
2019-05-13,0.4113
2019-05-10,0.3791
2019-05-09,0.3539
2019-05-08,0.3738
2019-05-07,0.3323
2019-05-06,0.3453
2019-05-03,0.3617
2019-05-02,0.3471
2019-05-01,0.3089
2019-04-30,0.3236
2019-04-29,0.3195
2019-04-26,0.3468
2019-04-25,0.3785
2019-04-24,0.4182
2019-04-23,0.4852
2019-04-22,0.5565
2019-04-18,0.6106
2019-04-17,0.6407
2019-04-16,0.5784
2019-04-15,0.6440
2019-04-12,0.4000
2019-04-11,0.4237
2019-04-10,0.4346
2019-04-09,0.4237
2019-04-08,0.4134
2019-04-05,0.4605
2019-04-04,0.5232
2019-04-03,0.5890
2019-04-02,0.6462
2019-04-01,0.5128
2019-03-29,0.4772
2019-03-28,0.5070
2019-03-27,0.4675
2019-03-26,0.4319
2019-03-25,0.4724
2019-03-22,0.4730
2019-03-21,0.4388
2019-03-20,0.4583
2019-03-19,0.4679
2019-03-18,0.4449
2019-03-15,0.3561
2019-03-14,0.3789
2019-03-13,0.4187
2019-03-12,0.4491
2019-03-11,0.4788
2019-03-08,0.5161
2019-03-07,0.5301
2019-03-06,0.5151
2019-03-05,0.5016
2019-03-04,0.5495
2019-03-01,0.5444
2019-02-28,0.5747
2019-02-27,0.5934
2019-02-26,0.6368
2019-02-25,0.6385
2019-02-22,0.6556
2019-02-21,0.6270
2019-02-20,0.6887
2019-02-19,0.7009
2019-02-15,0.7986
2019-02-14,0.7933
2019-02-13,0.8966
2019-02-12,1.0083
2019-02-11,0.9804
2019-02-08,0.9360
2019-02-07,1.0099
2019-02-06,1.0574
2019-02-05,1.0193
2019-02-04,0.8641
2019-02-01,0.7476
2019-01-31,0.6195
2019-01-30,0.4569
2019-01-29,0.4511
2019-01-28,0.4589
2019-01-25,0.4362
2019-01-24,0.4526
2019-01-23,0.5167
2019-01-22,0.5289
2019-01-18,0.4711
2019-01-17,0.4749
2019-01-16,0.5061
2019-01-15,0.5377
2019-01-14,0.5421
2019-01-11,0.6001
2019-01-10,0.5476
2019-01-09,0.5419
2019-01-08,0.5149
2019-01-07,0.5162
2019-01-04,0.5377
2019-01-03,0.6246
2019-01-02,0.7108
2018-12-31,0.7035
2018-12-28,0.7143
2018-12-27,0.6929
2018-12-26,0.7387
2018-12-24,0.7858
2018-12-21,0.7023
2018-12-20,0.7178
2018-12-19,0.7648
2018-12-18,0.8085
2018-12-17,0.8256
2018-12-14,0.9220
2018-12-13,0.9175
2018-12-12,0.9844
2018-12-11,1.1030
2018-12-10,1.2115
2018-12-07,1.3519
2018-12-06,1.2824
2018-12-04,1.1430
2018-12-03,1.0212
2018-11-30,0.7015
2018-11-29,0.7894
2018-11-28,0.8342
2018-11-27,0.8403
2018-11-26,0.8878
2018-11-23,0.8123
2018-11-21,0.8957
2018-11-20,0.9821
2018-11-19,0.9901
2018-11-16,1.0526
2018-11-15,1.1258
2018-11-14,1.1497
2018-11-13,1.1772
2018-11-12,1.1665
2018-11-09,1.1363
2018-11-08,1.2066
2018-11-07,1.3358
2018-11-06,1.3648
2018-11-05,1.4285
2018-11-02,1.6056
2018-11-01,1.7470
2018-10-31,1.8024
2018-10-30,1.7856
2018-10-29,1.9345
2018-10-26,1.7453
2018-10-25,1.9441
2018-10-24,1.8777
2018-10-23,1.9581
2018-10-22,1.7601
2018-10-19,1.5516
2018-10-18,1.4746
2018-10-17,1.5926
2018-10-16,1.4148
2018-10-15,1.2700
2018-10-12,1.3589
2018-10-11,1.4762
2018-10-10,1.4785
2018-10-09,1.0796
2018-10-08,1.0362
2018-10-05,1.1102
2018-10-04,1.2178
2018-10-03,1.3047
2018-10-02,1.3681
2018-10-01,1.3271
2018-09-28,1.3399
2018-09-27,1.3949
2018-09-26,1.3861
2018-09-25,1.3966
2018-09-24,1.5083
2018-09-21,1.6206
2018-09-20,1.7508
2018-09-19,1.8322
2018-09-18,1.7083
2018-09-17,1.8429
2018-09-14,1.9994
2018-09-13,1.7689
2018-09-12,1.4662
2018-09-11,1.3170
2018-09-10,1.4540
2018-09-07,1.5110
2018-09-06,1.5877
2018-09-05,1.2754
2018-09-04,1.1367
2018-08-31,1.1359
2018-08-30,1.2306
2018-08-29,1.2210
2018-08-28,1.1812
2018-08-27,1.1408
2018-08-24,0.9010
2018-08-23,0.5940
2018-08-22,0.6225
2018-08-21,0.6531
2018-08-20,0.6183
2018-08-17,0.6024
2018-08-16,0.6408
2018-08-15,0.6644
2018-08-14,0.4886
2018-08-13,0.4207
2018-08-10,0.3859
2018-08-09,0.3948
2018-08-08,0.4060
2018-08-07,0.4376
2018-08-06,0.4234
2018-08-03,0.4915
2018-08-02,0.5077
2018-08-01,0.5346
2018-07-31,0.4863
2018-07-30,0.5108
2018-07-27,0.5010
2018-07-26,0.5013
2018-07-25,0.5441
2018-07-24,0.5851
2018-07-23,0.5294
2018-07-20,0.5063
2018-07-19,0.5253
2018-07-18,0.5459
2018-07-17,0.4512
2018-07-16,0.4302
2018-07-13,0.3428
2018-07-12,0.3360
2018-07-11,0.3825
2018-07-10,0.3899
2018-07-09,0.4148
2018-07-06,0.4311
2018-07-05,0.4656
2018-07-03,0.5171
2018-07-02,0.5301
2018-06-29,0.6076
2018-06-28,0.6095
2018-06-27,0.6091
2018-06-26,0.5539
2018-06-25,0.5507
2018-06-22,0.5383
2018-06-21,0.4579
2018-06-20,0.4111
2018-06-19,0.3924
2018-06-18,0.3888
2018-06-15,0.3985
2018-06-14,0.4301
2018-06-13,0.4809
2018-06-12,0.5061
2018-06-11,0.5519
2018-06-08,0.5649
2018-06-07,0.5661
2018-06-06,0.5328
2018-06-05,0.4998
2018-06-04,0.4693
2018-06-01,0.5004
2018-05-31,0.5262
2018-05-30,0.5152
2018-05-29,0.5713
2018-05-25,0.5759
2018-05-24,0.5848
2018-05-23,0.5535
2018-05-22,0.6094
2018-05-21,0.6383
2018-05-18,0.6054
2018-05-17,0.6360
2018-05-16,0.5625
2018-05-15,0.5916
2018-05-14,0.5470
2018-05-11,0.5085
2018-05-10,0.5162
2018-05-09,0.5153
2018-05-08,0.4916
2018-05-07,0.4070
2018-05-04,0.4184
2018-05-03,0.4381
2018-05-02,0.4566
2018-05-01,0.4620
2018-04-30,0.4775
2018-04-27,0.4836
2018-04-26,0.5420
2018-04-25,0.5950
2018-04-24,0.6719
2018-04-23,0.7228
2018-04-20,0.7583
2018-04-19,0.7753
2018-04-18,0.8381
2018-04-17,0.9502
2018-04-16,0.9452
2018-04-13,0.9215
2018-04-12,0.7334
2018-04-11,0.7993
2018-04-10,0.8616
2018-04-09,0.8495
2018-04-06,0.8969
2018-04-05,0.9336
2018-04-04,0.9620
2018-04-03,0.9700
2018-04-02,0.9010
2018-03-29,0.7370
2018-03-28,0.7487
2018-03-27,0.7134
2018-03-26,0.7030
2018-03-23,0.7147
2018-03-22,0.6584
2018-03-21,0.6260
2018-03-20,0.5925
2018-03-19,0.5407
2018-03-16,0.5633
2018-03-15,0.5617
2018-03-14,0.5896
2018-03-13,0.6430
2018-03-12,0.6897
