time,SlowD,SlowK
2018-05-07,76.7676,84.6853
2018-05-04,71.8851,74.8140
2018-05-03,71.7329,70.8036
2018-05-02,70.8477,70.0379
2018-05-01,66.4924,74.3572
2018-04-30,54.0091,68.1479
2018-04-27,37.2300,56.9720
2018-04-26,22.0905,36.9074
2018-04-25,16.1910,17.8106
2018-04-24,25.1527,11.5535
2018-04-23,43.7585,19.2089
2018-04-20,65.2425,44.6957
2018-04-19,77.4315,67.3711
2018-04-18,82.7676,83.6607
2018-04-17,82.5071,81.2629
2018-04-16,84.9969,83.3791
2018-04-13,81.3784,82.8794
2018-04-12,70.3532,88.7320
2018-04-11,53.3847,72.5238
2018-04-10,43.5100,49.8038
2018-04-09,43.8733,37.8266
2018-04-06,44.9639,42.8996
2018-04-05,42.8819,50.8937
2018-04-04,35.2981,41.0985
2018-04-03,28.9979,36.6534
2018-04-02,22.1646,28.1422
2018-03-29,16.8185,22.1981
2018-03-28,12.8807,16.1535
2018-03-27,10.8414,12.1038
2018-03-26,15.7286,10.3847
2018-03-23,24.4605,10.0356
2018-03-22,34.2185,26.7655
2018-03-21,37.2677,36.5803
2018-03-20,38.0270,39.3096
2018-03-19,42.9342,35.9133
2018-03-16,54.4637,38.8581
2018-03-15,71.1142,54.0313
2018-03-14,84.6015,70.5017
2018-03-13,89.3741,88.8096
2018-03-12,81.3828,94.4932
2018-03-09,62.8395,84.8197
2018-03-08,43.7460,64.8355
2018-03-07,28.8821,38.8634
2018-03-06,25.0631,27.5390
2018-03-05,28.1287,20.2438
2018-03-02,43.1925,27.4065
2018-03-01,59.6898,36.7358
2018-02-28,74.0652,65.4353
2018-02-27,76.5629,76.8983
2018-02-26,76.9601,79.8620
2018-02-23,78.6574,72.9285
2018-02-22,85.0305,78.0897
2018-02-21,88.6632,84.9542
2018-02-20,87.3522,92.0477
2018-02-16,78.7289,88.9876
2018-02-15,65.0364,81.0214
2018-02-14,47.2089,66.1777
2018-02-13,31.8223,47.9102
2018-02-12,23.6158,27.5387
2018-02-09,22.8212,20.0180
2018-02-08,21.1663,23.2907
2018-02-07,22.4623,25.1548
2018-02-06,31.8331,15.0533
2018-02-05,51.1889,27.1788
2018-02-02,63.5116,53.2673
2018-02-01,65.4469,73.1207
2018-01-31,54.8601,64.1466
2018-01-30,43.1620,59.0734
2018-01-29,28.5870,41.3602
2018-01-26,22.7361,29.0524
2018-01-25,29.3718,15.3484
2018-01-24,45.7908,23.8075
2018-01-23,66.2333,48.9596
2018-01-22,75.6050,64.6052
2018-01-19,82.0903,85.1350
2018-01-18,79.1129,77.0748
2018-01-17,75.5173,84.0611
2018-01-16,68.1112,76.2026
2018-01-12,66.2515,66.2883
2018-01-11,74.9323,61.8428
2018-01-10,83.0232,70.6233
2018-01-09,86.9146,92.3307
2018-01-08,75.3345,86.1157
2018-01-05,61.1198,82.2973
2018-01-04,46.4066,57.5905
2018-01-03,41.8022,43.4715
2018-01-02,41.0276,38.1578
2017-12-29,35.9724,43.7773
2017-12-28,26.0507,41.1479
2017-12-27,17.9153,22.9921
2017-12-26,14.0418,14.0121
2017-12-22,17.0717,16.7417
2017-12-21,19.0375,11.3715
2017-12-20,27.3500,23.1019
2017-12-19,35.2771,22.6390
2017-12-18,50.9753,36.3089
2017-12-15,65.8694,46.8833
2017-12-14,75.2645,69.7335
2017-12-13,69.6135,80.9914
2017-12-12,52.9612,75.0686
2017-12-11,32.2566,52.7806
2017-12-08,17.8964,31.0344
2017-12-07,15.6729,12.9549
2017-12-06,25.7625,9.6999
2017-12-05,37.5197,24.3638
2017-12-04,47.7698,43.2238
2017-12-01,50.6156,44.9716
2017-11-30,60.8996,55.1139
2017-11-29,64.0959,51.7613
2017-11-28,72.5278,75.8236
2017-11-27,72.7627,64.7030
2017-11-24,80.8850,77.0568
2017-11-22,84.6466,76.5283
2017-11-21,87.1276,89.0700
2017-11-20,85.9860,88.3416
2017-11-17,85.8163,83.9713
2017-11-16,89.1149,85.6452
2017-11-15,85.1595,87.8326
2017-11-14,79.6154,93.8671
2017-11-13,67.7881,73.7790
2017-11-10,66.2741,71.2002
2017-11-09,64.3300,58.3851
2017-11-08,70.3201,69.2370
2017-11-07,71.9679,65.3680
2017-11-06,72.8733,76.3553
2017-11-03,61.6525,74.1806
2017-11-02,49.1957,68.0839
2017-11-01,32.4701,42.6930
2017-10-31,30.3053,36.8103
2017-10-30,33.9809,17.9070
2017-10-27,50.4616,36.1986
2017-10-26,59.7354,47.8370
2017-10-25,59.5896,67.3492
2017-10-24,48.7849,64.0200
2017-10-23,34.4870,47.3997
2017-10-20,25.9659,34.9351
2017-10-19,25.0705,21.1262
2017-10-18,38.0961,21.8363
2017-10-17,56.3729,32.2490
2017-10-16,76.1823,60.2031
2017-10-13,85.4274,76.6665
2017-10-12,91.4985,91.6774
2017-10-11,92.8532,87.9383
2017-10-10,96.5189,94.8797
2017-10-09,97.3505,95.7417
2017-10-06,97.4635,98.9354
2017-10-05,96.0469,97.3744
2017-10-04,88.1990,96.0808
2017-10-03,72.1673,94.6854
2017-10-02,46.6036,73.8309
2017-09-29,26.1384,47.9857
2017-09-28,17.2164,17.9941
2017-09-27,27.4397,12.4355
2017-09-26,47.2211,21.2197
2017-09-25,69.6816,48.6641
2017-09-22,83.1545,71.7794
2017-09-21,90.4559,88.6013
2017-09-20,92.2145,89.0828
2017-09-19,92.3939,93.6837
2017-09-18,90.2910,93.8770
2017-09-15,87.9164,89.6210
2017-09-14,84.3458,87.3749
2017-09-13,76.8321,86.7534
2017-09-12,65.1982,78.9093
2017-09-11,57.3276,64.8336
2017-09-08,58.1536,51.8519
2017-09-07,67.2579,55.2974
2017-09-06,78.3638,67.3117
2017-09-05,85.7156,79.1648
2017-09-01,86.6500,88.6149
2017-08-31,83.7059,89.3670
2017-08-30,78.5028,81.9681
2017-08-29,75.9936,79.7825
2017-08-28,75.7946,73.7578
2017-08-25,73.9876,74.4406
2017-08-24,65.2760,79.1854
2017-08-23,51.1352,68.3369
2017-08-22,45.4346,48.3056
2017-08-21,53.5625,36.7630
2017-08-18,68.1555,51.2352
2017-08-17,73.6520,72.6893
2017-08-16,66.3008,80.5420
2017-08-15,56.9588,67.7248
2017-08-14,53.4548,50.6358
2017-08-11,61.2987,52.5157
2017-08-10,65.9795,57.2129
2017-08-09,71.9685,74.1673
2017-08-08,74.6528,66.5583
2017-08-07,82.1946,75.1798
2017-08-04,86.0716,82.2203
2017-08-03,83.7658,89.1836
2017-08-02,75.0328,86.8108
2017-08-01,61.6644,75.3031
2017-07-31,53.2032,62.9845
2017-07-28,52.4465,46.7054
2017-07-27,63.4983,49.9198
2017-07-26,75.8571,60.7144
2017-07-25,85.5437,79.8608
2017-07-24,88.2261,86.9963
2017-07-21,87.2715,89.7741
2017-07-20,83.8876,87.9080
2017-07-19,81.6601,84.1324
2017-07-18,82.3970,79.6223
2017-07-17,84.5917,81.2257
2017-07-14,85.0271,86.3429
2017-07-13,78.9425,86.2066
2017-07-12,64.6070,82.5319
2017-07-11,47.1404,68.0890
2017-07-10,28.6459,43.2001
2017-07-07,20.5816,30.1320
2017-07-06,15.5945,12.6057
2017-07-05,23.6757,19.0072
2017-07-03,27.2791,15.1708
2017-06-30,33.8471,36.8491
2017-06-29,31.2557,29.8175
2017-06-28,31.5663,34.8745
2017-06-27,27.1677,29.0749
2017-06-26,19.5290,30.7494
2017-06-23,15.4626,21.6787
2017-06-22,19.3894,6.1590
2017-06-21,35.9169,18.5500
2017-06-20,50.4454,33.4592
2017-06-19,61.0244,55.7415
2017-06-16,60.9080,62.1357
2017-06-15,55.6630,65.1961
2017-06-14,52.8773,55.3922
2017-06-13,58.2319,46.4007
2017-06-12,69.4416,56.8391
2017-06-09,73.9833,71.4559
2017-06-08,75.1131,80.0298
2017-06-07,75.9789,70.4641
2017-06-06,80.3315,74.8455
2017-06-05,82.9761,82.6270
2017-06-02,84.2434,83.5221
2017-06-01,88.1030,82.7791
2017-05-31,91.9269,86.4290
2017-05-30,92.5814,95.1008
2017-05-26,89.7701,94.2509
2017-05-25,83.9512,88.3924
2017-05-24,76.0413,86.6671
2017-05-23,61.3823,76.7942
2017-05-22,53.4970,64.6627
2017-05-19,54.1206,42.6899
2017-05-18,68.9388,53.1385
2017-05-17,77.8409,66.5334
2017-05-16,83.9911,87.1446
2017-05-15,83.7203,79.8448
2017-05-12,88.0258,84.9838
2017-05-11,87.4402,86.3324
2017-05-10,82.1240,92.7611
2017-05-09,66.9276,83.2270
2017-05-08,48.2901,70.3839
2017-05-05,29.6965,47.1718
2017-05-04,21.5523,27.3146
2017-05-03,26.8239,14.6031
2017-05-02,39.6590,22.7393
2017-05-01,54.4844,43.1292
2017-04-28,65.5930,53.1084
2017-04-27,76.6999,67.2154
2017-04-26,83.2974,76.4551
2017-04-25,83.8787,86.4290
2017-04-24,83.6561,87.0080
2017-04-21,79.6902,78.1991
2017-04-20,71.0870,85.7613
2017-04-19,51.1856,75.1102
2017-04-18,34.9337,52.3896
2017-04-17,28.6011,26.0570
2017-04-13,31.9100,26.3546
2017-04-12,31.3251,33.3917
2017-04-11,25.7275,35.9837
2017-04-10,18.3369,24.5999
2017-04-07,14.8377,16.5991
2017-04-06,20.7339,13.8117
2017-04-05,36.6138,14.1024
2017-04-04,58.8758,34.2876
2017-04-03,76.7150,61.4514
2017-03-31,80.9609,80.8886
2017-03-30,74.7065,87.8050
2017-03-29,61.5907,74.1890
2017-03-28,51.5580,62.1255
2017-03-27,41.4468,48.4574
2017-03-24,36.7765,44.0909
2017-03-23,35.6671,31.7921
2017-03-22,45.1944,34.4465
2017-03-21,58.7378,40.7626
2017-03-20,71.1600,60.3741
2017-03-17,80.3277,75.0767
2017-03-16,82.3458,78.0292
2017-03-15,79.9367,87.8771
2017-03-14,68.1614,81.1311
2017-03-13,56.0876,70.8019
2017-03-10,49.3263,52.5512
2017-03-09,52.0153,44.9099
2017-03-08,59.7914,50.5178
2017-03-07,69.8338,60.6181
2017-03-06,70.2817,68.2382
2017-03-03,63.1490,80.6452
2017-03-02,52.1038,61.9618
2017-03-01,54.4630,46.8402
2017-02-28,68.4751,47.5095
2017-02-27,81.6210,69.0394
2017-02-24,89.5639,88.8762
2017-02-23,91.7000,86.9472
2017-02-22,93.7089,92.8682
2017-02-21,93.2339,95.2846
2017-02-17,91.0820,92.9739
2017-02-16,90.6192,91.4432
2017-02-15,88.1688,88.8289
2017-02-14,86.1526,91.5854
2017-02-13,80.9129,84.0921
2017-02-10,77.0176,82.7803
2017-02-09,73.9024,75.8662
2017-02-08,72.9137,72.4062
2017-02-07,68.8269,73.4349
2017-02-06,59.3129,72.8999
2017-02-03,44.9577,60.1458
