time,SAR

2019-11-08,114.8165

2019-11-07,114.3346

2019-11-06,113.8377

2019-11-05,113.3255

2019-11-04,112.9923

2019-11-01,112.8500

2019-10-31,125.3748

2019-10-30,125.6304

2019-10-29,125.8913

2019-10-28,126.1574

2019-10-25,126.4290

2019-10-24,126.7061

2019-10-23,126.9889

2019-10-22,127.1200

2019-10-21,116.4050

2019-10-18,115.9586

2019-10-17,115.4935

2019-10-16,115.0091

2019-10-15,114.5045

2019-10-14,113.9788

2019-10-11,113.4313

2019-10-10,113.0518

2019-10-09,112.6606

2019-10-08,112.2574

2019-10-07,111.8416

2019-10-04,111.6000

2019-10-03,111.5700

2019-10-02,118.1000

2019-10-01,119.2534

2019-09-30,120.9400

2019-09-27,122.2365

2019-09-26,124.3516

2019-09-25,126.8999

2019-09-24,129.2141

2019-09-23,130.7995

2019-09-20,132.3916

2019-09-19,133.9219

2019-09-18,135.6809

2019-09-17,137.4088

2019-09-16,139.3723

2019-09-13,141.6035

2019-09-12,143.6432

2019-09-11,145.3747

2019-09-10,147.0634

2019-09-09,148.3120

2019-09-06,149.3448

2019-09-05,150.2815

2019-09-04,151.0658

2019-09-03,151.8914

2019-08-30,152.5477

2019-08-29,152.9911

2019-08-28,153.2858

2019-08-27,153.4194

2019-08-26,153.5543

2019-08-23,153.6906

2019-08-22,153.8283

2019-08-21,153.9674

2019-08-20,154.1079

2019-08-19,154.2498

2019-08-16,154.3931

2019-08-15,154.5379

2019-08-14,154.6841

2019-08-13,154.8318

2019-08-12,154.9810

2019-08-09,155.1318

2019-08-08,155.2840

2019-08-07,155.4378

2019-08-06,155.5931

2019-08-05,155.7500

2019-08-02,140.2870

2019-08-01,140.1308

2019-07-31,139.9731

2019-07-30,139.8137

2019-07-29,139.6527

2019-07-26,139.4901

2019-07-25,139.3259

2019-07-24,139.1600

2019-07-23,148.4600

2019-07-22,148.6246

2019-07-19,148.8178

2019-07-18,149.0149

2019-07-17,149.2160

2019-07-16,149.4212

2019-07-15,149.5052

2019-07-12,149.5900

2019-07-11,141.3710

2019-07-10,141.0286

2019-07-09,140.6719

2019-07-08,140.3003

2019-07-05,139.9132

2019-07-03,139.5100

2019-07-02,139.0900

2019-07-01,138.9822

2019-06-28,138.5402

2019-06-27,138.0798

2019-06-26,137.6002

2019-06-25,137.1006

2019-06-24,136.5802

2019-06-21,136.0381

2019-06-20,135.4735

2019-06-19,135.0554

2019-06-18,134.6245

2019-06-17,134.1802

2019-06-14,133.7221

2019-06-13,133.2499

2019-06-12,132.7631

2019-06-11,132.2612

2019-06-10,131.7439

2019-06-07,131.4449

2019-06-06,131.3360

2019-06-05,141.8646

2019-06-04,142.0795

2019-06-03,142.2987

2019-05-31,142.5225

2019-05-30,142.7508

2019-05-29,142.9837

2019-05-28,143.0996

2019-05-24,143.2167

2019-05-23,143.3349

2019-05-22,143.4544

2019-05-21,143.5750

2019-05-20,143.6969

2019-05-17,143.8200

2019-05-16,143.8200

2019-05-15,136.6200

2019-05-14,135.5999

2019-05-13,134.2959

2019-05-10,132.7797

2019-05-09,131.3421

2019-05-08,129.6898

2019-05-07,127.7906

2019-05-06,125.6076

2019-05-03,123.4179

2019-05-02,121.7407

2019-05-01,120.0775

2019-04-30,118.5947

2019-04-29,117.1855

2019-04-26,115.9388

2019-04-25,115.0253

2019-04-24,114.0535

2019-04-23,113.2680

2019-04-22,112.6996

2019-04-18,112.1075

2019-04-17,111.4907

2019-04-16,110.8482

2019-04-15,110.3608

2019-04-12,109.8582

2019-04-11,109.5851

2019-04-10,109.3064

2019-04-09,109.0221

2019-04-08,108.7319

2019-04-05,108.4358

2019-04-04,108.1337

2019-04-03,107.8254

2019-04-02,107.5108

2019-04-01,107.1898

2019-03-29,106.8623

2019-03-28,106.5280

2019-03-27,106.1870

2019-03-26,105.8389

2019-03-25,105.4838

2019-03-22,105.1214

2019-03-21,104.7517

2019-03-20,104.6120

2019-03-19,115.2127

2019-03-18,115.8893

2019-03-15,116.6092

2019-03-14,117.3749

2019-03-13,118.1896

2019-03-12,119.0563

2019-03-11,119.9782

2019-03-08,120.9590

2019-03-07,121.7722

2019-03-06,122.4350

2019-03-05,122.9337

2019-03-04,123.4478

2019-03-01,123.7692

2019-02-28,124.0971

2019-02-27,124.4318

2019-02-26,124.7732

2019-02-25,125.1217

2019-02-22,125.4772

2019-02-21,125.8400

2019-02-20,125.8400

2019-02-19,114.3342

2019-02-15,112.5577

2019-02-14,110.5493

2019-02-13,108.3189

2019-02-12,106.5900

2019-02-11,106.5900

2019-02-08,106.5765

2019-02-07,105.5012

2019-02-06,104.2361

2019-02-05,102.7478

2019-02-04,101.3523

2019-02-01,99.9477

2019-01-31,98.4883

2019-01-30,97.3856

2019-01-29,96.3435

2019-01-28,95.1855

2019-01-25,93.8989

2019-01-24,92.7723

2019-01-23,91.5343

2019-01-22,90.1739

2019-01-18,88.6789

2019-01-17,87.2774

2019-01-16,86.1033

2019-01-15,85.0484

2019-01-14,83.9262

2019-01-11,82.7323

2019-01-10,81.8177

2019-01-09,81.1384

2019-01-08,80.6321

2019-01-07,80.3264

2019-01-04,80.2000

2019-01-03,93.0969

2019-01-02,93.6343

2018-12-31,94.1940

2018-12-28,94.7771

2018-12-27,95.3845

2018-12-26,96.0172

2018-12-24,96.6762

2018-12-21,97.1840

2018-12-20,97.5167

2018-12-19,97.6646

2018-12-18,97.8141

2018-12-17,97.9650

2018-12-14,83.3367

2018-12-13,83.1890

2018-12-12,83.0397

2018-12-11,82.8890

2018-12-10,82.7367

2018-12-07,82.5828

2018-12-06,82.4275

2018-12-04,82.2705

2018-12-03,82.1120

2018-11-30,97.8930

2018-11-29,98.5506

2018-11-28,99.2355

2018-11-27,99.9490

2018-11-26,100.6922

2018-11-23,101.4664

2018-11-21,102.2728

2018-11-20,103.1128

2018-11-19,103.7194

2018-11-16,104.3448

2018-11-15,104.9894

2018-11-14,105.6541

2018-11-13,106.0099

2018-11-12,106.1879

2018-11-09,89.8133

2018-11-08,89.4791

2018-11-07,89.1381

2018-11-06,88.7902

2018-11-05,88.4351

2018-11-02,88.0728

2018-11-01,87.9300

2018-10-31,99.6994

2018-10-30,100.7229

2018-10-29,101.8353

2018-10-26,102.6659

2018-10-25,103.5590

2018-10-24,104.5194

2018-10-23,105.5520

2018-10-22,106.6624

2018-10-19,107.8563

2018-10-18,109.1401

2018-10-17,110.5206

2018-10-16,112.0049

2018-10-15,113.6010

2018-10-12,115.3172

2018-10-11,117.1626

2018-10-10,118.7020

2018-10-09,119.7900

2018-10-08,120.6004

2018-10-05,121.0583

2018-10-04,121.3344

2018-10-03,121.4500

2018-10-02,121.4500

2018-10-01,111.0970

2018-09-28,110.8928

2018-09-27,110.8000

2018-09-26,118.2978

2018-09-25,118.3735

2018-09-24,118.4500

2018-09-21,110.7500

2018-09-20,110.3986

2018-09-19,109.4035

2018-09-18,108.2854

2018-09-17,107.0291

2018-09-14,105.6175

2018-09-13,104.3417

2018-09-12,103.3271

2018-09-11,102.2122

2018-09-10,101.3263

2018-09-07,100.5380

2018-09-06,99.6903

2018-09-05,98.7788

2018-09-04,97.7987

2018-08-31,96.9337

2018-08-30,96.1960

2018-08-29,95.4195

2018-08-28,94.8328

2018-08-27,94.3943

2018-08-24,94.1309

2018-08-23,94.0100

2018-08-22,106.0798

2018-08-21,106.4531

2018-08-20,106.8379

2018-08-17,107.2346

2018-08-16,107.6436

2018-08-15,108.0653

2018-08-14,108.5000

2018-08-13,108.5000

2018-08-10,108.6098

2018-08-09,109.0613

2018-08-08,109.5269

2018-08-07,110.0068

2018-08-06,110.5015

2018-08-03,111.0115

2018-08-02,111.5374

2018-08-01,111.8800

2018-07-31,112.2296

2018-07-30,112.4000

2018-07-27,100.6000

2018-07-26,99.9480

2018-07-25,99.3637

2018-07-24,98.8988

2018-07-23,98.4146

2018-07-20,97.9102

2018-07-19,97.3848

2018-07-18,96.8375

2018-07-17,96.2674

2018-07-16,95.8550

2018-07-13,95.4299

2018-07-12,95.1581

2018-07-11,95.0415

2018-07-10,94.9237

2018-07-09,94.8048

2018-07-06,106.7219

2018-07-05,107.0905

2018-07-03,107.4704

2018-07-02,107.8622

2018-06-29,108.2660

2018-06-28,108.6823

2018-06-27,108.9473

2018-06-26,109.0730

2018-06-25,109.2000

2018-06-22,99.6308

2018-06-21,97.9421

2018-06-20,95.9554

2018-06-19,94.1574

2018-06-18,92.2609

2018-06-15,90.4079

2018-06-14,88.7554

2018-06-13,87.3727

2018-06-12,86.1238

2018-06-11,84.7514

2018-06-08,83.5385

2018-06-07,82.5817

2018-06-06,81.5529

2018-06-05,80.7217

2018-06-04,80.0966

2018-06-01,79.6527

2018-05-31,79.3342

2018-05-30,79.0059

2018-05-29,78.6674

2018-05-25,78.3185

2018-05-24,77.9587

2018-05-23,77.5878

2018-05-22,77.2055

2018-05-21,76.8114

2018-05-18,76.5524

2018-05-17,76.4287

2018-05-16,76.3037

2018-05-15,76.1775

2018-05-14,76.0500

2018-05-11,88.8488

2018-05-10,89.1100

2018-05-09,89.3765

2018-05-08,89.4697

2018-05-07,89.5638

2018-05-04,89.6589

2018-05-03,89.7550

2018-05-02,89.8520

2018-05-01,89.9500

2018-04-30,80.3075

2018-04-27,79.8000

2018-04-26,79.6258

2018-04-25,79.0824

2018-04-24,78.5105

2018-04-23,77.9084

2018-04-20,77.2746

2018-04-19,76.6075

2018-04-18,75.9053

2018-04-17,75.3534

2018-04-16,75.0195

2018-04-13,74.8046

2018-04-12,74.5853

2018-04-11,74.3615

2018-04-10,74.2500

2018-04-09,84.7661

2018-04-06,85.0913

2018-04-05,85.4266

2018-04-04,85.7723

2018-04-03,86.1286

2018-04-02,86.4960

2018-03-29,86.8748

2018-03-28,87.2652

2018-03-27,87.4727

2018-03-26,87.5618

2018-03-23,87.6518

2018-03-22,82.3590

2018-03-21,81.2749

2018-03-20,80.1940

2018-03-19,79.3106

2018-03-16,78.4169

2018-03-15,77.3778

2018-03-14,76.1696

2018-03-13,74.9626

2018-03-12,73.5753

2018-03-09,72.1812

2018-03-08,70.8440

2018-03-07,69.6100

2018-03-06,68.4588

2018-03-05,67.4596

2018-03-02,66.6775

2018-03-01,65.8366

2018-02-28,64.9324

2018-02-27,63.9601

2018-02-26,62.9146

2018-02-23,61.7904

2018-02-22,60.5816

2018-02-21,59.2819

2018-02-20,58.2116

2018-02-16,57.2780

2018-02-15,56.5229

2018-02-14,56.0040

2018-02-13,55.8000

2018-02-12,55.8000

2018-02-09,62.7777

2018-02-08,62.8346

2018-02-07,62.8920

2018-02-06,62.9500

2018-02-05,57.4135

2018-02-02,57.3576

2018-02-01,57.3011

2018-01-31,57.2441

2018-01-30,57.1864

2018-01-29,57.1282

2018-01-26,57.0694

2018-01-25,57.0100

2018-01-24,56.9500

2018-01-23,62.6548

2018-01-22,62.8312

2018-01-19,63.0131

2018-01-18,63.1164

2018-01-17,63.1580

2018-01-16,63.2000

2018-01-12,58.8718

2018-01-11,58.4954

2018-01-10,58.0863

2018-01-09,57.6417

2018-01-08,57.1583

2018-01-05,56.6330

2018-01-04,56.1650

2018-01-03,55.8181

2018-01-02,55.4491

2017-12-29,55.0564

2017-12-28,54.6388

2017-12-27,54.1944

2017-12-26,53.7217

2017-12-22,53.2189

2017-12-21,52.6839

2017-12-20,52.2304

2017-12-19,51.7531

2017-12-18,51.3865

2017-12-15,51.1341

2017-12-14,50.9715

2017-12-13,50.9000

2017-12-12,58.2509

2017-12-11,58.8042

2017-12-08,59.3992

2017-12-07,60.0389

2017-12-06,60.7268

2017-12-05,61.2934

2017-12-04,61.8962

2017-12-01,62.3749

2017-11-30,62.8788

2017-11-29,63.4093

2017-11-28,63.9677

2017-11-27,64.5555

2017-11-24,65.1742

2017-11-22,65.8255

2017-11-21,66.5110

2017-11-20,67.2326

2017-11-17,67.9922

2017-11-16,68.7918

2017-11-15,69.6335

2017-11-14,70.3005

2017-11-13,70.8109

2017-11-10,71.3370

2017-11-09,71.6475

2017-11-08,71.8000

2017-11-07,67.3922

2017-11-06,67.2559

2017-11-03,67.1723

2017-11-02,67.0871

2017-11-01,67.0500

2017-10-31,70.8633

2017-10-30,71.0222

2017-10-27,71.1877

2017-10-26,71.3126

2017-10-25,71.4413

2017-10-24,71.5741

2017-10-23,71.7109

2017-10-20,71.8519

2017-10-19,71.9974

2017-10-18,72.1473

2017-10-17,72.3018

2017-10-16,72.4612

2017-10-13,72.6254

2017-10-12,72.7948

2017-10-11,72.9694

2017-10-10,73.1493

2017-10-09,73.2565

2017-10-06,73.3030

2017-10-05,73.3500

2017-10-04,68.4617

2017-10-03,67.7951

2017-10-02,67.0377

2017-09-29,66.3749

2017-09-28,65.8360

2017-09-27,65.3500

2017-09-26,64.9626

2017-09-25,64.3902

2017-09-22,63.7612

2017-09-21,63.0701

2017-09-20,62.3105

2017-09-19,61.4758

2017-09-18,60.5586

2017-09-15,59.7072

2017-09-14,58.9857

2017-09-13,58.3720

2017-09-12,57.8442

2017-09-11,57.4127

2017-09-08,56.9632

2017-09-07,56.4949

2017-09-06,56.0071

2017-09-05,55.6778

2017-09-01,55.3382

